# === BALANCE CONFIG ===
# inner_kp=2.0000
# inner_kd=0.0800
# arm_bal_kp=0.0500
# arm_bal_ki=0.0250
# arm_bal_kd=0.0150
# arm_bal_max_frac=0.5000
# arm_bal_frac_rate=0.3000
# arm_bal_motor_speed=2.00
# arm_bal_deadband=0.15
# arm_bal_integral_max=0.50
# base_sp_fwd=92.00
# base_sp_tip=86.50
# base_sp_center=83.00
# base_sp_rate_max=3.00
# comp_alpha=0.9960
# max_drive_speed=25.00
# capture_err=1.00
# capture_rate=4.00
# capture_cmd=1.00
# capture_settle_ms=400
# arm_hold_max_ms=2500
# arm_return_speed=10.00
# balance_loop_hz=200
# control_loop_hz=50
# pos_gate_err=8.00
t_ms,state,roll,roll_rate,setpoint,angle_err,motor_vel,arm_bal_frac,bl_pos,br_pos,bl_vel,br_vel,arm_l,arm_r,meas_drift,meas_vel,pos_shift,flags
11000,2,85.84,-27.04,85.97,0.13,2.42,0.0000,-4.29,2.35,-3.66,-3.79,6.48,5.40,-1.79,-3.72,0.00,0
11020,2,83.63,-46.79,85.97,2.33,8.41,0.0000,-4.45,2.18,-6.08,-6.03,6.48,5.40,-1.95,-6.06,0.00,0
11040,2,82.90,-38.63,85.98,3.07,9.22,0.0000,-4.60,2.03,-3.75,-4.05,6.48,5.39,-2.10,-3.90,0.00,0
11060,2,84.63,-0.86,85.98,1.34,2.76,0.0000,-4.65,1.98,0.50,0.92,6.48,5.39,-2.15,0.71,0.00,0
11080,2,87.07,33.28,85.98,-1.09,-4.85,0.0000,-4.57,2.07,4.18,4.20,6.48,5.39,-2.07,4.19,0.00,0
11100,2,89.35,52.92,85.97,-3.37,-10.97,0.0000,-4.41,2.22,5.60,5.21,6.48,5.39,-1.91,5.41,0.00,0
11120,2,90.04,43.50,85.97,-4.06,-11.61,0.0000,-4.28,2.35,2.92,3.40,6.48,5.39,-1.78,3.16,0.00,0
11140,2,87.28,-11.59,85.97,-1.31,-1.69,0.0000,-4.30,2.36,-3.10,-1.87,6.48,5.39,-1.78,-2.49,0.00,0
11160,2,84.01,-54.72,85.97,1.96,8.30,0.0000,-4.41,2.22,-6.24,-6.49,6.48,5.40,-1.91,-6.37,0.00,0
11180,2,82.87,-50.18,85.97,3.10,10.21,0.0000,-4.62,2.01,-6.61,-6.56,6.48,5.39,-2.13,-6.59,0.00,0
11201,2,83.32,-24.24,85.98,2.66,7.25,0.0000,-4.76,1.86,-2.44,-2.49,6.48,5.39,-2.27,-2.46,0.00,32
11219,2,86.19,23.68,85.99,-0.21,-2.31,0.0000,-4.73,1.90,3.23,3.42,6.48,5.38,-2.23,3.32,0.00,32
11240,2,89.12,56.73,85.98,-3.14,-10.81,0.0000,-4.53,2.09,6.26,5.80,6.48,5.39,-2.04,6.03,0.00,32
11259,2,90.21,52.32,86.04,-4.23,-12.65,0.0000,-4.40,2.22,5.07,5.17,6.42,5.33,-1.91,5.12,0.00,32
11280,2,89.44,22.41,86.10,-3.40,-8.58,0.0000,-4.34,2.30,-0.75,-0.02,6.28,5.19,-1.83,-0.39,0.00,32
11300,2,85.68,-40.69,86.16,0.42,4.10,0.0000,-4.43,2.21,-5.43,-5.35,6.11,5.02,-1.93,-5.39,0.00,32
11321,2,81.88,-85.82,86.22,4.28,15.44,0.0000,-4.65,1.99,-8.07,-8.08,5.92,4.84,-2.15,-8.07,0.00,32
11339,2,79.71,-93.59,86.28,6.51,20.50,0.0000,-4.91,1.76,-4.66,-6.10,5.73,4.65,-2.39,-5.38,0.00,32
11360,2,79.46,-70.86,86.34,6.82,19.31,0.0000,-4.92,1.72,3.23,3.01,5.53,4.46,-2.42,3.12,0.00,32
11379,2,82.08,-13.75,86.40,4.26,9.62,0.0000,-4.77,1.86,8.27,7.98,5.35,4.28,-2.27,8.13,0.00,32
11401,2,85.30,37.02,86.46,1.10,-0.77,0.0000,-4.45,2.19,12.42,12.62,5.15,4.08,-1.95,12.52,0.00,32
11419,2,87.71,64.93,86.52,-1.24,-7.68,0.0000,-4.05,2.58,13.05,12.72,4.95,3.88,-1.55,12.89,0.00,32
11440,2,88.25,58.43,86.58,-1.73,-8.13,0.0000,-3.69,2.94,5.61,6.05,4.75,3.72,-1.19,5.83,0.00,32
11460,2,85.09,1.86,86.64,1.49,2.82,0.0000,-3.64,2.99,-0.29,0.03,4.56,3.63,-1.14,-0.13,0.00,32
11480,2,81.97,-41.30,86.70,4.67,12.65,0.0000,-3.72,2.91,-4.26,-4.53,4.36,3.58,-1.22,-4.39,0.00,32
11500,2,80.47,-53.13,86.76,6.23,16.71,0.0000,-3.87,2.76,-4.71,-4.57,4.16,3.56,-1.37,-4.64,0.00,32
11519,2,80.62,-35.72,86.82,6.14,15.15,0.0000,-3.93,2.71,0.82,1.07,4.04,3.55,-1.42,0.95,0.00,32
11540,2,83.39,15.39,86.88,3.44,5.64,0.0000,-3.80,2.84,7.12,6.59,3.98,3.54,-1.30,6.85,0.00,32
11560,2,86.40,57.28,86.94,0.49,-3.61,0.0000,-3.51,3.12,10.69,10.49,3.95,3.54,-1.02,10.59,0.00,32
11580,2,88.36,73.02,87.00,-1.42,-8.67,0.0000,-3.19,3.44,10.26,10.12,3.94,3.54,-0.69,10.19,0.00,32
11600,2,88.60,58.57,87.06,-1.60,-7.89,0.0000,-2.96,3.67,4.96,5.19,3.93,3.54,-0.46,5.07,0.00,32
11620,2,86.22,8.21,87.12,0.84,1.03,0.0000,-2.93,3.71,-1.34,-1.32,3.92,3.54,-0.42,-1.33,0.00,32
11640,2,83.79,-29.39,87.18,3.33,9.01,0.0000,-3.04,3.60,-5.03,-5.05,3.92,3.54,-0.53,-5.04,0.00,32
11660,2,82.66,-37.88,87.24,4.52,12.07,0.0000,-3.23,3.44,-3.91,-4.96,3.92,3.54,-0.71,-4.44,0.00,32
11680,2,83.13,-20.21,87.30,4.11,9.84,0.0000,-3.26,3.37,0.24,0.01,3.92,3.54,-0.77,0.12,0.00,32
11700,2,85.34,17.34,87.36,1.96,2.53,0.0000,-3.18,3.45,4.93,5.02,3.92,3.54,-0.68,4.98,0.00,32
11721,2,87.67,46.29,87.42,-0.31,-4.32,0.0000,-2.98,3.65,7.39,7.58,3.92,3.54,-0.48,7.48,0.00,32
11739,2,88.98,52.30,87.48,-1.56,-7.30,0.0000,-2.76,3.88,6.95,6.96,3.92,3.54,-0.25,6.96,0.00,32
11759,2,88.54,31.36,87.54,-1.06,-4.64,0.0000,-2.60,4.04,1.07,1.18,3.92,3.54,-0.10,1.12,0.00,32
11780,2,86.41,-9.01,87.60,1.13,2.98,0.0000,-2.62,4.01,-2.03,-2.21,3.92,3.54,-0.12,-2.12,0.00,32
11800,2,84.21,-38.51,87.66,3.39,9.87,0.0000,-2.73,3.91,-4.34,-4.19,3.92,3.54,-0.23,-4.26,0.00,32
11820,2,83.39,-40.16,87.72,4.27,11.75,0.0000,-2.85,3.78,-3.32,-3.30,3.92,3.54,-0.35,-3.31,0.00,32
11841,2,83.86,-21.94,87.78,3.86,9.48,0.0000,-2.87,3.76,1.27,1.38,3.92,3.54,-0.37,1.33,0.00,32
11859,2,85.94,14.30,87.84,1.84,2.54,0.0000,-2.72,3.88,6.24,5.30,3.92,3.54,-0.24,5.77,0.00,32
11880,2,88.04,41.15,87.90,-0.20,-3.69,0.0000,-2.50,4.13,7.51,7.45,3.92,3.54,-0.00,7.48,0.00,32
11899,2,88.69,39.40,87.96,-0.79,-4.73,0.0000,-2.34,4.29,6.69,6.68,3.92,3.54,0.16,6.69,0.00,32
11919,2,87.99,18.99,88.02,-0.03,-1.57,0.0000,-2.20,4.43,2.41,2.61,3.92,3.54,0.30,2.51,0.00,32
11940,2,86.08,-14.14,88.08,1.94,5.01,0.0000,-2.21,4.43,-1.65,-1.72,3.92,3.53,0.29,-1.69,0.00,32
11960,2,84.37,-35.03,88.14,3.71,10.22,0.0000,-2.29,4.35,-2.88,-2.77,3.92,3.54,0.21,-2.83,0.00,32
11980,2,84.54,-24.06,88.20,3.60,9.12,0.0000,-2.35,4.28,-0.73,-0.97,3.92,3.53,0.15,-0.85,0.00,32
12000,2,85.36,-6.08,88.26,2.84,6.17,0.0000,-2.32,4.31,2.72,2.63,3.92,3.54,0.18,2.68,0.00,32
12019,2,87.06,19.82,88.32,1.20,0.82,0.0000,-2.19,4.45,5.52,5.58,3.92,3.54,0.31,5.55,0.00,32
12040,2,88.44,33.95,88.38,-0.12,-2.96,0.0000,-2.00,4.63,6.19,6.32,3.92,3.53,0.50,6.25,0.00,32
12060,2,88.29,22.58,88.44,0.09,-1.62,0.0000,-1.83,4.80,4.55,4.54,3.92,3.53,0.67,4.55,0.00,32
12080,2,87.53,5.70,88.50,0.91,1.37,0.0000,-1.75,4.88,0.70,0.51,3.92,3.53,0.74,0.60,0.00,32
12100,2,86.11,-16.04,88.56,2.39,6.07,0.0000,-1.78,4.85,-1.52,-1.28,3.92,3.53,0.72,-1.40,0.00,32
12121,2,85.30,-22.65,88.62,3.27,8.34,0.0000,-1.82,4.81,-1.39,-1.09,3.92,3.53,0.68,-1.24,0.00,32
12139,2,85.79,-8.44,88.68,2.83,6.34,0.0000,-1.82,4.81,1.00,0.95,3.92,3.54,0.68,0.98,0.00,32
12159,2,86.80,9.31,88.74,1.88,3.02,0.0000,-1.72,4.91,3.84,3.84,3.92,3.53,0.77,3.84,0.00,32
12180,2,88.18,27.48,88.80,0.56,-1.07,0.0000,-1.62,5.01,4.98,4.93,3.92,3.53,0.88,4.95,0.00,32
12200,2,89.12,34.03,88.86,-0.32,-3.37,0.0000,-1.47,5.16,4.81,4.63,3.92,3.53,1.03,4.72,0.00,32
12219,2,88.24,13.20,88.92,0.62,0.18,0.0000,-1.36,5.28,2.52,2.62,3.92,3.53,1.14,2.57,0.00,32
12240,2,87.15,-5.26,88.98,1.77,3.96,0.0000,-1.34,5.30,-0.67,-0.56,3.92,3.53,1.16,-0.61,0.00,32
12260,2,86.55,-12.06,89.04,2.43,5.83,0.0000,-1.38,5.26,-1.67,-1.53,3.92,3.53,1.12,-1.60,0.00,32
12279,2,86.59,-7.76,89.10,2.45,5.51,0.0000,-1.40,5.23,0.09,0.01,3.92,3.53,1.10,0.05,0.00,32
12300,2,87.63,9.53,89.16,1.47,2.19,0.0000,-1.36,5.26,2.17,2.14,3.92,3.53,1.13,2.16,0.00,32
12321,2,88.78,23.99,89.22,0.38,-1.15,0.0000,-1.27,5.36,3.54,3.72,3.92,3.53,1.22,3.63,0.00,32
12339,2,89.66,30.52,89.28,-0.44,-3.32,0.0000,-1.16,5.47,3.62,3.76,3.92,3.53,1.34,3.69,0.00,32
12360,2,89.77,23.89,89.34,-0.49,-2.88,0.0000,-1.06,5.57,1.53,1.43,3.92,3.53,1.44,1.48,0.00,32
12380,2,89.00,6.70,89.40,0.34,0.14,0.0000,-1.06,5.58,-0.60,-0.63,3.92,3.53,1.44,-0.62,0.00,32
12399,2,88.21,-6.07,89.46,1.19,2.87,0.0000,-1.10,5.53,-1.85,-1.64,3.92,3.53,1.40,-1.75,0.00,32
12421,2,88.03,-6.36,89.52,1.43,3.36,0.0000,-1.16,5.48,-1.91,-1.85,3.92,3.53,1.34,-1.88,0.00,32
12439,2,88.38,1.13,89.58,1.14,2.18,0.0000,-1.18,5.45,0.19,0.14,3.92,3.53,1.32,0.17,0.00,32
12460,2,89.28,13.90,89.64,0.30,-0.51,0.0000,-1.14,5.49,1.77,1.53,3.92,3.53,1.36,1.65,0.00,32
12480,2,90.18,23.23,89.70,-0.53,-2.93,0.0000,-1.10,5.54,2.09,2.06,3.92,3.53,1.40,2.07,0.00,32
12500,2,90.65,23.70,89.76,-0.95,-3.79,0.0000,-1.04,5.60,1.64,1.87,3.92,3.53,1.46,1.76,0.00,32
12521,2,90.59,16.07,89.82,-0.83,-2.95,0.0000,-1.01,5.62,-0.25,-0.16,3.92,3.53,1.49,-0.21,0.00,32
12538,2,89.90,1.65,89.88,-0.26,-0.93,0.0000,-1.04,5.59,-1.51,-1.57,3.92,3.53,1.46,-1.54,0.00,48
12561,2,89.23,-8.46,89.94,0.65,1.97,0.0000,-1.12,5.51,-2.25,-2.34,3.92,3.53,1.38,-2.30,0.00,32
12579,2,89.29,-5.31,90.00,0.65,1.73,0.0000,-1.17,5.46,-2.19,-2.16,3.92,3.53,1.33,-2.17,0.00,32
12600,2,89.69,2.11,90.06,0.31,0.45,0.0000,-1.20,5.43,0.19,0.30,3.92,3.53,1.30,0.24,0.00,48
12620,2,90.31,10.09,90.12,-0.25,-1.31,0.0000,-1.19,5.45,1.09,0.93,3.92,3.53,1.31,1.01,0.00,32
12641,2,90.82,14.19,90.18,-0.70,-2.53,0.0000,-1.15,5.48,1.01,1.06,3.92,3.53,1.35,1.04,0.00,32
12658,2,90.59,7.54,90.24,-0.48,-1.68,0.0000,-1.13,5.51,-0.16,0.49,3.92,3.53,1.37,0.17,0.00,32
12681,2,90.17,-0.62,90.30,0.07,0.18,0.0000,-1.14,5.49,-0.79,-0.92,3.92,3.53,1.36,-0.86,0.00,48
12699,2,89.73,-6.87,90.36,0.57,1.69,0.0000,-1.17,5.46,-1.36,-1.34,3.92,3.53,1.33,-1.35,0.00,32
12721,2,89.58,-7.05,90.42,0.78,2.12,0.0000,-1.21,5.42,-0.99,-0.77,3.92,3.53,1.29,-0.88,0.00,32
12739,2,89.85,-1.22,90.48,0.57,1.24,0.0000,-1.22,5.42,0.19,0.22,3.92,3.53,1.28,0.20,0.00,32
12760,2,90.22,4.58,90.54,0.26,0.15,0.0000,-1.19,5.44,0.99,0.71,3.92,3.53,1.31,0.85,0.00,32
12780,2,90.59,8.75,90.60,-0.05,-0.81,0.0000,-1.17,5.46,1.16,1.19,3.92,3.53,1.33,1.17,0.00,32
12799,2,90.75,8.47,90.66,-0.15,-0.97,0.0000,-1.13,5.50,1.22,0.92,3.92,3.53,1.37,1.07,0.00,32
12820,2,90.42,1.80,90.72,0.24,0.34,0.0000,-1.12,5.52,0.14,-0.02,3.92,3.53,1.38,0.06,0.00,48
12841,2,90.15,-2.20,90.78,0.57,1.31,0.0000,-1.12,5.51,-0.52,-0.34,3.92,3.53,1.38,-0.43,0.00,32
12859,2,90.10,-2.40,90.84,0.68,1.55,0.0000,-1.14,5.50,-0.05,-0.34,3.92,3.53,1.36,-0.19,0.00,32
12880,2,90.12,-1.37,90.90,0.72,1.54,0.0000,-1.13,5.50,0.27,0.14,3.92,3.53,1.36,0.21,0.00,32
12900,2,90.34,2.14,90.96,0.56,0.94,0.0000,-1.13,5.51,0.51,0.52,3.92,3.53,1.37,0.52,0.00,48
12920,2,90.61,5.41,91.02,0.35,0.26,0.0000,-1.10,5.53,0.99,0.93,3.92,3.53,1.40,0.96,0.00,32
12940,2,90.83,7.00,91.08,0.19,-0.19,0.0000,-1.07,5.56,1.09,1.03,3.92,3.53,1.43,1.06,0.00,32
12960,2,90.86,5.24,91.14,0.22,0.02,0.0000,-1.04,5.59,0.76,0.94,3.92,3.53,1.46,0.85,0.00,32
12980,2,90.64,0.60,91.20,0.50,0.96,0.0000,-1.03,5.60,0.27,0.06,3.92,3.53,1.47,0.16,0.00,48
13000,2,90.47,-1.87,91.26,0.73,1.61,0.0000,-1.03,5.60,-0.06,-0.05,3.92,3.53,1.47,-0.06,0.00,32
13020,2,90.51,-0.81,91.32,0.75,1.57,0.0000,-1.03,5.61,0.09,0.23,3.92,3.53,1.47,0.16,0.00,32
13040,2,90.62,1.15,91.38,0.70,1.31,0.0000,-1.02,5.62,0.60,0.59,3.92,3.53,1.48,0.59,0.00,32
13060,2,90.89,4.77,91.44,0.49,0.60,0.0000,-0.99,5.64,1.09,0.78,3.92,3.53,1.51,0.93,0.00,32
13080,2,91.16,7.41,91.50,0.28,-0.03,0.0000,-0.96,5.67,1.01,1.11,3.92,3.53,1.54,1.06,0.00,32
13100,2,91.30,7.45,91.56,0.20,-0.19,0.0000,-0.93,5.70,1.05,0.94,3.92,3.53,1.57,0.99,0.00,32
13121,2,91.24,4.67,91.62,0.32,0.27,0.0000,-0.91,5.72,0.50,0.39,3.92,3.53,1.59,0.45,0.00,32
13139,2,91.10,1.52,91.68,0.53,0.93,0.0000,-0.90,5.73,-0.04,-0.02,3.92,3.53,1.59,-0.03,0.00,48
13160,2,91.04,0.70,91.74,0.64,1.22,0.0000,-0.91,5.73,0.03,0.09,3.92,3.53,1.59,0.06,0.00,32
13179,2,91.17,2.47,91.80,0.57,0.94,0.0000,-0.90,5.73,0.30,0.29,3.92,3.53,1.60,0.29,0.00,48
13200,2,91.33,4.27,91.86,0.47,0.60,0.0000,-0.89,5.74,0.41,0.60,3.92,3.53,1.61,0.51,0.00,32
13220,2,91.64,7.74,91.92,0.22,-0.18,0.0060,-0.87,5.76,0.82,0.64,3.92,3.53,0.00,0.73,0.00,96
13241,2,91.88,9.09,91.98,0.04,-0.65,0.0120,-0.85,5.79,0.81,0.92,3.92,3.53,0.02,0.87,0.00,224
13259,2,91.81,5.68,92.00,0.17,-0.10,0.0060,-0.82,5.81,0.36,0.31,3.92,3.53,0.04,0.34,0.00,96
13280,2,91.71,3.15,92.00,0.29,0.32,0.0000,-0.83,5.81,-0.09,-0.11,3.92,3.53,0.04,-0.10,0.00,112
13299,2,91.74,3.07,92.00,0.26,0.28,-0.0034,-0.83,5.80,-0.23,-0.25,3.93,3.52,0.04,-0.24,0.00,112
13320,2,91.81,3.46,92.00,0.19,0.11,-0.0008,-0.83,5.80,-0.06,-0.05,3.93,3.52,0.04,-0.06,0.00,112
13340,2,91.96,4.65,92.00,0.04,-0.29,0.0009,-0.83,5.80,0.03,0.09,3.93,3.53,0.04,0.06,0.00,96
13361,2,92.11,5.61,92.00,-0.11,-0.67,0.0024,-0.83,5.81,0.13,0.19,3.92,3.53,0.04,0.16,0.00,96
13379,2,92.17,5.06,92.00,-0.17,-0.75,0.0020,-0.82,5.81,0.19,0.08,3.92,3.53,0.05,0.13,0.00,96
13400,2,92.16,3.63,92.00,-0.16,-0.61,-0.0019,-0.82,5.81,-0.11,-0.15,3.92,3.53,0.05,-0.13,0.00,112
13420,2,92.07,1.57,92.00,-0.07,-0.27,-0.0057,-0.83,5.80,-0.33,-0.44,3.92,3.53,0.04,-0.38,0.00,112
13439,2,92.05,1.11,92.00,-0.05,-0.19,-0.0066,-0.84,5.79,-0.65,-0.24,3.92,3.53,0.03,-0.44,0.00,112
13460,2,92.12,1.78,92.00,-0.12,-0.38,-0.0035,-0.86,5.78,-0.17,-0.30,3.92,3.53,0.02,-0.23,0.00,112
13480,2,92.17,2.11,92.00,-0.17,-0.51,-0.0039,-0.86,5.77,-0.18,-0.34,3.91,3.54,0.01,-0.26,0.00,112
13500,2,92.26,2.94,92.00,-0.26,-0.76,-0.0040,-0.87,5.76,-0.27,-0.28,3.91,3.54,0.00,-0.27,0.00,112
13520,2,92.35,3.48,92.00,-0.35,-0.98,-0.0030,-0.88,5.75,-0.20,-0.22,3.91,3.54,-0.01,-0.21,0.00,112
13540,2,92.39,3.28,92.00,-0.39,-1.04,-0.0044,-0.89,5.75,-0.45,-0.16,3.91,3.54,-0.01,-0.31,0.00,96
13560,2,92.38,2.42,92.00,-0.38,-0.96,-0.0052,-0.90,5.74,-0.30,-0.43,3.91,3.54,-0.02,-0.36,0.00,112
13580,2,92.32,1.10,92.00,-0.32,-0.73,-0.0100,-0.92,5.72,-0.59,-0.80,3.91,3.54,-0.04,-0.70,0.00,240
13600,2,92.33,1.13,92.00,-0.33,-0.75,-0.0098,-0.93,5.70,-0.69,-0.68,3.91,3.54,-0.06,-0.68,0.00,112
13620,2,92.43,2.49,92.00,-0.43,-1.05,-0.0085,-0.95,5.68,-0.55,-0.65,3.91,3.54,-0.08,-0.60,0.00,96
13641,2,92.53,3.24,92.00,-0.53,-1.31,-0.0064,-0.97,5.67,-0.66,-0.25,3.91,3.55,-0.10,-0.46,0.00,96
13658,2,92.52,2.21,92.00,-0.53,-1.27,-0.0066,-0.98,5.65,-0.40,-0.54,3.90,3.55,-0.11,-0.47,0.00,96
13680,2,92.53,1.88,92.00,-0.53,-1.22,-0.0114,-1.01,5.63,-0.81,-0.81,3.90,3.55,-0.14,-0.81,0.00,224
13700,2,92.52,1.44,92.00,-0.52,-1.15,-0.0097,-1.02,5.61,-0.49,-0.87,3.91,3.55,-0.15,-0.68,0.00,96
13720,2,92.53,1.56,92.00,-0.53,-1.18,-0.0110,-1.04,5.58,-0.78,-0.61,3.91,3.55,-0.18,-0.70,0.00,224
13740,2,92.53,1.19,92.00,-0.53,-1.16,-0.0144,-1.07,5.56,-0.84,-0.87,3.90,3.55,-0.20,-0.86,0.00,224
13761,2,92.58,1.77,92.00,-0.58,-1.30,-0.0144,-1.10,5.54,-0.96,-0.59,3.90,3.55,-0.23,-0.78,0.00,224
13779,2,92.73,3.62,92.00,-0.73,-1.74,-0.0158,-1.13,5.52,-0.83,-0.80,3.90,3.55,-0.25,-0.81,0.00,224
13800,2,92.87,4.69,92.00,-0.87,-2.12,-0.0136,-1.15,5.49,-0.42,-0.76,3.90,3.56,-0.27,-0.59,0.00,224
13819,2,92.90,4.05,92.00,-0.90,-2.13,-0.0185,-1.16,5.47,-0.84,-0.96,3.90,3.56,-0.29,-0.90,0.00,224
13841,2,92.89,2.67,92.00,-0.89,-1.99,-0.0226,-1.19,5.44,-1.02,-1.18,3.89,3.56,-0.32,-1.10,0.00,224
13859,2,92.77,0.58,92.00,-0.77,-1.58,-0.0279,-1.23,5.40,-1.36,-1.30,3.89,3.56,-0.36,-1.33,0.00,224
13880,2,92.69,-0.32,92.00,-0.69,-1.35,-0.0320,-1.28,5.35,-1.38,-1.46,3.89,3.56,-0.41,-1.42,0.00,224
13900,2,92.74,0.82,92.00,-0.74,-1.55,-0.0311,-1.32,5.32,-1.24,-1.29,3.89,3.57,-0.44,-1.26,0.00,224
13920,2,92.89,2.69,92.00,-0.89,-2.00,-0.0295,-1.35,5.28,-1.00,-1.11,3.88,3.57,-0.48,-1.06,0.00,224
13939,2,93.11,4.97,92.00,-1.11,-2.62,-0.0281,-1.38,5.25,-0.99,-0.84,3.87,3.58,-0.51,-0.91,0.00,224
13959,2,93.24,5.45,92.00,-1.24,-2.92,-0.0296,-1.40,5.22,-0.94,-1.01,3.87,3.59,-0.54,-0.98,0.00,224
13980,2,93.19,3.30,92.00,-1.19,-2.63,-0.0356,-1.44,5.19,-1.32,-1.29,3.87,3.59,-0.57,-1.31,0.00,224
14000,2,93.07,0.86,92.00,-1.07,-2.21,-0.0416,-1.49,5.15,-1.75,-1.74,3.87,3.59,-0.61,-1.74,0.00,224
14020,2,92.99,-0.12,92.00,-0.99,-1.96,-0.0476,-1.54,5.09,-1.94,-1.86,3.87,3.59,-0.67,-1.90,0.00,224
14041,2,93.01,0.60,92.00,-1.01,-2.08,-0.0491,-1.60,5.04,-1.62,-1.78,3.86,3.59,-0.73,-1.70,0.00,224
14059,2,93.25,3.35,92.00,-1.25,-2.76,-0.0476,-1.64,4.99,-1.45,-1.60,3.85,3.60,-0.78,-1.53,0.00,224
14079,2,93.48,4.97,92.00,-1.48,-3.35,-0.0451,-1.69,4.94,-1.26,-1.28,3.85,3.61,-0.82,-1.27,0.00,224
14100,2,93.36,0.47,92.00,-1.36,-2.75,-0.0487,-1.72,4.91,-1.29,-1.46,3.84,3.61,-0.85,-1.38,0.00,224
14120,2,93.02,-6.25,92.00,-1.02,-1.53,-0.0547,-1.77,4.86,-1.72,-1.81,3.84,3.62,-0.90,-1.76,0.00,224
14140,2,92.41,-14.86,92.00,-0.41,0.37,-0.0607,-1.83,4.80,-2.13,-2.02,3.84,3.62,-0.96,-2.08,0.00,224
14161,2,91.85,-19.73,92.00,0.15,1.88,-0.0667,-1.89,4.74,-1.97,-2.00,3.84,3.62,-1.02,-1.99,0.00,224
14179,2,91.79,-15.52,92.00,0.21,1.66,-0.0661,-1.95,4.69,-1.07,-1.21,3.83,3.62,-1.08,-1.14,0.00,224
14199,2,91.96,-9.01,92.00,0.04,0.80,-0.0601,-1.95,4.68,0.49,0.38,3.82,3.63,-1.08,0.43,0.00,224
14220,2,92.15,-4.07,92.00,-0.15,0.02,-0.0541,-1.94,4.70,0.72,0.96,3.81,3.64,-1.06,0.84,0.00,224
14241,2,92.30,-1.34,92.00,-0.30,-0.48,-0.0481,-1.91,4.72,1.07,0.87,3.81,3.65,-1.04,0.97,0.00,240
14259,2,91.99,-5.18,92.00,0.01,0.44,-0.0421,-1.89,4.75,0.55,0.56,3.81,3.64,-1.01,0.55,0.00,224
14280,2,91.68,-8.25,92.00,0.32,1.30,-0.0481,-1.88,4.75,-0.16,-0.15,3.81,3.64,-1.01,-0.15,0.00,224
14300,2,91.49,-8.79,92.00,0.51,1.73,-0.0483,-1.88,4.75,-0.07,-0.13,3.82,3.63,-1.01,-0.10,0.00,224
14319,2,91.44,-6.96,92.00,0.56,1.68,-0.0430,-1.88,4.75,0.25,0.30,3.83,3.62,-1.01,0.28,0.00,224
14340,2,91.57,-3.06,92.00,0.43,1.10,-0.0377,-1.86,4.77,0.72,0.65,3.83,3.62,-1.00,0.68,0.00,224
14361,2,91.76,0.48,92.00,0.24,0.44,-0.0338,-1.84,4.79,1.01,0.91,3.83,3.62,-0.97,0.96,0.00,240
14379,2,91.91,2.62,92.00,0.09,-0.04,-0.0309,-1.80,4.83,1.03,1.17,3.84,3.62,-0.93,1.10,0.00,240
14400,2,91.87,1.20,92.00,0.13,0.16,-0.0335,-1.77,4.86,0.75,0.90,3.84,3.61,-0.90,0.82,0.00,240
14420,2,91.54,-3.78,92.00,0.46,1.23,-0.0395,-1.76,4.87,0.24,0.04,3.85,3.60,-0.89,0.14,0.00,224
14441,2,91.29,-5.94,92.00,0.71,1.90,-0.0420,-1.76,4.87,-0.02,0.09,3.86,3.60,-0.89,0.03,0.00,224
14458,2,91.32,-3.69,92.00,0.70,1.74,-0.0389,-1.76,4.88,0.24,0.32,3.86,3.60,-0.89,0.28,0.00,224
14481,2,91.43,-1.26,92.00,0.57,1.25,-0.0329,-1.74,4.90,0.59,0.86,3.85,3.60,-0.86,0.73,0.00,224
14499,2,91.66,2.24,92.00,0.34,0.49,-0.0296,-1.72,4.92,1.00,0.92,3.85,3.60,-0.85,0.96,0.00,240
14520,2,91.81,3.80,92.00,0.19,0.07,-0.0253,-1.67,4.96,1.36,1.00,3.85,3.60,-0.80,1.18,0.00,240
14540,2,91.72,1.60,92.00,0.28,0.44,-0.0269,-1.65,4.98,0.90,1.07,3.85,3.60,-0.78,0.98,0.00,240
14561,2,91.49,-1.74,92.00,0.51,1.17,-0.0329,-1.63,5.00,0.34,0.28,3.86,3.59,-0.76,0.31,0.00,224
14578,2,91.35,-2.84,92.00,0.63,1.48,-0.0377,-1.63,5.00,0.05,0.11,3.87,3.59,-0.76,0.08,0.00,224
14601,2,91.35,-1.88,92.00,0.65,1.45,-0.0326,-1.62,5.02,0.34,0.52,3.87,3.58,-0.75,0.43,0.00,224
14619,2,91.52,0.91,92.00,0.48,0.88,-0.0314,-1.61,5.03,0.54,0.56,3.86,3.59,-0.73,0.55,0.00,240
14641,2,91.69,3.13,92.00,0.31,0.37,-0.0254,-1.57,5.06,0.93,1.02,3.86,3.59,-0.70,0.97,0.00,240
14659,2,91.80,3.55,92.00,0.20,0.12,-0.0238,-1.55,5.08,1.13,0.83,3.86,3.59,-0.68,0.98,0.00,240
14680,2,91.68,0.97,92.00,0.32,0.55,-0.0278,-1.52,5.11,0.56,0.56,3.86,3.59,-0.65,0.56,0.00,240
14700,2,91.49,-2.11,92.00,0.51,1.19,-0.0329,-1.51,5.12,0.08,0.19,3.87,3.59,-0.64,0.13,0.00,224
