# === BALANCE CONFIG ===
# inner_kp=2.0000
# inner_kd=0.0800
# arm_bal_kp=0.0150
# arm_bal_ki=0.0200
# arm_bal_kd=0.0000
# arm_bal_max_frac=0.2500
# arm_bal_frac_rate=0.5000
# arm_bal_motor_speed=2.00
# arm_bal_vel_deadband=0.10
# arm_bal_integral_max=0.25
# arm_bal_decay=0.9950
# vel_trim_gain=0.1000
# vel_trim_max=2.00
# vel_trim_filter=0.0500
# arm_center_left=1.7683
# arm_center_right=-1.7671
# base_sp_fwd=91.00
# base_sp_tip=86.50
# base_sp_center=83.00
# base_sp_rate_max=3.00
# comp_alpha=0.9960
# max_drive_speed=25.00
# capture_err=1.00
# capture_rate=4.00
# capture_cmd=1.00
# capture_settle_ms=400
# arm_hold_max_ms=2500
# arm_return_speed=10.00
# balance_loop_hz=200
# control_loop_hz=50
# pos_gate_err=8.00
t_ms,state,roll,roll_rate,setpoint,angle_err,motor_vel,arm_bal_frac,vel_trim,arm_bal_integ,bl_pos,br_pos,bl_vel,br_vel,arm_l,arm_r,arm_l_tgt,arm_r_tgt,meas_drift,meas_vel,flags
9720,2,86.07,9.46,86.38,0.25,-0.25,0.0000,0.0000,0.0000,28.16,34.40,1.30,1.37,3.91,3.54,3.91,3.54,0.43,1.34,32
9741,2,86.02,5.79,86.44,0.37,0.27,0.0000,0.0000,0.0000,28.19,34.43,0.20,0.78,3.91,3.54,3.91,3.54,0.46,0.49,32
9760,2,85.92,2.46,86.50,0.53,0.86,0.0000,0.0000,0.0000,28.19,34.44,-0.10,-0.02,3.91,3.54,3.91,3.54,0.47,-0.06,48
9782,2,85.87,0.68,86.56,0.64,1.22,0.0000,0.0000,0.0000,28.19,34.44,0.13,-0.07,3.91,3.54,3.91,3.54,0.47,0.03,32
9800,2,85.94,1.06,86.62,0.62,1.16,0.0000,0.0000,0.0000,28.19,34.44,0.36,0.13,3.91,3.54,3.91,3.54,0.47,0.25,32
9820,2,85.96,0.58,86.68,0.66,1.28,0.0000,0.0000,0.0000,28.21,34.45,0.65,0.62,3.91,3.54,3.91,3.54,0.49,0.64,32
9841,2,86.07,1.28,86.74,0.62,1.13,0.0000,0.0000,0.0000,28.23,34.47,0.54,0.56,3.91,3.54,3.91,3.54,0.50,0.55,32
9861,2,86.15,1.48,86.80,0.60,1.08,0.0000,0.0000,0.0000,28.25,34.49,0.93,0.97,3.91,3.54,3.91,3.54,0.52,0.95,32
9881,2,86.15,0.63,86.86,0.65,1.25,0.0000,0.0000,0.0000,28.28,34.52,0.86,0.94,3.91,3.54,3.91,3.54,0.55,0.90,32
9901,2,86.08,-1.20,86.92,0.79,1.67,0.0000,0.0000,0.0000,28.31,34.55,0.66,0.65,3.91,3.54,3.91,3.54,0.58,0.65,32
9920,2,85.98,-3.00,86.98,0.95,2.14,0.0000,0.0000,0.0000,28.33,34.56,0.66,0.61,3.91,3.54,3.91,3.54,0.60,0.64,32
9940,2,85.88,-4.06,87.04,1.10,2.53,0.0000,0.0000,0.0000,28.35,34.59,0.85,0.77,3.91,3.54,3.91,3.54,0.62,0.81,32
9961,2,85.83,-3.92,87.10,1.21,2.74,0.0000,0.0000,0.0000,28.37,34.62,1.03,1.19,3.91,3.54,3.91,3.54,0.65,1.11,32
9982,2,85.86,-2.75,87.16,1.24,2.71,0.0000,0.0000,0.0000,28.41,34.65,1.32,1.45,3.91,3.54,3.91,3.54,0.69,1.38,32
10000,2,85.91,-1.60,87.22,1.25,2.64,0.0000,0.0000,0.0000,28.47,34.70,1.61,1.72,3.91,3.54,3.91,3.54,0.74,1.67,32
10021,2,85.93,-1.29,87.28,1.29,2.69,0.0000,0.0000,0.0000,28.52,34.76,1.83,1.74,3.91,3.54,3.91,3.54,0.80,1.79,32
10040,2,85.87,-2.33,87.34,1.42,3.02,0.0000,0.0000,0.0000,28.56,34.81,1.76,1.77,3.91,3.54,3.91,3.54,0.84,1.76,32
10060,2,85.76,-3.72,87.40,1.59,3.47,0.0000,0.0000,0.0000,28.63,34.86,1.64,1.88,3.91,3.54,3.91,3.54,0.90,1.76,32
10081,2,85.63,-5.02,87.46,1.78,3.96,0.0000,0.0000,0.0000,28.67,34.91,1.74,1.67,3.91,3.54,3.91,3.54,0.95,1.71,32
10100,2,85.53,-5.52,87.52,1.94,4.32,0.0000,0.0000,0.0000,28.72,34.97,1.96,1.92,3.91,3.54,3.91,3.54,1.00,1.94,32
10121,2,85.51,-4.73,87.58,2.02,4.41,0.0000,0.0000,0.0000,28.81,35.05,2.30,2.30,3.91,3.54,3.91,3.54,1.08,2.30,32
10142,2,85.53,-3.56,87.64,2.05,4.39,0.0000,0.0000,0.0000,28.86,35.10,2.58,2.59,3.91,3.54,3.91,3.54,1.14,2.59,32
10160,2,85.54,-2.92,87.70,2.10,4.44,0.0000,0.0000,0.0000,28.96,35.19,2.79,2.86,3.91,3.54,3.91,3.54,1.23,2.82,32
10182,2,85.52,-2.95,87.76,2.18,4.60,0.0000,0.0000,0.0000,29.05,35.29,2.87,2.86,3.91,3.54,3.91,3.54,1.33,2.86,32
10199,2,85.39,-4.51,87.82,2.34,5.00,0.0000,0.0000,0.0000,29.12,35.36,2.89,2.90,3.91,3.54,3.91,3.54,1.39,2.90,32
10221,2,85.22,-6.18,87.88,2.61,5.71,0.0000,0.0000,0.0000,29.23,35.47,2.88,2.90,3.91,3.54,3.91,3.54,1.50,2.89,32
10240,2,85.10,-6.73,87.94,2.79,6.11,0.0000,0.0000,0.0000,29.29,35.54,2.96,2.93,3.91,3.54,3.91,3.54,1.57,2.95,32
10261,2,85.03,-6.42,88.00,2.92,6.35,0.0000,0.0000,0.0000,29.42,35.63,3.40,3.35,3.91,3.54,3.91,3.54,1.68,3.38,32
10281,2,85.05,-4.59,88.06,2.95,6.28,0.0000,0.0000,0.0000,29.50,35.74,3.66,3.65,3.91,3.54,3.91,3.54,1.77,3.66,32
10301,2,85.08,-3.07,88.12,2.99,6.22,0.0000,0.0000,0.0000,29.64,35.86,4.08,3.97,3.91,3.54,3.91,3.54,1.91,4.03,32
10319,2,85.10,-1.72,88.18,3.03,6.23,0.0000,0.0000,0.0000,29.77,35.98,4.13,4.10,3.91,3.54,3.91,3.54,2.03,4.11,32
10341,2,85.13,0.09,88.24,3.06,6.11,0.0000,0.0000,0.0000,29.89,36.10,4.18,4.04,3.91,3.54,3.91,3.54,2.15,4.11,32
10360,2,85.22,3.16,88.30,3.03,5.80,0.0000,0.0000,0.0000,29.99,36.23,4.07,4.18,3.91,3.54,3.91,3.54,2.26,4.13,32
10382,2,85.41,7.10,88.36,2.89,5.21,0.0000,0.0000,0.0000,30.14,36.35,4.08,4.04,3.91,3.54,3.91,3.54,2.40,4.06,32
10400,2,85.82,12.78,88.42,2.54,4.06,0.0000,0.0000,0.0000,30.24,36.47,3.92,4.01,3.91,3.54,3.91,3.54,2.51,3.96,32
10421,2,86.30,17.47,88.48,2.13,2.85,0.0000,0.0000,0.0000,30.38,36.62,3.78,3.87,3.91,3.54,3.91,3.54,2.66,3.82,32
10440,2,86.68,19.18,88.54,1.80,2.07,0.0000,0.0000,0.0000,30.47,36.71,3.50,3.58,3.91,3.54,3.91,3.54,2.74,3.54,32
10460,2,86.91,17.84,88.60,1.64,1.85,0.0000,0.0000,0.0000,30.58,36.81,2.62,2.96,3.91,3.54,3.91,3.54,2.85,2.79,32
10481,2,86.90,13.28,88.66,1.70,2.34,0.0000,0.0000,0.0000,30.64,36.88,2.10,2.09,3.91,3.54,3.91,3.54,2.91,2.09,32
10500,2,86.83,9.01,88.72,1.84,2.95,0.0000,0.0000,0.0000,30.69,36.93,1.65,1.53,3.91,3.54,3.91,3.54,2.97,1.59,32
10521,2,86.91,7.91,88.78,1.82,3.00,0.0000,0.0000,0.0000,30.74,36.98,1.32,1.27,3.91,3.54,3.91,3.54,3.02,1.30,32
10542,2,87.13,9.27,88.84,1.65,2.56,0.0000,0.0000,0.0000,30.77,37.02,1.74,1.67,3.91,3.54,3.91,3.54,3.05,1.70,32
10560,2,87.55,12.75,88.90,1.29,1.57,0.0000,0.0000,0.0000,30.85,37.08,2.21,1.92,3.91,3.54,3.91,3.54,3.12,2.06,32
10581,2,87.93,14.62,88.96,0.98,0.79,0.0000,0.0000,0.0000,30.91,37.15,2.13,1.97,3.91,3.54,3.91,3.54,3.19,2.05,32
10600,2,88.06,12.39,89.02,0.91,0.82,0.0000,0.0000,0.0000,30.96,37.20,2.01,1.84,3.91,3.54,3.91,3.54,3.23,1.93,32
10621,2,87.96,7.43,89.08,1.07,1.54,0.0000,0.0000,0.0000,31.01,37.24,0.97,1.39,3.91,3.54,3.91,3.54,3.28,1.18,32
10640,2,87.80,3.11,89.14,1.29,2.33,0.0000,0.0000,0.0000,31.03,37.27,0.34,0.58,3.91,3.54,3.91,3.54,3.30,0.46,32
10661,2,87.74,1.35,89.20,1.41,2.71,0.0000,0.0000,0.0000,31.04,37.29,0.81,0.74,3.91,3.54,3.91,3.54,3.32,0.77,32
10681,2,88.03,4.97,89.26,1.18,1.96,0.0000,0.0000,0.0000,31.07,37.31,1.01,0.83,3.91,3.54,3.91,3.54,3.34,0.92,32
10700,2,88.41,8.92,89.32,0.85,1.00,0.0000,0.0000,0.0000,31.12,37.35,1.71,1.43,3.91,3.54,3.91,3.54,3.39,1.57,32
10721,2,88.75,11.06,89.38,0.58,0.27,0.0000,0.0000,0.0000,31.18,37.40,1.80,1.84,3.91,3.54,3.91,3.54,3.44,1.82,32
10742,2,88.86,9.29,89.44,0.52,0.30,0.0000,0.0000,0.0000,31.21,37.45,1.59,1.66,3.91,3.54,3.91,3.54,3.49,1.62,32
10760,2,88.51,1.63,89.50,0.83,1.38,0.0000,0.0000,0.0000,31.25,37.49,0.47,0.85,3.91,3.54,3.91,3.54,3.52,0.66,32
10781,2,88.29,-2.09,89.56,1.21,2.59,0.0000,0.0000,0.0000,31.25,37.50,0.02,0.03,3.91,3.54,3.91,3.54,3.53,0.03,32
10800,2,88.38,-0.25,89.62,1.18,2.38,0.0000,0.0000,0.0000,31.26,37.50,0.38,0.29,3.91,3.54,3.91,3.54,3.53,0.33,32
10821,2,88.59,2.60,89.68,1.04,1.87,0.0000,0.0000,0.0000,31.29,37.53,1.33,1.37,3.91,3.54,3.91,3.54,3.57,1.35,32
10839,2,88.88,6.00,89.74,0.87,1.32,0.0000,0.0000,0.0000,31.32,37.57,1.60,1.64,3.91,3.54,3.91,3.54,3.60,1.62,32
10861,2,89.11,7.45,89.80,0.64,0.68,0.0000,0.0000,0.0000,31.39,37.62,1.51,1.75,3.91,3.54,3.91,3.54,3.66,1.63,32
10881,2,89.11,5.41,89.86,0.69,0.95,0.0000,0.0000,0.0000,31.42,37.67,1.44,1.31,3.91,3.54,3.91,3.54,3.70,1.38,32
10901,2,88.92,0.96,89.92,0.95,1.82,0.0000,0.0000,0.0000,31.46,37.71,0.80,0.81,3.91,3.54,3.91,3.54,3.74,0.80,32
10920,2,88.82,-1.02,89.98,1.11,2.29,0.0000,0.0000,0.0000,31.47,37.72,0.37,0.27,3.91,3.54,3.91,3.54,3.75,0.32,32
10941,2,88.82,-0.79,90.04,1.17,2.40,0.0000,0.0000,0.0000,31.49,37.73,0.90,0.81,3.91,3.54,3.91,3.54,3.77,0.86,32
10959,2,89.01,2.18,90.10,1.08,2.03,0.0000,0.0000,0.0000,31.52,37.77,1.14,1.28,3.91,3.54,3.91,3.54,3.80,1.21,32
10982,2,89.26,5.24,90.16,0.85,1.27,0.0000,0.0000,0.0000,31.57,37.81,1.48,1.46,3.91,3.54,3.91,3.54,3.84,1.47,32
11000,2,89.48,7.12,90.22,0.68,0.80,0.0000,0.0000,0.0000,31.60,37.86,1.61,1.61,3.91,3.54,3.91,3.54,3.88,1.61,32
11021,2,89.61,7.07,90.28,0.62,0.67,0.0000,0.0000,0.0000,31.66,37.91,1.42,1.32,3.91,3.54,3.91,3.54,3.94,1.37,32
11040,2,89.51,3.75,90.34,0.77,1.25,0.0000,0.0000,0.0000,31.69,37.93,1.03,0.96,3.91,3.54,3.91,3.54,3.96,1.00,32
11061,2,89.37,0.81,90.40,0.97,1.88,0.0000,0.0000,0.0000,31.71,37.95,0.24,0.41,3.91,3.54,3.91,3.54,3.98,0.32,32
11080,2,89.47,1.99,90.46,0.93,1.70,0.0000,0.0000,0.0000,31.71,37.96,0.33,0.42,3.91,3.54,3.91,3.54,3.99,0.38,32
11100,2,89.64,4.09,90.52,0.82,1.32,0.0000,0.0000,0.0000,31.74,37.99,1.17,1.04,3.91,3.54,3.91,3.54,4.02,1.11,32
11121,2,89.87,6.12,90.58,0.66,0.83,0.0000,0.0000,0.0000,31.77,38.02,1.33,1.30,3.91,3.54,3.91,3.54,4.05,1.31,32
11142,2,90.00,6.41,90.64,0.59,0.66,0.0000,0.0000,0.0000,31.81,38.06,1.18,1.18,3.91,3.54,3.91,3.54,4.09,1.18,32
11160,2,90.05,5.28,90.70,0.60,0.77,0.0000,0.0000,0.0000,31.85,38.09,0.80,0.93,3.91,3.54,3.91,3.54,4.12,0.86,32
11182,2,89.96,2.76,90.76,0.74,1.26,0.0000,0.0000,0.0000,31.87,38.12,0.29,0.34,3.91,3.54,3.91,3.54,4.15,0.31,32
11200,2,90.06,3.21,90.82,0.70,1.15,0.0000,0.0000,0.0000,31.87,38.13,0.34,0.32,3.91,3.54,3.91,3.54,4.15,0.33,32
11220,2,90.22,4.51,90.88,0.60,0.84,0.0000,0.0000,0.0000,31.90,38.15,0.98,0.89,3.91,3.54,3.91,3.54,4.18,0.94,32
11242,2,90.37,5.57,90.94,0.52,0.59,0.0000,-0.0001,0.0000,31.92,38.16,0.87,0.75,3.91,3.54,3.91,3.54,0.00,0.81,96
11260,2,90.43,5.27,91.00,0.51,0.60,0.0000,-0.0002,0.0000,31.94,38.19,0.93,0.94,3.91,3.54,3.91,3.54,0.03,0.93,96
11281,2,90.49,4.63,91.00,0.51,0.65,0.0000,-0.0003,0.0000,31.96,38.21,0.49,0.59,3.91,3.54,3.91,3.54,0.05,0.54,96
11300,2,90.53,3.94,91.00,0.47,0.63,0.0000,-0.0005,0.0000,31.97,38.23,0.51,0.59,3.91,3.54,3.91,3.54,0.06,0.55,112
11321,2,90.56,3.55,91.00,0.44,0.59,0.0000,-0.0008,0.0000,31.99,38.24,0.26,0.34,3.91,3.54,3.91,3.54,0.08,0.30,112
11339,2,90.67,4.37,91.00,0.36,0.40,0.0000,-0.0010,0.0000,32.00,38.25,0.50,0.45,3.91,3.54,3.91,3.54,0.09,0.48,96
11361,2,90.75,4.30,91.00,0.25,0.15,0.0002,-0.0013,0.0003,32.02,38.27,0.51,0.71,3.91,3.54,3.91,3.54,0.10,0.61,96
11382,2,90.79,3.71,91.00,0.21,0.13,0.0002,-0.0017,0.0006,32.03,38.28,0.18,0.17,3.91,3.54,3.91,3.54,0.11,0.18,112
11400,2,90.92,4.71,91.00,0.08,-0.21,0.0003,-0.0020,0.0010,32.03,38.28,0.23,0.20,3.91,3.54,3.91,3.54,0.12,0.21,96
11421,2,91.01,4.99,91.00,-0.02,-0.43,0.0004,-0.0024,0.0014,32.05,38.29,0.34,0.24,3.91,3.54,3.91,3.54,0.13,0.29,96
11440,2,91.03,4.09,91.00,-0.03,-0.39,0.0004,-0.0027,0.0019,32.05,38.30,0.09,0.06,3.91,3.54,3.91,3.54,0.13,0.08,96
11461,2,91.04,3.35,91.00,-0.04,-0.36,0.0003,-0.0030,0.0022,32.05,38.30,-0.11,-0.06,3.91,3.54,3.91,3.54,0.13,-0.09,112
11479,2,91.04,2.68,91.00,-0.05,-0.32,0.0002,-0.0033,0.0023,32.04,38.29,-0.26,-0.12,3.91,3.54,3.91,3.54,0.13,-0.19,112
11502,2,91.06,2.41,91.00,-0.06,-0.31,0.0000,-0.0036,0.0023,32.03,38.29,-0.36,-0.21,3.91,3.54,3.91,3.54,0.12,-0.28,112
11520,2,91.22,4.15,91.00,-0.22,-0.78,0.0000,-0.0038,0.0023,32.03,38.28,-0.28,-0.33,3.91,3.54,3.91,3.54,0.11,-0.31,96
11541,2,91.36,5.27,91.00,-0.37,-1.16,0.0000,-0.0039,0.0023,32.02,38.27,-0.14,-0.04,3.91,3.54,3.91,3.54,0.11,-0.09,96
11560,2,91.41,4.58,90.99,-0.42,-1.20,0.0000,-0.0041,0.0023,32.02,38.27,-0.24,-0.14,3.91,3.54,3.91,3.54,0.10,-0.19,96
11581,2,91.39,3.17,90.99,-0.39,-1.04,0.0000,-0.0041,0.0023,32.00,38.26,-0.60,-0.46,3.91,3.54,3.91,3.54,0.09,-0.53,96
11600,2,91.43,2.96,90.99,-0.44,-1.11,0.0000,-0.0041,0.0023,31.99,38.24,-0.84,-0.78,3.91,3.54,3.91,3.54,0.07,-0.81,96
11621,2,91.46,2.59,91.00,-0.46,-1.13,0.0000,-0.0041,0.0023,31.96,38.22,-0.78,-0.64,3.91,3.54,3.91,3.54,0.05,-0.71,96
11640,2,91.58,3.53,90.99,-0.58,-1.45,0.0000,-0.0040,0.0022,31.94,38.19,-0.76,-0.88,3.91,3.54,3.91,3.54,0.03,-0.82,96
11661,2,91.65,3.72,91.00,-0.66,-1.61,0.0000,-0.0039,0.0022,31.92,38.17,-0.80,-0.66,3.91,3.54,3.91,3.54,0.00,-0.73,96
11680,2,91.77,4.24,91.00,-0.77,-1.88,0.0000,-0.0037,0.0022,31.90,38.15,-0.82,-0.81,3.91,3.54,3.91,3.54,-0.02,-0.82,96
11701,2,91.77,3.26,91.00,-0.77,-1.81,0.0000,-0.0035,0.0022,31.87,38.13,-0.98,-0.75,3.91,3.54,3.91,3.54,-0.04,-0.87,96
11720,2,91.69,1.35,91.00,-0.69,-1.49,-0.0002,-0.0032,0.0019,31.85,38.10,-1.03,-1.05,3.91,3.54,3.91,3.54,-0.07,-1.04,96
11740,2,91.58,-0.10,91.00,-0.58,-1.16,-0.0006,-0.0028,0.0010,31.80,38.06,-1.08,-1.15,3.91,3.54,3.91,3.54,-0.11,-1.12,96
11761,2,91.66,1.20,91.00,-0.66,-1.41,-0.0011,-0.0024,-0.0005,31.78,38.02,-1.25,-1.23,3.91,3.54,3.91,3.55,-0.14,-1.24,96
11782,2,91.85,3.70,91.00,-0.85,-2.00,-0.0015,-0.0020,-0.0024,31.74,37.99,-1.19,-1.10,3.91,3.54,3.91,3.55,-0.18,-1.15,96
11801,2,92.03,5.59,91.00,-1.03,-2.51,-0.0017,-0.0017,-0.0046,31.71,37.96,-0.90,-0.75,3.91,3.54,3.91,3.55,-0.21,-0.82,96
11821,2,92.15,6.17,91.00,-1.15,-2.79,-0.0020,-0.0013,-0.0071,31.68,37.93,-0.89,-0.86,3.91,3.54,3.91,3.55,-0.23,-0.87,96
11840,2,92.19,5.23,91.00,-1.19,-2.79,-0.0024,-0.0010,-0.0101,31.65,37.91,-1.21,-1.29,3.91,3.54,3.91,3.55,-0.26,-1.25,96
11860,2,92.16,3.49,91.00,-1.16,-2.60,-0.0030,-0.0005,-0.0138,31.60,37.87,-1.59,-1.73,3.91,3.55,3.91,3.55,-0.31,-1.66,96
11881,2,92.10,2.02,91.00,-1.10,-2.36,-0.0037,-0.0000,-0.0182,31.56,37.81,-1.75,-1.77,3.91,3.55,3.91,3.55,-0.35,-1.76,96
11901,2,92.11,2.05,91.00,-1.11,-2.39,-0.0044,0.0005,-0.0234,31.51,37.76,-1.87,-1.85,3.91,3.55,3.90,3.55,-0.41,-1.86,96
11920,2,92.28,4.08,91.00,-1.28,-2.88,-0.0048,0.0010,-0.0291,31.44,37.70,-1.57,-1.85,3.91,3.55,3.90,3.55,-0.47,-1.71,96
11941,2,92.47,6.01,91.00,-1.47,-3.43,-0.0052,0.0014,-0.0351,31.39,37.65,-1.42,-1.53,3.91,3.55,3.90,3.55,-0.52,-1.48,96
11960,2,92.68,7.51,91.00,-1.68,-3.95,-0.0055,0.0017,-0.0414,31.36,37.60,-1.41,-1.44,3.91,3.55,3.90,3.55,-0.56,-1.42,96
11980,2,92.79,7.39,91.00,-1.79,-4.17,-0.0059,0.0018,-0.0481,31.30,37.55,-1.94,-1.78,3.91,3.55,3.90,3.55,-0.62,-1.86,96
12001,2,92.76,5.27,91.00,-1.76,-3.94,-0.0067,0.0020,-0.0556,31.25,37.49,-2.30,-2.19,3.91,3.55,3.90,3.56,-0.67,-2.25,96
12020,2,92.72,3.50,91.00,-1.72,-3.71,-0.0076,0.0023,-0.0640,31.17,37.42,-2.66,-2.48,3.91,3.55,3.90,3.56,-0.75,-2.57,96
12041,2,92.71,1.68,91.00,-1.71,-3.56,-0.0084,0.0026,-0.0734,31.07,37.32,-2.60,-2.67,3.90,3.55,3.90,3.56,-0.84,-2.64,96
12061,2,92.69,-0.60,91.00,-1.69,-3.33,-0.0093,0.0030,-0.0837,31.01,37.26,-2.67,-2.71,3.90,3.55,3.90,3.56,-0.91,-2.69,96
12080,2,92.60,-3.98,91.00,-1.60,-2.87,-0.0102,0.0035,-0.0949,30.92,37.18,-2.50,-2.51,3.90,3.55,3.89,3.56,-0.99,-2.51,224
12102,2,92.42,-7.39,91.00,-1.42,-2.25,-0.0113,0.0042,-0.1071,30.85,37.11,-2.34,-2.24,3.90,3.56,3.89,3.56,-1.06,-2.29,224
12119,2,92.07,-11.62,91.00,-1.16,-1.46,-0.0126,0.0054,-0.1205,30.80,37.04,-2.12,-2.13,3.90,3.56,3.89,3.57,-1.12,-2.12,224
12141,2,91.73,-13.68,91.00,-0.73,-0.37,-0.0139,0.0071,-0.1352,30.72,36.96,-1.92,-2.07,3.90,3.56,3.89,3.57,-1.20,-1.99,224
12160,2,91.54,-12.91,91.01,-0.53,-0.03,-0.0149,0.0091,-0.1506,30.68,36.92,-1.63,-1.75,3.90,3.56,3.89,3.57,-1.24,-1.69,224
12181,2,91.56,-9.05,91.01,-0.56,-0.39,-0.0151,0.0110,-0.1660,30.64,36.88,-0.82,-1.11,3.89,3.56,3.89,3.57,-1.28,-0.96,224
12201,2,91.82,-3.00,91.01,-0.81,-1.38,-0.0146,0.0125,-0.1803,30.62,36.87,-0.36,-0.22,3.89,3.57,3.89,3.57,-1.30,-0.29,224
12221,2,91.94,-0.46,91.01,-0.93,-1.83,-0.0143,0.0138,-0.1938,30.62,36.86,-0.23,0.01,3.89,3.57,3.89,3.57,-1.30,-0.11,224
12239,2,91.94,-0.58,91.01,-0.93,-1.81,-0.0143,0.0151,-0.2071,30.60,36.86,-0.48,-0.53,3.89,3.57,3.89,3.57,-1.31,-0.51,224
12261,2,91.66,-4.57,91.01,-0.64,-0.92,-0.0151,0.0167,-0.2208,30.59,36.83,-0.82,-0.72,3.89,3.57,3.89,3.57,-1.33,-0.77,224
12280,2,91.34,-8.28,91.02,-0.32,0.02,-0.0162,0.0187,-0.2353,30.56,36.80,-1.19,-1.34,3.89,3.57,3.88,3.57,-1.36,-1.26,224
12302,2,91.06,-9.93,91.02,-0.05,0.70,-0.0172,0.0210,-0.2500,30.51,36.76,-1.15,-1.28,3.89,3.57,3.88,3.57,-1.40,-1.22,224
12320,2,91.27,-4.70,91.02,-0.25,-0.13,-0.0168,0.0230,-0.2500,30.49,36.73,-1.00,-0.91,3.89,3.57,3.88,3.57,-1.43,-0.96,224
12341,2,91.56,0.03,91.02,-0.54,-1.08,-0.0157,0.0246,-0.2500,30.48,36.72,0.22,0.15,3.89,3.57,3.88,3.57,-1.44,0.18,224
12360,2,91.55,-0.07,91.02,-0.53,-1.05,-0.0153,0.0261,-0.2500,30.49,36.73,0.12,0.21,3.88,3.57,3.89,3.57,-1.43,0.16,224
12380,2,91.51,-0.78,91.03,-0.48,-0.90,-0.0151,0.0276,-0.2500,30.48,36.73,-0.23,-0.17,3.88,3.57,3.89,3.57,-1.43,-0.20,240
12402,2,91.32,-3.23,91.03,-0.29,-0.33,-0.0153,0.0293,-0.2500,30.48,36.72,-0.33,-0.31,3.88,3.57,3.89,3.57,-1.44,-0.32,240
12420,2,91.04,-6.31,91.03,-0.01,0.48,-0.0157,0.0311,-0.2500,30.46,36.71,-0.65,-0.62,3.88,3.57,3.88,3.57,-1.46,-0.63,224
12441,2,90.95,-5.77,91.03,0.08,0.61,-0.0155,0.0329,-0.2500,30.43,36.68,-0.60,-0.62,3.88,3.57,3.89,3.57,-1.48,-0.61,224
12461,2,91.04,-2.90,91.03,-0.01,0.22,-0.0154,0.0347,-0.2500,30.43,36.67,-0.25,-0.30,3.89,3.57,3.89,3.57,-1.49,-0.27,240
12480,2,91.22,0.43,91.04,-0.18,-0.40,-0.0146,0.0362,-0.2500,30.43,36.67,0.25,0.16,3.88,3.57,3.89,3.57,-1.49,0.20,240
12501,2,91.31,1.60,91.04,-0.28,-0.69,-0.0140,0.0375,-0.2500,30.44,36.68,0.26,0.37,3.88,3.57,3.89,3.57,-1.48,0.32,240
12520,2,91.29,0.75,91.04,-0.25,-0.56,-0.0137,0.0388,-0.2500,30.44,36.68,-0.08,0.02,3.88,3.57,3.89,3.57,-1.48,-0.03,240
12541,2,91.21,-0.44,91.04,-0.17,-0.31,-0.0136,0.0401,-0.2500,30.44,36.68,-0.21,-0.08,3.89,3.57,3.89,3.57,-1.48,-0.14,240
12560,2,91.04,-2.84,91.04,0.00,0.23,-0.0137,0.0415,-0.2500,30.43,36.68,-0.28,-0.25,3.89,3.57,3.89,3.57,-1.49,-0.26,240
12581,2,90.87,-4.24,91.04,0.17,0.68,-0.0133,0.0428,-0.2500,30.42,36.66,-0.43,-0.51,3.89,3.57,3.89,3.57,-1.50,-0.47,224
12601,2,90.93,-2.06,91.04,0.11,0.38,-0.0133,0.0440,-0.2500,30.41,36.65,-0.27,-0.29,3.89,3.57,3.89,3.57,-1.51,-0.28,240
12620,2,91.08,0.88,91.04,-0.04,-0.15,-0.0131,0.0452,-0.2500,30.41,36.65,0.11,0.02,3.89,3.57,3.89,3.57,-1.51,0.06,240
12641,2,91.29,3.62,91.04,-0.25,-0.78,-0.0123,0.0462,-0.2500,30.42,36.66,0.40,0.44,3.89,3.57,3.89,3.57,-1.50,0.42,240
12661,2,91.36,3.61,91.05,-0.31,-0.91,-0.0117,0.0471,-0.2500,30.43,36.67,0.37,0.32,3.89,3.57,3.89,3.56,-1.49,0.34,240
12680,2,91.27,1.48,91.05,-0.23,-0.57,-0.0117,0.0480,-0.2500,30.43,36.67,-0.13,-0.11,3.89,3.57,3.89,3.56,-1.49,-0.12,240
12702,2,91.13,-0.85,91.05,-0.09,-0.11,-0.0118,0.0490,-0.2500,30.42,36.66,-0.47,-0.41,3.89,3.57,3.89,3.56,-1.50,-0.44,240
12720,2,91.07,-1.22,91.05,-0.03,0.05,-0.0119,0.0500,-0.2500,30.40,36.65,-0.63,-0.61,3.89,3.57,3.89,3.56,-1.52,-0.62,240
12741,2,91.12,-0.02,91.05,-0.07,-0.14,-0.0117,0.0509,-0.2500,30.39,36.63,-0.25,-0.18,3.89,3.57,3.89,3.56,-1.53,-0.22,240
12759,2,91.20,1.30,91.05,-0.12,-0.33,-0.0114,0.0518,-0.2500,30.38,36.63,-0.19,-0.05,3.89,3.56,3.89,3.56,-1.53,-0.12,240
12781,2,91.29,2.33,91.05,-0.24,-0.66,-0.0111,0.0526,-0.2500,30.38,36.63,-0.06,-0.16,3.89,3.56,3.89,3.56,-1.54,-0.11,240
12801,2,91.33,2.20,91.05,-0.28,-0.74,-0.0108,0.0534,-0.2500,30.38,36.62,-0.05,-0.12,3.89,3.56,3.89,3.56,-1.54,-0.08,240
12821,2,91.31,1.00,91.05,-0.25,-0.59,-0.0108,0.0541,-0.2500,30.37,36.62,-0.36,-0.18,3.89,3.56,3.89,3.56,-1.54,-0.27,240
