# profile_scope=balance_run
# profile_run_start_uptime_ms=378934
# prof_imu_max_us=1116
# prof_ctl_max_us=81524
# prof_disp_max_us=9740
# prof_ws_max_us=12
# prof_tel_max_us=223
# prof_crsf_max_us=537
# prof_can_max_us=296
# prof_bal_max_us=1195
# prof_adrv_max_us=1846
# prof_loopgap_max_us=13487
# prof_ctlgap_max_us=5390
# stall_events=0
# === BALANCE CONFIG ===
# transport_checksum=fnv1a32
# telemetry_features=31
# startup_recovery=wheel_velocity_learning_v1
# startup_recovery_speed=1.0
# startup_recovery_force_speed=4.0
# startup_recovery_confirm_ms=60
# startup_recovery_ki=1.0 boost_ms=800 integral_rate_dps=6 limit_deg=6
# startup_recovery_hold=settled_position calm_ms=400
# capture_trim_bounds=absolute
# wheel_feedback_velocity_range_rad_s=50
# wheel_feedback_torque_range_nm=5.5
# can_receive_hz=200
# front_hold_hz=50
# telemetry_schema=2
# sample_size_bytes=220
# sample_count=1203
# checksum=0x29CB8EA4
# checksum_valid=1
# build_date=Sep 14 2026
# build_time=23:18:29
# run_start_uptime_ms=378934
# run_end_uptime_ms=403110
# run_duration_ms=24176
# end_reason=drive disarmed
# test_note=early-wheel-recovery-v1
# motor_mode=speed
# inner_kp=2.0000
# inner_kd=0.0800
# drift_vel_kp=0.0758
# drift_max_vel=1.52
# ramp_drift_kp=0.0455
# ramp_drift_max_vel=0.91
# vel_sp_kp=1.4520
# vel_sp_kp_low=0.4620
# vel_sp_knee=1.2121
# vel_sp_ki=0.2310
# sp_offset_max=8.00
# ramp_sp_offset_max=1.50
# sp_offset_rate=12.00
# vel_filter_alpha=0.3500
# stored_trim=2.4380
# glide_vel_err=1.21
# glide_ki_boost=4.00
# speed_acc_rad=100.00
# speed_current_limit=14.00
# sp_curve_0=0.00:84.00
# sp_curve_1=0.50:83.05
# sp_curve_2=1.00:82.10
# base_sp_fwd=84.00
# base_sp_tip=82.10
# base_sp_center=77.70
# base_sp_rate_max=4.00
# ramp_vel_slow=3.03
# comp_alpha=0.9960
# max_drive_speed=30.00
# capture_settle_ms=400
# arm_hold_max_ms=1000
# arm_return_speed=1.50
# arm_assist_thresh=2.12
# arm_assist_gain=0.26
# arm_range_pos=0.45
# arm_range_neg=0.30
# arm_tau_in=0.080
# arm_tau_out=0.650
# arm_emergency_cmd_frac=0.45
# yaw_sync_kp=2.00
# yaw_sync_max=1.50
# log_duration_ms=120000
# balance_loop_hz=200
# control_loop_hz=50
# pos_gate_err=8.00
# shed_vel_start=12.12
# shed_vel_full=21.21
# transport_fnv1a=0xA2EED9A2
t_ms,sample_dt_ms,inner_dt_max_us,inner_ticks,inner_sat_ticks,state,flags,diag_flags,marker,roll,roll_rate,accel_angle,gyro_raw,accel_norm,setpoint,angle_err,base_sp,raw_base_sp,capture_shift,run_curve_shift,motor_vel_raw,motor_vel,cmd_left,cmd_right,sp_offset,sp_offset_target,target_vel,filtered_vel,vel_err,vel_integral,vel_p_term,pos_gate,shed,bl_pos,br_pos,bl_vel,br_vel,bl_torque,br_torque,feedback_age_l_ms,feedback_age_r_ms,arm_l,arm_r,arm_l_tgt,arm_r_tgt,arm_l_vel,arm_r_vel,arm_l_torque,arm_r_torque,arm_tip_frac,arm_assist_frac,arm_assist_vel,arm_demand,arm_calm_ms,arm_stage,meas_drift,meas_vel,yaw_diff,yaw_corr,update_age_ms,bus_voltage,total_current,imu_age_ms
7225,20,5002,4,0,1,0,0,0,84.298,3.037,84.937,1.648,0.9823,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.943,21.930,0.019,0.008,-0.041,0.014,96,116,6.527,5.425,6.535,5.428,0.076,0.079,0.121,0.185,0.9590,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,23.72,0.54,5
7245,20,5004,4,0,1,0,0,0,84.343,2.700,84.719,1.709,0.9816,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.943,21.930,0.019,0.008,-0.041,0.014,116,136,6.528,5.426,6.536,5.428,0.203,-0.031,0.086,0.257,0.9593,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,23.72,0.44,5
7265,20,5001,4,0,1,0,0,0,84.369,2.256,84.706,1.160,0.9792,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.943,21.930,0.019,0.008,-0.041,0.014,136,156,6.530,5.427,6.537,5.429,-0.031,-0.007,0.172,0.248,0.9597,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,23.72,0.44,5
7285,20,5004,4,0,1,0,0,0,84.390,1.828,84.852,0.610,0.9797,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.943,21.930,0.019,-0.018,-0.041,0.015,156,15,6.530,5.427,6.538,5.430,0.136,0.010,0.048,0.215,0.9600,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,23.72,0.44,4
7305,20,5004,4,0,1,0,0,0,84.403,1.402,84.773,0.122,0.9837,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.943,21.930,0.014,-0.050,-0.045,0.015,15,15,6.531,5.428,6.539,5.431,-0.037,-0.036,0.212,0.363,0.9603,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,23.72,0.44,5
7325,20,5004,4,0,1,0,0,0,84.406,1.013,84.444,0.061,0.9811,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.943,21.930,0.014,-0.050,-0.045,0.015,35,35,6.531,5.429,6.540,5.431,-0.087,0.089,0.182,0.286,0.9606,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,23.72,0.44,5
7345,20,5002,4,0,1,0,0,0,84.406,0.737,84.312,0.183,0.9805,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.943,21.930,0.014,-0.050,-0.045,0.015,55,55,6.533,5.429,6.541,5.432,0.001,0.027,0.188,0.322,0.9609,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,23.72,0.44,4
7365,20,5003,4,0,1,0,0,0,84.406,0.572,84.269,0.183,0.9782,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.943,21.930,0.014,-0.050,-0.045,0.015,75,75,6.533,5.430,6.542,5.433,0.085,0.027,0.296,0.360,0.9611,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,23.72,0.44,5
7385,20,5004,4,0,1,0,0,0,84.411,0.540,84.072,0.488,0.9812,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.943,21.930,0.014,-0.050,-0.045,0.015,95,95,6.534,5.430,6.543,5.433,0.146,0.038,0.173,0.364,0.9614,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,23.72,0.44,5
7405,20,5004,4,0,1,0,0,0,84.423,0.640,84.049,0.977,0.9798,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.943,21.930,0.014,-0.050,-0.045,0.015,115,115,6.534,5.431,6.544,5.434,0.006,0.020,0.210,0.373,0.9616,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,23.72,0.42,5
7425,20,5004,4,0,1,0,0,0,84.447,0.797,84.556,1.282,0.9831,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.943,21.930,0.014,-0.050,-0.045,0.015,135,135,6.535,5.432,6.545,5.435,0.133,0.078,0.187,0.292,0.9619,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,23.72,0.42,5
7445,20,5004,4,0,1,0,0,0,84.468,0.791,84.834,0.916,0.9790,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.943,21.930,0.014,-0.024,-0.045,0.030,155,15,6.535,5.432,6.546,5.435,-0.030,0.072,0.238,0.395,0.9621,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,23.72,0.42,4
7465,20,5004,4,0,1,0,0,0,84.479,0.687,84.643,0.366,0.9807,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.943,21.930,0.066,-0.024,-0.044,0.030,15,35,6.536,5.433,6.547,5.436,-0.035,-0.028,0.086,0.465,0.9623,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,23.72,0.42,5
7485,20,5004,4,0,1,0,0,0,84.488,0.567,84.716,0.122,0.9811,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.943,21.930,0.066,-0.024,-0.044,0.030,35,55,6.536,5.433,6.548,5.437,0.036,0.033,0.250,0.436,0.9626,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,23.72,0.42,4
7505,20,5004,4,0,1,0,0,0,84.490,0.415,84.527,0.000,0.9804,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.943,21.930,0.066,-0.024,-0.044,0.030,55,75,6.536,5.434,6.549,5.438,0.023,0.073,0.142,0.334,0.9627,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,23.72,0.42,5
7525,20,5004,4,0,1,0,0,0,84.491,0.304,84.517,-0.061,0.9839,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.943,21.930,0.066,-0.024,-0.044,0.030,75,95,6.537,5.434,6.550,5.438,0.039,-0.035,0.285,0.361,0.9629,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,23.72,0.42,5
7545,20,5004,4,0,1,0,0,0,84.493,0.280,84.431,0.305,0.9838,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.943,21.930,0.066,-0.024,-0.044,0.030,95,115,6.538,5.435,6.551,5.439,0.069,0.061,0.333,0.441,0.9632,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,23.72,0.42,4
7565,20,5004,4,0,1,0,0,0,84.496,0.266,84.366,0.427,0.9824,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.943,21.931,0.010,0.060,-0.030,0.018,15,15,6.538,5.436,6.552,5.440,0.191,-0.048,0.243,0.368,0.9636,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,23.72,0.46,4
7585,20,5002,4,0,1,0,0,0,84.501,0.252,84.620,0.244,0.9817,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.943,21.931,0.010,0.060,-0.030,0.018,35,35,6.539,5.437,6.553,5.440,0.024,0.033,0.258,0.500,0.9639,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,23.72,0.46,5
7605,20,5004,4,0,1,0,0,0,84.507,0.240,84.641,0.183,0.9830,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.943,21.931,0.010,-0.036,-0.030,0.026,55,16,6.540,5.437,6.554,5.441,0.043,0.023,0.237,0.464,0.9641,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,23.72,0.46,5
7625,20,5002,4,0,1,0,0,0,84.508,0.161,84.653,-0.122,0.9826,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.943,21.931,0.008,-0.036,-0.036,0.026,16,36,6.541,5.438,6.554,5.442,0.139,0.043,0.227,0.492,0.9645,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,23.72,0.46,5
7645,20,5004,4,0,1,0,0,0,84.509,0.131,84.457,0.000,0.9808,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.943,21.931,0.008,-0.036,-0.036,0.026,36,56,6.541,5.438,6.555,5.442,0.071,0.005,0.284,0.516,0.9647,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,23.72,0.46,5
7665,20,5000,4,0,1,0,0,0,84.510,0.139,84.304,0.244,0.9815,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.943,21.931,0.008,-0.036,-0.036,0.026,56,76,6.542,5.439,6.556,5.443,-0.067,0.054,0.305,0.525,0.9650,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,23.72,0.46,5
7685,20,5004,4,0,1,0,0,0,84.515,0.191,84.612,0.488,0.9830,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.943,21.931,0.008,-0.036,-0.036,0.026,76,96,6.543,5.439,6.557,5.444,0.094,-0.049,0.160,0.486,0.9653,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,23.72,0.46,5
7705,20,5002,4,0,1,0,0,0,84.520,0.202,84.552,0.427,0.9772,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.943,21.931,0.008,-0.036,-0.036,0.026,96,116,6.543,5.440,6.558,5.445,0.080,0.011,0.344,0.489,0.9654,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,23.72,0.46,5
7725,20,5004,4,0,1,0,0,0,84.528,0.195,84.775,0.122,0.9785,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.943,21.931,0.008,-0.036,-0.036,0.026,116,136,6.543,5.440,6.559,5.445,-0.076,0.019,0.357,0.473,0.9655,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,23.72,0.48,5
7745,20,5002,4,0,1,0,0,0,84.529,0.171,84.481,0.000,0.9825,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.943,21.931,0.008,-0.036,-0.036,0.026,136,156,6.543,5.440,6.560,5.446,-0.029,0.060,0.355,0.562,0.9656,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,23.72,0.48,5
7765,20,5000,4,0,1,0,0,0,84.532,0.162,84.520,0.305,0.9792,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.943,21.931,0.008,0.016,-0.036,0.025,156,16,6.544,5.441,6.560,5.447,0.141,-0.019,0.300,0.524,0.9658,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,23.72,0.48,5
7785,20,5004,4,0,1,0,0,0,84.534,0.144,84.501,0.183,0.9810,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.943,21.931,-0.028,0.016,-0.052,0.025,16,36,6.544,5.441,6.561,5.447,-0.122,0.038,0.154,0.582,0.9658,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,23.72,0.48,5
7805,20,5004,4,0,1,0,0,0,84.536,0.166,84.316,0.305,0.9812,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.943,21.931,-0.028,0.016,-0.052,0.025,36,56,6.544,5.442,6.562,5.448,-0.118,0.051,0.210,0.502,0.9662,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,23.72,0.48,5
7825,20,5002,4,0,1,0,0,0,84.539,0.145,84.537,0.122,0.9824,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.943,21.931,0.004,0.043,-0.050,0.030,16,16,6.544,5.442,6.563,5.449,-0.032,0.022,0.412,0.520,0.9663,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,23.72,0.48,5
7845,20,5004,4,0,1,0,0,0,84.544,0.150,84.745,-0.061,0.9837,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.943,21.931,0.004,0.043,-0.050,0.030,36,36,6.545,5.443,6.564,5.449,0.089,0.064,0.359,0.571,0.9666,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,23.72,0.48,5
7865,20,5004,4,0,1,0,0,0,84.546,0.089,84.734,-0.122,0.9791,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.943,21.931,0.004,0.043,-0.050,0.030,56,56,6.546,5.443,6.564,5.450,0.001,0.021,0.367,0.508,0.9668,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,23.72,0.48,5
7885,20,5002,4,0,1,0,0,0,84.542,0.007,84.516,-0.061,0.9812,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.943,21.931,0.004,0.043,-0.050,0.030,76,76,6.546,5.444,6.565,5.451,-0.017,0.035,0.379,0.550,0.9670,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,23.72,0.48,5
7905,20,5004,4,0,1,0,0,0,84.541,0.022,84.248,0.061,0.9843,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.943,21.931,0.004,0.043,-0.050,0.030,96,96,6.547,5.444,6.566,5.452,0.101,0.028,0.387,0.549,0.9672,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,23.72,0.48,5
7925,20,5002,4,0,1,0,0,0,84.543,0.036,84.809,0.183,0.9797,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.943,21.931,0.004,0.050,-0.050,0.014,116,15,6.547,5.445,6.567,5.452,0.131,0.090,0.333,0.612,0.9674,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,23.72,0.48,5
7945,20,5004,4,0,1,0,0,0,84.542,-0.043,84.782,-0.244,0.9827,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.943,21.931,0.025,0.050,-0.035,0.014,15,35,6.548,5.445,6.568,5.453,-0.010,0.032,0.378,0.606,0.9676,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,23.72,0.48,5
7965,20,5004,4,0,1,0,0,0,84.538,-0.072,84.437,-0.427,0.9798,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.943,21.931,0.025,0.050,-0.035,0.014,35,55,6.548,5.445,6.568,5.454,0.040,0.033,0.375,0.597,0.9678,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,23.72,0.48,5
7985,20,5003,4,0,1,0,0,0,84.536,-0.035,84.333,0.000,0.9793,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.943,21.931,0.025,0.050,-0.035,0.014,55,75,6.548,5.446,6.569,5.454,-0.127,0.042,0.368,0.618,0.9679,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,23.72,0.48,5
8005,20,5004,4,0,1,0,0,0,84.536,-0.051,84.748,-0.061,0.9816,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.943,21.931,0.025,0.050,-0.035,0.014,75,95,6.549,5.446,6.570,5.455,0.089,-0.047,0.398,0.610,0.9681,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,23.72,0.48,5
8025,20,5004,4,0,1,0,0,0,84.530,-0.130,84.584,-0.244,0.9830,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.943,21.931,0.025,0.050,-0.035,0.014,95,115,6.550,5.446,6.570,5.456,-0.034,0.002,0.280,0.652,0.9683,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,23.72,0.48,5
8045,20,5004,4,0,1,0,0,0,84.524,-0.147,84.294,-0.305,0.9798,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.943,21.931,0.025,0.050,-0.035,0.014,115,135,6.550,5.447,6.571,5.456,0.080,0.038,0.442,0.657,0.9685,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,23.72,0.80,5
8065,20,5004,4,0,1,0,0,0,84.521,-0.142,84.570,-0.244,0.9806,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.943,21.931,0.025,0.050,-0.035,0.014,135,155,6.551,5.447,6.572,5.457,0.018,0.061,0.459,0.691,0.9687,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,23.72,0.80,5
8085,20,5004,4,0,1,0,0,0,84.519,-0.176,84.665,-0.488,0.9822,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.943,21.931,0.047,0.076,-0.015,0.020,15,15,6.551,5.447,6.573,5.458,0.100,0.048,0.397,0.676,0.9688,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,23.72,0.80,4
8105,20,5004,4,0,1,0,0,0,84.512,-0.214,84.430,-0.366,0.9811,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.942,21.931,-0.016,0.076,-0.031,0.020,15,35,6.552,5.448,6.573,5.459,-0.005,-0.035,0.335,0.690,0.9690,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,23.72,0.80,5
8125,20,5004,4,0,1,0,0,0,84.504,-0.238,84.365,-0.244,0.9797,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.942,21.931,-0.016,0.076,-0.031,0.020,35,55,6.553,5.448,6.574,5.459,-0.016,-0.001,0.360,0.718,0.9692,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,23.72,0.80,5
8145,20,5004,4,0,1,0,0,0,84.501,-0.231,84.670,-0.183,0.9831,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.942,21.931,-0.016,0.076,-0.031,0.020,55,75,6.553,5.448,6.575,5.460,-0.003,0.014,0.363,0.708,0.9693,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,23.72,0.80,5
8165,20,5004,4,0,1,0,0,0,84.496,-0.351,85.080,-0.854,0.9794,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.942,21.931,-0.016,0.076,-0.031,0.020,75,95,6.554,5.448,6.575,5.461,0.054,-0.008,0.283,0.744,0.9696,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,23.72,0.80,5
8185,20,5001,4,0,1,0,0,0,84.476,-0.581,84.495,-1.221,0.9824,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.942,21.931,-0.016,0.076,-0.031,0.020,95,115,6.555,5.448,6.576,5.461,0.015,0.028,0.322,0.743,0.9698,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,23.72,0.80,5
8205,20,5004,4,0,1,0,0,0,84.453,-0.630,83.855,-0.610,0.9830,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.942,21.931,-0.016,0.076,-0.031,0.020,115,135,6.556,5.449,6.577,5.462,0.029,0.052,0.330,0.769,0.9701,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,23.72,1.30,5
