# === BALANCE CONFIG ===
# inner_kp=2.0000
# inner_kd=0.0800
# pos_kp=0.4000
# pos_ki=0.1500
# pos_kd=0.0500
# pos_shift_max=5.00
# pos_deadband=0.15
# pos_gate_err=8.00
# origin_leak_fast=0.1500
# origin_leak_slow=0.0200
# base_sp_fwd=92.00
# base_sp_tip=86.50
# base_sp_rate_max=3.00
# comp_alpha=0.9960
# max_drive_speed=25.00
# capture_err=1.00
# capture_rate=4.00
# capture_cmd=1.00
# capture_settle_ms=400
# arm_hold_max_ms=2500
# arm_return_speed=10.00
# balance_loop_hz=200
# control_loop_hz=50
# pos_origin_reset=true
t_ms,state,roll,roll_rate,setpoint,angle_err,motor_vel,origin_drift,bl_pos,br_pos,bl_vel,br_vel,arm_l,arm_r,meas_drift,meas_vel,pos_shift,pos_gate,flags
18640,2,90.18,-0.29,90.32,0.14,0.29,-1.66,-22.05,-19.34,0.25,0.18,3.93,3.54,-1.66,0.21,-1.68,0.98,240
18660,2,90.16,-0.41,90.32,0.16,0.35,-1.65,-22.04,-19.34,0.21,0.09,3.93,3.54,-1.65,0.15,-1.68,0.98,240
18680,2,90.17,-0.20,90.32,0.15,0.32,-1.64,-22.04,-19.33,0.23,0.18,3.93,3.54,-1.64,0.20,-1.68,0.98,240
18698,2,90.19,0.22,90.32,0.13,0.25,-1.63,-22.03,-19.33,0.19,0.25,3.93,3.54,-1.63,0.22,-1.68,0.98,240
18720,2,90.21,0.46,90.31,0.11,0.18,-1.62,-22.02,-19.32,0.16,0.25,3.93,3.54,-1.62,0.21,-1.69,0.99,240
18740,2,90.20,0.18,90.32,0.12,0.22,-1.61,-22.02,-19.31,0.26,0.25,3.93,3.54,-1.61,0.26,-1.68,0.99,240
18760,2,90.16,-0.37,90.32,0.16,0.35,-1.60,-22.01,-19.31,0.12,0.07,3.93,3.54,-1.60,0.10,-1.68,0.98,240
18780,2,90.16,-0.22,90.32,0.16,0.34,-1.59,-22.01,-19.30,0.11,0.11,3.93,3.54,-1.59,0.11,-1.68,0.98,240
18800,2,90.17,0.03,90.32,0.15,0.30,-1.59,-22.01,-19.30,0.20,0.12,3.93,3.54,-1.59,0.16,-1.68,0.98,240
18818,2,90.21,0.59,90.31,0.10,0.16,-1.58,-22.00,-19.30,0.28,0.09,3.93,3.54,-1.58,0.18,-1.69,0.99,240
18840,2,90.25,1.00,90.30,0.05,0.03,-1.57,-21.99,-19.29,0.34,0.15,3.93,3.54,-1.57,0.25,-1.70,0.99,240
18860,2,90.26,0.78,90.30,0.04,0.02,-1.56,-21.98,-19.29,0.22,0.28,3.93,3.54,-1.56,0.25,-1.70,0.99,240
18880,2,90.23,0.18,90.29,0.07,0.12,-1.55,-21.98,-19.28,-0.03,0.16,3.93,3.54,-1.55,0.06,-1.71,0.99,240
18900,2,90.19,-0.32,90.30,0.10,0.23,-1.55,-21.98,-19.28,0.01,0.11,3.93,3.54,-1.55,0.06,-1.70,0.99,240
18920,2,90.17,-0.46,90.30,0.13,0.29,-1.54,-21.98,-19.28,0.06,0.04,3.93,3.54,-1.54,0.05,-1.70,0.98,240
18940,2,90.18,-0.19,90.30,0.11,0.25,-1.53,-21.97,-19.27,0.06,0.12,3.93,3.54,-1.53,0.09,-1.70,0.99,240
18959,2,90.22,0.35,90.29,0.08,0.13,-1.53,-21.97,-19.27,0.08,0.21,3.93,3.54,-1.53,0.14,-1.71,0.99,240
18980,2,90.25,0.66,90.28,0.04,0.03,-1.52,-21.97,-19.26,0.12,0.27,3.93,3.54,-1.52,0.20,-1.72,0.99,240
19000,2,90.26,0.58,90.27,0.03,0.01,-1.51,-21.96,-19.26,0.10,0.07,3.93,3.54,-1.51,0.08,-1.73,1.00,240
19020,2,90.26,0.39,90.27,0.02,0.01,-1.51,-21.96,-19.25,0.14,0.08,3.93,3.54,-1.51,0.11,-1.73,1.00,240
19040,2,90.24,0.11,90.27,0.03,0.05,-1.50,-21.96,-19.25,0.10,0.04,3.93,3.54,-1.50,0.07,-1.73,1.00,240
19060,2,90.23,-0.12,90.27,0.04,0.09,-1.50,-21.96,-19.25,0.03,0.03,3.93,3.54,-1.50,0.03,-1.73,1.00,240
19079,2,90.22,-0.21,90.27,0.05,0.11,-1.49,-21.96,-19.25,-0.03,0.02,3.93,3.54,-1.49,-0.01,-1.73,0.99,240
19100,2,90.22,-0.11,90.26,0.04,0.09,-1.49,-21.96,-19.25,-0.00,0.04,3.93,3.54,-1.49,0.02,-1.74,0.99,240
19120,2,90.23,0.05,90.26,0.03,0.06,-1.48,-21.95,-19.25,0.00,0.07,3.93,3.54,-1.48,0.04,-1.74,1.00,240
19140,2,90.25,0.34,90.26,0.01,-0.01,-1.48,-21.95,-19.25,0.09,0.10,3.93,3.54,-1.48,0.09,-1.74,1.00,240
19160,2,90.26,0.48,90.25,-0.01,-0.05,-1.47,-21.95,-19.25,0.06,0.10,3.93,3.54,-1.47,0.08,-1.75,1.00,240
19180,2,90.26,0.37,90.25,-0.01,-0.05,-1.47,-21.95,-19.24,0.04,0.02,3.93,3.54,-1.47,0.03,-1.75,1.00,240
19199,2,90.26,0.23,90.24,-0.01,-0.04,-1.47,-21.95,-19.24,-0.02,-0.06,3.93,3.54,-1.47,-0.04,-1.76,1.00,240
19220,2,90.25,0.07,90.24,-0.01,-0.03,-1.46,-21.95,-19.24,0.07,-0.06,3.93,3.54,-1.46,0.00,-1.76,1.00,240
19240,2,90.24,-0.14,90.24,-0.00,0.01,-1.46,-21.95,-19.24,0.02,-0.08,3.93,3.54,-1.46,-0.03,-1.76,1.00,240
19260,2,90.23,-0.33,90.23,0.01,0.05,-1.46,-21.95,-19.25,-0.02,-0.12,3.93,3.54,-1.46,-0.07,-1.77,1.00,240
19280,2,90.22,-0.29,90.23,0.01,0.04,-1.46,-21.95,-19.25,-0.06,-0.05,3.93,3.54,-1.46,-0.06,-1.77,1.00,240
19300,2,90.23,-0.05,90.23,-0.00,-0.00,-1.46,-21.95,-19.25,0.03,-0.01,3.93,3.54,-1.46,0.01,-1.77,1.00,240
19320,2,90.25,0.16,90.23,-0.02,-0.05,-1.45,-21.95,-19.25,0.07,0.01,3.93,3.54,-1.45,0.04,-1.77,1.00,240
19338,2,90.26,0.29,90.23,-0.03,-0.08,-1.45,-21.95,-19.25,-0.01,-0.02,3.93,3.54,-1.45,-0.01,-1.77,1.00,240
19360,2,90.27,0.37,90.23,-0.04,-0.11,-1.45,-21.95,-19.25,0.01,-0.02,3.93,3.54,-1.45,-0.01,-1.77,0.99,240
19380,2,90.27,0.28,90.23,-0.04,-0.11,-1.44,-21.95,-19.25,-0.01,0.01,3.93,3.54,-1.44,-0.00,-1.77,0.99,240
19400,2,90.26,0.04,90.22,-0.04,-0.08,-1.44,-21.95,-19.25,-0.06,-0.03,3.93,3.54,-1.44,-0.04,-1.78,1.00,240
19420,2,90.24,-0.23,90.21,-0.02,-0.03,-1.44,-21.95,-19.25,-0.10,-0.02,3.93,3.54,-1.44,-0.06,-1.79,1.00,240
19440,2,90.23,-0.35,90.21,-0.02,-0.00,-1.44,-21.96,-19.25,-0.03,-0.10,3.93,3.54,-1.44,-0.06,-1.79,1.00,240
19458,2,90.23,-0.24,90.21,-0.03,-0.03,-1.44,-21.96,-19.25,-0.07,-0.08,3.93,3.54,-1.44,-0.08,-1.79,1.00,240
19480,2,90.24,-0.15,90.21,-0.03,-0.05,-1.44,-21.96,-19.25,-0.05,-0.02,3.93,3.54,-1.44,-0.04,-1.79,1.00,240
19500,2,90.24,-0.12,90.20,-0.03,-0.06,-1.43,-21.96,-19.26,-0.02,-0.03,3.93,3.54,-1.43,-0.02,-1.80,1.00,240
19520,2,90.24,-0.13,90.20,-0.03,-0.06,-1.43,-21.96,-19.26,0.01,0.01,3.93,3.54,-1.43,0.01,-1.80,1.00,240
19540,2,90.23,-0.27,90.19,-0.02,-0.03,-1.43,-21.96,-19.26,-0.06,-0.06,3.93,3.54,-1.43,-0.06,-1.81,1.00,240
19559,2,90.22,-0.32,90.19,-0.02,-0.02,-1.43,-21.96,-19.26,-0.04,-0.01,3.93,3.54,-1.43,-0.03,-1.81,1.00,240
19580,2,90.21,-0.32,90.19,-0.02,-0.01,-1.43,-21.96,-19.26,-0.01,-0.01,3.93,3.54,-1.43,-0.01,-1.81,1.00,240
19599,2,90.21,-0.30,90.19,-0.02,-0.02,-1.42,-21.96,-19.26,-0.01,-0.02,3.93,3.54,-1.42,-0.01,-1.81,1.00,240
19620,2,90.21,-0.30,90.18,-0.02,-0.02,-1.42,-21.96,-19.26,0.03,-0.04,3.93,3.54,-1.42,-0.00,-1.82,1.00,240
19640,2,90.20,-0.36,90.18,-0.02,-0.00,-1.42,-21.96,-19.26,-0.00,-0.00,3.93,3.54,-1.42,-0.00,-1.82,1.00,240
19660,2,90.20,-0.38,90.17,-0.02,-0.00,-1.42,-21.97,-19.26,-0.05,-0.08,3.93,3.54,-1.42,-0.07,-1.83,1.00,240
19680,2,90.19,-0.39,90.17,-0.02,-0.00,-1.41,-21.97,-19.26,-0.02,-0.02,3.93,3.54,-1.41,-0.02,-1.83,1.00,240
19700,2,90.19,-0.37,90.17,-0.02,-0.00,-1.41,-21.97,-19.26,0.04,0.01,3.93,3.54,-1.41,0.03,-1.83,1.00,240
19719,2,90.18,-0.41,90.17,-0.01,0.02,-1.41,-21.97,-19.26,-0.06,-0.01,3.93,3.54,-1.41,-0.03,-1.83,1.00,240
19740,2,90.17,-0.50,90.16,-0.00,0.03,-1.41,-21.97,-19.26,-0.05,-0.01,3.93,3.54,-1.41,-0.03,-1.84,1.00,240
19760,2,90.16,-0.55,90.16,0.00,0.05,-1.40,-21.97,-19.26,0.00,-0.02,3.93,3.54,-1.40,-0.01,-1.84,1.00,240
19780,2,90.14,-0.65,90.16,0.02,0.08,-1.40,-21.97,-19.26,-0.02,0.01,3.93,3.54,-1.40,-0.00,-1.84,1.00,240
19800,2,90.13,-0.70,90.16,0.03,0.12,-1.40,-21.97,-19.26,-0.02,0.00,3.93,3.54,-1.40,-0.01,-1.84,1.00,240
19820,2,90.12,-0.60,90.16,0.04,0.13,-1.39,-21.97,-19.26,0.01,0.05,3.93,3.54,-1.39,0.03,-1.84,1.00,240
19839,2,90.13,-0.41,90.16,0.04,0.11,-1.39,-21.96,-19.26,0.07,0.09,3.93,3.54,-1.39,0.08,-1.84,1.00,240
19859,2,90.14,-0.04,90.16,0.02,0.04,-1.38,-21.96,-19.26,0.08,0.08,3.93,3.54,-1.38,0.08,-1.84,1.00,240
19880,2,90.16,0.19,90.15,0.00,-0.01,-1.38,-21.96,-19.26,0.10,0.10,3.93,3.54,-1.38,0.10,-1.85,1.00,240
19900,2,90.15,0.05,90.15,0.00,-0.00,-1.37,-21.96,-19.26,0.03,0.06,3.93,3.54,-1.37,0.05,-1.85,1.00,240
19920,2,90.14,-0.20,90.15,0.01,0.04,-1.37,-21.96,-19.25,0.07,0.00,3.93,3.54,-1.37,0.04,-1.85,1.00,240
19940,2,90.11,-0.49,90.15,0.03,0.11,-1.37,-21.96,-19.25,0.01,0.04,3.93,3.54,-1.37,0.02,-1.85,1.00,240
19960,2,90.09,-0.64,90.15,0.06,0.16,-1.36,-21.96,-19.25,-0.03,-0.03,3.93,3.54,-1.36,-0.03,-1.85,0.99,240
19978,2,90.09,-0.52,90.15,0.06,0.16,-1.36,-21.95,-19.25,0.01,-0.00,3.93,3.54,-1.36,0.01,-1.85,0.99,240
20000,2,90.10,-0.29,90.15,0.05,0.12,-1.36,-21.95,-19.25,0.10,0.05,3.93,3.54,-1.36,0.07,-1.85,0.99,240
20020,2,90.12,0.02,90.14,0.03,0.06,-1.35,-21.95,-19.25,0.10,0.07,3.93,3.54,-1.35,0.09,-1.85,1.00,240
20040,2,90.13,0.22,90.14,0.01,0.01,-1.34,-21.95,-19.24,0.08,0.10,3.93,3.54,-1.34,0.09,-1.86,1.00,240
20060,2,90.14,0.21,90.14,0.00,-0.01,-1.34,-21.95,-19.24,0.08,0.09,3.93,3.54,-1.34,0.08,-1.86,1.00,240
20080,2,90.12,-0.09,90.13,0.02,0.04,-1.33,-21.94,-19.24,0.01,-0.00,3.93,3.54,-1.33,0.00,-1.87,1.00,240
20098,2,90.09,-0.49,90.14,0.04,0.12,-1.33,-21.94,-19.24,0.03,0.04,3.93,3.54,-1.33,0.03,-1.86,0.99,240
20120,2,90.07,-0.66,90.14,0.07,0.19,-1.33,-21.94,-19.24,-0.02,-0.01,3.93,3.54,-1.33,-0.02,-1.86,0.99,240
20140,2,90.06,-0.58,90.14,0.08,0.20,-1.33,-21.94,-19.24,0.02,-0.03,3.93,3.54,-1.33,-0.01,-1.86,0.99,240
20160,2,90.08,-0.15,90.14,0.06,0.13,-1.32,-21.94,-19.24,0.08,0.07,3.93,3.54,-1.32,0.07,-1.86,0.99,240
20180,2,90.10,0.07,90.14,0.04,0.08,-1.31,-21.94,-19.23,0.15,0.13,3.93,3.54,-1.31,0.14,-1.86,0.99,240
20200,2,90.10,0.15,90.13,0.03,0.06,-1.31,-21.93,-19.23,0.04,0.06,3.93,3.54,-1.31,0.05,-1.87,1.00,240
20220,2,90.10,0.14,90.13,0.03,0.04,-1.30,-21.93,-19.23,0.04,0.10,3.93,3.54,-1.30,0.07,-1.87,1.00,240
20239,2,90.10,-0.02,90.12,0.03,0.06,-1.30,-21.93,-19.23,0.06,0.01,3.93,3.54,-1.30,0.04,-1.88,1.00,240
20260,2,90.09,-0.10,90.12,0.04,0.08,-1.30,-21.93,-19.23,0.01,-0.01,3.93,3.54,-1.30,0.00,-1.88,1.00,240
20280,2,90.08,-0.12,90.12,0.04,0.09,-1.29,-21.93,-19.22,0.04,0.03,3.93,3.54,-1.29,0.03,-1.88,1.00,240
20300,2,90.08,-0.11,90.12,0.04,0.09,-1.29,-21.93,-19.22,0.01,0.06,3.93,3.54,-1.29,0.03,-1.88,0.99,240
20320,2,90.08,-0.09,90.12,0.04,0.09,-1.28,-21.93,-19.22,-0.00,0.01,3.93,3.54,-1.28,0.00,-1.88,0.99,240
20340,2,90.09,0.06,90.12,0.03,0.05,-1.28,-21.92,-19.22,0.07,0.03,3.93,3.54,-1.28,0.05,-1.88,1.00,240
20359,2,90.10,0.16,90.11,0.02,0.03,-1.28,-21.92,-19.22,0.08,0.02,3.93,3.54,-1.28,0.05,-1.89,1.00,240
20380,2,90.10,0.08,90.11,0.02,0.03,-1.27,-21.92,-19.22,0.09,0.02,3.93,3.54,-1.27,0.05,-1.89,1.00,240
20400,2,90.09,0.01,90.11,0.02,0.03,-1.27,-21.92,-19.22,0.06,0.02,3.93,3.54,-1.27,0.04,-1.89,1.00,240
20420,2,90.08,-0.15,90.10,0.03,0.06,-1.26,-21.92,-19.22,0.01,-0.00,3.93,3.54,-1.26,0.00,-1.89,1.00,240
20440,2,90.07,-0.28,90.11,0.03,0.09,-1.26,-21.92,-19.22,0.03,0.02,3.93,3.54,-1.26,0.03,-1.89,1.00,240
20460,2,90.08,-0.13,90.11,0.03,0.07,-1.26,-21.92,-19.21,0.06,0.06,3.93,3.54,-1.26,0.06,-1.89,1.00,240
20479,2,90.08,-0.06,90.10,0.02,0.05,-1.25,-21.91,-19.21,0.08,0.04,3.93,3.54,-1.25,0.06,-1.90,1.00,240
20500,2,90.08,-0.01,90.10,0.02,0.04,-1.25,-21.91,-19.21,0.06,0.02,3.93,3.54,-1.25,0.04,-1.90,1.00,240
20520,2,90.09,0.03,90.09,0.01,0.02,-1.25,-21.91,-19.21,0.01,0.05,3.93,3.54,-1.25,0.03,-1.91,1.00,240
20540,2,90.09,-0.00,90.09,0.01,0.02,-1.24,-21.91,-19.21,0.06,0.04,3.93,3.54,-1.24,0.05,-1.91,1.00,240
20560,2,90.08,-0.10,90.09,0.02,0.04,-1.24,-21.91,-19.21,0.01,0.01,3.93,3.54,-1.24,0.01,-1.91,1.00,240
20580,2,90.06,-0.27,90.09,0.03,0.07,-1.24,-21.91,-19.21,0.01,0.03,3.93,3.54,-1.24,0.02,-1.91,1.00,240
20600,2,90.05,-0.38,90.09,0.04,0.11,-1.23,-21.91,-19.21,0.03,-0.00,3.93,3.54,-1.23,0.01,-1.91,1.00,240
20618,2,90.05,-0.30,90.09,0.04,0.11,-1.23,-21.91,-19.21,0.02,0.01,3.93,3.54,-1.23,0.01,-1.91,0.99,240
20640,2,90.06,-0.11,90.09,0.03,0.07,-1.23,-21.91,-19.20,0.09,0.02,3.93,3.54,-1.23,0.06,-1.91,1.00,240
20660,2,90.08,0.16,90.08,0.01,0.01,-1.22,-21.91,-19.20,0.06,0.04,3.93,3.54,-1.22,0.05,-1.92,1.00,240
20679,2,90.08,0.16,90.08,-0.00,-0.02,-1.22,-21.90,-19.20,0.06,0.07,3.93,3.54,-1.22,0.06,-1.92,1.00,240
20700,2,90.07,-0.11,90.08,0.01,0.03,-1.21,-21.90,-19.20,0.03,0.01,3.93,3.54,-1.21,0.02,-1.92,1.00,240
20720,2,90.06,-0.30,90.08,0.02,0.07,-1.21,-21.90,-19.20,0.00,-0.03,3.93,3.54,-1.21,-0.01,-1.92,1.00,240
20738,2,90.04,-0.44,90.08,0.03,0.10,-1.21,-21.90,-19.20,0.01,-0.01,3.93,3.54,-1.21,0.00,-1.92,1.00,240
20760,2,90.04,-0.37,90.08,0.04,0.11,-1.20,-21.90,-19.20,0.00,0.00,3.93,3.54,-1.20,0.00,-1.92,1.00,240
20780,2,90.06,-0.05,90.07,0.02,0.05,-1.20,-21.90,-19.20,0.06,0.04,3.93,3.54,-1.20,0.05,-1.93,1.00,240
20800,2,90.07,0.12,90.07,0.01,0.01,-1.20,-21.90,-19.19,0.07,0.07,3.93,3.54,-1.20,0.07,-1.93,1.00,240
20820,2,90.06,-0.05,90.07,0.01,0.03,-1.19,-21.89,-19.19,0.05,0.05,3.93,3.54,-1.19,0.05,-1.93,1.00,240
20840,2,90.05,-0.19,90.07,0.02,0.06,-1.19,-21.89,-19.19,-0.01,-0.01,3.93,3.54,-1.19,-0.01,-1.93,1.00,240
20860,2,90.04,-0.29,90.07,0.03,0.08,-1.19,-21.89,-19.19,0.07,0.07,3.93,3.54,-1.19,0.07,-1.93,1.00,240
20879,2,90.03,-0.34,90.07,0.04,0.10,-1.18,-21.89,-19.19,0.02,0.02,3.93,3.54,-1.18,0.02,-1.93,1.00,240
20900,2,90.04,-0.19,90.07,0.03,0.07,-1.18,-21.89,-19.19,0.06,0.03,3.93,3.54,-1.18,0.04,-1.93,1.00,240
20920,2,90.04,-0.06,90.06,0.02,0.05,-1.18,-21.89,-19.19,0.04,0.03,3.93,3.54,-1.18,0.03,-1.94,1.00,240
20940,2,90.05,-0.01,90.06,0.01,0.03,-1.17,-21.89,-19.18,0.10,0.09,3.93,3.54,-1.17,0.09,-1.94,1.00,240
20960,2,90.04,-0.10,90.06,0.02,0.04,-1.17,-21.89,-19.18,0.09,0.00,3.93,3.54,-1.17,0.05,-1.94,1.00,240
20980,2,90.03,-0.27,90.06,0.03,0.08,-1.17,-21.89,-19.18,0.03,-0.02,3.93,3.54,-1.17,0.01,-1.94,1.00,240
21000,2,90.02,-0.33,90.06,0.03,0.10,-1.16,-21.89,-19.18,0.08,0.03,3.93,3.54,-1.16,0.06,-1.94,1.00,240
21020,2,90.02,-0.34,90.06,0.04,0.11,-1.16,-21.89,-19.18,0.07,0.08,3.93,3.54,-1.16,0.08,-1.94,0.99,240
21040,2,90.02,-0.24,90.06,0.04,0.10,-1.16,-21.89,-19.18,-0.01,0.08,3.93,3.54,-1.16,0.03,-1.94,1.00,240
21060,2,90.02,-0.16,90.06,0.03,0.08,-1.15,-21.88,-19.18,0.09,0.09,3.93,3.54,-1.15,0.09,-1.94,1.00,240
21080,2,90.03,-0.06,90.05,0.03,0.06,-1.15,-21.88,-19.18,0.09,0.04,3.93,3.54,-1.15,0.06,-1.95,1.00,240
21100,2,90.02,-0.15,90.05,0.03,0.07,-1.14,-21.88,-19.17,0.10,0.07,3.93,3.54,-1.14,0.09,-1.95,1.00,240
21120,2,90.02,-0.18,90.05,0.04,0.09,-1.14,-21.88,-19.17,0.04,0.05,3.93,3.54,-1.14,0.04,-1.95,1.00,240
21140,2,90.01,-0.22,90.05,0.04,0.09,-1.14,-21.88,-19.17,0.03,0.10,3.93,3.54,-1.14,0.07,-1.95,1.00,240
21160,2,90.01,-0.20,90.05,0.04,0.09,-1.13,-21.87,-19.17,0.02,0.05,3.93,3.54,-1.13,0.04,-1.95,1.00,240
21180,2,90.01,-0.18,90.05,0.04,0.09,-1.13,-21.87,-19.17,0.04,0.06,3.93,3.54,-1.13,0.05,-1.95,1.00,240
21200,2,90.01,-0.17,90.05,0.04,0.09,-1.12,-21.87,-19.17,0.05,0.06,3.93,3.54,-1.12,0.06,-1.95,0.99,240
21220,2,90.01,-0.17,90.04,0.04,0.09,-1.12,-21.87,-19.16,0.02,0.07,3.93,3.54,-1.12,0.04,-1.96,1.00,240
21240,2,90.01,-0.11,90.05,0.04,0.08,-1.11,-21.87,-19.16,0.12,0.09,3.93,3.54,-1.11,0.10,-1.95,1.00,240
21258,2,90.01,-0.11,90.04,0.04,0.08,-1.11,-21.86,-19.16,0.06,0.06,3.93,3.54,-1.11,0.06,-1.96,1.00,240
21280,2,90.00,-0.19,90.04,0.04,0.09,-1.11,-21.86,-19.16,0.05,0.08,3.93,3.54,-1.11,0.06,-1.96,1.00,240
21300,2,90.00,-0.31,90.04,0.05,0.12,-1.10,-21.86,-19.16,0.01,-0.01,3.93,3.54,-1.10,-0.00,-1.96,0.99,240
21320,2,89.98,-0.42,90.04,0.06,0.15,-1.10,-21.86,-19.15,0.04,0.11,3.93,3.54,-1.10,0.08,-1.96,0.99,240
21340,2,89.98,-0.33,90.04,0.06,0.15,-1.09,-21.86,-19.15,0.06,0.07,3.93,3.54,-1.09,0.07,-1.96,0.99,240
21360,2,89.99,-0.19,90.04,0.06,0.13,-1.09,-21.85,-19.15,0.10,0.04,3.93,3.54,-1.09,0.07,-1.96,0.99,240
21378,2,89.99,-0.20,90.04,0.06,0.13,-1.09,-21.85,-19.15,0.04,0.08,3.93,3.54,-1.09,0.06,-1.96,0.99,240
21400,2,89.98,-0.27,90.04,0.06,0.14,-1.08,-21.85,-19.15,0.07,0.08,3.93,3.54,-1.08,0.07,-1.96,0.99,240
21420,2,89.97,-0.41,90.04,0.08,0.18,-1.08,-21.85,-19.14,0.09,0.09,3.93,3.54,-1.08,0.09,-1.96,0.99,240
21440,2,89.96,-0.37,90.04,0.09,0.20,-1.07,-21.85,-19.14,0.04,0.11,3.93,3.54,-1.07,0.07,-1.96,0.99,240
21460,2,89.97,-0.19,90.04,0.08,0.17,-1.07,-21.84,-19.14,0.17,0.08,3.93,3.54,-1.07,0.12,-1.96,0.99,240
21480,2,89.98,-0.04,90.04,0.07,0.14,-1.06,-21.84,-19.14,0.10,0.08,3.93,3.54,-1.06,0.09,-1.96,0.99,240
21500,2,89.98,0.08,90.04,0.06,0.11,-1.06,-21.83,-19.13,0.16,0.08,3.93,3.54,-1.06,0.12,-1.96,0.99,240
21520,2,89.98,0.11,90.04,0.05,0.10,-1.05,-21.83,-19.13,0.17,0.09,3.93,3.54,-1.05,0.13,-1.96,0.99,240
21540,2,89.98,0.06,90.04,0.06,0.11,-1.05,-21.83,-19.13,0.09,0.10,3.93,3.54,-1.05,0.10,-1.96,0.99,240
21560,2,89.98,0.06,90.03,0.05,0.10,-1.04,-21.82,-19.13,-0.00,0.06,3.93,3.54,-1.04,0.03,-1.97,0.99,240
21580,2,89.99,0.13,90.03,0.04,0.07,-1.04,-21.82,-19.12,0.13,0.14,3.93,3.54,-1.04,0.14,-1.97,0.99,240
21600,2,89.99,0.05,90.03,0.05,0.09,-1.03,-21.82,-19.12,0.10,0.10,3.93,3.54,-1.03,0.10,-1.97,0.99,240
21620,2,89.96,-0.33,90.03,0.07,0.16,-1.03,-21.82,-19.12,0.06,0.06,3.93,3.54,-1.03,0.06,-1.97,0.99,240
21639,2,89.95,-0.46,90.04,0.09,0.21,-1.02,-21.82,-19.12,0.02,0.05,3.93,3.54,-1.02,0.03,-1.96,0.99,240
21660,2,89.96,-0.23,90.04,0.08,0.18,-1.02,-21.82,-19.11,0.14,0.12,3.93,3.54,-1.02,0.13,-1.96,0.99,240
21680,2,89.97,0.00,90.03,0.07,0.13,-1.02,-21.81,-19.11,0.13,0.12,3.93,3.54,-1.02,0.12,-1.97,0.99,240
21700,2,90.00,0.43,90.02,0.03,0.03,-1.01,-21.81,-19.11,0.10,0.17,3.93,3.54,-1.01,0.14,-1.97,1.00,240
21720,2,90.01,0.40,90.02,0.01,-0.01,-1.00,-21.81,-19.10,0.06,0.15,3.93,3.54,-1.00,0.10,-1.98,1.00,240
21740,2,90.00,-0.00,90.02,0.02,0.05,-1.00,-21.81,-19.10,0.06,-0.03,3.93,3.54,-1.00,0.02,-1.98,1.00,240
21759,2,89.97,-0.37,90.02,0.05,0.12,-1.00,-21.80,-19.10,0.08,0.02,3.93,3.54,-1.00,0.05,-1.98,0.99,240
21780,2,89.95,-0.58,90.03,0.07,0.19,-0.99,-21.80,-19.10,0.06,0.00,3.93,3.54,-0.99,0.03,-1.97,0.99,240
21800,2,89.94,-0.61,90.03,0.09,0.22,-0.99,-21.80,-19.10,0.01,0.03,3.93,3.54,-0.99,0.02,-1.97,0.99,240
21820,2,89.95,-0.32,90.03,0.08,0.19,-0.99,-21.80,-19.10,0.11,0.05,3.93,3.54,-0.99,0.08,-1.97,0.99,240
21840,2,89.97,0.09,90.02,0.06,0.11,-0.98,-21.80,-19.09,0.13,0.07,3.93,3.54,-0.98,0.10,-1.98,0.99,240
21860,2,89.99,0.31,90.02,0.04,0.05,-0.98,-21.79,-19.09,0.18,0.14,3.93,3.54,-0.98,0.16,-1.98,1.00,240
21880,2,90.00,0.41,90.01,0.02,0.01,-0.97,-21.79,-19.09,0.05,0.17,3.93,3.54,-0.97,0.11,-1.98,1.00,240
21899,2,90.00,0.31,90.01,0.01,0.00,-0.97,-21.79,-19.08,-0.05,0.13,3.93,3.54,-0.97,0.04,-1.99,1.00,240
21920,2,89.99,0.04,90.01,0.02,0.04,-0.96,-21.78,-19.08,0.07,0.09,3.93,3.54,-0.96,0.08,-1.99,1.00,240
21940,2,89.97,-0.28,90.01,0.05,0.11,-0.96,-21.78,-19.08,0.01,0.05,3.93,3.54,-0.96,0.03,-1.99,0.99,240
21960,2,89.95,-0.48,90.02,0.07,0.17,-0.96,-21.78,-19.08,0.07,-0.01,3.93,3.54,-0.96,0.03,-1.98,0.99,240
21980,2,89.94,-0.40,90.02,0.07,0.18,-0.95,-21.78,-19.08,0.03,-0.01,3.93,3.54,-0.95,0.01,-1.98,0.99,240
22000,2,89.96,-0.09,90.02,0.06,0.12,-0.95,-21.78,-19.08,0.03,0.12,3.93,3.54,-0.95,0.08,-1.98,0.99,240
22018,2,89.98,0.21,90.01,0.04,0.06,-0.95,-21.78,-19.07,0.13,0.10,3.93,3.54,-0.95,0.12,-1.99,1.00,240
22040,2,89.98,0.19,90.01,0.03,0.05,-0.94,-21.77,-19.07,0.10,0.09,3.93,3.54,-0.94,0.09,-1.99,1.00,240
22060,2,89.98,0.10,90.01,0.03,0.06,-0.94,-21.77,-19.07,0.01,0.02,3.93,3.54,-0.94,0.01,-1.99,1.00,240
22080,2,89.97,0.03,90.01,0.03,0.06,-0.93,-21.77,-19.07,0.08,0.08,3.93,3.54,-0.93,0.08,-1.99,1.00,240
22100,2,89.96,-0.14,90.01,0.04,0.10,-0.93,-21.77,-19.07,0.02,0.05,3.93,3.54,-0.93,0.03,-1.99,0.99,240
22120,2,89.96,-0.16,90.01,0.05,0.11,-0.93,-21.77,-19.06,0.07,0.03,3.93,3.54,-0.93,0.05,-1.99,0.99,240
