# === BALANCE CONFIG ===
# inner_kp=2.0000
# inner_kd=0.0800
# arm_bal_kp=0.0500
# arm_bal_ki=0.0250
# arm_bal_kd=0.0150
# arm_bal_max_frac=0.5000
# arm_bal_frac_rate=0.3000
# arm_bal_early_frac_rate=0.1500
# arm_bal_motor_speed=2.00
# arm_bal_deadband=0.15
# arm_bal_integral_max=0.50
# arm_bal_decay=0.9950
# arm_sp_track_rate=0.1500
# base_sp_fwd=92.00
# base_sp_tip=86.50
# base_sp_center=83.00
# base_sp_rate_max=3.00
# comp_alpha=0.9960
# max_drive_speed=25.00
# capture_err=1.00
# capture_rate=4.00
# capture_cmd=1.00
# capture_settle_ms=400
# arm_hold_max_ms=2500
# arm_return_speed=10.00
# balance_loop_hz=200
# control_loop_hz=50
# pos_gate_err=8.00
t_ms,state,roll,roll_rate,setpoint,angle_err,motor_vel,arm_bal_frac,arm_sp_frac,arm_bal_integ,bl_pos,br_pos,bl_vel,br_vel,arm_l,arm_r,arm_l_tgt,arm_r_tgt,meas_drift,meas_vel,flags
18,1,-0.91,-0.10,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.01,-0.02,3.92,3.53,3.93,3.55,0.00,0.00,0
39,1,-0.90,-0.05,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.01,-0.00,3.92,3.53,3.94,3.56,0.00,0.00,0
58,1,-0.90,-0.08,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,-0.02,-0.00,3.92,3.54,3.96,3.58,0.00,0.00,0
78,1,-0.90,-0.04,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,-0.02,-0.00,3.93,3.55,3.97,3.59,0.00,0.00,0
97,1,-0.89,-0.01,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,-0.02,-0.00,3.94,3.56,3.99,3.60,0.00,0.00,0
120,1,-0.84,0.80,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,-0.02,-0.00,3.96,3.57,4.00,3.62,0.00,0.00,0
138,1,-0.74,2.08,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,-0.02,-0.00,3.97,3.58,4.01,3.63,0.00,0.00,0
158,1,-0.64,2.78,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,-0.02,-0.00,3.98,3.59,4.03,3.65,0.00,0.00,0
178,1,-0.53,3.63,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,-0.02,-0.00,4.00,3.60,4.04,3.66,0.00,0.00,0
199,1,-0.42,4.24,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,-0.02,0.02,4.01,3.61,4.06,3.67,0.00,0.00,0
218,1,-0.30,4.70,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.02,0.02,4.02,3.62,4.07,3.69,0.00,0.00,0
238,1,-0.19,4.97,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.02,0.02,4.04,3.63,4.08,3.70,0.00,0.00,0
258,1,0.00,6.36,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.02,0.02,4.05,3.64,4.10,3.72,0.00,0.00,0
278,1,0.25,8.38,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.02,0.02,4.06,3.65,4.11,3.73,0.00,0.00,0
298,1,0.65,11.84,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.02,0.02,4.08,3.66,4.13,3.74,0.00,0.00,0
319,1,1.08,14.91,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.02,0.02,4.09,3.67,4.14,3.76,0.00,0.00,0
338,1,1.56,17.48,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.02,0.02,4.11,3.68,4.15,3.77,0.00,0.00,0
358,1,2.02,18.95,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.02,-0.01,4.12,3.69,4.17,3.79,0.00,0.00,0
378,1,2.45,19.50,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,-0.01,-0.01,4.13,3.70,4.18,3.80,0.00,0.00,0
398,1,2.87,19.85,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,-0.01,-0.01,4.15,3.72,4.20,3.81,0.00,0.00,0
419,1,3.29,20.24,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,-0.01,-0.01,4.16,3.73,4.21,3.83,0.00,0.00,0
438,1,3.73,20.85,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,-0.01,-0.01,4.18,3.74,4.22,3.84,0.00,0.00,0
458,1,4.20,21.67,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,-0.01,-0.01,4.19,3.75,4.24,3.86,0.00,0.00,0
478,1,4.67,22.37,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,-0.01,-0.01,4.20,3.77,4.25,3.87,0.00,0.00,0
498,1,5.16,22.89,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,-0.01,-0.01,4.22,3.78,4.27,3.88,0.00,0.00,0
519,1,5.65,23.41,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,-0.01,0.03,4.23,3.79,4.28,3.90,0.00,0.00,0
538,1,6.15,23.79,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,-0.02,0.03,4.25,3.80,4.29,3.91,0.00,0.00,0
558,1,6.64,23.98,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,-0.02,0.03,4.26,3.82,4.31,3.93,0.00,0.00,0
578,1,7.13,24.16,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,-0.02,0.03,4.27,3.83,4.32,3.94,0.00,0.00,0
598,1,7.63,24.42,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,-0.02,0.03,4.29,3.84,4.34,3.95,0.00,0.00,0
618,1,8.14,24.77,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,-0.02,0.03,4.30,3.85,4.35,3.97,0.00,0.00,0
638,1,8.66,25.14,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,-0.02,0.03,4.32,3.87,4.36,3.98,0.00,0.00,0
658,1,9.17,25.27,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,-0.02,0.03,4.33,3.88,4.38,3.99,0.00,0.00,0
678,1,9.69,25.38,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,-0.02,-0.05,4.34,3.89,4.39,4.01,0.00,0.00,0
698,1,10.21,25.58,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.06,-0.05,4.36,3.91,4.41,4.02,0.00,0.00,0
719,1,10.74,25.86,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.06,-0.05,4.37,3.92,4.42,4.03,0.00,0.00,0
738,1,11.26,25.94,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.06,-0.05,4.39,3.93,4.43,4.05,0.00,0.00,0
758,1,11.80,26.13,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.06,-0.05,4.40,3.95,4.45,4.06,0.00,0.00,0
778,1,12.33,26.37,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.06,-0.05,4.41,3.96,4.46,4.07,0.00,0.00,0
798,1,12.87,26.61,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.06,-0.05,4.43,3.97,4.48,4.09,0.00,0.00,0
819,1,13.41,26.65,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.06,-0.05,4.44,3.99,4.49,4.10,0.00,0.00,0
838,1,13.95,26.74,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.06,-0.01,4.46,4.00,4.50,4.11,0.00,0.00,0
858,1,14.51,27.03,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.02,-0.01,4.47,4.02,4.52,4.12,0.00,0.00,0
878,1,15.06,27.20,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.02,-0.01,4.48,4.03,4.53,4.13,0.00,0.00,0
898,1,15.62,27.44,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.02,-0.01,4.50,4.04,4.55,4.15,0.00,0.00,0
919,1,16.18,27.55,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.02,-0.01,4.51,4.06,4.56,4.16,0.00,0.00,0
938,1,16.74,27.59,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.02,-0.01,4.53,4.07,4.57,4.17,0.00,0.00,0
958,1,17.30,27.63,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.02,-0.01,4.54,4.08,4.59,4.18,0.00,0.00,0
978,1,17.86,27.72,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.02,-0.01,4.55,4.10,4.60,4.19,0.00,0.00,0
998,1,18.42,27.74,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.02,-0.02,4.57,4.11,4.62,4.21,0.00,0.00,0
1019,1,18.99,27.99,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.02,-0.02,4.58,4.13,4.63,4.22,0.00,0.00,0
1038,1,19.57,28.24,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.02,-0.02,4.60,4.14,4.64,4.23,0.00,0.00,0
1058,1,20.15,28.42,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.02,-0.02,4.61,4.15,4.66,4.24,0.00,0.00,0
1078,1,20.72,28.45,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.02,-0.02,4.63,4.17,4.67,4.25,0.00,0.00,0
1098,1,21.30,28.56,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.02,-0.02,4.64,4.18,4.69,4.26,0.00,0.00,0
1118,1,21.88,28.72,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.02,-0.02,4.65,4.20,4.70,4.27,0.00,0.00,0
1138,1,22.47,28.75,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.02,-0.02,4.67,4.21,4.71,4.28,0.00,0.00,0
1158,1,23.05,28.79,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.02,-0.04,4.68,4.22,4.73,4.29,0.00,0.00,0
1178,1,23.64,28.87,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.05,-0.04,4.70,4.24,4.74,4.30,0.00,0.00,0
1198,1,24.22,28.93,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.05,-0.04,4.71,4.25,4.76,4.31,0.00,0.00,0
1219,1,24.81,29.11,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.05,-0.04,4.73,4.27,4.77,4.32,0.00,0.00,0
1238,1,25.40,29.13,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.05,-0.04,4.74,4.28,4.78,4.34,0.00,0.00,0
1258,1,25.98,29.06,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.05,-0.04,4.75,4.29,4.80,4.35,0.00,0.00,0
1278,1,26.57,29.13,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.05,-0.04,4.77,4.31,4.81,4.36,0.00,0.00,0
1298,1,27.16,29.32,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.05,-0.04,4.78,4.32,4.83,4.37,0.00,0.00,0
1319,1,27.76,29.36,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.05,-0.03,4.80,4.34,4.84,4.38,0.00,0.00,0
1338,1,28.32,29.03,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.03,-0.03,4.81,4.35,4.85,4.39,0.00,0.00,0
1358,1,28.87,28.38,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.03,-0.03,4.82,4.36,4.87,4.39,0.00,0.00,0
1378,1,29.38,27.28,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.03,-0.03,4.84,4.37,4.88,4.40,0.00,0.00,0
1398,1,29.83,25.58,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.03,-0.03,4.85,4.38,4.90,4.41,0.00,0.00,0
1419,1,30.24,23.92,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.03,-0.03,4.87,4.39,4.91,4.42,0.00,0.00,0
1438,1,30.63,22.30,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.03,-0.03,4.88,4.40,4.92,4.43,0.00,0.00,0
1458,1,31.00,21.22,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.03,-0.03,4.90,4.41,4.94,4.44,0.00,0.00,0
1478,1,31.38,20.65,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.03,-0.01,4.91,4.42,4.95,4.45,0.00,0.00,0
1498,1,31.78,20.59,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.05,-0.01,4.92,4.43,4.97,4.46,0.00,0.00,0
1518,1,32.18,20.54,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.05,-0.01,4.94,4.44,4.98,4.47,0.00,0.00,0
1538,1,32.61,20.80,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.05,-0.01,4.95,4.45,4.99,4.48,0.00,0.00,0
1558,1,33.03,20.82,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.05,-0.01,4.97,4.46,5.01,4.49,0.00,0.00,0
1578,1,33.44,20.55,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.05,-0.01,4.98,4.47,5.02,4.50,0.00,0.00,0
1598,1,33.85,20.22,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.05,-0.01,4.99,4.48,5.04,4.50,0.00,0.00,0
1619,1,34.23,19.70,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.05,-0.01,5.01,4.48,5.05,4.51,0.00,0.00,0
1638,1,34.61,19.28,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.05,0.03,5.02,4.49,5.06,4.52,0.00,0.00,0
1658,1,34.98,19.04,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.02,0.03,5.04,4.50,5.08,4.53,0.00,0.00,0
1678,1,35.36,18.92,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.02,0.03,5.05,4.51,5.09,4.54,0.00,0.00,0
1698,1,35.74,18.82,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.02,0.03,5.06,4.52,5.10,4.55,0.00,0.00,0
1719,1,36.12,18.81,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.02,0.03,5.08,4.53,5.12,4.55,0.00,0.00,0
1738,1,36.50,18.70,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.02,0.03,5.09,4.54,5.13,4.56,0.00,0.00,0
1758,1,36.88,18.66,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.02,0.03,5.10,4.54,5.14,4.57,0.00,0.00,0
1778,1,37.25,18.51,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.02,0.03,5.12,4.55,5.16,4.58,0.00,0.00,0
1798,1,37.62,18.34,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.02,0.03,5.13,4.56,5.17,4.59,0.00,0.00,0
1819,1,37.99,18.06,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.05,0.03,5.14,4.57,5.18,4.59,0.00,0.00,0
1838,1,38.34,17.86,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.05,0.03,5.16,4.58,5.19,4.60,0.00,0.00,0
1858,1,38.69,17.71,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.05,0.03,5.17,4.59,5.21,4.61,0.00,0.00,0
1878,1,39.05,17.65,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.05,0.03,5.18,4.59,5.22,4.62,0.00,0.00,0
1898,1,39.40,17.53,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.05,0.03,5.19,4.60,5.23,4.62,0.00,0.00,0
1919,1,39.75,17.42,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.05,0.03,5.21,4.61,5.24,4.63,0.00,0.00,0
1938,1,40.10,17.28,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.05,0.03,5.22,4.62,5.26,4.64,0.00,0.00,0
1958,1,40.45,17.15,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.05,0.01,5.23,4.62,5.27,4.65,0.00,0.00,0
1978,1,40.79,16.97,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.02,0.01,5.24,4.63,5.28,4.65,0.00,0.00,0
1998,1,41.12,16.76,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.02,0.01,5.26,4.64,5.29,4.66,0.00,0.00,0
2018,1,41.46,16.72,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.02,0.01,5.27,4.65,5.30,4.67,0.00,0.00,0
2038,1,41.79,16.60,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.02,0.01,5.28,4.65,5.31,4.68,0.00,0.00,0
2058,1,42.12,16.33,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.02,0.01,5.29,4.66,5.33,4.68,0.00,0.00,0
2078,1,42.43,15.98,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.02,0.01,5.30,4.67,5.34,4.69,0.00,0.00,0
2098,1,42.73,15.74,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.02,0.01,5.31,4.67,5.35,4.70,0.00,0.00,0
2119,1,43.04,15.62,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.02,-0.01,5.33,4.68,5.36,4.70,0.00,0.00,0
2138,1,43.36,15.55,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.02,-0.01,5.34,4.69,5.37,4.71,0.00,0.00,0
2158,1,43.68,15.65,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.02,-0.01,5.35,4.70,5.38,4.72,0.00,0.00,0
2178,1,44.01,15.97,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.02,-0.01,5.36,4.70,5.39,4.72,0.00,0.00,0
2198,1,44.34,16.16,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.02,-0.01,5.37,4.71,5.40,4.73,0.00,0.00,0
2219,1,44.69,16.23,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.02,-0.01,5.38,4.72,5.41,4.74,0.00,0.00,0
2238,1,45.01,16.11,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.02,-0.01,5.39,4.72,5.42,4.74,0.00,0.00,0
2258,1,45.33,15.72,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.02,-0.01,5.40,4.73,5.43,4.75,0.00,0.00,0
2278,1,45.64,15.33,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.02,0.02,5.41,4.73,5.44,4.76,0.00,0.00,0
2298,1,45.93,14.89,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.03,0.02,5.42,4.74,5.45,4.76,0.00,0.00,0
2318,1,46.22,14.55,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.03,0.02,5.43,4.75,5.46,4.77,0.00,0.00,0
2339,1,46.50,14.53,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.03,0.02,5.44,4.75,5.47,4.77,0.00,0.00,0
2358,1,46.80,14.54,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.03,0.02,5.45,4.76,5.48,4.78,0.00,0.00,0
2378,1,47.11,14.77,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.03,0.02,5.46,4.77,5.49,4.79,0.00,0.00,0
2398,1,47.42,14.86,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.03,0.02,5.47,4.77,5.50,4.79,0.00,0.00,0
2418,1,47.73,14.89,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.03,0.02,5.48,4.78,5.51,4.80,0.00,0.00,0
2439,1,48.04,14.71,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.03,-0.00,5.49,4.79,5.52,4.80,0.00,0.00,0
2458,1,48.32,14.44,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,-0.03,-0.00,5.50,4.79,5.53,4.81,0.00,0.00,0
2478,1,48.60,14.10,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,-0.03,-0.00,5.51,4.80,5.54,4.82,0.00,0.00,0
2498,1,48.87,13.77,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,-0.03,-0.00,5.52,4.80,5.55,4.82,0.00,0.00,0
2518,1,49.13,13.58,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,-0.03,-0.00,5.53,4.81,5.56,4.83,0.00,0.00,0
2538,1,49.41,13.61,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,-0.03,-0.00,5.54,4.81,5.57,4.83,0.00,0.00,0
2558,1,49.69,13.64,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,-0.03,-0.00,5.55,4.82,5.58,4.84,0.00,0.00,0
2578,1,49.99,13.73,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,-0.03,-0.00,5.56,4.83,5.59,4.84,0.00,0.00,0
2598,1,50.27,13.71,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,-0.03,0.00,5.57,4.83,5.59,4.85,0.00,0.00,0
2618,1,50.55,13.62,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.05,0.00,5.58,4.84,5.60,4.85,0.00,0.00,0
2639,1,50.82,13.43,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.05,0.00,5.58,4.84,5.61,4.86,0.00,0.00,0
2658,1,51.08,13.11,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.05,0.00,5.59,4.85,5.62,4.86,0.00,0.00,0
2678,1,51.33,12.82,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.05,0.00,5.60,4.85,5.63,4.87,0.00,0.00,0
2698,1,51.58,12.54,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.05,0.00,5.61,4.86,5.64,4.87,0.00,0.00,0
2718,1,51.82,12.38,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.05,0.00,5.62,4.86,5.64,4.88,0.00,0.00,0
2739,1,52.09,12.50,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.05,0.00,5.63,4.87,5.65,4.89,0.00,0.00,0
2758,1,52.35,12.55,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.05,-0.04,5.64,4.87,5.66,4.89,0.00,0.00,0
2778,1,52.61,12.71,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.02,-0.04,5.65,4.88,5.67,4.90,0.00,0.00,0
2798,1,52.88,12.77,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.02,-0.04,5.65,4.88,5.68,4.90,0.00,0.00,0
2818,1,53.14,12.79,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.02,-0.04,5.66,4.89,5.69,4.90,0.00,0.00,0
2839,1,53.40,12.72,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.02,-0.04,5.67,4.89,5.69,4.91,0.00,0.00,0
2858,1,53.66,12.53,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.02,-0.04,5.68,4.90,5.70,4.91,0.00,0.00,0
2878,1,53.91,12.25,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.02,-0.04,5.69,4.90,5.71,4.92,0.00,0.00,0
2898,1,54.14,11.97,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.02,-0.04,5.69,4.91,5.72,4.92,0.00,0.00,0
2918,1,54.38,11.80,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.02,0.03,5.70,4.91,5.72,4.93,0.00,0.00,0
2939,1,54.61,11.68,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,-0.01,0.03,5.71,4.92,5.73,4.93,0.00,0.00,0
2958,1,54.84,11.59,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,-0.01,0.03,5.72,4.92,5.74,4.94,0.00,0.00,0
2978,1,55.09,11.60,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,-0.01,0.03,5.72,4.93,5.75,4.94,0.00,0.00,0
2998,1,55.33,11.61,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,-0.01,0.03,5.73,4.93,5.75,4.95,0.00,0.00,0
3018,1,55.58,11.73,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,-0.01,0.03,5.74,4.94,5.76,4.95,0.00,0.00,0
3038,1,55.83,11.75,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,-0.01,0.03,5.75,4.94,5.77,4.96,0.00,0.00,0
3058,1,56.07,11.73,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,-0.01,0.03,5.75,4.95,5.77,4.96,0.00,0.00,0
3078,1,56.30,11.61,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,-0.01,-0.06,5.76,4.95,5.78,4.96,0.00,0.00,0
3098,1,56.53,11.34,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.01,-0.06,5.77,4.96,5.79,4.97,0.00,0.00,0
3118,1,56.75,11.05,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.01,-0.06,5.78,4.96,5.80,4.97,0.00,0.00,0
3139,1,56.97,10.77,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.01,-0.06,5.78,4.96,5.80,4.98,0.00,0.00,0
3158,1,57.18,10.53,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.01,-0.06,5.79,4.97,5.81,4.98,0.00,0.00,0
3178,1,57.39,10.44,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.01,-0.06,5.80,4.97,5.82,4.99,0.00,0.00,0
3198,1,57.60,10.43,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.01,-0.06,5.81,4.98,5.82,4.99,0.00,0.00,0
3218,1,57.82,10.49,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.01,-0.06,5.81,4.98,5.83,4.99,0.00,0.00,0
