# === BALANCE CONFIG ===
# inner_kp=2.0000
# inner_kd=0.0800
# pos_kp=0.4000
# pos_ki=0.1500
# pos_kd=0.0500
# pos_shift_max=5.00
# pos_deadband=0.15
# pos_gate_err=8.00
# origin_leak=0.1500
# base_sp_fwd=92.00
# base_sp_tip=86.50
# base_sp_rate_max=3.00
# comp_alpha=0.9960
# max_drive_speed=25.00
# capture_err=1.00
# capture_rate=4.00
# capture_cmd=1.00
# capture_settle_ms=400
# arm_hold_max_ms=2500
# arm_return_speed=10.00
# balance_loop_hz=200
# control_loop_hz=50
# pos_origin_reset=true
t_ms,state,roll,roll_rate,setpoint,angle_err,motor_vel,origin_drift,bl_pos,br_pos,bl_vel,br_vel,arm_l,arm_r,meas_drift,meas_vel,pos_shift,pos_gate,flags
19081,2,85.69,-8.30,88.93,3.16,6.98,-3.18,-23.49,-20.79,2.80,2.32,3.93,3.54,-3.18,2.56,-3.07,0.61,224
19101,2,86.22,1.87,89.01,2.71,5.27,-3.09,-23.41,-20.70,3.61,3.55,3.93,3.54,-3.09,3.58,-2.99,0.66,224
19121,2,86.82,10.18,89.09,2.19,3.57,-2.94,-23.26,-20.58,4.40,4.50,3.93,3.54,-2.94,4.45,-2.91,0.73,224
19141,2,87.30,14.32,89.01,1.79,2.44,-2.79,-23.12,-20.44,4.33,4.67,3.93,3.54,-2.79,4.50,-2.99,0.78,224
19161,2,87.40,11.88,88.93,1.61,2.27,-2.66,-23.00,-20.31,3.70,3.88,3.93,3.54,-2.66,3.79,-3.07,0.80,224
19181,2,86.89,2.12,89.01,2.04,3.91,-2.56,-22.91,-20.21,2.33,2.39,3.93,3.54,-2.56,2.36,-2.99,0.75,224
19200,2,86.32,-5.46,89.09,2.69,5.81,-2.50,-22.86,-20.15,1.44,1.33,3.93,3.54,-2.50,1.39,-2.91,0.66,224
19221,2,86.19,-4.93,89.17,2.90,6.19,-2.45,-22.82,-20.11,1.39,1.63,3.93,3.54,-2.45,1.51,-2.83,0.64,224
19241,2,86.53,2.09,89.25,2.64,5.11,-2.39,-22.77,-20.06,2.48,2.64,3.93,3.54,-2.39,2.56,-2.75,0.67,224
19261,2,87.38,13.50,89.17,1.87,2.66,-2.28,-22.65,-19.96,3.98,3.77,3.93,3.54,-2.28,3.87,-2.83,0.77,224
19281,2,88.14,20.28,89.09,1.03,0.43,-2.14,-22.52,-19.84,4.13,4.10,3.93,3.54,-2.14,4.12,-2.91,0.87,224
19301,2,88.22,15.40,89.01,0.86,0.50,-2.02,-22.41,-19.72,3.55,3.68,3.93,3.54,-2.02,3.62,-2.99,0.89,224
19320,2,87.66,3.13,88.93,1.35,2.45,-1.93,-22.33,-19.62,1.64,1.79,3.93,3.54,-1.93,1.71,-3.07,0.83,224
19341,2,86.87,-8.14,89.01,2.06,4.77,-1.90,-22.32,-19.60,0.08,0.17,3.93,3.54,-1.90,0.12,-2.99,0.74,224
19361,2,86.48,-10.55,89.09,2.53,5.90,-1.90,-22.31,-19.60,0.36,0.30,3.93,3.54,-1.90,0.33,-2.91,0.68,224
19381,2,86.94,-0.70,89.17,2.15,4.35,-1.85,-22.27,-19.57,1.85,1.45,3.93,3.54,-1.85,1.65,-2.83,0.73,224
19401,2,87.66,9.99,89.09,1.51,2.22,-1.76,-22.19,-19.48,3.10,3.17,3.93,3.54,-1.76,3.13,-2.91,0.81,224
19421,2,88.45,18.26,89.01,0.64,-0.18,-1.65,-22.08,-19.37,3.61,3.74,3.93,3.54,-1.65,3.68,-2.99,0.92,224
19440,2,88.94,19.80,88.93,0.07,-1.44,-1.54,-21.98,-19.26,3.11,3.14,3.93,3.54,-1.54,3.12,-3.07,0.99,224
19461,2,88.07,2.92,88.85,0.85,1.47,-1.48,-21.91,-19.20,1.23,1.71,3.93,3.54,-1.48,1.47,-3.15,0.89,224
19481,2,87.18,-9.47,88.93,1.67,4.10,-1.46,-21.91,-19.19,-0.26,-0.32,3.93,3.54,-1.46,-0.29,-3.07,0.79,224
19500,2,86.93,-9.34,89.01,2.00,4.75,-1.48,-21.93,-19.21,-0.13,-0.54,3.93,3.54,-1.48,-0.34,-2.99,0.75,224
19521,2,87.22,-1.69,89.09,1.79,3.72,-1.46,-21.91,-19.20,1.23,1.28,3.93,3.54,-1.46,1.26,-2.91,0.78,224
19541,2,88.16,12.19,89.01,0.93,0.89,-1.41,-21.87,-19.15,2.12,2.39,3.93,3.54,-1.41,2.26,-2.99,0.88,224
19561,2,89.07,21.47,88.93,-0.06,-1.83,-1.31,-21.76,-19.07,3.12,3.03,3.93,3.54,-1.31,3.07,-3.07,0.99,224
19580,2,89.51,21.03,88.85,-0.58,-2.84,-1.22,-21.68,-18.98,2.54,2.72,3.93,3.54,-1.22,2.63,-3.15,0.93,224
19601,2,89.19,10.37,88.77,-0.35,-1.52,-1.16,-21.63,-18.92,0.05,0.11,3.93,3.54,-1.16,0.08,-3.23,0.96,224
19621,2,88.32,-4.58,88.69,0.45,1.26,-1.18,-21.66,-18.93,-1.08,-1.12,3.93,3.54,-1.18,-1.10,-3.31,0.94,224
19641,2,87.48,-14.46,88.77,1.21,3.57,-1.22,-21.70,-18.97,-1.44,-1.63,3.93,3.54,-1.22,-1.53,-3.23,0.85,224
19661,2,87.65,-7.73,88.84,1.11,2.85,-1.25,-21.74,-19.02,-0.77,-1.33,3.93,3.54,-1.25,-1.05,-3.16,0.86,224
19681,2,88.15,1.55,88.76,0.69,1.26,-1.25,-21.73,-19.02,0.99,0.53,3.93,3.54,-1.25,0.76,-3.24,0.91,224
19700,2,88.90,11.40,88.68,-0.14,-1.20,-1.20,-21.68,-18.98,1.95,1.82,3.93,3.54,-1.20,1.88,-3.32,0.98,224
19721,2,89.51,16.46,88.76,-0.83,-2.98,-1.13,-21.63,-18.91,1.84,1.92,3.93,3.54,-1.13,1.88,-3.24,0.90,224
19741,2,88.99,4.74,88.68,-0.23,-0.84,-1.09,-21.59,-18.87,1.21,1.16,3.93,3.54,-1.09,1.18,-3.32,0.97,224
19761,2,88.30,-6.14,88.60,0.38,1.26,-1.09,-21.59,-18.87,-0.99,-0.81,3.93,3.54,-1.09,-0.90,-3.40,0.95,224
19781,2,87.69,-12.58,88.68,0.91,2.82,-1.13,-21.63,-18.91,-1.28,-1.29,3.93,3.54,-1.13,-1.28,-3.32,0.89,224
19801,2,87.57,-10.17,88.76,1.11,3.04,-1.16,-21.66,-18.95,-0.38,-0.27,3.93,3.54,-1.16,-0.33,-3.24,0.86,224
19821,2,88.02,-0.79,88.78,0.74,1.55,-1.14,-21.65,-18.93,0.96,1.00,3.93,3.54,-1.14,0.98,-3.22,0.91,224
19840,2,88.58,7.55,88.70,0.20,-0.21,-1.10,-21.61,-18.89,1.71,1.65,3.93,3.54,-1.10,1.68,-3.30,0.98,224
19861,2,89.14,13.08,88.72,-0.44,-1.92,-1.05,-21.56,-18.85,1.78,1.91,3.93,3.54,-1.05,1.84,-3.28,0.95,224
19881,2,89.17,9.54,88.72,-0.45,-1.66,-1.00,-21.52,-18.80,1.53,1.41,3.93,3.54,-1.00,1.47,-3.28,0.94,224
19900,2,88.62,-0.95,88.64,0.10,0.29,-0.98,-21.50,-18.78,-0.42,-0.16,3.93,3.54,-0.98,-0.29,-3.36,0.99,240
19921,2,88.08,-8.20,88.65,0.56,1.79,-1.01,-21.53,-18.82,-1.07,-1.12,3.93,3.54,-1.01,-1.09,-3.35,0.93,224
19941,2,87.86,-8.41,88.73,0.79,2.24,-1.03,-21.55,-18.84,-0.94,-1.04,3.93,3.54,-1.03,-0.99,-3.27,0.90,224
19960,2,87.95,-4.16,88.79,0.77,1.88,-1.04,-21.56,-18.85,0.33,0.15,3.93,3.54,-1.04,0.24,-3.21,0.90,224
19981,2,88.47,4.00,88.71,0.31,0.31,-1.01,-21.54,-18.83,1.00,0.85,3.93,3.54,-1.01,0.93,-3.29,0.96,240
20001,2,89.00,9.87,88.64,-0.30,-1.39,-0.98,-21.52,-18.80,1.29,1.23,3.93,3.54,-0.98,1.26,-3.36,0.96,224
20021,2,89.19,9.32,88.72,-0.55,-1.84,-0.93,-21.47,-18.75,1.09,1.10,3.93,3.54,-0.93,1.09,-3.28,0.93,224
20041,2,89.00,3.70,88.64,-0.28,-0.85,-0.90,-21.45,-18.73,-0.03,-0.12,3.93,3.54,-0.90,-0.08,-3.36,0.97,240
20061,2,88.39,-5.88,88.56,0.26,0.98,-0.91,-21.46,-18.74,-0.94,-0.70,3.93,3.54,-0.91,-0.82,-3.44,0.97,224
20081,2,87.88,-11.01,88.64,0.68,2.23,-0.94,-21.49,-18.77,-0.97,-1.18,3.93,3.54,-0.94,-1.08,-3.36,0.92,224
20101,2,88.02,-5.85,88.69,0.62,1.70,-0.97,-21.52,-18.80,-0.49,-0.72,3.93,3.54,-0.97,-0.60,-3.31,0.92,224
20121,2,88.37,0.77,88.61,0.32,0.57,-0.96,-21.51,-18.80,0.61,0.46,3.93,3.54,-0.96,0.54,-3.39,0.96,240
20141,2,88.84,6.99,88.62,-0.23,-1.02,-0.93,-21.48,-18.77,1.34,1.25,3.93,3.54,-0.93,1.30,-3.38,0.97,224
20161,2,89.14,8.82,88.70,-0.52,-1.74,-0.89,-21.44,-18.73,1.19,1.31,3.93,3.54,-0.89,1.25,-3.30,0.94,224
20181,2,88.78,1.58,88.62,-0.09,-0.30,-0.86,-21.42,-18.71,0.04,0.45,3.93,3.54,-0.86,0.24,-3.38,0.99,240
20201,2,88.37,-4.48,88.54,0.25,0.85,-0.87,-21.44,-18.72,-0.78,-0.80,3.93,3.54,-0.87,-0.79,-3.46,0.97,224
20220,2,88.19,-5.81,88.58,0.35,1.16,-0.89,-21.46,-18.74,-0.56,-0.62,3.93,3.54,-0.89,-0.59,-3.42,0.96,224
20241,2,88.17,-4.41,88.64,0.42,1.19,-0.90,-21.47,-18.75,-0.07,0.01,3.93,3.54,-0.90,-0.03,-3.36,0.95,224
20261,2,88.37,-0.24,88.59,0.26,0.55,-0.89,-21.46,-18.75,0.25,0.41,3.93,3.54,-0.89,0.33,-3.41,0.97,240
20281,2,88.54,2.08,88.52,0.05,-0.07,-0.87,-21.44,-18.73,0.69,0.65,3.93,3.54,-0.87,0.67,-3.48,0.99,240
20301,2,88.71,3.53,88.58,-0.19,-0.67,-0.85,-21.43,-18.71,0.57,0.51,3.93,3.54,-0.85,0.54,-3.42,0.98,240
20322,2,88.79,3.26,88.59,-0.22,-0.69,-0.83,-21.41,-18.70,0.60,0.48,3.93,3.54,-0.83,0.54,-3.41,0.97,240
20339,2,88.58,-0.72,88.51,-0.04,-0.09,-0.82,-21.40,-18.69,-0.14,-0.01,3.93,3.54,-0.82,-0.08,-3.49,1.00,240
20361,2,88.31,-4.06,88.54,0.20,0.72,-0.83,-21.41,-18.70,-0.33,-0.31,3.93,3.54,-0.83,-0.32,-3.46,0.98,224
20381,2,88.19,-4.41,88.60,0.35,1.05,-0.83,-21.42,-18.71,-0.43,-0.40,3.93,3.54,-0.83,-0.42,-3.40,0.96,224
20401,2,88.23,-2.59,88.63,0.37,0.95,-0.84,-21.43,-18.71,0.11,0.11,3.93,3.54,-0.84,0.11,-3.37,0.95,240
20421,2,88.48,1.58,88.55,0.16,0.18,-0.83,-21.42,-18.71,0.41,0.43,3.93,3.54,-0.83,0.42,-3.45,0.98,240
20441,2,88.67,3.62,88.55,-0.11,-0.52,-0.81,-21.40,-18.69,0.63,0.71,3.93,3.54,-0.81,0.67,-3.45,0.99,240
20461,2,88.76,3.55,88.59,-0.20,-0.69,-0.79,-21.39,-18.67,0.40,0.62,3.93,3.54,-0.79,0.51,-3.41,0.97,240
20481,2,88.67,1.19,88.53,-0.08,-0.26,-0.78,-21.38,-18.66,0.06,0.43,3.93,3.54,-0.78,0.25,-3.47,0.99,240
20501,2,88.41,-2.77,88.51,0.12,0.45,-0.78,-21.38,-18.66,-0.24,-0.25,3.93,3.54,-0.78,-0.25,-3.48,0.99,240
20521,2,88.21,-4.47,88.59,0.30,0.96,-0.78,-21.39,-18.67,-0.28,-0.53,3.93,3.54,-0.78,-0.40,-3.41,0.96,224
20541,2,88.25,-2.53,88.61,0.33,0.86,-0.79,-21.40,-18.68,-0.03,-0.27,3.93,3.54,-0.79,-0.15,-3.39,0.96,240
20561,2,88.39,0.25,88.58,0.22,0.42,-0.79,-21.39,-18.68,0.26,0.29,3.93,3.54,-0.79,0.27,-3.42,0.97,240
20581,2,88.67,4.08,88.54,-0.09,-0.51,-0.77,-21.38,-18.67,0.54,0.59,3.93,3.54,-0.77,0.56,-3.46,0.99,224
20601,2,88.76,4.15,88.60,-0.22,-0.78,-0.75,-21.36,-18.64,0.63,0.48,3.93,3.54,-0.75,0.55,-3.40,0.97,224
20621,2,88.65,1.28,88.52,-0.04,-0.19,-0.74,-21.36,-18.64,-0.06,-0.14,3.93,3.54,-0.74,-0.10,-3.48,0.99,240
20641,2,88.55,-0.48,88.48,-0.03,-0.02,-0.74,-21.36,-18.65,-0.18,-0.23,3.93,3.54,-0.74,-0.20,-3.52,1.00,240
20661,2,88.44,-1.89,88.49,0.04,0.24,-0.75,-21.37,-18.65,-0.18,-0.08,3.93,3.54,-0.75,-0.13,-3.51,0.99,240
20681,2,88.34,-2.56,88.53,0.14,0.49,-0.75,-21.37,-18.65,-0.21,-0.11,3.93,3.54,-0.75,-0.16,-3.47,0.98,240
20701,2,88.36,-1.65,88.54,0.17,0.48,-0.75,-21.38,-18.66,-0.10,-0.13,3.93,3.54,-0.75,-0.11,-3.46,0.98,240
20720,2,88.42,-0.32,88.53,0.12,0.27,-0.75,-21.38,-18.66,0.08,0.10,3.93,3.54,-0.75,0.09,-3.47,0.98,240
20741,2,88.49,0.66,88.50,0.04,0.02,-0.74,-21.37,-18.65,0.34,0.24,3.93,3.54,-0.74,0.29,-3.50,1.00,240
20761,2,88.52,0.80,88.49,-0.02,-0.10,-0.73,-21.36,-18.65,0.20,0.15,3.93,3.54,-0.73,0.17,-3.51,1.00,240
20781,2,88.52,0.51,88.49,-0.03,-0.10,-0.72,-21.36,-18.64,0.14,0.09,3.93,3.54,-0.72,0.12,-3.51,1.00,240
20801,2,88.49,-0.04,88.48,0.00,0.01,-0.72,-21.35,-18.64,0.08,0.06,3.93,3.54,-0.72,0.07,-3.52,1.00,240
20821,2,88.44,-0.66,88.49,0.04,0.13,-0.72,-21.35,-18.64,0.02,0.01,3.93,3.54,-0.72,0.02,-3.51,1.00,240
20841,2,88.40,-0.97,88.51,0.09,0.26,-0.71,-21.35,-18.64,0.01,0.03,3.93,3.54,-0.71,0.02,-3.49,0.99,240
20860,2,88.39,-0.73,88.53,0.13,0.31,-0.71,-21.35,-18.64,0.01,0.04,3.93,3.54,-0.71,0.03,-3.47,0.98,240
20881,2,88.42,-0.03,88.52,0.11,0.22,-0.71,-21.35,-18.64,0.08,0.14,3.93,3.54,-0.71,0.11,-3.48,0.99,240
20901,2,88.48,0.94,88.50,0.04,0.01,-0.70,-21.35,-18.63,0.19,0.16,3.93,3.54,-0.70,0.17,-3.50,0.99,240
20921,2,88.52,1.21,88.49,-0.02,-0.14,-0.69,-21.34,-18.62,0.13,0.18,3.93,3.54,-0.69,0.16,-3.51,1.00,240
20941,2,88.51,0.67,88.49,-0.02,-0.09,-0.69,-21.34,-18.62,0.09,0.10,3.93,3.54,-0.69,0.09,-3.51,1.00,240
20961,2,88.47,-0.04,88.48,0.02,0.03,-0.68,-21.33,-18.62,-0.03,0.06,3.93,3.54,-0.68,0.02,-3.52,1.00,240
20980,2,88.43,-0.59,88.49,0.05,0.16,-0.68,-21.34,-18.62,-0.07,-0.06,3.93,3.54,-0.68,-0.06,-3.51,0.99,240
21001,2,88.40,-0.81,88.51,0.10,0.26,-0.68,-21.34,-18.62,-0.02,-0.03,3.93,3.54,-0.68,-0.02,-3.49,0.99,240
21021,2,88.38,-0.78,88.53,0.13,0.33,-0.68,-21.34,-18.62,0.06,-0.03,3.93,3.54,-0.68,0.02,-3.47,0.98,240
21041,2,88.40,-0.31,88.53,0.13,0.29,-0.68,-21.34,-18.62,0.05,0.03,3.93,3.54,-0.68,0.04,-3.47,0.98,240
21061,2,88.48,0.78,88.50,0.05,0.04,-0.67,-21.33,-18.62,0.21,0.17,3.93,3.54,-0.67,0.19,-3.50,0.99,240
21081,2,88.49,0.52,88.49,0.01,-0.02,-0.66,-21.32,-18.61,0.24,0.25,3.93,3.54,-0.66,0.24,-3.51,1.00,240
21101,2,88.45,-0.38,88.50,0.04,0.12,-0.65,-21.32,-18.61,0.01,0.06,3.93,3.54,-0.65,0.03,-3.50,0.99,240
21120,2,88.39,-1.19,88.52,0.11,0.31,-0.65,-21.32,-18.60,0.06,0.02,3.93,3.54,-0.65,0.04,-3.48,0.99,240
21141,2,88.34,-1.63,88.56,0.19,0.51,-0.65,-21.32,-18.60,0.00,0.07,3.93,3.54,-0.65,0.04,-3.44,0.98,240
21161,2,88.31,-1.54,88.59,0.25,0.62,-0.64,-21.32,-18.60,0.11,0.10,3.93,3.54,-0.64,0.10,-3.41,0.97,240
21181,2,88.35,-0.51,88.59,0.23,0.51,-0.64,-21.31,-18.60,0.24,0.21,3.93,3.54,-0.64,0.23,-3.41,0.97,240
21201,2,88.41,0.37,88.58,0.18,0.33,-0.62,-21.30,-18.58,0.37,0.35,3.93,3.54,-0.62,0.36,-3.42,0.98,240
21221,2,88.38,-0.24,88.59,0.20,0.41,-0.61,-21.29,-18.57,0.35,0.39,3.93,3.54,-0.61,0.37,-3.41,0.98,240
21240,2,88.32,-1.01,88.61,0.27,0.62,-0.60,-21.28,-18.57,0.08,0.06,3.93,3.54,-0.60,0.07,-3.39,0.97,240
21261,2,88.31,-0.78,88.62,0.29,0.65,-0.60,-21.28,-18.56,0.21,0.13,3.93,3.54,-0.60,0.17,-3.38,0.96,240
21281,2,88.36,0.24,88.62,0.26,0.51,-0.59,-21.27,-18.56,0.34,0.31,3.93,3.54,-0.59,0.33,-3.38,0.97,240
21301,2,88.49,1.92,88.58,0.14,0.12,-0.57,-21.25,-18.54,0.54,0.55,3.93,3.54,-0.57,0.55,-3.42,0.98,240
21321,2,88.50,1.66,88.55,0.08,0.02,-0.55,-21.24,-18.53,0.20,0.43,3.93,3.54,-0.55,0.31,-3.45,0.99,240
21340,2,88.47,0.75,88.55,0.08,0.10,-0.54,-21.23,-18.52,0.16,0.19,3.93,3.54,-0.54,0.17,-3.45,0.99,240
21360,2,88.42,-0.04,88.57,0.13,0.26,-0.54,-21.23,-18.51,0.15,0.18,3.93,3.54,-0.54,0.16,-3.43,0.98,240
21381,2,88.35,-0.83,88.61,0.22,0.50,-0.53,-21.23,-18.51,0.13,0.12,3.93,3.54,-0.53,0.12,-3.39,0.97,240
21401,2,88.33,-0.65,88.63,0.28,0.60,-0.53,-21.22,-18.51,0.12,-0.03,3.93,3.54,-0.53,0.05,-3.37,0.97,240
21421,2,88.43,1.13,88.60,0.19,0.30,-0.52,-21.22,-18.50,0.24,0.24,3.93,3.54,-0.52,0.24,-3.40,0.98,240
21441,2,88.50,1.80,88.57,0.10,0.07,-0.51,-21.21,-18.49,0.32,0.38,3.93,3.54,-0.51,0.35,-3.43,0.99,240
21461,2,88.51,1.58,88.55,0.06,-0.01,-0.50,-21.20,-18.48,0.14,0.12,3.93,3.54,-0.50,0.13,-3.45,0.99,240
21481,2,88.56,1.81,88.53,-0.01,-0.17,-0.50,-21.20,-18.48,0.20,0.08,3.93,3.54,-0.50,0.14,-3.47,1.00,240
21500,2,88.57,1.49,88.54,-0.05,-0.21,-0.49,-21.19,-18.48,0.17,0.14,3.93,3.54,-0.49,0.15,-3.46,0.99,240
21521,2,88.55,0.78,88.52,-0.01,-0.07,-0.49,-21.19,-18.47,-0.01,0.04,3.93,3.54,-0.49,0.02,-3.48,1.00,240
21541,2,88.50,-0.01,88.52,0.02,0.04,-0.49,-21.19,-18.47,-0.04,-0.08,3.93,3.54,-0.49,-0.06,-3.48,1.00,240
21561,2,88.47,-0.37,88.53,0.05,0.14,-0.49,-21.19,-18.48,-0.08,-0.10,3.93,3.54,-0.49,-0.09,-3.47,0.99,240
21581,2,88.48,-0.02,88.53,0.06,0.12,-0.49,-21.19,-18.48,-0.05,-0.07,3.93,3.54,-0.49,-0.06,-3.47,0.99,240
21601,2,88.50,0.42,88.53,0.03,0.03,-0.49,-21.19,-18.48,-0.01,0.03,3.93,3.54,-0.49,0.01,-3.47,1.00,240
21620,2,88.55,0.94,88.52,-0.02,-0.11,-0.48,-21.19,-18.48,0.03,0.01,3.93,3.54,-0.48,0.02,-3.48,1.00,240
21641,2,88.59,1.26,88.55,-0.07,-0.23,-0.48,-21.19,-18.48,0.11,0.11,3.93,3.54,-0.48,0.11,-3.45,0.99,240
21661,2,88.60,1.04,88.54,-0.05,-0.19,-0.48,-21.19,-18.47,0.03,0.02,3.93,3.54,-0.48,0.03,-3.46,0.99,240
21681,2,88.60,0.82,88.54,-0.06,-0.19,-0.48,-21.19,-18.48,0.02,-0.05,3.93,3.54,-0.48,-0.01,-3.46,0.99,240
21701,2,88.57,0.20,88.52,-0.03,-0.08,-0.48,-21.19,-18.48,-0.09,-0.09,3.93,3.54,-0.48,-0.09,-3.48,1.00,240
21721,2,88.56,0.01,88.52,-0.04,-0.07,-0.48,-21.20,-18.48,-0.15,-0.18,3.93,3.54,-0.48,-0.17,-3.48,1.00,240
21741,2,88.58,0.35,88.53,-0.07,-0.16,-0.48,-21.20,-18.49,-0.06,-0.04,3.93,3.54,-0.48,-0.05,-3.47,0.99,240
21761,2,88.60,0.36,88.53,-0.06,-0.15,-0.48,-21.20,-18.49,-0.10,-0.02,3.93,3.54,-0.48,-0.06,-3.47,0.99,240
21781,2,88.60,0.18,88.53,-0.06,-0.14,-0.48,-21.20,-18.49,-0.11,-0.08,3.93,3.54,-0.48,-0.09,-3.47,0.99,240
21801,2,88.58,-0.20,88.52,-0.05,-0.08,-0.48,-21.21,-18.49,-0.07,-0.06,3.93,3.54,-0.48,-0.07,-3.48,0.99,240
21821,2,88.53,-0.79,88.50,-0.01,0.04,-0.48,-21.21,-18.49,-0.10,-0.12,3.93,3.54,-0.48,-0.11,-3.50,1.00,240
21841,2,88.49,-1.15,88.50,0.01,0.11,-0.49,-21.21,-18.50,-0.16,-0.13,3.93,3.54,-0.49,-0.14,-3.50,1.00,240
21861,2,88.48,-1.11,88.50,0.02,0.12,-0.49,-21.22,-18.50,-0.02,-0.07,3.93,3.54,-0.49,-0.05,-3.50,1.00,240
21880,2,88.47,-1.07,88.51,0.03,0.15,-0.49,-21.22,-18.50,0.05,0.01,3.93,3.54,-0.49,0.03,-3.49,1.00,240
21901,2,88.46,-1.19,88.52,0.06,0.21,-0.49,-21.22,-18.50,0.04,0.04,3.93,3.54,-0.49,0.04,-3.48,0.99,240
21921,2,88.45,-1.18,88.53,0.08,0.25,-0.48,-21.22,-18.50,0.10,0.00,3.93,3.54,-0.48,0.05,-3.47,0.99,240
21941,2,88.43,-1.47,88.55,0.10,0.33,-0.48,-21.21,-18.49,0.17,0.09,3.93,3.54,-0.48,0.13,-3.45,0.99,240
21961,2,88.36,-2.30,88.59,0.19,0.56,-0.47,-21.21,-18.49,0.20,0.12,3.93,3.54,-0.47,0.16,-3.41,0.98,240
21981,2,88.27,-3.17,88.64,0.32,0.89,-0.47,-21.20,-18.49,0.04,0.07,3.93,3.54,-0.47,0.05,-3.36,0.96,240
22001,2,88.20,-3.55,88.70,0.44,1.16,-0.46,-21.20,-18.48,0.15,0.21,3.93,3.54,-0.46,0.18,-3.30,0.95,224
22021,2,88.24,-2.27,88.72,0.46,1.11,-0.45,-21.19,-18.48,0.33,0.30,3.93,3.54,-0.45,0.31,-3.28,0.94,224
22041,2,88.32,-0.92,88.72,0.41,0.88,-0.44,-21.17,-18.46,0.77,0.58,3.93,3.54,-0.44,0.68,-3.28,0.95,240
22061,2,88.32,-0.77,88.73,0.40,0.87,-0.41,-21.15,-18.44,0.64,0.76,3.93,3.54,-0.41,0.70,-3.27,0.95,240
22081,2,88.28,-1.41,88.76,0.45,1.01,-0.39,-21.13,-18.42,0.79,0.79,3.93,3.54,-0.39,0.79,-3.24,0.94,224
22101,2,88.07,-4.10,88.84,0.69,1.71,-0.37,-21.11,-18.40,0.33,0.51,3.93,3.54,-0.37,0.42,-3.16,0.91,224
22121,2,87.95,-4.92,88.92,0.89,2.18,-0.35,-21.10,-18.38,0.55,0.44,3.93,3.54,-0.35,0.49,-3.08,0.89,224
22140,2,87.93,-3.98,89.00,0.99,2.30,-0.33,-21.07,-18.36,0.80,0.66,3.93,3.54,-0.33,0.73,-3.00,0.88,224
22161,2,87.98,-2.34,89.06,1.02,2.23,-0.30,-21.04,-18.33,1.28,1.24,3.93,3.54,-0.30,1.26,-2.94,0.87,224
22181,2,88.10,-0.31,89.05,0.95,1.93,-0.27,-21.01,-18.30,1.38,1.44,3.93,3.54,-0.27,1.41,-2.95,0.88,224
22201,2,88.17,0.46,89.04,0.87,1.71,-0.22,-20.96,-18.25,1.57,1.62,3.93,3.54,-0.22,1.60,-2.96,0.89,224
22221,2,88.13,-0.51,89.07,0.91,1.86,-0.17,-20.91,-18.21,1.50,1.60,3.93,3.54,-0.17,1.55,-2.93,0.89,224
22241,2,88.00,-2.35,89.13,1.07,2.32,-0.12,-20.87,-18.16,1.27,1.18,3.93,3.54,-0.12,1.23,-2.87,0.87,224
22260,2,87.80,-4.80,89.21,1.32,3.03,-0.09,-20.84,-18.13,1.23,1.12,3.93,3.54,-0.09,1.18,-2.79,0.83,224
22281,2,87.64,-5.98,89.29,1.56,3.60,-0.06,-20.80,-18.10,1.26,1.21,3.93,3.54,-0.06,1.23,-2.71,0.80,224
22301,2,87.70,-3.81,89.35,1.58,3.47,-0.02,-20.77,-18.06,1.42,1.51,3.93,3.54,-0.02,1.46,-2.65,0.80,224
22322,2,87.81,-1.62,89.35,1.54,3.21,0.04,-20.70,-18.00,1.96,2.11,3.93,3.54,0.04,2.04,-2.65,0.81,224
22340,2,87.97,0.74,89.31,1.38,2.71,0.11,-20.64,-17.92,2.47,2.32,3.93,3.54,0.11,2.40,-2.69,0.83,224
22361,2,88.04,1.12,89.26,1.27,2.45,0.18,-20.56,-17.85,2.27,2.21,3.93,3.54,0.18,2.24,-2.74,0.84,224
22381,2,87.95,-0.71,89.29,1.31,2.68,0.23,-20.52,-17.80,2.15,2.12,3.93,3.54,0.23,2.14,-2.71,0.84,224
22401,2,87.75,-3.75,89.37,1.54,3.38,0.30,-20.44,-17.74,1.67,1.85,3.93,3.54,0.30,1.76,-2.63,0.81,224
22421,2,87.46,-7.33,89.45,1.92,4.42,0.35,-20.40,-17.69,1.60,1.62,3.93,3.54,0.35,1.61,-2.55,0.76,224
22441,2,87.25,-8.53,89.53,2.20,5.08,0.39,-20.35,-17.64,1.86,1.73,3.93,3.54,0.39,1.80,-2.47,0.72,224
22461,2,87.28,-5.98,89.61,2.25,4.98,0.45,-20.28,-17.58,2.36,2.08,3.93,3.54,0.45,2.22,-2.39,0.72,224
22480,2,87.43,-2.43,89.69,2.18,4.56,0.53,-20.20,-17.51,2.94,2.86,3.93,3.54,0.53,2.90,-2.31,0.73,224
22501,2,87.68,1.51,89.74,2.01,3.90,0.62,-20.10,-17.41,3.29,3.27,3.93,3.54,0.62,3.28,-2.26,0.75,224
22521,2,87.85,3.18,89.72,1.88,3.51,0.71,-20.03,-17.31,3.32,3.40,3.93,3.54,0.71,3.36,-2.28,0.76,224
22541,2,87.73,0.25,89.79,1.99,3.95,0.83,-19.91,-17.19,3.06,3.10,3.93,3.54,0.83,3.08,-2.21,0.75,224
22561,2,87.48,-3.85,89.87,2.31,4.93,0.90,-19.83,-17.12,2.57,2.61,3.93,3.54,0.90,2.59,-2.13,0.71,224
