# prof_imu_max_us=1344
# prof_ctl_max_us=6573291
# prof_disp_max_us=7923
# prof_ws_max_us=40
# prof_tel_max_us=250
# prof_crsf_max_us=6546986
# prof_can_max_us=2575
# prof_bal_max_us=4363349
# prof_adrv_max_us=24371
# prof_loopgap_max_us=6582036
# === BALANCE CONFIG ===
# motor_mode=speed
# inner_kp=2.0000
# inner_kd=0.0800
# drift_vel_kp=0.0500
# drift_max_vel=1.00
# vel_sp_kp=2.2000
# vel_sp_ki=0.3500
# sp_offset_max=8.00
# vel_filter_alpha=0.3500
# stored_trim=-0.7527
# glide_vel_err=0.80
# glide_ki_boost=4.00
# speed_acc_rad=100.00
# speed_current_limit=14.00
# sp_curve_0=0.00:89.30
# sp_curve_1=0.15:86.90
# sp_curve_2=0.50:87.30
# sp_curve_3=1.00:86.40
# base_sp_fwd=89.30
# base_sp_tip=86.40
# base_sp_rate_max=3.00
# comp_alpha=0.9960
# max_drive_speed=30.00
# capture_err=1.00
# capture_rate=4.00
# capture_cmd=1.00
# capture_settle_ms=400
# arm_hold_max_ms=1000
# arm_return_speed=1.50
# balance_loop_hz=200
# control_loop_hz=50
# pos_gate_err=8.00
t_ms,state,roll,roll_rate,setpoint,angle_err,motor_vel,sp_offset,target_vel,bl_pos,br_pos,bl_vel,br_vel,arm_l,arm_r,arm_l_tgt,arm_r_tgt,meas_drift,meas_vel,flags
2259,1,46.74,16.69,0.00,0.00,0.00,0.0000,0.0000,30.16,37.29,-0.04,-0.06,5.44,4.76,5.48,4.79,0.00,0.00,0
2279,1,47.06,16.34,0.00,0.00,0.00,0.0000,0.0000,30.16,37.29,-0.04,-0.06,5.45,4.77,5.49,4.79,0.00,0.00,0
2299,1,47.38,16.24,0.00,0.00,0.00,0.0000,0.0000,30.16,37.29,-0.04,-0.01,5.46,4.78,5.50,4.80,0.00,0.00,0
2319,1,47.70,16.14,0.00,0.00,0.00,0.0000,0.0000,30.16,37.29,-0.02,-0.01,5.47,4.78,5.51,4.80,0.00,0.00,0
2339,1,48.02,16.03,0.00,0.00,0.00,0.0000,0.0000,30.16,37.29,-0.02,-0.01,5.49,4.79,5.52,4.81,0.00,0.00,0
2359,1,48.34,15.97,0.00,0.00,0.00,0.0000,0.0000,30.16,37.29,-0.02,-0.01,5.50,4.80,5.53,4.82,0.00,0.00,0
2379,1,48.65,15.81,0.00,0.00,0.00,0.0000,0.0000,30.16,37.29,-0.02,-0.01,5.51,4.80,5.54,4.82,0.00,0.00,0
2399,1,48.97,15.75,0.00,0.00,0.00,0.0000,0.0000,30.16,37.29,-0.02,-0.01,5.52,4.81,5.55,4.83,0.00,0.00,0
2419,1,49.28,15.63,0.00,0.00,0.00,0.0000,0.0000,30.16,37.29,-0.02,-0.01,5.53,4.82,5.56,4.84,0.00,0.00,0
2440,1,49.59,15.55,0.00,0.00,0.00,0.0000,0.0000,30.16,37.29,-0.02,-0.01,5.54,4.82,5.57,4.84,0.00,0.00,0
2459,1,49.90,15.53,0.00,0.00,0.00,0.0000,0.0000,30.16,37.29,-0.02,0.03,5.55,4.83,5.58,4.85,0.00,0.00,0
2479,1,50.21,15.47,0.00,0.00,0.00,0.0000,0.0000,30.16,37.29,-0.01,0.03,5.56,4.84,5.59,4.85,0.00,0.00,0
