t_ms,state,roll,roll_rate,setpoint,angle_err,motor_vel,integral,bl_pos,br_pos,bl_vel,br_vel,arm_l,arm_r
18,1,-0.02,-0.10,85.00,0.00,0.00,0.000,111.39,119.96,0.06,-0.03,-2.36,3.56
38,1,-0.03,-0.15,85.00,0.00,0.00,0.000,111.39,119.96,0.06,-0.00,-2.36,3.56
57,1,-0.01,0.10,85.00,0.00,0.00,0.000,111.39,119.96,-0.02,-0.00,-2.35,3.57
79,1,0.03,0.68,85.00,0.00,0.00,0.000,111.39,119.96,-0.02,-0.00,-2.34,3.58
99,1,0.16,2.32,85.00,0.00,0.00,0.000,111.39,119.96,-0.02,-0.00,-2.33,3.59
119,1,0.30,3.74,85.00,0.00,0.00,0.000,111.39,119.96,-0.02,-0.00,-2.32,3.60
138,1,0.42,4.31,85.00,0.00,0.00,0.000,111.39,119.96,-0.02,-0.00,-2.30,3.61
158,1,0.54,4.94,85.00,0.00,0.00,0.000,111.39,119.96,-0.02,-0.00,-2.29,3.62
177,1,0.64,5.30,85.00,0.00,0.00,0.000,111.39,119.96,-0.02,-0.00,-2.28,3.63
199,1,0.81,6.01,85.00,0.00,0.00,0.000,111.39,119.97,-0.02,0.06,-2.26,3.64
218,1,0.95,6.35,85.00,0.00,0.00,0.000,111.39,119.97,-0.03,0.06,-2.25,3.65
238,1,1.17,7.79,85.00,0.00,0.00,0.000,111.39,119.97,-0.03,0.06,-2.24,3.66
258,1,1.47,10.06,85.00,0.00,0.00,0.000,111.39,119.97,-0.03,0.06,-2.22,3.67
278,1,1.86,13.08,85.00,0.00,0.00,0.000,111.39,119.97,-0.03,0.06,-2.21,3.68
298,1,2.28,15.78,85.00,0.00,0.00,0.000,111.39,119.97,-0.03,0.06,-2.20,3.69
318,1,2.73,17.81,85.00,0.00,0.00,0.000,111.39,119.97,-0.03,0.06,-2.18,3.70
338,1,3.18,18.99,85.00,0.00,0.00,0.000,111.39,119.97,-0.03,0.06,-2.17,3.71
358,1,3.62,19.76,85.00,0.00,0.00,0.000,111.39,119.97,-0.03,0.04,-2.15,3.72
378,1,4.05,20.21,85.00,0.00,0.00,0.000,111.39,119.97,-0.01,0.04,-2.14,3.73
399,1,4.48,20.54,85.00,0.00,0.00,0.000,111.39,119.97,-0.01,0.04,-2.13,3.75
418,1,4.91,20.81,85.00,0.00,0.00,0.000,111.39,119.97,-0.01,0.04,-2.11,3.76
437,1,5.25,21.35,85.00,0.00,0.00,0.000,111.39,119.97,-0.01,0.04,-2.10,3.77
459,1,5.85,22.41,85.00,0.00,0.00,0.000,111.39,119.97,-0.01,0.04,-2.09,3.78
479,1,6.34,23.02,85.00,0.00,0.00,0.000,111.39,119.97,-0.01,0.04,-2.07,3.80
499,1,6.85,23.69,85.00,0.00,0.00,0.000,111.39,119.97,-0.01,0.04,-2.06,3.81
519,1,7.35,24.00,85.00,0.00,0.00,0.000,111.39,119.97,-0.01,0.04,-2.04,3.82
538,1,7.83,24.00,85.00,0.00,0.00,0.000,111.39,119.97,0.02,0.04,-2.03,3.83
557,1,8.20,24.12,85.00,0.00,0.00,0.000,111.39,119.97,0.02,0.04,-2.01,3.85
579,1,8.84,24.60,85.00,0.00,0.00,0.000,111.39,119.97,0.02,0.04,-2.00,3.86
599,1,9.34,24.79,85.00,0.00,0.00,0.000,111.39,119.97,0.02,0.04,-1.99,3.87
618,1,9.85,24.94,85.00,0.00,0.00,0.000,111.39,119.97,0.02,0.04,-1.97,3.89
638,1,10.37,25.31,85.00,0.00,0.00,0.000,111.39,119.97,0.02,0.04,-1.96,3.90
658,1,10.90,25.69,85.00,0.00,0.00,0.000,111.39,119.97,0.02,0.04,-1.94,3.91
678,1,11.42,25.80,85.00,0.00,0.00,0.000,111.39,119.97,0.02,-0.04,-1.93,3.93
698,1,11.96,26.02,85.00,0.00,0.00,0.000,111.39,119.97,0.01,-0.04,-1.92,3.94
719,1,12.49,26.10,85.00,0.00,0.00,0.000,111.39,119.97,0.01,-0.04,-1.90,3.95
738,1,13.00,25.97,85.00,0.00,0.00,0.000,111.39,119.97,0.01,-0.04,-1.89,3.97
758,1,13.53,26.13,85.00,0.00,0.00,0.000,111.39,119.97,0.01,-0.04,-1.87,3.98
778,1,14.06,26.29,85.00,0.00,0.00,0.000,111.39,119.97,0.01,-0.04,-1.86,3.99
799,1,14.59,26.33,85.00,0.00,0.00,0.000,111.39,119.97,0.01,-0.04,-1.85,4.01
817,1,15.01,26.61,85.00,0.00,0.00,0.000,111.39,119.97,0.01,-0.04,-1.83,4.02
839,1,15.70,27.01,85.00,0.00,0.00,0.000,111.39,119.97,0.01,0.03,-1.82,4.03
858,1,16.23,26.88,85.00,0.00,0.00,0.000,111.39,119.97,-0.02,0.03,-1.80,4.05
878,1,16.77,26.85,85.00,0.00,0.00,0.000,111.39,119.97,-0.02,0.03,-1.79,4.06
899,1,17.32,27.00,85.00,0.00,0.00,0.000,111.39,119.97,-0.02,0.03,-1.77,4.08
919,1,17.87,27.16,85.00,0.00,0.00,0.000,111.39,119.97,-0.02,0.03,-1.76,4.09
938,1,18.42,27.28,85.00,0.00,0.00,0.000,111.39,119.97,-0.02,0.03,-1.75,4.10
958,1,18.99,27.49,85.00,0.00,0.00,0.000,111.39,119.97,-0.02,0.03,-1.73,4.12
978,1,19.55,27.62,85.00,0.00,0.00,0.000,111.39,119.97,-0.02,0.03,-1.72,4.13
999,1,20.11,27.69,85.00,0.00,0.00,0.000,111.39,119.97,-0.02,0.02,-1.70,4.14
1018,1,20.67,27.78,85.00,0.00,0.00,0.000,111.40,119.97,-0.03,0.02,-1.69,4.16
1038,1,21.23,27.83,85.00,0.00,0.00,0.000,111.40,119.97,-0.03,0.02,-1.68,4.17
1058,1,21.78,27.75,85.00,0.00,0.00,0.000,111.40,119.97,-0.03,0.02,-1.66,4.19
1077,1,22.20,27.84,85.00,0.00,0.00,0.000,111.40,119.97,-0.03,0.02,-1.65,4.20
1099,1,22.93,28.25,85.00,0.00,0.00,0.000,111.40,119.97,-0.03,0.02,-1.63,4.21
1119,1,23.50,28.39,85.00,0.00,0.00,0.000,111.40,119.97,-0.03,0.02,-1.62,4.23
1138,1,24.09,28.62,85.00,0.00,0.00,0.000,111.40,119.97,-0.03,0.02,-1.60,4.24
1158,1,24.68,28.85,85.00,0.00,0.00,0.000,111.40,119.97,-0.03,-0.03,-1.59,4.26
1178,1,25.25,28.82,85.00,0.00,0.00,0.000,111.40,119.97,0.03,-0.03,-1.58,4.27
1197,1,25.69,28.79,85.00,0.00,0.00,0.000,111.40,119.97,0.03,-0.03,-1.56,4.28
1219,1,26.41,28.77,85.00,0.00,0.00,0.000,111.40,119.97,0.03,-0.03,-1.55,4.30
1239,1,26.99,28.83,85.00,0.00,0.00,0.000,111.40,119.97,0.03,-0.03,-1.53,4.31
1258,1,27.58,29.07,85.00,0.00,0.00,0.000,111.40,119.97,0.03,-0.03,-1.52,4.33
1278,1,28.18,29.24,85.00,0.00,0.00,0.000,111.40,119.97,0.03,-0.03,-1.51,4.34
1298,1,28.78,29.46,85.00,0.00,0.00,0.000,111.40,119.97,0.03,-0.03,-1.49,4.35
1319,1,29.36,29.29,85.00,0.00,0.00,0.000,111.40,119.97,0.03,-0.01,-1.48,4.37
1337,1,29.77,28.87,85.00,0.00,0.00,0.000,111.40,119.97,0.02,-0.01,-1.46,4.38
1359,1,30.40,27.26,85.00,0.00,0.00,0.000,111.40,119.97,0.02,-0.01,-1.45,4.39
1378,1,30.86,25.59,85.00,0.00,0.00,0.000,111.40,119.97,0.02,-0.01,-1.44,4.40
1398,1,31.26,23.78,85.00,0.00,0.00,0.000,111.40,119.97,0.02,-0.01,-1.42,4.41
1419,1,31.66,22.33,85.00,0.00,0.00,0.000,111.40,119.97,0.02,-0.01,-1.41,4.42
1438,1,32.04,21.28,85.00,0.00,0.00,0.000,111.40,119.97,0.02,-0.01,-1.39,4.43
1457,1,32.37,21.29,85.00,0.00,0.00,0.000,111.40,119.97,0.02,-0.01,-1.38,4.44
1479,1,32.88,21.16,85.00,0.00,0.00,0.000,111.40,119.97,0.02,-0.03,-1.37,4.45
1498,1,33.27,20.48,85.00,0.00,0.00,0.000,111.40,119.97,-0.01,-0.03,-1.35,4.46
1519,1,33.65,20.08,85.00,0.00,0.00,0.000,111.40,119.97,-0.01,-0.03,-1.34,4.47
1538,1,34.05,20.02,85.00,0.00,0.00,0.000,111.40,119.97,-0.01,-0.03,-1.32,4.48
1558,1,34.44,19.83,85.00,0.00,0.00,0.000,111.40,119.97,-0.01,-0.03,-1.31,4.49
1578,1,34.83,19.72,85.00,0.00,0.00,0.000,111.40,119.97,-0.01,-0.03,-1.29,4.50
1598,1,35.22,19.62,85.00,0.00,0.00,0.000,111.40,119.97,-0.01,-0.03,-1.28,4.50
1619,1,35.62,19.57,85.00,0.00,0.00,0.000,111.40,119.97,-0.01,-0.03,-1.27,4.51
1639,1,36.01,19.47,85.00,0.00,0.00,0.000,111.40,119.97,-0.01,-0.05,-1.25,4.52
1658,1,36.41,19.69,85.00,0.00,0.00,0.000,111.40,119.97,-0.02,-0.05,-1.24,4.53
1678,1,36.79,19.34,85.00,0.00,0.00,0.000,111.40,119.97,-0.02,-0.05,-1.22,4.54
1698,1,37.15,18.77,85.00,0.00,0.00,0.000,111.40,119.97,-0.02,-0.05,-1.21,4.55
1718,1,37.49,18.18,85.00,0.00,0.00,0.000,111.40,119.97,-0.02,-0.05,-1.20,4.56
1739,1,37.84,17.96,85.00,0.00,0.00,0.000,111.40,119.97,-0.02,-0.05,-1.18,4.56
1759,1,38.20,17.97,85.00,0.00,0.00,0.000,111.40,119.97,-0.02,-0.05,-1.17,4.57
1778,1,38.60,18.49,85.00,0.00,0.00,0.000,111.40,119.97,-0.02,-0.05,-1.16,4.58
1798,1,38.98,18.40,85.00,0.00,0.00,0.000,111.40,119.97,-0.02,-0.02,-1.14,4.59
1819,1,39.32,17.88,85.00,0.00,0.00,0.000,111.40,119.97,0.03,-0.02,-1.13,4.60
1838,1,39.57,17.53,85.00,0.00,0.00,0.000,111.40,119.97,0.03,-0.02,-1.12,4.61
1859,1,40.01,17.52,85.00,0.00,0.00,0.000,111.40,119.97,0.03,-0.02,-1.11,4.61
1879,1,40.37,17.55,85.00,0.00,0.00,0.000,111.40,119.97,0.03,-0.02,-1.09,4.62
1898,1,40.72,17.51,85.00,0.00,0.00,0.000,111.40,119.97,0.03,-0.02,-1.08,4.63
1919,1,41.06,17.21,85.00,0.00,0.00,0.000,111.40,119.97,0.03,-0.02,-1.07,4.64
1938,1,41.40,17.04,85.00,0.00,0.00,0.000,111.40,119.97,0.03,-0.02,-1.06,4.64
1958,1,41.73,16.78,85.00,0.00,0.00,0.000,111.40,119.97,0.03,-0.02,-1.04,4.65
1977,1,41.99,16.80,85.00,0.00,0.00,0.000,111.40,119.97,-0.02,-0.02,-1.03,4.66
1999,1,42.44,17.11,85.00,0.00,0.00,0.000,111.40,119.97,-0.02,-0.02,-1.02,4.67
2019,1,42.80,17.25,85.00,0.00,0.00,0.000,111.40,119.97,-0.02,-0.02,-1.01,4.67
2038,1,43.13,16.83,85.00,0.00,0.00,0.000,111.40,119.97,-0.02,-0.02,-1.00,4.68
2058,1,43.44,16.11,85.00,0.00,0.00,0.000,111.40,119.97,-0.02,-0.02,-0.99,4.69
2078,1,43.73,15.68,85.00,0.00,0.00,0.000,111.40,119.97,-0.02,-0.02,-0.97,4.70
2097,1,43.97,15.79,85.00,0.00,0.00,0.000,111.40,119.97,-0.02,-0.02,-0.96,4.70
2119,1,44.40,16.09,85.00,0.00,0.00,0.000,111.40,119.97,-0.02,0.08,-0.95,4.71
2138,1,44.74,16.16,85.00,0.00,0.00,0.000,111.40,119.97,-0.00,0.08,-0.94,4.72
2158,1,45.05,15.93,85.00,0.00,0.00,0.000,111.40,119.97,-0.00,0.08,-0.93,4.72
2178,1,45.35,15.55,85.00,0.00,0.00,0.000,111.40,119.97,-0.00,0.08,-0.92,4.73
2198,1,45.65,15.22,85.00,0.00,0.00,0.000,111.40,119.97,-0.00,0.08,-0.91,4.74
2218,1,45.95,15.05,85.00,0.00,0.00,0.000,111.40,119.97,-0.00,0.08,-0.89,4.74
2238,1,46.24,14.96,85.00,0.00,0.00,0.000,111.40,119.97,-0.00,0.08,-0.88,4.75
2258,1,46.56,15.13,85.00,0.00,0.00,0.000,111.40,119.97,-0.00,0.08,-0.87,4.76
2278,1,46.87,15.20,85.00,0.00,0.00,0.000,111.40,119.97,-0.00,-0.01,-0.86,4.76
2298,1,47.18,15.04,85.00,0.00,0.00,0.000,111.40,119.97,-0.00,-0.01,-0.85,4.77
2319,1,47.48,14.85,85.00,0.00,0.00,0.000,111.40,119.97,-0.00,-0.01,-0.84,4.78
2338,1,47.79,14.97,85.00,0.00,0.00,0.000,111.40,119.97,-0.00,-0.01,-0.83,4.78
2357,1,48.02,14.97,85.00,0.00,0.00,0.000,111.40,119.97,-0.00,-0.01,-0.82,4.79
2379,1,48.39,14.82,85.00,0.00,0.00,0.000,111.40,119.97,-0.00,-0.01,-0.81,4.79
2398,1,48.68,14.63,85.00,0.00,0.00,0.000,111.40,119.97,-0.00,-0.01,-0.80,4.80
2419,1,48.98,14.50,85.00,0.00,0.00,0.000,111.40,119.97,-0.00,-0.01,-0.79,4.81
2438,1,49.26,14.25,85.00,0.00,0.00,0.000,111.40,119.97,-0.00,-0.03,-0.78,4.81
2458,1,49.53,14.01,85.00,0.00,0.00,0.000,111.40,119.97,0.01,-0.03,-0.77,4.82
2477,1,49.74,13.90,85.00,0.00,0.00,0.000,111.40,119.97,0.01,-0.03,-0.76,4.82
2499,1,50.07,13.78,85.00,0.00,0.00,0.000,111.40,119.97,0.01,-0.03,-0.75,4.83
2519,1,50.35,13.80,85.00,0.00,0.00,0.000,111.40,119.97,0.01,-0.03,-0.74,4.84
2538,1,50.65,14.09,85.00,0.00,0.00,0.000,111.40,119.97,0.01,-0.03,-0.74,4.84
2558,1,50.95,14.12,85.00,0.00,0.00,0.000,111.40,119.97,0.01,-0.03,-0.73,4.85
2578,1,51.24,14.03,85.00,0.00,0.00,0.000,111.40,119.97,0.01,-0.03,-0.72,4.85
2598,1,51.52,13.84,85.00,0.00,0.00,0.000,111.40,119.97,0.01,0.04,-0.71,4.86
2618,1,51.78,13.29,85.00,0.00,0.00,0.000,111.40,119.97,0.03,0.04,-0.70,4.86
2639,1,52.03,12.84,85.00,0.00,0.00,0.000,111.40,119.97,0.03,0.04,-0.69,4.87
2658,1,52.27,12.63,85.00,0.00,0.00,0.000,111.40,119.97,0.03,0.04,-0.68,4.88
2678,1,52.52,12.65,85.00,0.00,0.00,0.000,111.40,119.97,0.03,0.04,-0.67,4.88
2698,1,52.79,13.03,85.00,0.00,0.00,0.000,111.40,119.97,0.03,0.04,-0.66,4.89
2719,1,53.07,13.35,85.00,0.00,0.00,0.000,111.40,119.97,0.03,0.04,-0.65,4.89
2737,1,53.29,13.51,85.00,0.00,0.00,0.000,111.40,119.97,0.03,0.04,-0.65,4.90
2759,1,53.65,13.45,85.00,0.00,0.00,0.000,111.40,119.97,0.03,-0.03,-0.64,4.90
2778,1,53.92,13.27,85.00,0.00,0.00,0.000,111.40,119.97,0.01,-0.03,-0.63,4.91
2798,1,54.17,12.91,85.00,0.00,0.00,0.000,111.40,119.97,0.01,-0.03,-0.62,4.91
2819,1,54.43,12.73,85.00,0.00,0.00,0.000,111.40,119.97,0.01,-0.03,-0.61,4.92
2838,1,54.67,12.49,85.00,0.00,0.00,0.000,111.40,119.97,0.01,-0.03,-0.60,4.92
2858,1,54.91,12.23,85.00,0.00,0.00,0.000,111.40,119.97,0.01,-0.03,-0.60,4.93
2878,1,55.14,11.99,85.00,0.00,0.00,0.000,111.40,119.97,0.01,-0.03,-0.59,4.93
2898,1,55.39,12.09,85.00,0.00,0.00,0.000,111.40,119.97,0.01,-0.03,-0.58,4.94
2919,1,55.64,12.15,85.00,0.00,0.00,0.000,111.40,119.97,0.01,-0.07,-0.57,4.94
2938,1,55.90,12.13,85.00,0.00,0.00,0.000,111.40,119.97,-0.03,-0.07,-0.57,4.95
2958,1,56.14,11.77,85.00,0.00,0.00,0.000,111.40,119.97,-0.03,-0.07,-0.56,4.95
2978,1,56.37,11.63,85.00,0.00,0.00,0.000,111.40,119.97,-0.03,-0.07,-0.55,4.96
2997,1,56.54,11.50,85.00,0.00,0.00,0.000,111.40,119.97,-0.03,-0.07,-0.54,4.96
3019,1,56.83,11.58,85.00,0.00,0.00,0.000,111.40,119.97,-0.03,-0.07,-0.54,4.97
3039,1,57.06,11.72,85.00,0.00,0.00,0.000,111.40,119.97,-0.03,-0.07,-0.53,4.97
3058,1,57.32,11.96,85.00,0.00,0.00,0.000,111.40,119.97,-0.03,-0.07,-0.52,4.97
3078,1,57.57,12.00,85.00,0.00,0.00,0.000,111.40,119.97,-0.03,-0.02,-0.51,4.98
3098,1,57.82,12.03,85.00,0.00,0.00,0.000,111.39,119.97,-0.03,-0.02,-0.51,4.98
3117,1,58.01,11.95,85.00,0.00,0.00,0.000,111.39,119.97,-0.03,-0.02,-0.50,4.99
3139,1,58.31,11.71,85.00,0.00,0.00,0.000,111.39,119.97,-0.03,-0.02,-0.49,4.99
3159,1,58.53,11.44,85.00,0.00,0.00,0.000,111.39,119.97,-0.03,-0.02,-0.49,5.00
3178,1,58.75,11.15,85.00,0.00,0.00,0.000,111.39,119.97,-0.03,-0.02,-0.48,5.00
3198,1,58.96,10.74,85.00,0.00,0.00,0.000,111.39,119.97,-0.03,-0.02,-0.47,5.00
3219,1,59.16,10.54,85.00,0.00,0.00,0.000,111.39,119.97,-0.03,-0.02,-0.47,5.01
3238,1,59.36,10.44,85.00,0.00,0.00,0.000,111.39,119.97,-0.03,0.02,-0.46,5.01
3257,1,59.53,10.49,85.00,0.00,0.00,0.000,111.39,119.97,-0.07,0.02,-0.45,5.02
3279,1,59.80,10.60,85.00,0.00,0.00,0.000,111.39,119.97,-0.07,0.02,-0.45,5.02
3298,1,60.03,10.81,85.00,0.00,0.00,0.000,111.39,119.97,-0.07,0.02,-0.44,5.03
3318,1,60.26,10.86,85.00,0.00,0.00,0.000,111.39,119.97,-0.07,0.02,-0.43,5.03
3339,1,60.48,10.66,85.00,0.00,0.00,0.000,111.39,119.97,-0.07,0.02,-0.43,5.03
3358,1,60.69,10.45,85.00,0.00,0.00,0.000,111.39,119.97,-0.07,0.02,-0.42,5.04
3377,1,60.84,10.24,85.00,0.00,0.00,0.000,111.39,119.97,-0.07,0.02,-0.42,5.04
3399,1,61.09,9.96,85.00,0.00,0.00,0.000,111.39,119.97,-0.07,0.04,-0.41,5.04
3418,1,61.28,9.87,85.00,0.00,0.00,0.000,111.39,119.97,-0.03,0.04,-0.40,5.05
3439,1,61.47,9.88,85.00,0.00,0.00,0.000,111.39,119.97,-0.03,0.04,-0.40,5.05
3458,1,61.69,10.11,85.00,0.00,0.00,0.000,111.39,119.97,-0.03,0.04,-0.39,5.06
3478,1,61.91,10.27,85.00,0.00,0.00,0.000,111.39,119.97,-0.03,0.04,-0.38,5.06
3498,1,62.14,10.53,85.00,0.00,0.00,0.000,111.39,119.97,-0.03,0.04,-0.38,5.06
3518,1,62.36,10.54,85.00,0.00,0.00,0.000,111.39,119.97,-0.03,0.04,-0.37,5.07
3539,1,62.58,10.58,85.00,0.00,0.00,0.000,111.39,119.97,-0.03,0.04,-0.37,5.07
3558,1,62.79,10.38,85.00,0.00,0.00,0.000,111.39,119.97,-0.03,-0.02,-0.36,5.07
3578,1,62.99,10.08,85.00,0.00,0.00,0.000,111.39,119.97,0.01,-0.02,-0.36,5.08
3598,1,63.17,9.57,85.00,0.00,0.00,0.000,111.39,119.97,0.01,-0.02,-0.35,5.08
3618,1,63.35,9.33,85.00,0.00,0.00,0.000,111.39,119.97,0.01,-0.02,-0.34,5.08
3638,1,63.53,9.05,85.00,0.00,0.00,0.000,111.39,119.97,0.01,-0.02,-0.34,5.09
3659,1,63.70,8.87,85.00,0.00,0.00,0.000,111.39,119.97,0.01,-0.02,-0.33,5.09
3679,1,63.87,8.73,85.00,0.00,0.00,0.000,111.39,119.97,0.01,-0.02,-0.33,5.09
3698,1,64.05,8.73,85.00,0.00,0.00,0.000,111.39,119.97,0.01,-0.02,-0.32,5.10
3718,1,64.23,8.88,85.00,0.00,0.00,0.000,111.39,119.97,0.01,0.03,-0.32,5.10
3739,1,64.42,9.13,85.00,0.00,0.00,0.000,111.39,119.97,0.09,0.03,-0.31,5.10
3757,1,64.56,9.26,85.00,0.00,0.00,0.000,111.39,119.97,0.09,0.03,-0.31,5.11
3779,1,64.83,9.66,85.00,0.00,0.00,0.000,111.39,119.97,0.09,0.03,-0.30,5.11
3799,1,65.04,9.76,85.00,0.00,0.00,0.000,111.39,119.97,0.09,0.03,-0.30,5.11
3818,1,65.25,9.75,85.00,0.00,0.00,0.000,111.39,119.97,0.09,0.03,-0.29,5.12
3839,1,65.44,9.52,85.00,0.00,0.00,0.000,111.39,119.97,0.09,0.03,-0.29,5.12
3858,1,65.62,9.13,85.00,0.00,0.00,0.000,111.39,119.97,0.09,0.03,-0.28,5.12
3878,1,65.78,8.72,85.00,0.00,0.00,0.000,111.39,119.97,0.09,-0.02,-0.28,5.13
3897,1,65.90,8.42,85.00,0.00,0.00,0.000,111.39,119.97,0.01,-0.02,-0.27,5.13
3919,1,66.09,8.10,85.00,0.00,0.00,0.000,111.39,119.97,0.01,-0.02,-0.27,5.13
3939,1,66.24,7.84,85.00,0.00,0.00,0.000,111.39,119.97,0.01,-0.02,-0.26,5.14
3958,1,66.39,7.79,85.00,0.00,0.00,0.000,111.39,119.97,0.01,-0.02,-0.26,5.14
3978,1,66.56,8.00,85.00,0.00,0.00,0.000,111.39,119.97,0.01,-0.02,-0.25,5.14
3998,1,66.74,8.26,85.00,0.00,0.00,0.000,111.39,119.97,0.01,-0.02,-0.25,5.14
4017,1,66.87,8.48,85.00,0.00,0.00,0.000,111.39,119.97,0.01,-0.02,-0.24,5.15
4039,1,67.11,8.79,85.00,0.00,0.00,0.000,111.39,119.97,0.01,-0.03,-0.24,5.15
4058,1,67.30,8.84,85.00,0.00,0.00,0.000,111.39,119.97,-0.00,-0.03,-0.23,5.15
4078,1,67.48,8.72,85.00,0.00,0.00,0.000,111.39,119.97,-0.00,-0.03,-0.23,5.16
4098,1,67.67,8.72,85.00,0.00,0.00,0.000,111.39,119.97,-0.00,-0.03,-0.22,5.16
4118,1,67.84,8.50,85.00,0.00,0.00,0.000,111.39,119.97,-0.00,-0.03,-0.22,5.16
4138,1,68.00,8.10,85.00,0.00,0.00,0.000,111.39,119.97,-0.00,-0.03,-0.21,5.16
4158,1,68.14,7.70,85.00,0.00,0.00,0.000,111.39,119.97,-0.00,-0.03,-0.21,5.17
4178,1,68.29,7.45,85.00,0.00,0.00,0.000,111.39,119.97,-0.00,-0.03,-0.21,5.17
4198,1,68.42,7.17,85.00,0.00,0.00,0.000,111.39,119.97,-0.00,-0.01,-0.20,5.17
4218,1,68.56,7.16,85.00,0.00,0.00,0.000,111.39,119.97,0.02,-0.01,-0.20,5.17
4239,1,68.70,7.10,85.00,0.00,0.00,0.000,111.39,119.97,0.02,-0.01,-0.19,5.18
4258,1,68.85,7.16,85.00,0.00,0.00,0.000,111.39,119.97,0.02,-0.01,-0.19,5.18
4277,1,68.97,7.25,85.00,0.00,0.00,0.000,111.39,119.97,0.02,-0.01,-0.19,5.18
4299,1,69.16,7.45,85.00,0.00,0.00,0.000,111.39,119.97,0.02,-0.01,-0.18,5.18
4319,1,69.32,7.55,85.00,0.00,0.00,0.000,111.39,119.97,0.02,-0.01,-0.18,5.19
4339,1,69.49,7.80,85.00,0.00,0.00,0.000,111.39,119.97,0.02,-0.01,-0.17,5.19
4358,1,69.65,7.98,85.00,0.00,0.00,0.000,111.39,119.97,0.02,0.05,-0.17,5.19
4378,1,69.83,8.05,85.00,0.00,0.00,0.000,111.39,119.97,-0.01,0.05,-0.16,5.20
4397,1,69.95,7.99,85.00,0.00,0.00,0.000,111.39,119.97,-0.01,0.05,-0.16,5.20
4419,1,70.15,7.82,85.00,0.00,0.00,0.000,111.39,119.97,-0.01,0.05,-0.16,5.20
4439,1,70.30,7.59,85.00,0.00,0.00,0.000,111.39,119.97,-0.01,0.05,-0.16,5.20
4458,1,70.44,7.29,85.00,0.00,0.00,0.000,111.39,119.97,-0.01,0.05,-0.15,5.20
4478,1,70.57,6.89,85.00,0.00,0.00,0.000,111.39,119.97,-0.01,0.05,-0.15,5.21
4498,1,70.69,6.48,85.00,0.00,0.00,0.000,111.39,119.97,-0.01,0.05,-0.14,5.21
4518,1,70.80,6.10,85.00,0.00,0.00,0.000,111.39,119.97,-0.01,0.03,-0.14,5.21
4538,1,70.91,5.90,85.00,0.00,0.00,0.000,111.39,119.97,0.03,0.03,-0.14,5.21
4559,1,71.02,5.78,85.00,0.00,0.00,0.000,111.39,119.97,0.03,0.03,-0.13,5.21
4578,1,71.13,5.80,85.00,0.00,0.00,0.000,111.39,119.97,0.03,0.03,-0.13,5.22
4598,1,71.25,6.01,85.00,0.00,0.00,0.000,111.39,119.97,0.03,0.03,-0.12,5.22
4618,1,71.40,6.33,85.00,0.00,0.00,0.000,111.39,119.97,0.03,0.03,-0.12,5.22
4639,1,71.55,6.73,85.00,0.00,0.00,0.000,111.39,119.97,0.03,0.03,-0.12,5.22
4657,1,71.67,7.05,85.00,0.00,0.00,0.000,111.39,119.97,0.03,0.03,-0.12,5.23
4679,1,71.88,7.40,85.00,0.00,0.00,0.000,111.39,119.97,0.03,-0.01,-0.11,5.23
4698,1,72.05,7.52,85.00,0.00,0.00,0.000,111.39,119.97,-0.00,-0.01,-0.11,5.23
4718,1,72.21,7.58,85.00,0.00,0.00,0.000,111.39,119.97,-0.00,-0.01,-0.11,5.23
4739,1,72.36,7.38,85.00,0.00,0.00,0.000,111.39,119.97,-0.00,-0.01,-0.10,5.24
4758,1,72.51,7.09,85.00,0.00,0.00,0.000,111.39,119.97,-0.00,-0.01,-0.10,5.24
4778,1,72.63,6.64,85.00,0.00,0.00,0.000,111.39,119.97,-0.00,-0.01,-0.10,5.24
4798,1,72.74,6.19,85.00,0.00,0.00,0.000,111.39,119.97,-0.00,-0.01,-0.10,5.24
4818,1,72.84,5.76,85.00,0.00,0.00,0.000,111.39,119.97,-0.00,-0.01,-0.09,5.24
4839,1,72.94,5.51,85.00,0.00,0.00,0.000,111.39,119.97,-0.00,0.01,-0.09,5.24
4858,1,73.04,5.34,85.00,0.00,0.00,0.000,111.39,119.97,0.03,0.01,-0.08,5.25
4878,1,73.14,5.26,85.00,0.00,0.00,0.000,111.39,119.97,0.03,0.01,-0.08,5.25
4898,1,73.25,5.33,85.00,0.00,0.00,0.000,111.39,119.97,0.03,0.01,-0.08,5.25
4917,1,73.34,5.42,85.00,0.00,0.00,0.000,111.39,119.97,0.03,0.01,-0.07,5.25
4939,1,73.49,5.54,85.00,0.00,0.00,0.000,111.39,119.97,0.03,0.01,-0.07,5.25
4959,1,73.61,5.63,85.00,0.00,0.00,0.000,111.39,119.97,0.03,0.01,-0.07,5.26
4978,1,73.73,5.65,85.00,0.00,0.00,0.000,111.39,119.97,0.03,0.01,-0.07,5.26
4998,1,73.85,5.61,85.00,0.00,0.00,0.000,111.39,119.97,0.03,-0.02,-0.06,5.26
5018,1,73.96,5.55,85.00,0.00,0.00,0.000,111.39,119.97,-0.02,-0.02,-0.06,5.26
5038,1,74.07,5.45,85.00,0.00,0.00,0.000,111.39,119.97,-0.02,-0.02,-0.06,5.26
5059,1,74.19,5.40,85.00,0.00,0.00,0.000,111.39,119.97,-0.02,-0.02,-0.06,5.26
