# === BALANCE CONFIG ===
# inner_kp=2.0000
# inner_kd=0.0800
# arm_bal_kp=0.0400
# arm_bal_ki=0.0150
# arm_bal_kd=0.0100
# arm_bal_max_frac=0.2500
# arm_bal_speed=2.00
# arm_bal_deadband=0.20
# arm_bal_integral_max=0.30
# base_sp_fwd=92.00
# base_sp_tip=86.50
# base_sp_center=83.00
# base_sp_rate_max=3.00
# comp_alpha=0.9960
# max_drive_speed=25.00
# capture_err=1.00
# capture_rate=4.00
# capture_cmd=1.00
# capture_settle_ms=400
# arm_hold_max_ms=2500
# arm_return_speed=10.00
# balance_loop_hz=200
# control_loop_hz=50
# pos_gate_err=8.00
t_ms,state,roll,roll_rate,setpoint,angle_err,motor_vel,arm_bal_frac,bl_pos,br_pos,bl_vel,br_vel,arm_l,arm_r,meas_drift,meas_vel,pos_shift,flags
22801,2,92.01,0.75,92.00,-0.01,-0.07,-0.2472,-4.32,2.30,0.03,0.06,3.49,3.98,-6.29,0.05,0.00,240
22821,2,92.03,0.88,92.00,-0.03,-0.12,-0.2471,-4.32,2.30,0.00,-0.02,3.49,3.98,-6.29,-0.01,0.00,240
22841,2,92.05,0.99,92.00,-0.05,-0.18,-0.2464,-4.32,2.30,-0.01,0.01,3.49,3.98,-6.29,0.00,0.00,240
22861,2,92.07,0.96,92.00,-0.07,-0.21,-0.2459,-4.32,2.30,0.01,0.02,3.49,3.98,-6.29,0.01,0.00,240
22880,2,92.06,0.71,92.00,-0.06,-0.18,-0.2473,-4.32,2.30,-0.10,-0.11,3.49,3.98,-6.29,-0.10,0.00,240
22901,2,92.03,0.09,92.00,-0.03,-0.07,-0.2483,-4.32,2.30,-0.10,-0.11,3.49,3.98,-6.29,-0.10,0.00,240
22921,2,92.01,-0.27,92.00,-0.01,0.00,-0.2500,-4.32,2.30,-0.22,-0.13,3.49,3.98,-6.30,-0.18,0.00,240
22941,2,92.05,0.35,92.00,-0.04,-0.09,-0.2488,-4.33,2.29,-0.16,-0.15,3.49,3.98,-6.30,-0.16,0.00,240
22961,2,92.09,0.89,92.00,-0.09,-0.26,-0.2464,-4.33,2.29,-0.06,-0.06,3.49,3.98,-6.31,-0.06,0.00,240
22981,2,92.11,0.76,92.00,-0.11,-0.28,-0.2458,-4.33,2.29,-0.06,-0.02,3.49,3.98,-6.31,-0.04,0.00,240
23000,2,92.10,0.47,92.00,-0.10,-0.25,-0.2462,-4.33,2.29,-0.07,-0.06,3.49,3.98,-6.31,-0.06,0.00,240
23021,2,92.08,0.02,92.00,-0.08,-0.17,-0.2477,-4.34,2.28,-0.10,-0.15,3.49,3.98,-6.31,-0.13,0.00,240
23041,2,92.06,-0.24,92.00,-0.07,-0.13,-0.2482,-4.34,2.28,-0.13,-0.10,3.49,3.98,-6.32,-0.11,0.00,240
23061,2,92.06,-0.29,92.00,-0.06,-0.09,-0.2489,-4.34,2.27,-0.18,-0.11,3.49,3.98,-6.32,-0.14,0.00,240
23081,2,92.05,-0.36,92.00,-0.05,-0.07,-0.2493,-4.35,2.27,-0.21,-0.08,3.49,3.98,-6.32,-0.14,0.00,240
23101,2,92.06,-0.12,92.00,-0.06,-0.10,-0.2486,-4.36,2.27,-0.09,-0.11,3.49,3.98,-6.33,-0.10,0.00,240
23121,2,92.08,-0.01,92.00,-0.08,-0.15,-0.2479,-4.36,2.27,-0.03,-0.09,3.49,3.98,-6.33,-0.06,0.00,240
23139,2,92.07,-0.20,92.00,-0.07,-0.12,-0.2483,-4.36,2.26,-0.02,-0.12,3.49,3.98,-6.33,-0.07,0.00,240
23162,2,92.04,-0.66,92.00,-0.04,-0.02,-0.2496,-4.36,2.26,-0.10,-0.08,3.49,3.98,-6.33,-0.09,0.00,240
23181,2,92.00,-1.03,92.00,-0.01,0.05,-0.2500,-4.36,2.26,-0.11,-0.11,3.49,3.98,-6.34,-0.11,0.00,240
23201,2,92.00,-0.83,92.00,0.01,0.08,-0.2500,-4.37,2.25,-0.04,-0.10,3.49,3.98,-6.34,-0.07,0.00,240
23221,2,92.01,-0.48,92.00,-0.01,0.02,-0.2500,-4.37,2.25,-0.02,-0.03,3.49,3.98,-6.34,-0.03,0.00,240
23241,2,92.02,-0.35,92.00,-0.02,-0.01,-0.2492,-4.37,2.25,-0.04,0.09,3.48,3.98,-6.34,0.02,0.00,240
23260,2,92.03,-0.31,92.00,-0.03,-0.03,-0.2489,-4.37,2.25,0.05,0.05,3.48,3.98,-6.34,0.05,0.00,240
23281,2,92.02,-0.41,92.00,-0.02,-0.00,-0.2490,-4.37,2.25,0.08,0.03,3.48,3.98,-6.34,0.06,0.00,240
23301,2,91.99,-0.68,92.00,-0.00,0.05,-0.2497,-4.37,2.25,0.03,0.02,3.48,3.98,-6.34,0.02,0.00,240
23321,2,91.96,-0.94,92.00,0.03,0.12,-0.2487,-4.37,2.26,0.03,0.03,3.48,3.98,-6.34,0.03,0.00,240
23341,2,91.94,-1.11,92.00,0.05,0.19,-0.2482,-4.37,2.26,0.01,-0.00,3.48,3.98,-6.34,0.00,0.00,240
23361,2,91.94,-0.89,92.00,0.06,0.20,-0.2475,-4.37,2.26,0.04,0.08,3.48,3.98,-6.34,0.06,0.00,240
23380,2,91.95,-0.53,92.00,0.05,0.14,-0.2476,-4.36,2.26,0.05,0.12,3.48,3.98,-6.34,0.08,0.00,240
23401,2,91.96,-0.36,92.00,0.04,0.11,-0.2468,-4.36,2.26,0.12,0.21,3.48,3.98,-6.33,0.16,0.00,240
23421,2,91.92,-0.79,92.00,0.07,0.20,-0.2462,-4.36,2.27,0.07,0.12,3.49,3.98,-6.33,0.10,0.00,240
23441,2,91.90,-0.84,92.00,0.10,0.27,-0.2459,-4.35,2.27,0.10,-0.00,3.49,3.98,-6.33,0.05,0.00,240
23461,2,91.90,-0.68,92.00,0.10,0.26,-0.2451,-4.35,2.27,0.14,0.09,3.49,3.98,-6.33,0.11,0.00,240
23481,2,91.90,-0.50,92.00,0.10,0.24,-0.2450,-4.35,2.27,0.16,0.10,3.49,3.98,-6.32,0.13,0.00,240
23501,2,91.90,-0.44,92.00,0.10,0.24,-0.2445,-4.34,2.28,0.16,0.14,3.49,3.98,-6.32,0.15,0.00,240
23520,2,91.90,-0.30,92.00,0.10,0.23,-0.2446,-4.34,2.28,0.04,0.23,3.49,3.98,-6.31,0.13,0.00,240
23541,2,91.92,0.10,92.00,0.08,0.15,-0.2450,-4.34,2.29,0.04,0.24,3.49,3.98,-6.31,0.14,0.00,240
23562,2,91.94,0.31,92.00,0.06,0.10,-0.2448,-4.33,2.29,0.17,0.19,3.49,3.98,-6.30,0.18,0.00,240
23581,2,91.94,0.30,92.00,0.06,0.10,-0.2453,-4.33,2.30,0.20,0.05,3.49,3.98,-6.30,0.13,0.00,240
23601,2,91.93,0.15,92.00,0.07,0.12,-0.2448,-4.32,2.30,0.18,0.09,3.49,3.98,-6.29,0.13,0.00,240
23621,2,91.91,-0.09,92.00,0.08,0.17,-0.2448,-4.32,2.30,0.03,0.09,3.49,3.98,-6.29,0.06,0.00,240
23640,2,91.92,-0.01,92.00,0.08,0.17,-0.2449,-4.32,2.31,0.04,0.07,3.49,3.98,-6.29,0.06,0.00,240
23662,2,91.93,0.36,92.00,0.07,0.10,-0.2450,-4.31,2.31,0.13,0.06,3.49,3.98,-6.29,0.10,0.00,240
23681,2,91.96,0.73,92.00,0.05,0.05,-0.2455,-4.31,2.31,0.14,0.09,3.49,3.98,-6.28,0.11,0.00,240
23701,2,91.99,1.01,92.00,0.01,-0.05,-0.2460,-4.30,2.31,0.17,0.12,3.49,3.98,-6.28,0.15,0.00,240
23721,2,92.00,0.94,92.00,0.00,-0.08,-0.2475,-4.30,2.32,0.01,-0.01,3.49,3.98,-6.28,0.00,0.00,240
23741,2,92.02,1.04,92.00,-0.02,-0.12,-0.2470,-4.30,2.32,-0.00,-0.03,3.49,3.98,-6.28,-0.02,0.00,240
23761,2,92.04,0.99,92.00,-0.04,-0.16,-0.2465,-4.30,2.32,-0.03,-0.00,3.49,3.98,-6.28,-0.02,0.00,240
23779,2,92.05,0.93,92.00,-0.05,-0.18,-0.2463,-4.30,2.32,-0.04,-0.04,3.49,3.98,-6.28,-0.04,0.00,240
23801,2,92.06,0.73,92.00,-0.06,-0.17,-0.2460,-4.30,2.32,-0.06,0.03,3.49,3.98,-6.28,-0.02,0.00,240
23821,2,92.05,0.45,92.00,-0.05,-0.14,-0.2472,-4.31,2.31,-0.16,-0.04,3.49,3.98,-6.28,-0.10,0.00,240
23841,2,92.07,0.66,92.00,-0.06,-0.17,-0.2471,-4.31,2.31,-0.17,-0.12,3.49,3.98,-6.28,-0.14,0.00,240
23860,2,92.09,0.90,92.00,-0.09,-0.26,-0.2454,-4.31,2.31,0.02,-0.09,3.49,3.98,-6.29,-0.04,0.00,240
23882,2,92.12,0.92,92.00,-0.12,-0.31,-0.2455,-4.32,2.31,-0.11,-0.09,3.49,3.98,-6.29,-0.10,0.00,240
23899,2,92.11,0.54,92.00,-0.11,-0.25,-0.2465,-4.32,2.30,-0.16,-0.16,3.49,3.98,-6.29,-0.16,0.00,240
23921,2,92.07,-0.15,92.00,-0.07,-0.12,-0.2481,-4.33,2.30,-0.21,-0.15,3.49,3.98,-6.30,-0.18,0.00,240
23941,2,92.09,0.13,92.00,-0.08,-0.16,-0.2481,-4.33,2.29,-0.18,-0.26,3.49,3.98,-6.30,-0.22,0.00,240
23961,2,92.12,0.50,92.00,-0.12,-0.28,-0.2461,-4.34,2.28,-0.04,-0.15,3.49,3.98,-6.31,-0.10,0.00,240
23981,2,92.13,0.47,92.00,-0.13,-0.30,-0.2457,-4.34,2.28,-0.09,-0.10,3.49,3.98,-6.31,-0.09,0.00,240
24001,2,92.13,0.18,92.00,-0.13,-0.29,-0.2466,-4.34,2.28,-0.15,-0.15,3.49,3.98,-6.32,-0.15,0.00,240
24020,2,92.11,-0.13,92.00,-0.11,-0.22,-0.2474,-4.35,2.27,-0.22,-0.11,3.49,3.98,-6.32,-0.17,0.00,240
24041,2,92.08,-0.55,92.00,-0.09,-0.14,-0.2486,-4.35,2.27,-0.23,-0.10,3.49,3.98,-6.33,-0.17,0.00,240
24061,2,92.07,-0.68,92.00,-0.07,-0.09,-0.2491,-4.36,2.27,-0.18,-0.13,3.49,3.98,-6.33,-0.16,0.00,240
24081,2,92.05,-0.91,92.00,-0.05,-0.02,-0.2497,-4.36,2.26,-0.13,-0.12,3.49,3.98,-6.34,-0.12,0.00,240
24101,2,92.04,-0.76,92.00,-0.04,-0.02,-0.2499,-4.37,2.25,-0.00,-0.24,3.49,3.98,-6.34,-0.12,0.00,240
24121,2,92.06,-0.39,92.00,-0.06,-0.08,-0.2491,-4.37,2.25,-0.08,-0.08,3.49,3.98,-6.34,-0.08,0.00,240
24141,2,92.07,-0.24,92.00,-0.07,-0.11,-0.2485,-4.37,2.25,-0.05,-0.02,3.49,3.98,-6.34,-0.04,0.00,240
24160,2,92.07,-0.19,92.00,-0.07,-0.13,-0.2485,-4.37,2.25,-0.05,-0.03,3.48,3.98,-6.35,-0.04,0.00,240
24182,2,92.04,-0.61,92.00,-0.04,-0.04,-0.2496,-4.37,2.25,-0.06,-0.06,3.48,3.98,-6.35,-0.06,0.00,240
24201,2,92.00,-1.06,92.00,-0.01,0.05,-0.2500,-4.37,2.25,-0.03,-0.15,3.48,3.98,-6.35,-0.09,0.00,240
24221,2,91.97,-1.24,92.00,0.02,0.14,-0.2500,-4.38,2.24,-0.08,-0.11,3.49,3.98,-6.35,-0.10,0.00,240
24241,2,91.96,-1.17,92.00,0.04,0.17,-0.2495,-4.38,2.24,-0.02,-0.03,3.49,3.98,-6.35,-0.03,0.00,240
24261,2,91.95,-1.11,92.00,0.05,0.19,-0.2488,-4.38,2.24,-0.00,0.01,3.48,3.98,-6.35,0.00,0.00,240
24281,2,91.95,-0.83,92.00,0.05,0.18,-0.2483,-4.38,2.24,0.05,0.08,3.48,3.98,-6.35,0.06,0.00,240
24301,2,91.96,-0.57,92.00,0.05,0.14,-0.2482,-4.37,2.25,0.02,0.14,3.48,3.98,-6.35,0.08,0.00,240
24321,2,91.95,-0.58,92.00,0.05,0.14,-0.2477,-4.37,2.25,0.08,0.12,3.48,3.98,-6.35,0.10,0.00,240
24341,2,91.94,-0.55,92.00,0.06,0.16,-0.2475,-4.37,2.25,0.08,0.10,3.48,3.98,-6.34,0.09,0.00,240
24361,2,91.94,-0.42,92.00,0.06,0.15,-0.2468,-4.36,2.26,0.19,0.10,3.48,3.98,-6.34,0.15,0.00,240
24381,2,91.92,-0.64,92.00,0.08,0.20,-0.2464,-4.36,2.26,0.10,0.13,3.49,3.98,-6.33,0.11,0.00,240
24401,2,91.88,-1.15,92.00,0.12,0.34,-0.2448,-4.36,2.27,0.09,0.15,3.49,3.98,-6.33,0.12,0.00,240
24419,2,91.86,-1.24,92.00,0.14,0.38,-0.2448,-4.36,2.27,0.04,0.04,3.49,3.98,-6.33,0.04,0.00,240
24441,2,91.86,-0.88,92.00,0.14,0.35,-0.2438,-4.35,2.27,0.16,0.11,3.49,3.98,-6.33,0.13,0.00,240
24461,2,91.88,-0.35,92.00,0.13,0.29,-0.2434,-4.35,2.27,0.30,0.13,3.49,3.98,-6.32,0.22,0.00,240
24481,2,91.87,-0.23,92.00,0.13,0.27,-0.2435,-4.34,2.28,0.14,0.20,3.49,3.98,-6.31,0.17,0.00,240
24501,2,91.91,0.36,92.00,0.10,0.19,-0.2442,-4.33,2.29,0.11,0.28,3.49,3.98,-6.31,0.19,0.00,240
24521,2,91.92,0.45,92.00,0.07,0.11,-0.2438,-4.33,2.30,0.18,0.30,3.49,3.98,-6.30,0.24,0.00,240
24539,2,91.91,0.18,92.00,0.09,0.17,-0.2436,-4.32,2.30,0.24,0.14,3.49,3.98,-6.29,0.19,0.00,240
24561,2,91.88,-0.26,92.00,0.12,0.25,-0.2434,-4.32,2.30,0.22,0.00,3.49,3.98,-6.29,0.11,0.00,240
24581,2,91.87,-0.36,92.00,0.13,0.29,-0.2433,-4.31,2.31,0.03,0.09,3.49,3.98,-6.29,0.06,0.00,240
24601,2,91.87,-0.11,92.00,0.13,0.27,-0.2429,-4.31,2.31,0.11,0.11,3.49,3.98,-6.29,0.11,0.00,240
24621,2,91.93,0.73,92.00,0.09,0.14,-0.2444,-4.31,2.31,0.14,0.09,3.49,3.97,-6.28,0.11,0.00,240
24641,2,91.96,1.06,92.00,0.05,0.01,-0.2441,-4.30,2.32,0.26,0.16,3.49,3.97,-6.28,0.21,0.00,240
24660,2,91.96,0.99,92.00,0.04,-0.01,-0.2447,-4.29,2.32,0.10,0.21,3.49,3.97,-6.27,0.15,0.00,240
24681,2,91.99,1.13,92.00,0.01,-0.07,-0.2463,-4.29,2.33,-0.02,0.15,3.49,3.97,-6.27,0.06,0.00,240
24701,2,92.00,1.06,92.00,0.00,-0.08,-0.2464,-4.29,2.33,0.07,0.06,3.49,3.97,-6.27,0.07,0.00,240
24721,2,92.03,1.23,92.00,-0.02,-0.14,-0.2460,-4.29,2.33,0.07,-0.02,3.49,3.97,-6.26,0.02,0.00,240
24741,2,92.06,1.41,92.00,-0.05,-0.21,-0.2451,-4.29,2.33,-0.01,0.04,3.49,3.98,-6.26,0.01,0.00,240
24761,2,92.09,1.50,92.00,-0.08,-0.28,-0.2449,-4.29,2.33,-0.05,-0.05,3.49,3.98,-6.27,-0.05,0.00,240
24781,2,92.09,1.20,92.00,-0.09,-0.29,-0.2454,-4.29,2.33,-0.09,-0.13,3.49,3.98,-6.27,-0.11,0.00,240
24800,2,92.09,1.02,92.00,-0.09,-0.27,-0.2459,-4.29,2.32,-0.13,-0.16,3.49,3.98,-6.27,-0.15,0.00,240
24821,2,92.10,0.76,92.00,-0.10,-0.26,-0.2460,-4.30,2.32,-0.15,-0.16,3.49,3.98,-6.27,-0.16,0.00,240
24841,2,92.10,0.61,92.00,-0.10,-0.25,-0.2462,-4.30,2.31,-0.21,-0.12,3.49,3.98,-6.28,-0.17,0.00,240
24861,2,92.12,0.68,92.00,-0.11,-0.28,-0.2461,-4.31,2.31,-0.28,-0.11,3.49,3.98,-6.29,-0.19,0.00,240
24881,2,92.14,0.79,92.00,-0.14,-0.35,-0.2449,-4.32,2.31,-0.15,-0.11,3.49,3.98,-6.29,-0.13,0.00,240
24901,2,92.14,0.46,92.00,-0.15,-0.34,-0.2454,-4.32,2.30,-0.14,-0.18,3.49,3.98,-6.30,-0.16,0.00,240
24920,2,92.13,0.21,92.00,-0.13,-0.29,-0.2468,-4.33,2.29,-0.17,-0.33,3.49,3.98,-6.30,-0.25,0.00,240
24941,2,92.16,0.49,92.00,-0.16,-0.36,-0.2459,-4.33,2.29,-0.16,-0.27,3.49,3.98,-6.31,-0.21,0.00,240
24962,2,92.19,0.62,92.00,-0.19,-0.42,-0.2447,-4.34,2.28,-0.17,-0.12,3.49,3.98,-6.31,-0.15,0.00,240
24981,2,92.18,0.22,92.00,-0.18,-0.39,-0.2454,-4.34,2.27,-0.18,-0.16,3.49,3.98,-6.32,-0.17,0.00,240
25001,2,92.15,-0.35,92.00,-0.15,-0.27,-0.2471,-4.35,2.27,-0.32,-0.12,3.49,3.98,-6.33,-0.22,0.00,240
25021,2,92.09,-1.05,92.00,-0.11,-0.15,-0.2499,-4.36,2.26,-0.34,-0.25,3.49,3.98,-6.33,-0.30,0.00,240
25041,2,92.07,-1.23,92.00,-0.07,-0.04,-0.2500,-4.37,2.26,-0.22,-0.37,3.49,3.98,-6.34,-0.29,0.00,240
25059,2,92.08,-0.76,92.00,-0.08,-0.10,-0.2500,-4.38,2.24,-0.04,-0.37,3.49,3.98,-6.35,-0.20,0.00,240
25082,2,92.14,0.14,92.00,-0.14,-0.29,-0.2474,-4.38,2.24,-0.04,-0.17,3.49,3.98,-6.35,-0.11,0.00,240
25101,2,92.16,0.22,92.00,-0.15,-0.33,-0.2460,-4.38,2.24,-0.11,0.04,3.49,3.98,-6.36,-0.03,0.00,240
25121,2,92.16,0.07,92.00,-0.16,-0.33,-0.2463,-4.38,2.24,-0.11,-0.00,3.48,3.98,-6.36,-0.06,0.00,240
25141,2,92.11,-0.76,92.00,-0.13,-0.21,-0.2486,-4.39,2.23,-0.14,-0.08,3.49,3.98,-6.36,-0.11,0.00,240
25161,2,92.05,-1.34,92.00,-0.07,-0.03,-0.2500,-4.39,2.23,-0.22,-0.17,3.49,3.98,-6.37,-0.19,0.00,240
25180,2,92.02,-1.55,92.00,-0.02,0.08,-0.2500,-4.40,2.23,-0.25,-0.12,3.49,3.98,-6.37,-0.19,0.00,240
25201,2,92.01,-1.35,92.00,-0.01,0.10,-0.2500,-4.41,2.22,-0.17,-0.17,3.49,3.98,-6.38,-0.17,0.00,240
25221,2,92.04,-0.64,92.00,-0.03,0.01,-0.2500,-4.41,2.22,-0.01,-0.10,3.49,3.98,-6.38,-0.05,0.00,240
25241,2,92.05,-0.30,92.00,-0.05,-0.07,-0.2500,-4.41,2.22,0.03,-0.05,3.48,3.98,-6.38,-0.01,0.00,240
25261,2,92.06,-0.28,92.00,-0.06,-0.09,-0.2499,-4.41,2.22,-0.05,0.06,3.48,3.98,-6.38,0.01,0.00,240
25281,2,92.05,-0.33,92.00,-0.05,-0.08,-0.2500,-4.41,2.22,-0.01,-0.01,3.48,3.98,-6.38,-0.01,0.00,240
25300,2,92.04,-0.53,92.00,-0.04,-0.03,-0.2500,-4.41,2.22,-0.05,-0.03,3.48,3.98,-6.38,-0.04,0.00,240
25320,2,92.01,-0.92,92.00,-0.01,0.06,-0.2500,-4.41,2.22,-0.03,-0.05,3.48,3.99,-6.38,-0.04,0.00,240
25341,2,91.95,-1.46,92.00,0.05,0.21,-0.2500,-4.41,2.21,-0.02,-0.05,3.48,3.99,-6.38,-0.04,0.00,240
25362,2,91.92,-1.63,92.00,0.08,0.29,-0.2497,-4.41,2.21,-0.05,-0.02,3.48,3.99,-6.38,-0.04,0.00,240
25381,2,91.90,-1.44,92.00,0.09,0.30,-0.2490,-4.41,2.21,0.00,-0.05,3.48,3.99,-6.38,-0.02,0.00,240
25401,2,91.92,-0.80,92.00,0.08,0.22,-0.2487,-4.41,2.21,0.07,0.06,3.48,3.99,-6.38,0.06,0.00,240
25421,2,91.98,0.16,92.00,0.03,0.07,-0.2491,-4.40,2.22,0.19,0.19,3.48,3.99,-6.38,0.19,0.00,240
25440,2,91.97,-0.05,92.00,0.03,0.06,-0.2482,-4.40,2.23,0.24,0.21,3.48,3.98,-6.37,0.23,0.00,240
25461,2,91.94,-0.61,92.00,0.06,0.18,-0.2481,-4.39,2.23,0.14,0.06,3.48,3.98,-6.37,0.10,0.00,240
25482,2,91.90,-1.06,92.00,0.10,0.29,-0.2467,-4.39,2.23,0.14,0.07,3.48,3.98,-6.36,0.11,0.00,240
25501,2,91.85,-1.58,92.00,0.14,0.40,-0.2457,-4.38,2.23,0.05,0.02,3.48,3.98,-6.36,0.04,0.00,240
25521,2,91.83,-1.42,92.00,0.17,0.47,-0.2445,-4.38,2.23,0.08,0.12,3.48,3.98,-6.36,0.10,0.00,240
25541,2,91.85,-0.79,92.00,0.16,0.39,-0.2440,-4.38,2.24,0.14,0.24,3.49,3.98,-6.36,0.19,0.00,240
25560,2,91.86,-0.51,92.00,0.14,0.33,-0.2433,-4.37,2.25,0.18,0.35,3.49,3.98,-6.35,0.27,0.00,240
25581,2,91.88,-0.01,92.00,0.12,0.24,-0.2438,-4.37,2.26,0.23,0.27,3.49,3.98,-6.34,0.25,0.00,240
25601,2,91.87,-0.20,92.00,0.12,0.24,-0.2429,-4.36,2.27,0.30,0.25,3.49,3.98,-6.33,0.27,0.00,240
25621,2,91.84,-0.48,92.00,0.15,0.34,-0.2431,-4.35,2.27,0.27,0.04,3.49,3.98,-6.32,0.16,0.00,240
25641,2,91.81,-0.79,92.00,0.18,0.41,-0.2415,-4.34,2.27,0.22,0.16,3.49,3.98,-6.32,0.19,0.00,240
25661,2,91.79,-0.83,92.00,0.21,0.48,-0.2410,-4.34,2.28,0.09,0.24,3.49,3.97,-6.31,0.16,0.00,240
25681,2,91.82,-0.18,92.00,0.18,0.37,-0.2409,-4.33,2.29,0.10,0.38,3.49,3.97,-6.31,0.24,0.00,240
25699,2,91.85,0.27,92.00,0.15,0.28,-0.2406,-4.33,2.30,0.28,0.36,3.50,3.97,-6.30,0.32,0.00,240
25721,2,91.85,0.33,92.00,0.15,0.27,-0.2403,-4.32,2.31,0.43,0.24,3.50,3.97,-6.29,0.33,0.00,240
25741,2,91.87,0.51,92.00,0.13,0.23,-0.2414,-4.31,2.31,0.38,0.10,3.50,3.97,-6.28,0.24,0.00,240
25761,2,91.84,0.09,92.00,0.16,0.31,-0.2409,-4.30,2.32,0.19,0.17,3.50,3.97,-6.28,0.18,0.00,240
25781,2,91.88,0.63,92.00,0.13,0.23,-0.2428,-4.30,2.32,-0.04,0.20,3.50,3.97,-6.27,0.08,0.00,240
25801,2,91.91,0.99,92.00,0.09,0.11,-0.2422,-4.29,2.33,0.12,0.30,3.50,3.97,-6.27,0.21,0.00,240
25819,2,91.94,1.30,92.00,0.06,0.03,-0.2431,-4.29,2.34,0.21,0.15,3.50,3.97,-6.26,0.18,0.00,240
25841,2,91.98,1.54,92.00,0.02,-0.08,-0.2443,-4.28,2.34,0.24,0.11,3.50,3.97,-6.25,0.18,0.00,240
25861,2,91.96,0.95,92.00,0.04,-0.02,-0.2445,-4.28,2.34,0.13,0.03,3.50,3.97,-6.25,0.08,0.00,240
25880,2,91.97,0.85,92.00,0.04,0.01,-0.2457,-4.28,2.35,-0.08,0.02,3.50,3.97,-6.25,-0.03,0.00,240
25901,2,91.99,0.96,92.00,0.01,-0.05,-0.2458,-4.28,2.35,0.02,0.03,3.50,3.97,-6.25,0.02,0.00,240
25921,2,92.01,1.17,92.00,-0.01,-0.10,-0.2462,-4.28,2.35,-0.05,0.03,3.49,3.97,-6.25,-0.01,0.00,240
25940,2,92.05,1.50,92.00,-0.05,-0.22,-0.2450,-4.28,2.35,-0.03,0.00,3.49,3.98,-6.25,-0.01,0.00,240
25961,2,92.11,1.79,92.00,-0.10,-0.33,-0.2429,-4.28,2.35,0.04,0.02,3.49,3.98,-6.25,0.03,0.00,240
25981,2,92.13,1.74,92.00,-0.13,-0.40,-0.2432,-4.28,2.34,-0.11,-0.06,3.49,3.98,-6.25,-0.08,0.00,240
26001,2,92.11,0.95,92.00,-0.11,-0.29,-0.2450,-4.28,2.34,-0.16,-0.18,3.49,3.98,-6.25,-0.17,0.00,240
26021,2,92.08,0.44,92.00,-0.08,-0.21,-0.2474,-4.29,2.33,-0.25,-0.35,3.49,3.98,-6.26,-0.30,0.00,240
26041,2,92.13,1.02,92.00,-0.11,-0.29,-0.2453,-4.29,2.32,-0.13,-0.27,3.49,3.98,-6.27,-0.20,0.00,240
26061,2,92.18,1.58,92.00,-0.17,-0.47,-0.2428,-4.30,2.32,-0.08,-0.13,3.49,3.98,-6.27,-0.11,0.00,240
26080,2,92.21,1.53,92.00,-0.21,-0.54,-0.2426,-4.30,2.31,-0.18,-0.11,3.49,3.98,-6.28,-0.15,0.00,240
26102,2,92.20,0.75,92.00,-0.20,-0.45,-0.2442,-4.31,2.31,-0.36,-0.13,3.49,3.98,-6.28,-0.25,0.00,240
26121,2,92.17,0.23,92.00,-0.18,-0.38,-0.2456,-4.32,2.31,-0.35,-0.23,3.49,3.98,-6.29,-0.29,0.00,240
26141,2,92.15,-0.17,92.00,-0.16,-0.31,-0.2467,-4.33,2.30,-0.28,-0.31,3.49,3.97,-6.30,-0.30,0.00,240
26161,2,92.18,0.21,92.00,-0.18,-0.37,-0.2465,-4.34,2.28,-0.14,-0.48,3.49,3.97,-6.31,-0.31,0.00,240
26181,2,92.26,1.16,92.00,-0.24,-0.56,-0.2431,-4.34,2.27,-0.17,-0.22,3.49,3.98,-6.32,-0.19,0.00,240
26200,2,92.25,0.61,92.00,-0.25,-0.54,-0.2432,-4.35,2.27,-0.24,-0.06,3.49,3.98,-6.32,-0.15,0.00,240
26221,2,92.15,-1.18,92.00,-0.15,-0.21,-0.2490,-4.36,2.27,-0.59,-0.21,3.49,3.98,-6.33,-0.40,0.00,240
26241,2,92.10,-1.68,92.00,-0.10,-0.06,-0.2500,-4.38,2.26,-0.26,-0.49,3.49,3.98,-6.34,-0.37,0.00,240
26261,2,92.05,-1.53,92.00,-0.06,-0.00,-0.2500,-4.38,2.24,-0.06,-0.53,3.49,3.98,-6.35,-0.29,0.00,240
26281,2,92.10,-0.37,92.00,-0.09,-0.12,-0.2490,-4.38,2.23,-0.15,-0.09,3.49,3.98,-6.36,-0.12,0.00,240
26301,2,92.11,-0.20,92.00,-0.11,-0.21,-0.2482,-4.39,2.23,-0.22,0.09,3.49,3.98,-6.36,-0.07,0.00,240
26321,2,92.16,0.41,92.00,-0.16,-0.35,-0.2476,-4.39,2.23,-0.25,-0.03,3.49,3.98,-6.37,-0.14,0.00,240
26339,2,92.19,0.70,92.00,-0.19,-0.43,-0.2457,-4.40,2.23,0.00,-0.06,3.49,3.98,-6.37,-0.03,0.00,240
26361,2,92.17,0.01,92.00,-0.17,-0.34,-0.2467,-4.40,2.23,0.01,-0.13,3.49,3.98,-6.37,-0.06,0.00,240
26381,2,92.06,-1.53,92.00,-0.09,-0.08,-0.2500,-4.40,2.22,-0.22,-0.20,3.49,3.98,-6.38,-0.21,0.00,240
26401,2,92.01,-1.71,92.00,-0.01,0.11,-0.2500,-4.41,2.21,-0.40,-0.30,3.49,3.98,-6.39,-0.35,0.00,240
26421,2,92.06,-0.54,92.00,-0.05,-0.03,-0.2500,-4.42,2.20,-0.05,-0.23,3.49,3.98,-6.39,-0.14,0.00,240
