t_ms,state,roll,roll_rate,setpoint,angle_err,motor_vel,integral,bl_pos,br_pos,bl_vel,br_vel,arm_l,arm_r
24356,2,92.16,1.70,91.00,-0.14,-0.40,-50.000,144.43,143.89,-0.04,-0.19,3.94,3.56
24376,2,92.20,1.68,91.00,-0.18,-0.44,-50.000,144.43,143.88,-0.18,-0.15,3.94,3.56
24395,2,92.18,1.08,91.00,-0.17,-0.34,-50.000,144.42,143.87,-0.28,-0.24,3.94,3.56
24417,2,92.23,1.41,91.00,-0.22,-0.43,-50.000,144.41,143.86,-0.33,-0.23,3.94,3.56
24437,2,92.32,2.24,91.00,-0.32,-0.65,-50.000,144.40,143.86,-0.26,-0.08,3.94,3.56
24456,2,92.41,2.82,91.00,-0.43,-0.85,-50.000,144.39,143.85,-0.18,-0.31,3.94,3.56
24476,2,92.43,2.27,91.00,-0.45,-0.79,-50.000,144.39,143.84,-0.23,-0.44,3.94,3.56
24496,2,92.36,0.83,91.00,-0.38,-0.51,-50.000,144.38,143.83,-0.47,-0.55,3.94,3.56
24515,2,92.37,0.82,91.00,-0.39,-0.51,-50.000,144.36,143.81,-0.71,-0.42,3.94,3.56
24537,2,92.45,1.58,91.00,-0.47,-0.70,-50.000,144.34,143.80,-0.40,-0.51,3.94,3.56
24556,2,92.52,2.01,91.00,-0.55,-0.85,-50.000,144.33,143.79,-0.28,-0.36,3.94,3.56
24576,2,92.60,2.50,91.00,-0.64,-1.02,-50.000,144.32,143.78,-0.35,-0.21,3.94,3.56
24596,2,92.68,2.98,91.00,-0.74,-1.19,-50.000,144.31,143.76,-0.43,-0.57,3.94,3.56
24616,2,92.68,2.16,91.00,-0.75,-1.08,-50.000,144.29,143.75,-0.66,-0.65,3.94,3.56
24637,2,92.71,1.96,91.00,-0.78,-1.08,-50.000,144.27,143.73,-0.68,-0.69,3.94,3.56
24655,2,92.65,0.74,91.00,-0.73,-0.84,-50.000,144.25,143.70,-0.79,-0.83,3.94,3.56
24677,2,92.76,1.96,91.00,-0.84,-1.13,-50.000,144.22,143.68,-0.65,-0.74,3.94,3.56
24696,2,92.86,2.76,91.00,-0.96,-1.37,-50.000,144.20,143.66,-0.57,-0.52,3.94,3.56
24716,2,93.05,4.36,91.00,-1.17,-1.82,-50.000,144.19,143.65,-0.53,-0.57,3.94,3.56
24737,2,92.96,2.22,91.00,-1.11,-1.45,-50.000,144.17,143.62,-0.80,-0.83,3.94,3.56
24756,2,92.92,1.10,91.00,-1.06,-1.23,-50.000,144.13,143.59,-0.96,-1.17,3.94,3.56
24775,2,92.93,1.02,91.00,-1.07,-1.23,-50.000,144.10,143.56,-1.01,-0.98,3.94,3.56
24797,2,92.93,0.80,91.00,-1.08,-1.20,-50.000,144.07,143.53,-1.08,-0.78,3.94,3.56
24816,2,93.05,1.99,91.00,-1.20,-1.50,-50.000,144.05,143.50,-0.71,-0.83,3.94,3.56
24837,2,93.23,3.83,91.00,-1.41,-1.99,-50.000,144.02,143.48,-0.73,-0.65,3.94,3.56
24856,2,93.21,2.64,91.00,-1.43,-1.83,-50.000,144.00,143.46,-0.89,-0.96,3.94,3.56
24876,2,93.19,1.63,91.00,-1.41,-1.65,-50.000,143.97,143.42,-1.04,-1.24,3.94,3.56
24895,2,93.17,1.03,91.00,-1.40,-1.55,-50.000,143.93,143.39,-1.11,-1.31,3.94,3.56
24917,2,93.24,1.66,91.00,-1.48,-1.72,-50.000,143.89,143.35,-1.17,-1.16,3.94,3.56
24937,2,93.40,3.27,91.00,-1.66,-2.15,-50.000,143.86,143.32,-0.97,-0.90,3.94,3.56
24956,2,93.49,3.54,91.00,-1.78,-2.31,-50.000,143.83,143.29,-1.03,-0.81,3.94,3.56
24976,2,93.51,2.91,91.00,-1.83,-2.26,-50.000,143.80,143.25,-1.15,-1.25,3.94,3.56
24996,2,93.46,1.54,91.00,-1.79,-2.02,-50.000,143.75,143.21,-1.51,-1.57,3.94,3.56
25016,2,93.49,1.59,91.00,-1.83,-2.07,-50.000,143.71,143.16,-1.57,-1.46,3.94,3.56
25036,2,93.60,2.53,91.00,-1.95,-2.33,-50.000,143.66,143.12,-1.49,-1.35,3.94,3.56
25056,2,93.76,3.89,91.00,-2.14,-2.72,-50.000,143.62,143.08,-1.37,-1.12,3.94,3.56
25076,2,93.82,3.67,91.00,-2.24,-2.79,-50.000,143.58,143.04,-1.43,-1.27,3.94,3.56
25096,2,93.74,1.70,91.00,-2.18,-2.44,-50.000,143.53,142.99,-1.66,-1.50,3.94,3.56
25116,2,93.52,-1.39,91.00,-1.97,-1.76,-50.000,143.48,142.94,-1.72,-1.93,3.94,3.56
25136,2,93.34,-3.36,91.00,-1.76,-1.26,-50.000,143.42,142.88,-1.75,-1.84,3.94,3.56
25155,2,93.35,-2.41,91.00,-1.76,-1.40,-50.000,143.38,142.83,-1.47,-1.30,3.94,3.56
25177,2,93.58,1.06,91.00,-2.01,-2.16,-50.000,143.35,142.80,-1.01,-0.51,3.94,3.56
25196,2,93.75,2.92,91.00,-2.23,-2.67,-50.000,143.32,142.78,-0.74,-0.79,3.94,3.56
25216,2,93.66,1.15,91.00,-2.19,-2.37,-50.000,143.29,142.75,-1.10,-1.14,3.94,3.56
25237,2,93.27,-4.05,91.00,-1.80,-1.20,-50.000,143.24,142.70,-1.55,-1.66,3.94,3.56
25256,2,92.89,-7.77,91.00,-1.38,-0.21,-50.000,143.19,142.64,-1.69,-1.90,3.94,3.56
25276,2,92.77,-7.37,91.00,-1.21,-0.11,-50.000,143.15,142.60,-1.23,-1.23,3.94,3.56
25295,2,93.12,-1.13,91.00,-1.56,-1.39,-50.000,143.13,142.58,-0.04,-0.24,3.94,3.56
25317,2,93.35,1.99,91.00,-1.87,-2.17,-50.000,143.12,142.58,-0.13,-0.01,3.94,3.56
25337,2,93.26,0.45,91.00,-1.84,-1.91,-50.000,143.11,142.56,-0.63,-0.59,3.94,3.56
25356,2,92.95,-3.54,91.00,-1.54,-1.01,-50.000,143.08,142.54,-1.07,-1.20,3.94,3.56
25376,2,92.61,-6.89,91.00,-1.16,-0.13,-50.000,143.04,142.50,-1.28,-1.29,3.94,3.56
25396,2,92.42,-7.57,91.00,-0.93,0.20,-50.000,143.00,142.46,-0.93,-1.10,3.94,3.56
25415,2,92.74,-1.77,91.00,-1.23,-0.97,-50.000,142.98,142.44,-0.31,-0.09,3.94,3.56
25437,2,92.86,0.19,91.00,-1.42,-1.45,-50.000,142.98,142.44,0.11,0.13,3.94,3.56
25455,2,92.77,-0.89,91.00,-1.38,-1.25,-50.000,142.98,142.44,-0.41,-0.30,3.94,3.56
25477,2,92.46,-4.54,91.00,-1.07,-0.39,-50.000,142.96,142.42,-0.53,-0.85,3.94,3.56
25496,2,92.11,-7.79,91.00,-0.69,0.48,-50.000,142.94,142.39,-1.07,-0.85,3.94,3.56
25516,2,92.05,-6.61,91.00,-0.59,0.41,-50.000,142.91,142.36,-0.66,-0.36,3.94,3.56
25535,2,92.21,-2.99,91.00,-0.75,-0.30,-50.000,142.90,142.36,0.07,0.14,3.94,3.56
25557,2,92.34,-0.66,91.00,-0.92,-0.82,-50.000,142.91,142.37,0.25,0.15,3.94,3.56
25576,2,92.28,-1.17,91.00,-0.90,-0.73,-50.000,142.91,142.37,0.09,-0.05,3.94,3.56
25596,2,92.17,-2.22,91.00,-0.80,-0.47,-50.000,142.91,142.36,-0.29,-0.28,3.94,3.56
25616,2,91.99,-4.03,91.00,-0.61,-0.00,-50.000,142.89,142.35,-0.53,-0.37,3.94,3.56
25636,2,91.86,-4.65,91.00,-0.46,0.24,-50.000,142.88,142.34,-0.30,-0.54,3.94,3.56
25657,2,91.77,-4.56,91.00,-0.36,0.32,-50.000,142.87,142.33,-0.13,-0.21,3.94,3.56
25675,2,91.83,-2.68,91.00,-0.42,-0.02,-50.000,142.87,142.33,0.08,0.07,3.94,3.56
25697,2,91.93,-0.79,91.00,-0.54,-0.42,-50.000,142.88,142.33,0.01,0.12,3.94,3.56
25716,2,92.00,0.37,91.00,-0.65,-0.70,-50.000,142.88,142.33,0.10,0.09,3.94,3.56
25736,2,91.99,0.07,91.00,-0.66,-0.67,-50.000,142.88,142.33,-0.05,-0.09,3.94,3.56
25757,2,91.88,-1.33,91.00,-0.55,-0.35,-50.000,142.87,142.33,-0.31,-0.26,3.94,3.56
25776,2,91.75,-2.54,91.00,-0.42,-0.04,-50.000,142.86,142.32,-0.56,-0.29,3.94,3.56
25795,2,91.78,-1.51,91.00,-0.44,-0.22,-50.000,142.85,142.31,-0.14,-0.32,3.94,3.56
25817,2,91.82,-0.72,91.00,-0.49,-0.39,-50.000,142.84,142.30,-0.04,-0.11,3.94,3.56
25836,2,91.79,-0.89,91.00,-0.48,-0.35,-50.000,142.84,142.29,-0.23,-0.27,3.94,3.56
25857,2,91.73,-1.37,91.00,-0.43,-0.23,-50.000,142.83,142.29,-0.30,-0.14,3.94,3.56
25876,2,91.75,-0.85,91.00,-0.45,-0.32,-50.000,142.82,142.28,-0.20,-0.08,3.94,3.56
25896,2,91.76,-0.41,91.00,-0.48,-0.42,-50.000,142.82,142.28,-0.21,-0.19,3.94,3.56
25916,2,91.77,-0.19,91.00,-0.50,-0.47,-50.000,142.81,142.27,-0.05,-0.28,3.94,3.56
25935,2,91.74,-0.58,91.00,-0.48,-0.39,-50.000,142.81,142.26,-0.07,-0.40,3.94,3.56
25957,2,91.70,-0.90,91.00,-0.44,-0.31,-50.000,142.80,142.25,-0.28,-0.44,3.94,3.56
25976,2,91.73,-0.28,91.00,-0.48,-0.44,-50.000,142.79,142.24,-0.43,-0.05,3.94,3.56
25996,2,91.76,0.14,91.00,-0.52,-0.54,-50.000,142.78,142.24,-0.38,-0.10,3.94,3.56
26016,2,91.80,0.55,91.00,-0.57,-0.66,-50.000,142.77,142.24,-0.10,-0.22,3.94,3.56
26036,2,91.73,-0.42,91.00,-0.52,-0.46,-50.000,142.77,142.22,-0.15,-0.48,3.94,3.56
26056,2,91.61,-1.82,91.00,-0.40,-0.13,-50.000,142.76,142.21,-0.36,-0.54,3.94,3.56
26076,2,91.68,-0.50,91.00,-0.46,-0.38,-50.000,142.75,142.20,-0.45,-0.12,3.94,3.56
26096,2,91.81,1.26,91.00,-0.61,-0.80,-50.000,142.73,142.20,-0.35,-0.08,3.94,3.56
26116,2,91.88,1.81,91.00,-0.71,-0.99,-50.000,142.73,142.19,-0.06,-0.18,3.94,3.56
26136,2,91.77,0.03,91.00,-0.63,-0.64,-50.000,142.72,142.18,-0.22,-0.63,3.94,3.56
26157,2,91.68,-1.15,91.00,-0.53,-0.36,-50.000,142.71,142.15,-0.62,-0.53,3.94,3.56
26175,2,91.68,-0.92,91.00,-0.52,-0.38,-50.000,142.69,142.14,-0.52,-0.23,3.94,3.56
26197,2,91.72,-0.12,91.00,-0.57,-0.56,-50.000,142.68,142.14,-0.37,-0.21,3.94,3.56
26216,2,91.71,-0.24,91.00,-0.58,-0.54,-50.000,142.67,142.13,-0.21,-0.39,3.94,3.56
26236,2,91.71,-0.21,91.00,-0.59,-0.56,-50.000,142.66,142.12,-0.21,-0.20,3.94,3.56
26257,2,91.64,-0.93,91.00,-0.54,-0.40,-50.000,142.65,142.11,-0.29,-0.43,3.94,3.56
26276,2,91.55,-1.88,91.00,-0.44,-0.16,-50.000,142.64,142.09,-0.33,-0.48,3.94,3.56
26296,2,91.50,-2.06,91.00,-0.39,-0.08,-50.000,142.63,142.08,-0.34,-0.19,3.94,3.56
26315,2,91.55,-0.89,91.00,-0.44,-0.31,-50.000,142.62,142.08,-0.17,0.03,3.94,3.56
26337,2,91.55,-0.72,91.00,-0.46,-0.35,-50.000,142.62,142.08,-0.15,-0.08,3.94,3.56
26357,2,91.57,-0.18,91.00,-0.50,-0.47,-50.000,142.61,142.07,-0.08,-0.26,3.94,3.56
26376,2,91.55,-0.39,91.00,-0.49,-0.43,-50.000,142.61,142.06,-0.15,-0.31,3.94,3.56
26396,2,91.54,-0.51,91.00,-0.48,-0.41,-50.000,142.60,142.05,-0.18,-0.18,3.94,3.56
26416,2,91.43,-1.75,91.00,-0.38,-0.12,-50.000,142.59,142.05,-0.40,-0.28,3.94,3.56
26435,2,91.39,-1.77,91.00,-0.34,-0.07,-50.000,142.58,142.04,-0.46,-0.12,3.94,3.56
26457,2,91.46,-0.48,91.00,-0.41,-0.34,-50.000,142.57,142.04,-0.02,-0.10,3.94,3.56
26476,2,91.42,-0.85,91.00,-0.39,-0.27,-50.000,142.57,142.03,-0.02,-0.17,3.94,3.56
26496,2,91.31,-2.05,91.00,-0.29,0.02,-50.000,142.57,142.03,-0.12,-0.37,3.94,3.56
26516,2,91.24,-2.39,91.00,-0.21,0.15,-50.000,142.57,142.02,-0.14,-0.18,3.94,3.56
26536,2,91.25,-1.68,91.00,-0.22,0.03,-50.000,142.56,142.01,-0.06,-0.02,3.94,3.56
26557,2,91.25,-1.26,91.00,-0.23,-0.04,-50.000,142.56,142.01,-0.05,0.06,3.94,3.56
26575,2,91.23,-1.16,91.00,-0.23,-0.05,-50.000,142.56,142.02,0.02,0.03,3.94,3.56
26597,2,91.17,-1.56,91.00,-0.18,0.06,-50.000,142.56,142.02,-0.01,-0.00,3.94,3.56
26616,2,91.11,-1.98,91.00,-0.11,0.18,-50.000,142.56,142.02,-0.06,0.00,3.94,3.56
26636,2,91.05,-2.22,91.00,-0.06,0.28,-50.000,142.56,142.02,0.02,-0.02,3.94,3.56
26657,2,91.01,-2.19,91.00,-0.01,0.31,-50.000,142.56,142.02,-0.02,0.08,3.94,3.56
26676,2,90.99,-1.83,91.00,-0.00,0.27,-50.000,142.56,142.02,0.08,0.14,3.94,3.56
26695,2,91.00,-1.28,91.00,-0.02,0.17,-50.000,142.57,142.03,0.14,0.24,3.94,3.56
26717,2,90.99,-1.08,91.00,-0.02,0.14,-50.000,142.57,142.04,0.15,0.22,3.94,3.56
26736,2,90.92,-1.74,91.00,0.05,0.31,-50.000,142.58,142.04,0.12,0.05,3.94,3.56
26757,2,90.83,-2.45,91.00,0.14,0.51,-50.000,142.58,142.04,0.21,0.02,3.94,3.56
26775,2,90.72,-3.15,91.00,0.26,0.73,-50.000,142.59,142.04,0.19,0.14,3.94,3.56
26797,2,90.68,-2.82,91.00,0.30,0.72,-50.000,142.60,142.05,0.17,0.27,3.94,3.56
26815,2,90.70,-1.89,91.00,0.28,0.56,-50.000,142.61,142.06,0.39,0.56,3.94,3.56
26837,2,90.70,-1.44,91.00,0.27,0.49,-50.000,142.62,142.08,0.30,0.58,3.94,3.56
26857,2,90.60,-2.28,91.00,0.36,0.70,-50.000,142.63,142.09,0.38,0.15,3.94,3.56
26876,2,90.62,-1.46,91.00,0.35,0.57,-50.000,142.64,142.10,0.49,0.25,3.94,3.56
26896,2,90.54,-2.11,91.00,0.42,0.74,-50.000,142.66,142.11,0.33,0.45,3.94,3.56
26916,2,90.51,-2.06,91.00,0.46,0.77,-50.000,142.67,142.12,0.23,0.53,3.94,3.56
26936,2,90.45,-2.24,91.00,0.52,0.86,-50.000,142.68,142.14,0.33,0.45,3.94,3.56
26956,2,90.45,-1.70,91.00,0.52,0.78,-50.000,142.69,142.15,0.54,0.49,3.94,3.56
26976,2,90.39,-1.97,91.00,0.57,0.87,-50.000,142.71,142.17,0.63,0.31,3.94,3.56
26996,2,90.36,-1.84,91.00,0.61,0.88,-50.000,142.73,142.18,0.60,0.42,3.94,3.56
27016,2,90.32,-1.96,91.00,0.65,0.95,-50.000,142.74,142.20,0.53,0.59,3.94,3.56
27036,2,90.27,-2.03,91.00,0.70,1.01,-50.000,142.76,142.21,0.68,0.55,3.94,3.56
27057,2,90.20,-2.44,91.00,0.78,1.14,-50.000,142.78,142.23,0.37,0.72,3.94,3.56
27075,2,90.10,-3.09,91.00,0.89,1.35,-50.000,142.79,142.25,0.62,0.45,3.94,3.56
27097,2,90.09,-2.41,91.00,0.91,1.27,-50.000,142.81,142.27,0.79,0.67,3.94,3.56
27116,2,90.12,-1.50,91.00,0.88,1.10,-50.000,142.84,142.29,0.96,0.66,3.94,3.56
27136,2,90.12,-1.08,91.00,0.87,1.03,-50.000,142.87,142.32,0.65,0.95,3.94,3.56
27157,2,90.08,-1.25,91.00,0.90,1.09,-50.000,142.89,142.34,0.87,0.80,3.94,3.56
27176,2,89.88,-3.49,91.00,1.11,1.63,-50.000,142.91,142.37,0.60,0.64,3.94,3.56
27195,2,89.82,-3.34,91.00,1.20,1.70,-50.000,142.93,142.39,0.79,0.71,3.94,3.56
27216,2,89.74,-3.49,91.00,1.29,1.81,-50.000,142.95,142.41,0.86,0.77,3.94,3.56
27236,2,89.79,-1.98,91.00,1.25,1.54,-50.000,142.99,142.44,0.95,1.22,3.94,3.56
27257,2,89.85,-0.82,91.00,1.18,1.31,-50.000,143.02,142.48,1.03,1.22,3.94,3.56
27276,2,89.82,-0.90,91.00,1.20,1.33,-50.000,143.06,142.51,1.17,1.07,3.94,3.56
27296,2,89.69,-2.33,91.00,1.34,1.68,-50.000,143.09,142.54,0.96,0.75,3.94,3.56
27316,2,89.57,-3.26,91.00,1.48,1.97,-50.000,143.11,142.57,0.68,0.87,3.94,3.56
27335,2,89.52,-3.11,91.00,1.56,2.02,-50.000,143.14,142.59,0.93,0.89,3.94,3.56
27357,2,89.54,-2.07,91.00,1.55,1.86,-50.000,143.17,142.63,1.29,1.13,3.94,3.56
27376,2,89.59,-0.93,91.00,1.49,1.63,-50.000,143.22,142.67,1.47,1.32,3.94,3.56
27396,2,89.54,-1.32,91.00,1.54,1.74,-50.000,143.25,142.71,1.27,1.17,3.94,3.56
27416,2,89.39,-2.86,91.00,1.70,2.13,-50.000,143.29,142.75,1.09,0.97,3.94,3.56
27436,2,89.26,-3.75,91.00,1.86,2.42,-50.000,143.32,142.78,1.10,0.94,3.94,3.56
27455,2,89.17,-3.97,91.00,1.98,2.57,-50.000,143.36,142.81,1.13,1.28,3.94,3.56
27477,2,89.26,-1.77,91.00,1.90,2.17,-50.000,143.40,142.85,1.39,1.55,3.94,3.56
27496,2,89.38,0.15,91.00,1.77,1.75,-50.000,143.45,142.91,1.65,1.53,3.94,3.56
27516,2,89.45,0.98,91.00,1.69,1.54,-50.000,143.50,142.95,1.55,1.39,3.94,3.56
27536,2,89.44,0.58,91.00,1.70,1.61,-50.000,143.54,143.00,1.33,1.19,3.94,3.56
27556,2,89.38,-0.29,91.00,1.76,1.81,-50.000,143.57,143.03,1.17,0.94,3.94,3.56
27577,2,89.33,-0.80,91.00,1.83,1.95,-50.000,143.60,143.06,0.99,0.94,3.94,3.56
27595,2,89.40,0.20,91.00,1.78,1.75,-50.000,143.64,143.09,0.99,1.15,3.94,3.56
27617,2,89.60,2.62,91.00,1.58,1.19,-50.000,143.67,143.13,1.16,1.29,3.94,3.56
27636,2,89.84,4.97,91.00,1.32,0.57,-50.000,143.72,143.17,1.17,1.30,3.94,3.56
27656,2,90.00,5.72,91.00,1.13,0.27,-50.000,143.75,143.20,1.05,0.98,3.94,3.56
27677,2,89.83,2.25,91.00,1.28,0.94,-50.000,143.77,143.23,0.53,0.20,3.94,3.56
27696,2,89.72,0.21,91.00,1.43,1.40,-50.000,143.78,143.23,0.25,0.25,3.94,3.56
27715,2,89.80,1.24,91.00,1.38,1.19,-50.000,143.79,143.24,0.32,0.56,3.94,3.56
27737,2,90.07,4.28,91.00,1.10,0.46,-50.000,143.81,143.27,0.78,0.68,3.94,3.56
27756,2,90.41,7.48,91.00,0.73,-0.39,-50.000,143.84,143.30,0.87,1.09,3.94,3.56
27777,2,90.58,7.77,91.00,0.51,-0.66,-50.000,143.86,143.32,0.79,0.55,3.94,3.56
27796,2,90.32,2.59,91.00,0.75,0.36,-50.000,143.87,143.32,-0.08,-0.05,3.94,3.56
27816,2,90.24,0.83,91.00,0.89,0.76,-50.000,143.86,143.32,-0.16,-0.27,3.94,3.56
27836,2,90.26,0.90,91.00,0.89,0.75,-50.000,143.86,143.31,0.04,0.04,3.94,3.56
27855,2,90.36,2.01,91.00,0.79,0.48,-50.000,143.86,143.32,0.27,0.36,3.94,3.56
27877,2,90.57,4.03,91.00,0.57,-0.03,-50.000,143.87,143.33,0.28,0.53,3.94,3.56
27896,2,90.73,5.03,91.00,0.38,-0.37,-50.000,143.89,143.35,0.50,0.28,3.94,3.56
27916,2,90.72,3.68,91.00,0.37,-0.18,-50.000,143.90,143.35,0.24,0.15,3.94,3.56
27936,2,90.67,2.15,91.00,0.43,0.10,-50.000,143.90,143.35,-0.14,-0.13,3.94,3.56
27956,2,90.64,1.20,91.00,0.47,0.29,-50.000,143.89,143.35,-0.17,-0.06,3.94,3.56
27976,2,90.66,1.23,91.00,0.45,0.27,-50.000,143.89,143.35,-0.01,-0.01,3.94,3.56
27996,2,90.71,1.50,91.00,0.41,0.18,-50.000,143.89,143.35,0.11,0.02,3.94,3.56
28016,2,90.83,2.61,91.00,0.28,-0.11,-50.000,143.90,143.35,0.17,0.12,3.94,3.56
28036,2,90.90,2.87,91.00,0.19,-0.24,-50.000,143.90,143.36,0.04,0.13,3.94,3.56
28056,2,90.95,2.73,91.00,0.14,-0.27,-50.000,143.90,143.36,0.09,0.02,3.94,3.56
28077,2,90.99,2.55,91.00,0.09,-0.29,-50.000,143.90,143.36,-0.02,-0.03,3.94,3.56
28095,2,90.98,1.82,91.00,0.10,-0.18,-50.000,143.90,143.36,-0.10,-0.15,3.94,3.56
28116,2,90.96,1.05,91.00,0.12,-0.03,-50.000,143.90,143.35,-0.21,-0.25,3.94,3.56
28136,2,90.99,1.16,91.00,0.10,-0.08,-50.000,143.89,143.35,-0.18,-0.11,3.94,3.56
28156,2,91.08,2.01,91.00,0.00,-0.30,-50.000,143.89,143.34,-0.02,-0.05,3.94,3.56
28177,2,91.14,2.28,91.00,-0.07,-0.41,-50.000,143.89,143.34,-0.05,-0.03,3.94,3.56
28196,2,91.19,2.37,91.00,-0.13,-0.49,-50.000,143.88,143.34,-0.14,-0.10,3.94,3.56
28216,2,91.22,2.07,91.00,-0.17,-0.48,-50.000,143.88,143.33,-0.28,-0.18,3.94,3.56
28235,2,91.25,1.94,91.00,-0.20,-0.49,-50.000,143.87,143.33,-0.28,-0.33,3.94,3.56
28257,2,91.26,1.63,91.00,-0.22,-0.46,-50.000,143.86,143.32,-0.15,-0.34,3.94,3.56
28277,2,91.18,0.26,91.00,-0.15,-0.19,-50.000,143.85,143.30,-0.32,-0.41,3.94,3.56
28296,2,91.30,1.70,91.00,-0.26,-0.51,-50.000,143.84,143.29,-0.36,-0.05,3.94,3.56
28316,2,91.44,2.98,91.00,-0.41,-0.86,-50.000,143.83,143.29,-0.24,-0.14,3.94,3.56
28336,2,91.57,3.89,91.00,-0.57,-1.15,-50.000,143.82,143.29,-0.16,-0.26,3.94,3.56
28355,2,91.57,2.85,91.00,-0.59,-1.02,-50.000,143.82,143.27,-0.21,-0.60,3.94,3.56
28377,2,91.40,0.06,91.00,-0.42,-0.43,-50.000,143.80,143.25,-0.74,-0.74,3.94,3.56
28396,2,91.31,-1.06,91.00,-0.31,-0.15,-50.000,143.78,143.23,-0.66,-0.71,3.94,3.56
28416,2,91.35,-0.28,91.00,-0.34,-0.30,-50.000,143.76,143.21,-0.69,-0.21,3.94,3.56
28436,2,91.61,2.96,91.00,-0.61,-1.05,-50.000,143.75,143.21,0.01,-0.05,3.94,3.56
28456,2,91.75,4.03,91.00,-0.80,-1.40,-50.000,143.75,143.21,-0.10,-0.21,3.94,3.56
28477,2,91.77,3.21,91.00,-0.84,-1.32,-50.000,143.74,143.19,-0.30,-0.63,3.94,3.56
28495,2,91.58,0.07,91.00,-0.66,-0.67,-50.000,143.72,143.17,-0.84,-0.81,3.94,3.56
28517,2,91.44,-1.65,91.00,-0.50,-0.25,-50.000,143.69,143.15,-0.84,-0.94,3.94,3.56
28536,2,91.40,-1.74,91.00,-0.44,-0.18,-50.000,143.66,143.12,-0.91,-0.38,3.94,3.56
28556,2,91.65,1.77,91.00,-0.69,-0.95,-50.000,143.65,143.11,-0.00,-0.10,3.94,3.56
28577,2,91.67,1.53,91.00,-0.75,-0.98,-50.000,143.65,143.11,-0.06,-0.12,3.94,3.56
28596,2,91.53,-0.56,91.00,-0.62,-0.54,-50.000,143.64,143.10,-0.54,-0.70,3.94,3.56
28615,2,91.45,-1.41,91.00,-0.53,-0.32,-50.000,143.62,143.08,-0.75,-0.55,3.94,3.56
28637,2,91.44,-1.23,91.00,-0.51,-0.32,-50.000,143.61,143.06,-0.42,-0.60,3.94,3.56
28656,2,91.57,0.81,91.00,-0.65,-0.77,-50.000,143.59,143.05,-0.24,-0.08,3.94,3.56
28677,2,91.62,1.15,91.00,-0.73,-0.90,-50.000,143.59,143.05,-0.17,-0.06,3.94,3.56
28696,2,91.55,0.03,91.00,-0.67,-0.68,-50.000,143.58,143.04,-0.31,-0.49,3.94,3.56
28716,2,91.43,-1.44,91.00,-0.55,-0.34,-50.000,143.57,143.02,-0.55,-0.59,3.94,3.56
28735,2,91.35,-2.08,91.00,-0.46,-0.15,-50.000,143.55,143.00,-0.62,-0.31,3.94,3.56
28757,2,91.36,-1.55,91.00,-0.46,-0.22,-50.000,143.54,142.99,-0.16,-0.42,3.94,3.56
28777,2,91.41,-0.49,91.00,-0.52,-0.44,-50.000,143.53,142.98,-0.15,-0.17,3.94,3.56
28796,2,91.44,-0.00,91.00,-0.56,-0.56,-50.000,143.52,142.98,-0.21,-0.17,3.94,3.56
28816,2,91.48,0.49,91.00,-0.62,-0.69,-50.000,143.52,142.97,-0.26,-0.16,3.94,3.56
28836,2,91.45,0.04,91.00,-0.60,-0.61,-50.000,143.51,142.97,-0.45,-0.18,3.94,3.56
28856,2,91.39,-0.76,91.00,-0.54,-0.43,-50.000,143.50,142.96,-0.17,-0.35,3.94,3.56
28875,2,91.26,-2.11,91.00,-0.42,-0.10,-50.000,143.49,142.94,-0.41,-0.61,3.94,3.56
28897,2,91.39,0.04,91.00,-0.53,-0.54,-50.000,143.47,142.93,-0.35,-0.18,3.94,3.56
28916,2,91.48,1.07,91.00,-0.65,-0.81,-50.000,143.47,142.93,-0.16,0.01,3.94,3.56
28936,2,91.41,0.01,91.00,-0.60,-0.61,-50.000,143.46,142.92,-0.22,-0.36,3.94,3.56
28956,2,91.30,-1.48,91.00,-0.48,-0.26,-50.000,143.45,142.90,-0.36,-0.64,3.94,3.56
28977,2,91.33,-0.73,91.00,-0.50,-0.39,-50.000,143.44,142.89,-0.56,-0.22,3.94,3.56
28995,2,91.41,0.51,91.00,-0.60,-0.67,-50.000,143.42,142.88,-0.21,-0.07,3.94,3.56
29017,2,91.37,-0.12,91.00,-0.58,-0.56,-50.000,143.42,142.88,-0.19,-0.19,3.94,3.56
29036,2,91.35,-0.38,91.00,-0.56,-0.50,-50.000,143.41,142.87,-0.32,-0.48,3.94,3.56
29056,2,91.29,-0.97,91.00,-0.51,-0.36,-50.000,143.40,142.85,-0.40,-0.36,3.94,3.56
29077,2,91.31,-0.49,91.00,-0.52,-0.45,-50.000,143.39,142.84,-0.29,-0.18,3.94,3.56
29096,2,91.29,-0.64,91.00,-0.51,-0.42,-50.000,143.38,142.83,-0.20,-0.36,3.94,3.56
29116,2,91.28,-0.59,91.00,-0.51,-0.42,-50.000,143.37,142.82,-0.25,-0.43,3.94,3.56
29135,2,91.22,-1.17,91.00,-0.46,-0.28,-50.000,143.36,142.81,-0.39,-0.26,3.94,3.56
29157,2,91.30,0.14,91.00,-0.54,-0.56,-50.000,143.35,142.81,-0.23,-0.10,3.94,3.56
29177,2,91.35,0.64,91.00,-0.60,-0.70,-50.000,143.34,142.80,-0.30,-0.23,3.94,3.56
29196,2,91.38,0.91,91.00,-0.65,-0.79,-50.000,143.34,142.79,-0.20,-0.30,3.94,3.56
