# === BALANCE CONFIG ===
# inner_kp=2.0000
# inner_kd=0.0800
# arm_bal_kp=0.0500
# arm_bal_ki=0.0250
# arm_bal_kd=0.0150
# arm_bal_max_frac=0.1500
# arm_bal_frac_rate=0.3000
# arm_bal_early_frac_rate=0.1500
# arm_bal_motor_speed=2.00
# arm_bal_deadband=0.15
# arm_bal_integral_max=0.15
# arm_bal_decay=0.9950
# arm_sp_track_rate=0.1500
# arm_center_left=1.7683
# arm_center_right=-1.7671
# base_sp_fwd=92.00
# base_sp_tip=86.50
# base_sp_center=83.00
# base_sp_rate_max=3.00
# comp_alpha=0.9960
# max_drive_speed=25.00
# capture_err=1.00
# capture_rate=4.00
# capture_cmd=1.00
# capture_settle_ms=400
# arm_hold_max_ms=2500
# arm_return_speed=10.00
# balance_loop_hz=200
# control_loop_hz=50
# pos_gate_err=8.00
t_ms,state,roll,roll_rate,setpoint,angle_err,motor_vel,arm_bal_frac,arm_sp_frac,arm_bal_integ,bl_pos,br_pos,bl_vel,br_vel,arm_l,arm_r,arm_l_tgt,arm_r_tgt,meas_drift,meas_vel,flags
17641,2,93.23,0.99,93.35,0.12,0.16,-0.1500,-0.1500,-0.1500,0.25,7.40,0.27,0.20,3.67,3.81,3.68,3.81,-7.55,0.24,240
17660,2,93.26,1.15,93.35,0.09,0.09,-0.1500,-0.1500,-0.1500,0.26,7.41,0.30,0.14,3.67,3.81,3.68,3.81,-7.54,0.22,240
17681,2,93.25,0.77,93.35,0.10,0.13,-0.1500,-0.1500,-0.1500,0.27,7.41,0.20,0.10,3.67,3.81,3.68,3.81,-7.53,0.15,240
17700,2,93.25,0.55,93.35,0.10,0.15,-0.1500,-0.1500,-0.1500,0.28,7.42,0.05,0.13,3.67,3.81,3.68,3.81,-7.53,0.09,240
17720,2,93.26,0.44,93.35,0.09,0.15,-0.1500,-0.1500,-0.1500,0.28,7.42,0.08,0.03,3.67,3.81,3.68,3.81,-7.53,0.06,240
17742,2,93.26,0.34,93.35,0.09,0.16,-0.1500,-0.1500,-0.1500,0.28,7.42,0.10,0.07,3.67,3.81,3.68,3.81,-7.53,0.08,240
17760,2,93.27,0.49,93.35,0.08,0.13,-0.1500,-0.1500,-0.1500,0.28,7.43,0.06,0.15,3.67,3.81,3.68,3.81,-7.52,0.11,240
17780,2,93.28,0.53,93.35,0.07,0.10,-0.1500,-0.1500,-0.1500,0.29,7.43,0.11,0.24,3.67,3.81,3.68,3.81,-7.52,0.18,240
17801,2,93.29,0.58,93.35,0.06,0.08,-0.1500,-0.1500,-0.1500,0.29,7.44,0.14,0.08,3.67,3.81,3.68,3.81,-7.52,0.11,240
17820,2,93.30,0.69,93.35,0.05,0.05,-0.1500,-0.1500,-0.1500,0.29,7.44,0.14,0.06,3.67,3.81,3.68,3.81,-7.51,0.10,240
17841,2,93.31,0.67,93.35,0.04,0.02,-0.1500,-0.1500,-0.1500,0.30,7.44,0.09,0.04,3.67,3.81,3.68,3.81,-7.51,0.06,240
17860,2,93.31,0.51,93.35,0.04,0.03,-0.1500,-0.1500,-0.1500,0.30,7.44,0.08,0.16,3.67,3.81,3.68,3.81,-7.51,0.12,240
17881,2,93.31,0.45,93.35,0.04,0.03,-0.1500,-0.1500,-0.1500,0.30,7.44,-0.00,0.02,3.67,3.81,3.68,3.81,-7.51,0.01,240
17900,2,93.31,0.44,93.35,0.04,0.04,-0.1500,-0.1500,-0.1500,0.30,7.45,-0.02,0.01,3.67,3.81,3.68,3.81,-7.50,-0.00,240
17921,2,93.33,0.76,93.35,0.02,-0.03,-0.1500,-0.1500,-0.1500,0.30,7.45,0.01,-0.03,3.67,3.81,3.68,3.81,-7.50,-0.01,240
17940,2,93.37,1.13,93.35,-0.01,-0.10,-0.1500,-0.1500,-0.1500,0.30,7.45,0.01,-0.02,3.67,3.81,3.68,3.81,-7.50,-0.00,240
17961,2,93.41,1.43,93.35,-0.06,-0.23,-0.1500,-0.1500,-0.1500,0.30,7.45,-0.02,0.08,3.67,3.81,3.68,3.81,-7.50,0.03,240
17979,2,93.44,1.63,93.35,-0.09,-0.30,-0.1500,-0.1500,-0.1500,0.30,7.45,0.03,-0.00,3.67,3.81,3.68,3.81,-7.50,0.01,240
18001,2,93.46,1.59,93.35,-0.11,-0.35,-0.1500,-0.1500,-0.1500,0.30,7.45,-0.04,-0.07,3.67,3.81,3.68,3.81,-7.50,-0.06,240
18020,2,93.44,1.12,93.35,-0.10,-0.30,-0.1500,-0.1500,-0.1500,0.30,7.44,-0.09,-0.16,3.67,3.81,3.68,3.81,-7.51,-0.12,240
18042,2,93.44,0.89,93.35,-0.09,-0.24,-0.1500,-0.1500,-0.1500,0.29,7.44,-0.22,-0.26,3.67,3.81,3.68,3.81,-7.51,-0.24,240
18060,2,93.51,1.61,93.35,-0.14,-0.39,-0.1500,-0.1500,-0.1500,0.29,7.43,-0.19,-0.23,3.67,3.81,3.68,3.81,-7.52,-0.21,240
18081,2,93.57,1.91,93.35,-0.22,-0.59,-0.1500,-0.1500,-0.1500,0.28,7.42,-0.09,-0.15,3.67,3.81,3.68,3.81,-7.53,-0.12,240
18099,2,93.59,1.69,93.35,-0.24,-0.62,-0.1500,-0.1500,-0.1500,0.28,7.42,-0.16,-0.12,3.67,3.81,3.68,3.81,-7.53,-0.14,240
18121,2,93.55,0.42,93.35,-0.20,-0.43,-0.1500,-0.1500,-0.1500,0.27,7.42,-0.29,-0.15,3.67,3.81,3.68,3.81,-7.53,-0.22,240
18140,2,93.43,-1.31,93.35,-0.11,-0.15,-0.1500,-0.1500,-0.1500,0.26,7.41,-0.52,-0.29,3.67,3.81,3.68,3.81,-7.54,-0.40,240
18161,2,93.41,-1.17,93.35,-0.06,-0.03,-0.1500,-0.1500,-0.1500,0.24,7.40,-0.34,-0.46,3.67,3.81,3.68,3.81,-7.56,-0.40,240
18180,2,93.46,-0.29,93.35,-0.11,-0.21,-0.1500,-0.1500,-0.1500,0.24,7.38,-0.09,-0.35,3.67,3.81,3.68,3.81,-7.57,-0.22,240
18200,2,93.53,0.33,93.35,-0.17,-0.36,-0.1500,-0.1500,-0.1500,0.24,7.38,-0.08,-0.01,3.67,3.81,3.68,3.81,-7.57,-0.04,240
18220,2,93.51,-0.26,93.35,-0.17,-0.32,-0.1500,-0.1500,-0.1500,0.23,7.38,-0.17,-0.04,3.67,3.81,3.68,3.81,-7.57,-0.10,240
18242,2,93.46,-1.01,93.35,-0.11,-0.13,-0.1500,-0.1500,-0.1500,0.23,7.37,-0.17,-0.13,3.67,3.81,3.68,3.81,-7.58,-0.15,240
18260,2,93.38,-1.91,93.35,-0.05,0.04,-0.1500,-0.1500,-0.1500,0.22,7.37,-0.16,-0.28,3.67,3.81,3.68,3.81,-7.58,-0.22,240
18280,2,93.33,-2.11,93.35,0.02,0.21,-0.1500,-0.1500,-0.1500,0.22,7.36,-0.27,-0.33,3.67,3.81,3.68,3.81,-7.59,-0.30,240
18301,2,93.36,-1.08,93.35,-0.01,0.06,-0.1500,-0.1500,-0.1500,0.21,7.35,-0.18,-0.15,3.67,3.81,3.68,3.81,-7.60,-0.16,240
18321,2,93.40,-0.52,93.35,-0.05,-0.05,-0.1500,-0.1500,-0.1500,0.21,7.35,0.04,-0.00,3.67,3.81,3.68,3.81,-7.60,0.02,240
18340,2,93.41,-0.24,93.35,-0.06,-0.09,-0.1500,-0.1500,-0.1500,0.21,7.35,0.03,0.05,3.67,3.81,3.68,3.81,-7.60,0.04,240
18360,2,93.39,-0.47,93.35,-0.05,-0.06,-0.1500,-0.1500,-0.1500,0.21,7.36,0.11,0.08,3.67,3.81,3.68,3.81,-7.59,0.09,240
18381,2,93.36,-0.60,93.35,-0.01,0.02,-0.1500,-0.1500,-0.1500,0.21,7.36,-0.02,0.02,3.67,3.81,3.68,3.81,-7.59,-0.00,240
18400,2,93.34,-0.62,93.35,0.00,0.06,-0.1500,-0.1500,-0.1500,0.21,7.36,0.06,-0.01,3.67,3.81,3.68,3.81,-7.59,0.03,240
18421,2,93.34,-0.45,93.35,0.01,0.06,-0.1500,-0.1500,-0.1500,0.21,7.36,-0.02,0.00,3.67,3.81,3.68,3.81,-7.59,-0.01,240
18442,2,93.34,-0.26,93.35,0.01,0.04,-0.1500,-0.1500,-0.1500,0.21,7.36,-0.01,0.02,3.67,3.81,3.68,3.81,-7.59,0.00,240
18460,2,93.35,-0.10,93.35,0.00,0.01,-0.1500,-0.1500,-0.1500,0.21,7.36,0.01,0.03,3.67,3.81,3.68,3.81,-7.59,0.02,240
18480,2,93.36,0.01,93.35,-0.01,-0.01,-0.1500,-0.1500,-0.1500,0.21,7.36,0.02,0.02,3.67,3.81,3.68,3.81,-7.59,0.02,240
18501,2,93.37,0.15,93.35,-0.02,-0.05,-0.1500,-0.1500,-0.1500,0.21,7.36,0.07,0.05,3.67,3.81,3.68,3.81,-7.59,0.06,240
18521,2,93.37,0.13,93.35,-0.02,-0.05,-0.1500,-0.1500,-0.1500,0.21,7.36,0.03,0.05,3.67,3.81,3.68,3.81,-7.59,0.04,240
18540,2,93.36,-0.02,93.35,-0.01,-0.02,-0.1500,-0.1500,-0.1500,0.21,7.36,-0.00,-0.00,3.67,3.81,3.68,3.81,-7.59,-0.00,240
18561,2,93.35,-0.14,93.35,-0.00,0.01,-0.1500,-0.1500,-0.1500,0.21,7.36,-0.01,-0.00,3.67,3.81,3.68,3.81,-7.59,-0.01,240
18580,2,93.35,-0.22,93.35,0.00,0.02,-0.1500,-0.1500,-0.1500,0.21,7.36,0.01,-0.03,3.67,3.81,3.68,3.81,-7.59,-0.01,240
18601,2,93.33,-0.34,93.35,0.02,0.06,-0.1500,-0.1500,-0.1500,0.21,7.36,0.00,-0.00,3.67,3.81,3.68,3.81,-7.59,0.00,240
18619,2,93.32,-0.42,93.35,0.03,0.09,-0.1500,-0.1500,-0.1500,0.21,7.36,0.06,-0.04,3.67,3.81,3.68,3.81,-7.59,0.01,240
18642,2,93.31,-0.46,93.35,0.04,0.11,-0.1500,-0.1500,-0.1500,0.21,7.36,-0.03,-0.04,3.67,3.81,3.68,3.81,-7.59,-0.03,240
18660,2,93.32,-0.31,93.35,0.04,0.10,-0.1500,-0.1500,-0.1500,0.21,7.36,0.01,-0.02,3.67,3.81,3.68,3.81,-7.59,-0.00,240
18681,2,93.33,-0.02,93.35,0.02,0.04,-0.1500,-0.1500,-0.1500,0.21,7.36,-0.01,0.04,3.67,3.81,3.68,3.81,-7.59,0.01,240
18700,2,93.36,0.23,93.35,-0.00,-0.02,-0.1500,-0.1500,-0.1500,0.22,7.36,0.08,0.13,3.67,3.81,3.68,3.81,-7.59,0.10,240
18721,2,93.35,0.01,93.35,0.00,0.00,-0.1500,-0.1500,-0.1500,0.22,7.36,0.12,0.06,3.67,3.81,3.68,3.81,-7.59,0.09,240
18740,2,93.31,-0.46,93.35,0.03,0.09,-0.1500,-0.1500,-0.1500,0.22,7.36,0.03,0.02,3.67,3.81,3.68,3.81,-7.59,0.03,240
18761,2,93.28,-0.59,93.35,0.07,0.18,-0.1500,-0.1500,-0.1500,0.22,7.36,0.01,-0.04,3.67,3.81,3.68,3.81,-7.59,-0.02,240
18780,2,93.28,-0.48,93.35,0.07,0.19,-0.1500,-0.1500,-0.1500,0.22,7.36,-0.00,-0.01,3.67,3.81,3.68,3.81,-7.59,-0.01,240
18800,2,93.30,0.05,93.35,0.06,0.13,-0.1500,-0.1500,-0.1500,0.22,7.37,0.02,0.11,3.67,3.81,3.68,3.81,-7.58,0.06,240
18821,2,93.35,0.57,93.35,0.00,-0.04,-0.1500,-0.1500,-0.1500,0.22,7.37,0.10,0.13,3.67,3.81,3.68,3.81,-7.58,0.11,240
18841,2,93.37,0.69,93.35,-0.02,-0.10,-0.1500,-0.1500,-0.1500,0.23,7.37,0.09,0.06,3.67,3.81,3.68,3.81,-7.58,0.08,240
18859,2,93.36,0.48,93.35,-0.01,-0.07,-0.1500,-0.1500,-0.1500,0.23,7.37,0.05,0.03,3.67,3.81,3.68,3.81,-7.58,0.04,240
18881,2,93.34,0.17,93.35,0.01,-0.00,-0.1500,-0.1500,-0.1500,0.23,7.37,-0.03,-0.01,3.67,3.81,3.68,3.81,-7.58,-0.02,240
18900,2,93.34,0.07,93.35,0.01,0.01,-0.1500,-0.1500,-0.1500,0.23,7.37,0.01,-0.01,3.67,3.81,3.68,3.81,-7.58,0.00,240
18921,2,93.34,0.09,93.35,0.01,0.02,-0.1500,-0.1500,-0.1500,0.23,7.37,-0.03,-0.01,3.67,3.81,3.68,3.81,-7.58,-0.02,240
18940,2,93.34,0.10,93.35,0.01,0.01,-0.1500,-0.1500,-0.1500,0.23,7.37,0.01,-0.04,3.67,3.81,3.68,3.81,-7.58,-0.02,240
18961,2,93.35,0.22,93.35,0.00,-0.01,-0.1500,-0.1500,-0.1500,0.23,7.37,-0.05,0.08,3.67,3.81,3.68,3.81,-7.58,0.02,240
18980,2,93.36,0.43,93.35,-0.00,-0.04,-0.1500,-0.1500,-0.1500,0.23,7.37,0.03,-0.04,3.67,3.81,3.68,3.81,-7.58,-0.01,240
19000,2,93.38,0.70,93.35,-0.02,-0.09,-0.1500,-0.1500,-0.1500,0.23,7.37,-0.05,0.02,3.67,3.81,3.68,3.81,-7.58,-0.02,240
19020,2,93.40,0.97,93.35,-0.04,-0.16,-0.1500,-0.1500,-0.1500,0.23,7.37,0.02,-0.03,3.67,3.81,3.68,3.81,-7.58,-0.01,240
19042,2,93.43,1.35,93.35,-0.08,-0.27,-0.1500,-0.1500,-0.1500,0.23,7.37,-0.08,-0.02,3.67,3.81,3.68,3.81,-7.58,-0.05,240
19060,2,93.47,1.62,93.35,-0.11,-0.35,-0.1500,-0.1500,-0.1500,0.23,7.37,-0.10,-0.05,3.67,3.81,3.68,3.81,-7.58,-0.07,240
19081,2,93.49,1.54,93.35,-0.14,-0.40,-0.1500,-0.1500,-0.1500,0.22,7.37,-0.12,-0.10,3.67,3.81,3.68,3.81,-7.58,-0.11,240
19100,2,93.49,1.15,93.35,-0.14,-0.37,-0.1500,-0.1500,-0.1500,0.22,7.36,-0.16,-0.17,3.67,3.81,3.68,3.81,-7.59,-0.16,240
19120,2,93.50,1.16,93.35,-0.15,-0.38,-0.1500,-0.1500,-0.1500,0.21,7.35,-0.28,-0.23,3.67,3.81,3.68,3.81,-7.59,-0.25,240
19142,2,93.56,1.72,93.35,-0.21,-0.56,-0.1500,-0.1500,-0.1500,0.20,7.35,-0.17,-0.30,3.67,3.81,3.68,3.81,-7.60,-0.23,240
19160,2,93.63,2.17,93.35,-0.26,-0.69,-0.1500,-0.1500,-0.1500,0.20,7.34,-0.14,-0.15,3.67,3.81,3.68,3.81,-7.61,-0.15,240
19181,2,93.62,1.66,93.35,-0.27,-0.68,-0.1500,-0.1500,-0.1500,0.19,7.34,-0.25,-0.12,3.67,3.81,3.68,3.81,-7.61,-0.19,240
19202,2,93.57,0.53,93.35,-0.22,-0.48,-0.1500,-0.1500,-0.1500,0.18,7.33,-0.49,-0.24,3.67,3.81,3.68,3.81,-7.62,-0.37,240
19220,2,93.58,0.45,93.35,-0.22,-0.46,-0.1500,-0.1500,-0.1500,0.17,7.32,-0.59,-0.49,3.67,3.81,3.68,3.81,-7.64,-0.54,240
19242,2,93.62,0.59,93.35,-0.27,-0.58,-0.1500,-0.1500,-0.1500,0.16,7.30,-0.24,-0.54,3.67,3.81,3.68,3.81,-7.65,-0.39,240
19259,2,93.63,0.43,93.35,-0.28,-0.59,-0.1500,-0.1500,-0.1500,0.15,7.29,-0.32,-0.30,3.67,3.81,3.68,3.81,-7.66,-0.31,240
19281,2,93.56,-0.95,93.35,-0.21,-0.34,-0.1500,-0.1500,-0.1500,0.14,7.28,-0.44,-0.33,3.67,3.81,3.68,3.81,-7.67,-0.39,240
19300,2,93.50,-1.62,93.35,-0.17,-0.22,-0.1500,-0.1500,-0.1500,0.12,7.27,-0.41,-0.49,3.67,3.81,3.68,3.81,-7.68,-0.45,240
19320,2,93.49,-1.62,93.35,-0.14,-0.16,-0.1500,-0.1500,-0.1500,0.11,7.25,-0.24,-0.38,3.67,3.81,3.68,3.81,-7.69,-0.31,240
19342,2,93.45,-1.77,93.35,-0.10,-0.05,-0.1500,-0.1500,-0.1500,0.11,7.25,-0.35,-0.12,3.67,3.81,3.68,3.81,-7.70,-0.23,240
19360,2,93.42,-1.65,93.35,-0.07,-0.01,-0.1500,-0.1500,-0.1500,0.10,7.25,-0.29,-0.11,3.67,3.81,3.68,3.81,-7.71,-0.20,240
19379,2,93.46,-0.69,93.35,-0.11,-0.16,-0.1500,-0.1500,-0.1500,0.09,7.24,-0.05,-0.22,3.67,3.81,3.68,3.81,-7.71,-0.14,240
19401,2,93.52,0.36,93.35,-0.17,-0.37,-0.1500,-0.1500,-0.1500,0.09,7.24,0.03,-0.06,3.67,3.81,3.68,3.81,-7.71,-0.02,240
19420,2,93.54,0.67,93.35,-0.19,-0.43,-0.1500,-0.1500,-0.1500,0.09,7.23,-0.08,-0.11,3.67,3.81,3.68,3.81,-7.72,-0.10,240
19442,2,93.54,0.55,93.35,-0.19,-0.42,-0.1500,-0.1500,-0.1500,0.09,7.23,-0.14,-0.13,3.67,3.81,3.68,3.81,-7.72,-0.13,240
19460,2,93.52,0.46,93.35,-0.18,-0.39,-0.1500,-0.1500,-0.1500,0.08,7.23,-0.16,-0.28,3.67,3.81,3.68,3.81,-7.72,-0.22,240
19481,2,93.56,1.09,93.35,-0.21,-0.51,-0.1500,-0.1500,-0.1500,0.08,7.22,-0.19,-0.32,3.67,3.81,3.68,3.81,-7.73,-0.25,240
19499,2,93.57,1.14,93.35,-0.22,-0.53,-0.1500,-0.1500,-0.1500,0.07,7.21,-0.34,-0.15,3.67,3.81,3.68,3.81,-7.74,-0.24,240
19521,2,93.55,0.68,93.35,-0.20,-0.46,-0.1500,-0.1500,-0.1500,0.06,7.20,-0.43,-0.32,3.67,3.81,3.68,3.81,-7.75,-0.38,240
19541,2,93.63,1.81,93.35,-0.28,-0.71,-0.1500,-0.1500,-0.1500,0.04,7.19,-0.39,-0.51,3.67,3.81,3.68,3.81,-7.76,-0.45,240
19560,2,93.76,3.41,93.35,-0.37,-0.98,-0.1500,-0.1500,-0.1500,0.04,7.18,-0.12,-0.34,3.67,3.81,3.68,3.81,-7.77,-0.23,240
19581,2,93.84,3.53,93.35,-0.49,-1.27,-0.1500,-0.1500,-0.1500,0.03,7.17,-0.21,-0.15,3.67,3.81,3.68,3.81,-7.77,-0.18,224
19602,2,93.87,2.93,93.35,-0.52,-1.27,-0.1500,-0.1500,-0.1500,0.02,7.16,-0.64,-0.30,3.67,3.81,3.68,3.81,-7.79,-0.47,224
19620,2,93.87,2.22,93.35,-0.51,-1.21,-0.1500,-0.1500,-0.1500,-0.00,7.15,-0.75,-0.72,3.67,3.81,3.68,3.81,-7.81,-0.73,224
19641,2,93.81,0.80,93.35,-0.46,-0.98,-0.1500,-0.1500,-0.1500,-0.03,7.13,-0.64,-0.59,3.67,3.81,3.68,3.81,-7.83,-0.61,240
19660,2,93.83,0.73,93.35,-0.46,-0.98,-0.1500,-0.1500,-0.1500,-0.04,7.10,-0.65,-1.13,3.67,3.81,3.68,3.81,-7.85,-0.89,240
19681,2,93.83,0.30,93.35,-0.48,-0.98,-0.1500,-0.1500,-0.1500,-0.07,7.07,-0.81,-0.76,3.67,3.81,3.68,3.81,-7.87,-0.78,240
19700,2,93.93,1.05,93.35,-0.56,-1.19,-0.1500,-0.1500,-0.1500,-0.09,7.05,-0.68,-0.59,3.67,3.81,3.68,3.81,-7.90,-0.63,224
19721,2,93.87,-0.71,93.35,-0.52,-0.97,-0.1500,-0.1500,-0.1500,-0.11,7.04,-0.59,-0.49,3.67,3.81,3.68,3.81,-7.92,-0.54,240
19740,2,93.77,-2.16,93.35,-0.42,-0.66,-0.1500,-0.1500,-0.1500,-0.13,7.02,-0.61,-0.88,3.67,3.81,3.68,3.81,-7.94,-0.75,240
19761,2,93.57,-4.13,93.35,-0.22,-0.10,-0.1500,-0.1500,-0.1500,-0.15,6.99,-0.75,-0.77,3.67,3.81,3.68,3.81,-7.96,-0.76,224
19780,2,93.53,-3.50,93.35,-0.18,-0.08,-0.1500,-0.1500,-0.1500,-0.17,6.97,-0.64,-0.72,3.67,3.81,3.68,3.81,-7.98,-0.68,240
19801,2,93.56,-2.25,93.35,-0.21,-0.23,-0.1500,-0.1500,-0.1500,-0.19,6.95,-0.43,-0.38,3.67,3.81,3.68,3.81,-8.00,-0.41,240
19820,2,93.66,-0.59,93.35,-0.29,-0.50,-0.1500,-0.1500,-0.1500,-0.20,6.94,-0.06,-0.25,3.67,3.81,3.68,3.81,-8.01,-0.15,240
19841,2,93.67,-0.34,93.35,-0.32,-0.62,-0.1500,-0.1500,-0.1500,-0.20,6.94,-0.06,-0.16,3.67,3.81,3.68,3.81,-8.01,-0.11,240
19862,2,93.63,-0.62,93.35,-0.28,-0.50,-0.1500,-0.1500,-0.1500,-0.20,6.93,-0.18,-0.16,3.67,3.81,3.68,3.81,-8.01,-0.17,240
19880,2,93.55,-1.33,93.35,-0.23,-0.37,-0.1500,-0.1500,-0.1500,-0.21,6.93,-0.40,-0.20,3.67,3.81,3.68,3.81,-8.02,-0.30,240
19900,2,93.45,-2.07,93.35,-0.12,-0.09,-0.1500,-0.1500,-0.1500,-0.23,6.92,-0.53,-0.32,3.67,3.81,3.68,3.81,-8.03,-0.43,240
19921,2,93.52,-0.31,93.35,-0.17,-0.31,-0.1500,-0.1500,-0.1500,-0.24,6.91,-0.22,-0.44,3.67,3.81,3.68,3.81,-8.05,-0.33,240
19940,2,93.59,1.20,93.35,-0.23,-0.52,-0.1500,-0.1500,-0.1500,-0.24,6.90,0.01,-0.27,3.67,3.81,3.68,3.81,-8.05,-0.13,240
19962,2,93.70,2.43,93.35,-0.35,-0.89,-0.1500,-0.1500,-0.1500,-0.25,6.89,-0.07,-0.13,3.67,3.81,3.68,3.81,-8.05,-0.10,240
19980,2,93.71,1.98,93.35,-0.36,-0.90,-0.1500,-0.1500,-0.1500,-0.25,6.89,-0.31,-0.13,3.67,3.81,3.68,3.81,-8.06,-0.22,240
20001,2,93.63,0.56,93.35,-0.28,-0.61,-0.1500,-0.1500,-0.1500,-0.27,6.88,-0.51,-0.30,3.67,3.81,3.68,3.81,-8.07,-0.40,240
20020,2,93.61,0.12,93.35,-0.26,-0.52,-0.1500,-0.1500,-0.1500,-0.28,6.87,-0.54,-0.67,3.67,3.81,3.68,3.81,-8.08,-0.60,240
20041,2,93.60,0.09,93.35,-0.25,-0.51,-0.1500,-0.1500,-0.1500,-0.29,6.85,-0.41,-0.76,3.67,3.81,3.68,3.81,-8.10,-0.59,240
20060,2,93.65,0.72,93.35,-0.29,-0.61,-0.1500,-0.1500,-0.1500,-0.30,6.83,-0.42,-0.51,3.67,3.81,3.68,3.81,-8.11,-0.47,240
20081,2,93.76,1.58,93.35,-0.41,-0.94,-0.1500,-0.1500,-0.1500,-0.32,6.82,-0.54,-0.13,3.67,3.81,3.68,3.81,-8.13,-0.33,240
20100,2,93.75,0.96,93.35,-0.41,-0.91,-0.1500,-0.1500,-0.1500,-0.33,6.82,-0.20,-0.23,3.67,3.81,3.68,3.81,-8.13,-0.22,240
20121,2,93.66,-0.72,93.35,-0.31,-0.55,-0.1500,-0.1500,-0.1500,-0.34,6.81,-0.34,-0.46,3.67,3.81,3.68,3.81,-8.14,-0.40,240
20139,2,93.55,-2.03,93.35,-0.20,-0.23,-0.1500,-0.1500,-0.1500,-0.36,6.79,-0.68,-0.66,3.67,3.81,3.68,3.81,-8.16,-0.67,240
20162,2,93.51,-1.81,93.35,-0.16,-0.17,-0.1500,-0.1500,-0.1500,-0.37,6.77,-0.51,-0.66,3.67,3.81,3.68,3.81,-8.18,-0.59,240
20180,2,93.56,-0.99,93.35,-0.20,-0.29,-0.1500,-0.1500,-0.1500,-0.39,6.75,-0.40,-0.27,3.67,3.81,3.68,3.81,-8.20,-0.34,240
20201,2,93.65,-0.24,93.35,-0.30,-0.57,-0.1500,-0.1500,-0.1500,-0.40,6.75,-0.27,-0.05,3.67,3.81,3.68,3.81,-8.20,-0.16,240
20220,2,93.61,-1.17,93.35,-0.26,-0.42,-0.1500,-0.1500,-0.1500,-0.40,6.75,-0.04,-0.12,3.67,3.81,3.68,3.81,-8.21,-0.08,240
20241,2,93.45,-3.07,93.35,-0.10,0.04,-0.1500,-0.1500,-0.1500,-0.41,6.74,-0.17,-0.38,3.67,3.81,3.68,3.81,-8.21,-0.28,240
20260,2,93.32,-4.11,93.35,-0.01,0.29,-0.1500,-0.1500,-0.1500,-0.41,6.73,-0.24,-0.21,3.67,3.81,3.68,3.81,-8.22,-0.23,224
20280,2,93.20,-4.84,93.35,0.12,0.62,-0.1500,-0.1500,-0.1500,-0.42,6.72,-0.32,-0.17,3.67,3.81,3.68,3.81,-8.23,-0.24,224
20301,2,93.19,-3.77,93.35,0.16,0.63,-0.1500,-0.1500,-0.1500,-0.43,6.72,-0.15,-0.12,3.67,3.81,3.68,3.81,-8.23,-0.13,240
20321,2,93.24,-2.12,93.35,0.11,0.39,-0.1500,-0.1500,-0.1500,-0.43,6.72,0.20,0.07,3.67,3.81,3.68,3.81,-8.23,0.14,240
20340,2,93.34,-0.56,93.35,0.03,0.14,-0.1500,-0.1500,-0.1500,-0.42,6.73,0.41,0.39,3.67,3.81,3.68,3.81,-8.22,0.40,240
20362,2,93.30,-0.96,93.35,0.05,0.17,-0.1500,-0.1500,-0.1500,-0.40,6.74,0.23,0.31,3.67,3.81,3.68,3.81,-8.21,0.27,240
20380,2,93.26,-1.27,93.35,0.08,0.26,-0.1500,-0.1500,-0.1500,-0.40,6.74,0.12,0.31,3.67,3.81,3.68,3.81,-8.20,0.21,240
20400,2,93.18,-1.93,93.35,0.15,0.44,-0.1500,-0.1500,-0.1500,-0.40,6.75,0.15,0.30,3.67,3.81,3.68,3.81,-8.20,0.22,240
20421,2,93.09,-2.35,93.35,0.26,0.71,-0.1500,-0.1500,-0.1500,-0.39,6.76,0.20,0.15,3.67,3.81,3.68,3.81,-8.19,0.17,240
20439,2,93.05,-2.19,93.35,0.30,0.77,-0.1500,-0.1500,-0.1500,-0.38,6.76,0.24,0.08,3.67,3.81,3.68,3.81,-8.19,0.16,240
20462,2,93.09,-0.84,93.35,0.26,0.59,-0.1500,-0.1500,-0.1500,-0.37,6.77,0.35,0.29,3.67,3.81,3.68,3.81,-8.18,0.32,240
20480,2,93.10,-0.33,93.35,0.25,0.52,-0.1500,-0.1500,-0.1500,-0.36,6.78,0.32,0.36,3.67,3.81,3.68,3.81,-8.17,0.34,240
20501,2,93.20,1.05,93.35,0.15,0.21,-0.1500,-0.1500,-0.1500,-0.35,6.79,0.33,0.43,3.67,3.81,3.68,3.81,-8.16,0.38,240
20521,2,93.27,1.48,93.35,0.08,0.04,-0.1500,-0.1500,-0.1500,-0.34,6.80,0.53,0.71,3.67,3.81,3.68,3.81,-8.15,0.62,240
20539,2,93.15,-0.52,93.35,0.20,0.45,-0.1500,-0.1500,-0.1500,-0.32,6.82,0.40,0.30,3.67,3.81,3.68,3.81,-8.13,0.35,240
20562,2,93.01,-1.85,93.35,0.34,0.83,-0.1500,-0.1500,-0.1500,-0.32,6.82,0.06,0.14,3.67,3.81,3.68,3.81,-8.13,0.10,240
20580,2,93.00,-1.30,93.35,0.35,0.81,-0.1500,-0.1500,-0.1500,-0.32,6.83,0.15,0.24,3.67,3.81,3.68,3.81,-8.12,0.19,240
20601,2,93.08,0.07,93.35,0.27,0.53,-0.1500,-0.1500,-0.1500,-0.31,6.84,0.35,0.40,3.67,3.81,3.68,3.81,-8.11,0.37,240
