# === BALANCE CONFIG ===
# inner_kp=2.0000
# inner_kd=0.0800
# arm_bal_kp=0.0500
# arm_bal_ki=0.0250
# arm_bal_kd=0.0150
# arm_bal_max_frac=0.2500
# arm_bal_frac_rate=0.3000
# arm_bal_early_frac_rate=0.1500
# arm_bal_motor_speed=2.00
# arm_bal_deadband=0.15
# arm_bal_integral_max=0.25
# arm_bal_decay=0.9950
# arm_sp_track_rate=0.1500
# arm_center_left=1.7683
# arm_center_right=-1.7671
# base_sp_fwd=92.00
# base_sp_tip=86.50
# base_sp_center=83.00
# base_sp_rate_max=3.00
# comp_alpha=0.9960
# max_drive_speed=25.00
# capture_err=1.00
# capture_rate=4.00
# capture_cmd=1.00
# capture_settle_ms=400
# arm_hold_max_ms=2500
# arm_return_speed=10.00
# balance_loop_hz=200
# control_loop_hz=50
# pos_gate_err=8.00
t_ms,state,roll,roll_rate,setpoint,angle_err,motor_vel,arm_bal_frac,arm_sp_frac,arm_bal_integ,bl_pos,br_pos,bl_vel,br_vel,arm_l,arm_r,arm_l_tgt,arm_r_tgt,meas_drift,meas_vel,flags
3060,1,58.68,11.97,0.00,0.00,0.00,0.0000,0.0000,0.0000,-134.05,-126.92,-0.08,-0.02,5.71,4.99,5.73,5.01,0.00,0.00,0
3081,1,58.96,12.61,0.00,0.00,0.00,0.0000,0.0000,0.0000,-134.05,-126.92,-0.08,-0.02,5.71,5.00,5.74,5.01,0.00,0.00,0
3101,1,59.26,13.13,0.00,0.00,0.00,0.0000,0.0000,0.0000,-134.05,-126.92,-0.08,-0.02,5.72,5.00,5.75,5.02,0.00,0.00,0
3120,1,59.55,13.16,0.00,0.00,0.00,0.0000,0.0000,0.0000,-134.05,-126.92,-0.08,-0.02,5.73,5.01,5.75,5.02,0.00,0.00,0
3141,1,59.81,13.07,0.00,0.00,0.00,0.0000,0.0000,0.0000,-134.05,-126.92,-0.08,-0.00,5.73,5.01,5.76,5.02,0.00,0.00,0
3159,1,60.01,12.80,0.00,0.00,0.00,0.0000,0.0000,0.0000,-134.05,-126.92,-0.03,-0.00,5.74,5.02,5.77,5.03,0.00,0.00,0
3181,1,60.33,12.30,0.00,0.00,0.00,0.0000,0.0000,0.0000,-134.05,-126.92,-0.03,-0.00,5.75,5.02,5.77,5.03,0.00,0.00,0
3200,1,60.55,11.65,0.00,0.00,0.00,0.0000,0.0000,0.0000,-134.05,-126.92,-0.03,-0.00,5.76,5.02,5.78,5.04,0.00,0.00,0
3221,1,60.75,10.81,0.00,0.00,0.00,0.0000,0.0000,0.0000,-134.05,-126.92,-0.03,-0.00,5.76,5.03,5.79,5.04,0.00,0.00,0
3240,1,60.92,9.96,0.00,0.00,0.00,0.0000,0.0000,0.0000,-134.05,-126.92,-0.03,-0.00,5.77,5.03,5.79,5.04,0.00,0.00,0
3261,1,61.08,9.42,0.00,0.00,0.00,0.0000,0.0000,0.0000,-134.05,-126.92,-0.03,-0.00,5.78,5.04,5.80,5.05,0.00,0.00,0
3279,1,61.21,9.52,0.00,0.00,0.00,0.0000,0.0000,0.0000,-134.05,-126.92,-0.03,-0.00,5.78,5.04,5.81,5.05,0.00,0.00,0
3301,1,61.49,10.45,0.00,0.00,0.00,0.0000,0.0000,0.0000,-134.05,-126.92,-0.03,0.02,5.79,5.04,5.81,5.06,0.00,0.00,0
3320,1,61.76,11.35,0.00,0.00,0.00,0.0000,0.0000,0.0000,-134.05,-126.92,-0.02,0.02,5.80,5.05,5.82,5.06,0.00,0.00,0
3341,1,62.04,12.06,0.00,0.00,0.00,0.0000,0.0000,0.0000,-134.05,-126.92,-0.02,0.02,5.80,5.05,5.83,5.06,0.00,0.00,0
3360,1,62.33,12.43,0.00,0.00,0.00,0.0000,0.0000,0.0000,-134.05,-126.92,-0.02,0.02,5.81,5.06,5.83,5.07,0.00,0.00,0
3381,1,62.60,12.34,0.00,0.00,0.00,0.0000,0.0000,0.0000,-134.05,-126.92,-0.02,0.02,5.81,5.06,5.84,5.07,0.00,0.00,0
3400,1,62.83,11.65,0.00,0.00,0.00,0.0000,0.0000,0.0000,-134.05,-126.92,-0.02,0.02,5.82,5.06,5.84,5.08,0.00,0.00,0
3420,1,63.02,10.58,0.00,0.00,0.00,0.0000,0.0000,0.0000,-134.05,-126.92,-0.02,0.02,5.83,5.07,5.85,5.08,0.00,0.00,0
3441,1,63.18,9.66,0.00,0.00,0.00,0.0000,0.0000,0.0000,-134.05,-126.92,-0.02,0.02,5.83,5.07,5.86,5.08,0.00,0.00,0
3460,1,63.33,8.94,0.00,0.00,0.00,0.0000,0.0000,0.0000,-134.05,-126.92,-0.02,0.05,5.84,5.07,5.86,5.09,0.00,0.00,0
3481,1,63.47,8.39,0.00,0.00,0.00,0.0000,0.0000,0.0000,-134.05,-126.92,0.02,0.05,5.85,5.08,5.87,5.09,0.00,0.00,0
3501,1,63.62,8.09,0.00,0.00,0.00,0.0000,0.0000,0.0000,-134.05,-126.92,0.02,0.05,5.85,5.08,5.87,5.09,0.00,0.00,0
3520,1,63.78,8.09,0.00,0.00,0.00,0.0000,0.0000,0.0000,-134.05,-126.92,0.02,0.05,5.86,5.08,5.88,5.10,0.00,0.00,0
3540,1,63.95,8.19,0.00,0.00,0.00,0.0000,0.0000,0.0000,-134.05,-126.92,0.02,0.05,5.86,5.09,5.89,5.10,0.00,0.00,0
3561,1,64.13,8.41,0.00,0.00,0.00,0.0000,0.0000,0.0000,-134.05,-126.92,0.02,0.05,5.87,5.09,5.89,5.10,0.00,0.00,0
3580,1,64.31,8.59,0.00,0.00,0.00,0.0000,0.0000,0.0000,-134.05,-126.92,0.02,0.05,5.87,5.10,5.90,5.11,0.00,0.00,0
3601,1,64.51,8.72,0.00,0.00,0.00,0.0000,0.0000,0.0000,-134.05,-126.92,0.02,0.05,5.88,5.10,5.90,5.11,0.00,0.00,0
3621,1,64.69,8.82,0.00,0.00,0.00,0.0000,0.0000,0.0000,-134.05,-126.92,0.02,-0.01,5.89,5.10,5.91,5.11,0.00,0.00,0
3640,1,64.89,8.94,0.00,0.00,0.00,0.0000,0.0000,0.0000,-134.05,-126.92,-0.05,-0.01,5.89,5.11,5.91,5.12,0.00,0.00,0
3660,1,65.08,8.80,0.00,0.00,0.00,0.0000,0.0000,0.0000,-134.05,-126.92,-0.05,-0.01,5.90,5.11,5.92,5.12,0.00,0.00,0
3681,1,65.25,8.56,0.00,0.00,0.00,0.0000,0.0000,0.0000,-134.05,-126.92,-0.05,-0.01,5.90,5.11,5.92,5.12,0.00,0.00,0
3701,1,65.41,8.33,0.00,0.00,0.00,0.0000,0.0000,0.0000,-134.05,-126.92,-0.05,-0.01,5.91,5.12,5.93,5.13,0.00,0.00,0
3720,1,65.57,8.22,0.00,0.00,0.00,0.0000,0.0000,0.0000,-134.05,-126.92,-0.05,-0.01,5.91,5.12,5.93,5.13,0.00,0.00,0
3741,1,65.74,8.29,0.00,0.00,0.00,0.0000,0.0000,0.0000,-134.05,-126.92,-0.05,-0.01,5.92,5.12,5.94,5.13,0.00,0.00,0
3760,1,65.92,8.48,0.00,0.00,0.00,0.0000,0.0000,0.0000,-134.05,-126.92,-0.05,-0.01,5.92,5.13,5.94,5.14,0.00,0.00,0
3781,1,66.10,8.65,0.00,0.00,0.00,0.0000,0.0000,0.0000,-134.05,-126.92,-0.05,-0.01,5.93,5.13,5.95,5.14,0.00,0.00,0
3800,1,66.29,8.80,0.00,0.00,0.00,0.0000,0.0000,0.0000,-134.05,-126.92,0.03,-0.01,5.94,5.13,5.95,5.14,0.00,0.00,0
3821,1,66.48,8.85,0.00,0.00,0.00,0.0000,0.0000,0.0000,-134.05,-126.92,0.03,-0.01,5.94,5.14,5.96,5.15,0.00,0.00,0
3840,1,66.67,8.89,0.00,0.00,0.00,0.0000,0.0000,0.0000,-134.05,-126.92,0.03,-0.01,5.94,5.14,5.96,5.15,0.00,0.00,0
3861,1,66.85,8.90,0.00,0.00,0.00,0.0000,0.0000,0.0000,-134.05,-126.92,0.03,-0.01,5.95,5.14,5.97,5.15,0.00,0.00,0
3880,1,67.04,8.97,0.00,0.00,0.00,0.0000,0.0000,0.0000,-134.05,-126.92,0.03,-0.01,5.95,5.15,5.97,5.16,0.00,0.00,0
3901,1,67.23,8.90,0.00,0.00,0.00,0.0000,0.0000,0.0000,-134.05,-126.92,0.03,-0.01,5.96,5.15,5.98,5.16,0.00,0.00,0
3919,1,67.37,8.80,0.00,0.00,0.00,0.0000,0.0000,0.0000,-134.05,-126.92,0.03,-0.01,5.96,5.15,5.98,5.16,0.00,0.00,0
3941,1,67.58,8.57,0.00,0.00,0.00,0.0000,0.0000,0.0000,-134.05,-126.92,0.03,-0.01,5.97,5.15,5.99,5.16,0.00,0.00,0
3960,1,67.75,8.43,0.00,0.00,0.00,0.0000,0.0000,0.0000,-134.05,-126.92,-0.01,-0.01,5.97,5.16,5.99,5.17,0.00,0.00,0
3981,1,67.92,8.22,0.00,0.00,0.00,0.0000,0.0000,0.0000,-134.05,-126.92,-0.01,-0.01,5.98,5.16,6.00,5.17,0.00,0.00,0
4000,1,68.08,8.16,0.00,0.00,0.00,0.0000,0.0000,0.0000,-134.05,-126.92,-0.01,-0.01,5.98,5.16,6.00,5.17,0.00,0.00,0
4021,1,68.24,8.20,0.00,0.00,0.00,0.0000,0.0000,0.0000,-134.05,-126.92,-0.01,-0.01,5.99,5.17,6.01,5.18,0.00,0.00,0
4040,1,68.42,8.34,0.00,0.00,0.00,0.0000,0.0000,0.0000,-134.05,-126.92,-0.01,-0.01,5.99,5.17,6.01,5.18,0.00,0.00,0
4060,1,68.60,8.45,0.00,0.00,0.00,0.0000,0.0000,0.0000,-134.05,-126.92,-0.01,-0.01,6.00,5.17,6.01,5.18,0.00,0.00,0
4081,1,68.78,8.47,0.00,0.00,0.00,0.0000,0.0000,0.0000,-134.05,-126.92,-0.01,-0.01,6.00,5.17,6.02,5.18,0.00,0.00,0
4101,1,68.95,8.43,0.00,0.00,0.00,0.0000,0.0000,0.0000,-134.05,-126.92,-0.01,-0.00,6.00,5.18,6.02,5.19,0.00,0.00,0
4120,1,69.12,8.34,0.00,0.00,0.00,0.0000,0.0000,0.0000,-134.05,-126.92,0.07,-0.00,6.01,5.18,6.03,5.19,0.00,0.00,0
4141,1,69.29,8.20,0.00,0.00,0.00,0.0000,0.0000,0.0000,-134.05,-126.92,0.07,-0.00,6.01,5.18,6.03,5.19,0.00,0.00,0
4160,1,69.45,7.97,0.00,0.00,0.00,0.0000,0.0000,0.0000,-134.05,-126.92,0.07,-0.00,6.02,5.19,6.04,5.19,0.00,0.00,0
4180,1,69.61,7.76,0.00,0.00,0.00,0.0000,0.0000,0.0000,-134.05,-126.92,0.07,-0.00,6.02,5.19,6.04,5.20,0.00,0.00,0
4201,1,69.75,7.56,0.00,0.00,0.00,0.0000,0.0000,0.0000,-134.05,-126.92,0.07,-0.00,6.03,5.19,6.04,5.20,0.00,0.00,0
4221,1,69.90,7.35,0.00,0.00,0.00,0.0000,0.0000,0.0000,-134.05,-126.92,0.07,-0.00,6.03,5.19,6.05,5.20,0.00,0.00,0
4240,1,70.03,7.16,0.00,0.00,0.00,0.0000,0.0000,0.0000,-134.05,-126.92,0.07,-0.00,6.04,5.20,6.05,5.20,0.00,0.00,0
4261,1,70.17,7.02,0.00,0.00,0.00,0.0000,0.0000,0.0000,-134.05,-126.92,0.07,0.01,6.04,5.20,6.06,5.21,0.00,0.00,0
4280,1,70.31,6.91,0.00,0.00,0.00,0.0000,0.0000,0.0000,-134.05,-126.92,0.03,0.01,6.04,5.20,6.06,5.21,0.00,0.00,0
4300,1,70.44,6.82,0.00,0.00,0.00,0.0000,0.0000,0.0000,-134.05,-126.92,0.03,0.01,6.05,5.20,6.06,5.21,0.00,0.00,0
4321,1,70.58,6.61,0.00,0.00,0.00,0.0000,0.0000,0.0000,-134.05,-126.92,0.03,0.01,6.05,5.21,6.07,5.21,0.00,0.00,0
4340,1,70.70,6.37,0.00,0.00,0.00,0.0000,0.0000,0.0000,-134.05,-126.92,0.03,0.01,6.06,5.21,6.07,5.22,0.00,0.00,0
4361,1,70.83,6.32,0.00,0.00,0.00,0.0000,0.0000,0.0000,-134.05,-126.92,0.03,0.01,6.06,5.21,6.08,5.22,0.00,0.00,0
4380,1,70.96,6.20,0.00,0.00,0.00,0.0000,0.0000,0.0000,-134.05,-126.92,0.03,0.01,6.07,5.21,6.08,5.22,0.00,0.00,0
4401,1,71.09,6.33,0.00,0.00,0.00,0.0000,0.0000,0.0000,-134.05,-126.92,0.03,0.01,6.07,5.22,6.08,5.22,0.00,0.00,0
4421,1,71.23,6.59,0.00,0.00,0.00,0.0000,0.0000,0.0000,-134.05,-126.92,0.03,-0.00,6.07,5.22,6.09,5.23,0.00,0.00,0
4439,1,71.35,6.94,0.00,0.00,0.00,0.0000,0.0000,0.0000,-134.05,-126.92,-0.02,-0.00,6.08,5.22,6.09,5.23,0.00,0.00,0
4461,1,71.55,7.23,0.00,0.00,0.00,0.0000,0.0000,0.0000,-134.05,-126.92,-0.02,-0.00,6.08,5.22,6.10,5.23,0.00,0.00,0
4480,1,71.71,7.13,0.00,0.00,0.00,0.0000,0.0000,0.0000,-134.05,-126.92,-0.02,-0.00,6.08,5.23,6.10,5.23,0.00,0.00,0
4501,1,71.84,6.97,0.00,0.00,0.00,0.0000,0.0000,0.0000,-134.05,-126.92,-0.02,-0.00,6.09,5.23,6.10,5.23,0.00,0.00,0
4520,1,71.98,7.02,0.00,0.00,0.00,0.0000,0.0000,0.0000,-134.05,-126.92,-0.02,-0.00,6.09,5.23,6.11,5.24,0.00,0.00,0
4541,1,72.14,7.22,0.00,0.00,0.00,0.0000,0.0000,0.0000,-134.05,-126.92,-0.02,-0.00,6.09,5.23,6.11,5.24,0.00,0.00,0
4559,1,72.25,7.31,0.00,0.00,0.00,0.0000,0.0000,0.0000,-134.05,-126.92,-0.02,-0.00,6.10,5.24,6.11,5.24,0.00,0.00,0
4581,1,72.45,7.40,0.00,0.00,0.00,0.0000,0.0000,0.0000,-134.05,-126.92,-0.02,0.03,6.10,5.24,6.12,5.24,0.00,0.00,0
4600,1,72.61,7.33,0.00,0.00,0.00,0.0000,0.0000,0.0000,-134.05,-126.92,-0.02,0.03,6.11,5.24,6.12,5.25,0.00,0.00,0
4620,1,72.76,7.05,0.00,0.00,0.00,0.0000,0.0000,0.0000,-134.05,-126.92,-0.02,0.03,6.11,5.24,6.12,5.25,0.00,0.00,0
4641,1,72.89,6.91,0.00,0.00,0.00,0.0000,0.0000,0.0000,-134.05,-126.92,-0.02,0.03,6.11,5.24,6.13,5.25,0.00,0.00,0
4660,1,73.02,6.76,0.00,0.00,0.00,0.0000,0.0000,0.0000,-134.05,-126.92,-0.02,0.03,6.12,5.25,6.13,5.25,0.00,0.00,0
4681,1,73.15,6.65,0.00,0.00,0.00,0.0000,0.0000,0.0000,-134.05,-126.92,-0.02,0.03,6.12,5.25,6.13,5.25,0.00,0.00,0
4700,1,73.28,6.57,0.00,0.00,0.00,0.0000,0.0000,0.0000,-134.05,-126.92,-0.02,0.03,6.12,5.25,6.14,5.26,0.00,0.00,0
4721,1,73.43,6.70,0.00,0.00,0.00,0.0000,0.0000,0.0000,-134.05,-126.92,-0.02,0.03,6.13,5.25,6.14,5.26,0.00,0.00,0
4740,1,73.57,6.76,0.00,0.00,0.00,0.0000,0.0000,0.0000,-134.05,-126.92,-0.02,-0.03,6.13,5.25,6.14,5.26,0.00,0.00,0
4761,1,73.71,6.74,0.00,0.00,0.00,0.0000,0.0000,0.0000,-134.05,-126.92,-0.02,-0.03,6.13,5.26,6.15,5.26,0.00,0.00,0
4780,1,73.85,6.66,0.00,0.00,0.00,0.0000,0.0000,0.0000,-134.05,-126.92,-0.02,-0.03,6.13,5.26,6.15,5.26,0.00,0.00,0
4801,1,73.99,6.59,0.00,0.00,0.00,0.0000,0.0000,0.0000,-134.05,-126.92,-0.02,-0.03,6.14,5.26,6.15,5.27,0.00,0.00,0
4820,1,74.12,6.46,0.00,0.00,0.00,0.0000,0.0000,0.0000,-134.05,-126.92,-0.02,-0.03,6.14,5.26,6.16,5.27,0.00,0.00,0
4841,1,74.24,6.29,0.00,0.00,0.00,0.0000,0.0000,0.0000,-134.05,-126.92,-0.02,-0.03,6.14,5.26,6.16,5.27,0.00,0.00,0
4860,1,74.37,6.14,0.00,0.00,0.00,0.0000,0.0000,0.0000,-134.05,-126.92,-0.02,-0.03,6.15,5.27,6.16,5.27,0.00,0.00,0
4881,1,74.49,5.98,0.00,0.00,0.00,0.0000,0.0000,0.0000,-134.05,-126.92,-0.02,-0.03,6.15,5.27,6.16,5.27,0.00,0.00,0
4900,1,74.60,5.89,0.00,0.00,0.00,0.0000,0.0000,0.0000,-134.05,-126.92,-0.02,0.04,6.16,5.27,6.17,5.28,0.00,0.00,0
4921,1,74.73,5.92,0.00,0.00,0.00,0.0000,0.0000,0.0000,-134.05,-126.92,0.02,0.04,6.16,5.27,6.17,5.28,0.00,0.00,0
4939,1,74.82,5.97,0.00,0.00,0.00,0.0000,0.0000,0.0000,-134.05,-126.92,0.02,0.04,6.16,5.27,6.17,5.28,0.00,0.00,0
4961,1,74.98,6.07,0.00,0.00,0.00,0.0000,0.0000,0.0000,-134.05,-126.92,0.02,0.04,6.17,5.28,6.18,5.28,0.00,0.00,0
4980,1,75.11,6.15,0.00,0.00,0.00,0.0000,0.0000,0.0000,-134.05,-126.92,0.02,0.04,6.17,5.28,6.18,5.28,0.00,0.00,0
5001,1,75.25,6.42,0.00,0.00,0.00,0.0000,0.0000,0.0000,-134.05,-126.92,0.02,0.04,6.17,5.28,6.18,5.28,0.00,0.00,0
5021,1,75.39,6.52,0.00,0.00,0.00,0.0000,0.0000,0.0000,-134.05,-126.92,0.02,0.04,6.17,5.28,6.19,5.29,0.00,0.00,0
5040,1,75.52,6.22,0.00,0.00,0.00,0.0000,0.0000,0.0000,-134.05,-126.92,0.02,0.04,6.17,5.28,6.19,5.29,0.00,0.00,0
5061,1,75.63,5.88,0.00,0.00,0.00,0.0000,0.0000,0.0000,-134.05,-126.93,0.02,-0.03,6.18,5.28,6.19,5.29,0.00,0.00,0
5079,1,75.71,5.63,0.00,0.00,0.00,0.0000,0.0000,0.0000,-134.05,-126.93,-0.01,-0.03,6.18,5.29,6.19,5.29,0.00,0.00,0
5101,1,75.83,5.28,0.00,0.00,0.00,0.0000,0.0000,0.0000,-134.05,-126.93,-0.01,-0.03,6.18,5.29,6.20,5.29,0.00,0.00,0
5120,1,75.93,5.10,0.00,0.00,0.00,0.0000,0.0000,0.0000,-134.05,-126.93,-0.01,-0.03,6.19,5.29,6.20,5.29,0.00,0.00,0
5141,1,76.02,4.86,0.00,0.00,0.00,0.0000,0.0000,0.0000,-134.05,-126.93,-0.01,-0.03,6.19,5.29,6.20,5.30,0.00,0.00,0
5160,1,76.11,4.74,0.00,0.00,0.00,0.0000,0.0000,0.0000,-134.05,-126.93,-0.01,-0.03,6.19,5.29,6.20,5.30,0.00,0.00,0
5181,1,76.20,4.55,0.00,0.00,0.00,0.0000,0.0000,0.0000,-134.05,-126.93,-0.01,-0.03,6.20,5.29,6.21,5.30,0.00,0.00,0
5199,1,76.27,4.55,0.00,0.00,0.00,0.0000,0.0000,0.0000,-134.05,-126.93,-0.01,-0.03,6.20,5.30,6.21,5.30,0.00,0.00,0
5221,1,76.40,4.71,0.00,0.00,0.00,0.0000,0.0000,0.0000,-134.05,-126.93,-0.01,0.04,6.20,5.30,6.21,5.30,0.00,0.00,0
5240,1,76.51,4.86,0.00,0.00,0.00,0.0000,0.0000,0.0000,-134.05,-126.93,0.03,0.04,6.21,5.30,6.21,5.30,0.00,0.00,0
5261,1,76.62,5.12,0.00,0.00,0.00,0.0000,0.0000,0.0000,-134.05,-126.93,0.03,0.04,6.21,5.30,6.22,5.31,0.00,0.00,0
5280,1,76.74,5.18,0.00,0.00,0.00,0.0000,0.0000,0.0000,-134.05,-126.93,0.03,0.04,6.21,5.30,6.22,5.31,0.00,0.00,0
5301,1,76.86,5.30,0.00,0.00,0.00,0.0000,0.0000,0.0000,-134.05,-126.93,0.03,0.04,6.21,5.30,6.22,5.31,0.00,0.00,0
5320,1,76.98,5.34,0.00,0.00,0.00,0.0000,0.0000,0.0000,-134.05,-126.93,0.03,0.04,6.21,5.31,6.22,5.31,0.00,0.00,0
5340,1,77.09,5.21,0.00,0.00,0.00,0.0000,0.0000,0.0000,-134.05,-126.93,0.03,0.04,6.21,5.31,6.23,5.31,0.00,0.00,0
5361,1,77.18,4.95,0.00,0.00,0.00,0.0000,0.0000,0.0000,-134.05,-126.93,0.03,0.04,6.22,5.31,6.23,5.31,0.00,0.00,0
5380,1,77.27,4.72,0.00,0.00,0.00,0.0000,0.0000,0.0000,-134.05,-126.93,0.03,-0.03,6.22,5.31,6.23,5.31,0.00,0.00,0
5401,1,77.37,4.68,0.00,0.00,0.00,0.0000,0.0000,0.0000,-134.05,-126.93,-0.04,-0.03,6.22,5.31,6.23,5.32,0.00,0.00,0
5421,1,77.46,4.62,0.00,0.00,0.00,0.0000,0.0000,0.0000,-134.05,-126.93,-0.04,-0.03,6.22,5.31,6.24,5.32,0.00,0.00,0
5440,1,77.56,4.70,0.00,0.00,0.00,0.0000,0.0000,0.0000,-134.05,-126.93,-0.04,-0.03,6.23,5.31,6.24,5.32,0.00,0.00,0
5460,1,77.65,4.66,0.00,0.00,0.00,0.0000,0.0000,0.0000,-134.05,-126.93,-0.04,-0.03,6.23,5.32,6.24,5.32,0.00,0.00,0
5481,1,77.75,4.56,0.00,0.00,0.00,0.0000,0.0000,0.0000,-134.05,-126.93,-0.04,-0.03,6.23,5.32,6.24,5.32,0.00,0.00,0
5500,1,77.84,4.47,0.00,0.00,0.00,0.0000,0.0000,0.0000,-134.05,-126.93,-0.04,-0.03,6.23,5.32,6.25,5.32,0.00,0.00,0
5521,1,77.93,4.39,0.00,0.00,0.00,0.0000,0.0000,0.0000,-134.05,-126.93,-0.04,-0.03,6.23,5.32,6.25,5.32,0.00,0.00,0
5540,1,78.02,4.39,0.00,0.00,0.00,0.0000,0.0000,0.0000,-134.05,-126.93,-0.04,0.01,6.24,5.32,6.25,5.33,0.00,0.00,0
5561,1,78.10,4.30,0.00,0.00,0.00,0.0000,0.0000,0.0000,-134.05,-126.93,-0.01,0.01,6.24,5.32,6.25,5.33,0.00,0.00,0
5580,1,78.19,4.28,0.00,0.00,0.00,0.0000,0.0000,0.0000,-134.05,-126.93,-0.01,0.01,6.24,5.32,6.25,5.33,0.00,0.00,0
5601,1,78.28,4.27,0.00,0.00,0.00,0.0000,0.0000,0.0000,-134.05,-126.93,-0.01,0.01,6.25,5.33,6.26,5.33,0.00,0.00,0
5621,1,78.37,4.22,0.00,0.00,0.00,0.0000,0.0000,0.0000,-134.05,-126.93,-0.01,0.01,6.25,5.33,6.26,5.33,0.00,0.00,0
5640,1,78.46,4.14,0.00,0.00,0.00,0.0000,0.0000,0.0000,-134.05,-126.93,-0.01,0.01,6.25,5.33,6.26,5.33,0.00,0.00,0
5661,1,78.53,4.03,0.00,0.00,0.00,0.0000,0.0000,0.0000,-134.05,-126.93,-0.01,0.01,6.25,5.33,6.26,5.33,0.00,0.00,0
5680,1,78.62,4.19,0.00,0.00,0.00,0.0000,0.0000,0.0000,-134.05,-126.93,-0.01,0.01,6.26,5.33,6.26,5.34,0.00,0.00,0
5701,1,78.71,4.20,0.00,0.00,0.00,0.0000,0.0000,0.0000,-134.05,-126.93,-0.01,0.00,6.26,5.33,6.27,5.34,0.00,0.00,0
5720,1,78.78,4.26,0.00,0.00,0.00,0.0000,0.0000,0.0000,-134.05,-126.93,0.01,0.00,6.26,5.33,6.27,5.34,0.00,0.00,0
5741,1,78.89,4.23,0.00,0.00,0.00,0.0000,0.0000,0.0000,-134.05,-126.93,0.01,0.00,6.26,5.33,6.27,5.34,0.00,0.00,0
5760,1,78.98,4.29,0.00,0.00,0.00,0.0000,0.0000,0.0000,-134.05,-126.93,0.01,0.00,6.26,5.34,6.27,5.34,0.00,0.00,0
5781,1,79.07,4.25,0.00,0.00,0.00,0.0000,0.0000,0.0000,-134.05,-126.93,0.01,0.00,6.26,5.34,6.28,5.34,0.00,0.00,0
5800,1,79.15,4.05,0.00,0.00,0.00,0.0000,0.0000,0.0000,-134.05,-126.93,0.01,0.00,6.26,5.34,6.28,5.34,0.00,0.00,0
5821,1,79.23,3.88,0.00,0.00,0.00,0.0000,0.0000,0.0000,-134.05,-126.93,0.01,0.00,6.27,5.34,6.28,5.34,0.00,0.00,0
5839,1,79.28,3.73,0.00,0.00,0.00,0.0000,0.0000,0.0000,-134.05,-126.93,0.01,0.00,6.27,5.34,6.28,5.35,0.00,0.00,0
5861,1,79.37,3.60,0.00,0.00,0.00,0.0000,0.0000,0.0000,-134.05,-126.93,0.01,-0.00,6.27,5.34,6.28,5.35,0.00,0.00,0
5880,1,79.44,3.53,0.00,0.00,0.00,0.0000,0.0000,0.0000,-134.05,-126.93,0.01,-0.00,6.27,5.34,6.28,5.35,0.00,0.00,0
5901,1,79.51,3.55,0.00,0.00,0.00,0.0000,0.0000,0.0000,-134.05,-126.93,0.01,-0.00,6.27,5.34,6.29,5.35,0.00,0.00,0
5920,1,79.59,3.68,0.00,0.00,0.00,0.0000,0.0000,0.0000,-134.05,-126.93,0.01,-0.00,6.27,5.35,6.29,5.35,0.00,0.00,0
5941,1,79.68,3.87,0.00,0.00,0.00,0.0000,0.0000,0.0000,-134.05,-126.93,0.01,-0.00,6.28,5.35,6.29,5.35,0.00,0.00,0
5960,1,79.77,4.07,0.00,0.00,0.00,0.0000,0.0000,0.0000,-134.05,-126.93,0.01,-0.00,6.28,5.35,6.29,5.35,0.00,0.00,0
5980,1,79.87,4.22,0.00,0.00,0.00,0.0000,0.0000,0.0000,-134.05,-126.93,0.01,-0.00,6.28,5.35,6.29,5.35,0.00,0.00,0
6001,1,79.98,4.51,0.00,0.00,0.00,0.0000,0.0000,0.0000,-134.05,-126.93,0.01,-0.00,6.29,5.35,6.30,5.35,0.00,0.00,0
6021,1,80.09,4.71,0.00,0.00,0.00,0.0000,0.0000,0.0000,-134.05,-126.93,0.01,-0.07,6.29,5.35,6.30,5.36,0.00,0.00,0
6040,1,80.19,4.71,0.00,0.00,0.00,0.0000,0.0000,0.0000,-134.05,-126.93,-0.04,-0.07,6.29,5.35,6.30,5.36,0.00,0.00,0
6061,1,80.29,4.60,0.00,0.00,0.00,0.0000,0.0000,0.0000,-134.05,-126.93,-0.04,-0.07,6.29,5.35,6.30,5.36,0.00,0.00,0
6080,1,80.38,4.43,0.00,0.00,0.00,0.0000,0.0000,0.0000,-134.05,-126.93,-0.04,-0.07,6.30,5.36,6.30,5.36,0.00,0.00,0
6100,1,80.45,4.17,0.00,0.00,0.00,0.0000,0.0000,0.0000,-134.05,-126.93,-0.04,-0.07,6.30,5.36,6.30,5.36,0.00,0.00,0
6121,1,80.53,4.02,0.00,0.00,0.00,0.0000,0.0000,0.0000,-134.05,-126.93,-0.04,-0.07,6.30,5.36,6.31,5.36,0.00,0.00,0
6141,1,80.61,3.81,0.00,0.00,0.00,0.0000,0.0000,0.0000,-134.05,-126.93,-0.04,-0.07,6.30,5.36,6.31,5.36,0.00,0.00,0
6159,1,80.66,3.65,0.00,0.00,0.00,0.0000,0.0000,0.0000,-134.05,-126.93,-0.04,-0.07,6.30,5.36,6.31,5.36,0.00,0.00,0
6181,1,80.74,3.36,0.00,0.00,0.00,0.0000,0.0000,0.0000,-134.05,-126.93,-0.04,-0.05,6.30,5.36,6.31,5.36,0.00,0.00,0
