# === BALANCE CONFIG ===
# inner_kp=2.0000
# inner_kd=0.0800
# arm_bal_kp=0.1000
# arm_bal_ki=0.0400
# arm_bal_kd=0.0200
# arm_bal_max_frac=0.6000
# arm_bal_speed=4.00
# arm_bal_deadband=0.15
# arm_bal_integral_max=0.60
# base_sp_fwd=92.00
# base_sp_tip=86.50
# base_sp_center=83.00
# base_sp_rate_max=3.00
# comp_alpha=0.9960
# max_drive_speed=25.00
# capture_err=1.00
# capture_rate=4.00
# capture_cmd=1.00
# capture_settle_ms=400
# arm_hold_max_ms=2500
# arm_return_speed=10.00
# balance_loop_hz=200
# control_loop_hz=50
# pos_gate_err=8.00
t_ms,state,roll,roll_rate,setpoint,angle_err,motor_vel,arm_bal_frac,bl_pos,br_pos,bl_vel,br_vel,arm_l,arm_r,meas_drift,meas_vel,pos_shift,flags
19540,2,90.94,-4.28,92.00,1.06,2.46,-0.0150,-5.19,1.46,1.07,1.13,3.86,3.59,-0.39,1.10,0.00,224
19560,2,90.25,-10.78,92.00,1.67,4.19,-0.0317,-5.19,1.46,-0.08,-0.10,3.89,3.56,-0.39,-0.09,0.00,224
19580,2,90.32,-6.81,92.00,1.68,3.91,-0.0218,-5.18,1.47,0.55,0.51,3.90,3.55,-0.38,0.53,0.00,224
19600,2,90.79,2.16,92.00,1.21,2.26,-0.0002,-5.14,1.51,1.78,1.67,3.90,3.55,-0.34,1.72,0.00,96
19619,2,91.46,10.50,92.00,0.53,0.23,0.0225,-5.07,1.57,2.61,2.59,3.88,3.57,-0.28,2.60,0.00,224
19640,2,91.94,14.03,92.00,0.06,-1.00,0.0316,-4.99,1.65,2.60,2.58,3.88,3.57,-0.20,2.59,0.00,224
19660,2,91.60,5.30,92.00,0.40,0.37,0.0162,-4.93,1.72,1.57,1.67,3.89,3.56,-0.13,1.62,0.00,224
19680,2,90.89,-5.15,92.00,1.11,2.64,-0.0150,-4.91,1.74,-0.12,-0.10,3.92,3.53,-0.12,-0.11,0.00,224
19700,2,90.46,-8.32,92.00,1.54,3.75,-0.0191,-4.93,1.73,-0.44,-0.40,3.94,3.51,-0.13,-0.42,0.00,224
19720,2,90.57,-3.26,92.00,1.43,3.11,-0.0051,-4.92,1.73,0.51,0.41,3.94,3.51,-0.12,0.46,0.00,96
19738,2,91.24,6.02,92.00,0.75,1.03,0.0121,-4.89,1.76,1.49,1.38,3.92,3.53,-0.09,1.44,0.00,224
19760,2,92.19,16.32,92.00,-0.01,-1.18,0.0291,-4.83,1.82,2.22,2.29,3.90,3.55,-0.03,2.26,0.00,224
19780,2,92.47,16.99,92.00,-0.47,-2.30,0.0270,-4.76,1.89,2.22,2.18,3.90,3.55,0.04,2.20,0.00,224
19800,2,92.25,9.11,92.00,-0.25,-1.23,-0.0063,-4.72,1.94,0.28,0.60,3.92,3.53,0.08,0.44,0.00,96
19820,2,91.53,-2.88,92.00,0.47,1.18,-0.0326,-4.73,1.92,-0.99,-0.94,3.94,3.51,0.07,-0.97,0.00,224
19840,2,90.95,-8.58,92.00,1.05,2.78,-0.0335,-4.76,1.89,-1.13,-1.20,3.95,3.50,0.04,-1.16,0.00,224
19860,2,91.17,-2.75,92.00,0.82,1.87,-0.0253,-4.79,1.86,-0.57,-0.72,3.93,3.52,0.01,-0.64,0.00,224
19879,2,91.75,5.83,92.00,0.25,0.02,-0.0002,-4.78,1.86,0.72,0.80,3.90,3.55,0.02,0.76,0.00,96
19900,2,92.42,13.13,92.00,-0.42,-1.90,0.0143,-4.75,1.90,1.44,1.60,3.88,3.57,0.05,1.52,0.00,224
19920,2,92.72,12.98,92.00,-0.72,-2.48,0.0126,-4.70,1.95,1.41,1.51,3.87,3.58,0.10,1.46,0.00,224
19940,2,92.27,3.78,92.00,-0.27,-0.84,-0.0178,-4.69,1.97,-0.09,-0.22,3.89,3.56,0.11,-0.15,0.00,240
19960,2,91.53,-6.64,92.00,0.31,1.01,-0.0356,-4.71,1.94,-1.08,-1.17,3.91,3.54,0.09,-1.12,0.00,224
19980,2,91.32,-7.13,92.00,0.68,1.94,-0.0393,-4.75,1.90,-1.30,-1.46,3.92,3.53,0.05,-1.38,0.00,224
19999,2,91.51,-2.77,92.00,0.49,1.20,-0.0271,-4.78,1.87,-0.77,-0.58,3.90,3.55,0.02,-0.68,0.00,224
20020,2,92.17,6.62,92.00,-0.17,-0.87,-0.0025,-4.77,1.88,0.62,0.66,3.88,3.57,0.03,0.64,0.00,96
20040,2,92.77,11.68,92.00,-0.70,-2.32,0.0094,-4.74,1.91,1.31,1.26,3.86,3.58,0.06,1.29,0.00,96
20060,2,92.66,6.21,92.00,-0.66,-1.82,0.0016,-4.71,1.94,0.78,0.93,3.86,3.58,0.09,0.85,0.00,96
20080,2,92.06,-3.68,92.00,-0.06,0.17,-0.0263,-4.71,1.94,-0.61,-0.51,3.88,3.56,0.09,-0.56,0.00,240
20100,2,91.39,-11.49,92.00,0.61,2.14,-0.0401,-4.75,1.90,-1.41,-1.40,3.90,3.54,0.05,-1.40,0.00,224
20119,2,91.20,-10.32,92.00,0.80,2.42,-0.0360,-4.79,1.86,-1.19,-1.28,3.91,3.54,0.01,-1.23,0.00,224
20140,2,91.66,-1.84,92.00,0.34,0.83,-0.0092,-4.80,1.85,0.31,0.26,3.89,3.56,0.00,0.29,0.00,112
20160,2,92.34,7.00,92.00,-0.21,-0.88,0.0054,-4.77,1.88,1.07,1.03,3.87,3.58,0.03,1.05,0.00,96
20180,2,92.59,7.88,92.00,-0.59,-1.81,0.0102,-4.73,1.92,1.35,1.29,3.86,3.59,0.07,1.32,0.00,224
20200,2,92.38,3.10,92.00,-0.38,-1.00,-0.0036,-4.70,1.95,0.42,0.74,3.88,3.57,0.10,0.58,0.00,96
20220,2,91.85,-5.07,92.00,0.15,0.70,-0.0278,-4.71,1.95,-0.63,-0.67,3.90,3.55,0.09,-0.65,0.00,224
20240,2,91.37,-9.69,92.00,0.63,2.04,-0.0319,-4.73,1.92,-0.95,-0.97,3.91,3.54,0.07,-0.96,0.00,224
20259,2,91.41,-5.36,92.00,0.59,1.60,-0.0255,-4.76,1.89,-0.59,-0.63,3.91,3.54,0.04,-0.61,0.00,224
20280,2,91.91,2.65,92.00,0.20,0.30,-0.0053,-4.75,1.90,0.47,0.52,3.89,3.56,0.05,0.50,0.00,112
20300,2,92.26,7.64,92.00,-0.27,-1.14,0.0040,-4.73,1.92,1.00,0.95,3.87,3.57,0.07,0.97,0.00,96
20320,2,92.57,9.75,92.00,-0.57,-1.92,0.0059,-4.69,1.95,1.14,1.04,3.87,3.58,0.10,1.09,0.00,96
20340,2,92.31,3.90,92.00,-0.31,-0.94,-0.0133,-4.68,1.97,0.06,0.09,3.88,3.56,0.12,0.07,0.00,240
20360,2,91.74,-4.54,92.00,0.14,0.51,-0.0297,-4.69,1.96,-0.77,-0.76,3.90,3.55,0.11,-0.77,0.00,224
20378,2,91.48,-6.31,92.00,0.52,1.54,-0.0320,-4.72,1.93,-1.00,-0.88,3.91,3.54,0.08,-0.94,0.00,224
20400,2,91.50,-3.46,92.00,0.50,1.28,-0.0281,-4.75,1.91,-0.52,-0.94,3.90,3.55,0.05,-0.73,0.00,224
20420,2,91.88,2.50,92.00,0.11,0.03,-0.0066,-4.74,1.90,0.44,0.42,3.88,3.56,0.06,0.43,0.00,112
20440,2,92.34,7.55,92.00,-0.34,-1.28,-0.0001,-4.72,1.92,0.74,0.78,3.87,3.58,0.07,0.76,0.00,96
20460,2,92.58,7.47,92.00,-0.58,-1.77,0.0020,-4.70,1.95,0.82,0.93,3.87,3.58,0.10,0.87,0.00,96
20480,2,92.45,3.14,92.00,-0.45,-1.15,-0.0166,-4.69,1.96,-0.09,-0.14,3.88,3.57,0.11,-0.11,0.00,224
20500,2,92.11,-2.68,92.00,-0.11,-0.00,-0.0290,-4.70,1.95,-0.67,-0.74,3.90,3.55,0.10,-0.70,0.00,240
20519,2,91.78,-6.07,92.00,0.22,0.93,-0.0347,-4.73,1.92,-1.02,-1.01,3.90,3.54,0.07,-1.02,0.00,224
20540,2,91.76,-4.61,92.00,0.25,0.89,-0.0287,-4.76,1.89,-0.62,-0.81,3.90,3.55,0.04,-0.72,0.00,224
20560,2,91.91,-1.53,92.00,0.09,0.29,-0.0130,-4.76,1.88,0.12,0.10,3.88,3.57,0.03,0.11,0.00,240
20580,2,92.25,3.06,92.00,-0.25,-0.74,-0.0036,-4.75,1.89,0.56,0.60,3.87,3.58,0.04,0.58,0.00,112
20600,2,92.39,3.72,92.00,-0.39,-1.09,-0.0073,-4.74,1.91,0.27,0.49,3.86,3.58,0.06,0.38,0.00,96
20620,2,92.27,0.69,92.00,-0.27,-0.59,-0.0149,-4.74,1.92,0.02,-0.03,3.87,3.57,0.06,-0.00,0.00,240
20639,2,92.05,-2.12,92.00,-0.05,0.06,-0.0217,-4.74,1.91,-0.25,-0.39,3.89,3.56,0.06,-0.32,0.00,240
20660,2,91.83,-4.68,92.00,0.17,0.72,-0.0221,-4.75,1.90,-0.34,-0.38,3.89,3.55,0.05,-0.36,0.00,224
20681,2,91.63,-5.72,92.00,0.36,1.18,-0.0241,-4.76,1.88,-0.51,-0.49,3.89,3.56,0.03,-0.50,0.00,224
20700,2,91.72,-3.44,92.00,0.28,0.84,-0.0146,-4.77,1.88,0.01,0.01,3.88,3.57,0.03,0.01,0.00,240
20720,2,91.90,0.04,92.00,0.10,0.20,-0.0052,-4.76,1.89,0.52,0.49,3.88,3.57,0.03,0.50,0.00,112
20740,2,92.02,1.13,92.00,-0.02,-0.12,-0.0007,-4.74,1.91,0.78,0.68,3.87,3.57,0.06,0.73,0.00,112
20759,2,91.91,-0.21,92.00,0.09,0.19,-0.0080,-4.73,1.92,0.35,0.38,3.88,3.57,0.07,0.36,0.00,112
20780,2,91.75,-2.25,92.00,0.25,0.68,-0.0125,-4.72,1.93,0.09,0.15,3.89,3.56,0.08,0.12,0.00,240
20800,2,91.65,-2.70,92.00,0.35,0.91,-0.0129,-4.72,1.93,0.12,0.07,3.90,3.55,0.08,0.09,0.00,240
20820,2,91.71,-1.10,92.00,0.29,0.67,-0.0099,-4.72,1.93,0.26,0.24,3.90,3.55,0.08,0.25,0.00,112
20840,2,91.77,0.09,92.00,0.23,0.45,-0.0063,-4.70,1.94,0.48,0.41,3.90,3.55,0.09,0.44,0.00,112
20860,2,91.83,0.95,92.00,0.17,0.26,-0.0078,-4.69,1.96,0.32,0.41,3.89,3.56,0.11,0.37,0.00,112
20880,2,91.92,2.06,92.00,0.08,-0.01,-0.0051,-4.68,1.97,0.46,0.55,3.89,3.55,0.12,0.51,0.00,112
20898,2,91.84,0.37,92.00,0.16,0.30,-0.0072,-4.67,1.99,0.47,0.33,3.90,3.55,0.13,0.40,0.00,112
20920,2,91.69,-1.75,92.00,0.31,0.75,-0.0165,-4.66,1.99,-0.08,-0.10,3.90,3.55,0.14,-0.09,0.00,240
20940,2,91.63,-2.02,92.00,0.37,0.90,-0.0121,-4.66,1.99,0.14,0.13,3.90,3.55,0.14,0.13,0.00,240
20959,2,91.67,-0.48,92.00,0.33,0.70,-0.0097,-4.65,1.99,0.21,0.31,3.90,3.55,0.14,0.26,0.00,112
20980,2,91.85,2.08,92.00,0.15,0.14,-0.0030,-4.64,2.01,0.65,0.50,3.89,3.55,0.16,0.58,0.00,112
21000,2,91.98,3.41,92.00,0.02,-0.23,0.0003,-4.62,2.03,0.68,0.61,3.89,3.56,0.18,0.65,0.00,112
21018,2,91.96,2.35,92.00,0.04,-0.11,-0.0044,-4.61,2.04,0.35,0.33,3.89,3.55,0.19,0.34,0.00,112
21040,2,91.92,1.30,92.00,0.08,0.07,-0.0084,-4.60,2.05,0.02,0.20,3.90,3.55,0.20,0.11,0.00,112
21060,2,91.89,0.95,92.00,0.11,0.15,-0.0118,-4.61,2.05,-0.08,-0.04,3.91,3.54,0.19,-0.06,0.00,240
21080,2,91.91,1.22,92.00,0.09,0.08,-0.0107,-4.61,2.05,-0.01,0.01,3.90,3.54,0.19,-0.00,0.00,240
21100,2,91.98,2.18,92.00,0.02,-0.13,-0.0106,-4.61,2.05,0.02,-0.01,3.90,3.55,0.19,0.01,0.00,240
21120,2,92.06,3.03,92.00,-0.06,-0.36,-0.0103,-4.60,2.05,0.02,0.00,3.90,3.55,0.20,0.01,0.00,240
21140,2,92.15,3.81,92.00,-0.15,-0.61,-0.0091,-4.60,2.05,0.04,0.07,3.90,3.55,0.20,0.06,0.00,112
21160,2,92.22,4.01,92.00,-0.22,-0.76,-0.0097,-4.60,2.05,0.03,0.01,3.89,3.55,0.20,0.02,0.00,96
21180,2,92.22,3.16,92.00,-0.22,-0.70,-0.0142,-4.61,2.04,-0.23,-0.16,3.89,3.55,0.19,-0.19,0.00,240
21200,2,92.26,3.08,92.00,-0.26,-0.76,-0.0205,-4.62,2.03,-0.48,-0.46,3.90,3.55,0.18,-0.47,0.00,240
21220,2,92.39,4.35,92.00,-0.39,-1.13,-0.0188,-4.63,2.02,-0.37,-0.30,3.90,3.55,0.17,-0.34,0.00,224
21240,2,92.44,4.17,92.00,-0.44,-1.22,-0.0214,-4.64,2.01,-0.39,-0.47,3.89,3.56,0.16,-0.43,0.00,224
21260,2,92.46,3.25,92.00,-0.46,-1.18,-0.0279,-4.66,1.99,-0.73,-0.73,3.89,3.56,0.14,-0.73,0.00,224
21280,2,92.50,3.28,92.00,-0.50,-1.27,-0.0263,-4.68,1.97,-0.70,-0.61,3.88,3.57,0.12,-0.66,0.00,224
21300,2,92.62,4.52,92.00,-0.62,-1.60,-0.0284,-4.70,1.95,-0.78,-0.80,3.88,3.57,0.10,-0.79,0.00,224
21320,2,92.72,4.55,92.00,-0.72,-1.81,-0.0265,-4.72,1.93,-0.79,-0.63,3.87,3.58,0.08,-0.71,0.00,224
21340,2,92.79,4.57,92.00,-0.79,-1.94,-0.0300,-4.75,1.90,-0.83,-0.99,3.87,3.58,0.05,-0.91,0.00,224
21360,2,92.84,4.18,92.00,-0.84,-2.01,-0.0313,-4.78,1.87,-0.97,-1.03,3.87,3.58,0.02,-1.00,0.00,224
21380,2,92.83,3.19,92.00,-0.83,-1.92,-0.0350,-4.81,1.84,-1.24,-1.17,3.87,3.58,-0.01,-1.21,0.00,224
21399,2,92.83,2.23,92.00,-0.83,-1.83,-0.0366,-4.85,1.80,-1.35,-1.25,3.86,3.58,-0.05,-1.30,0.00,224
21420,2,92.82,1.41,92.00,-0.82,-1.76,-0.0363,-4.89,1.77,-1.34,-1.21,3.86,3.59,-0.09,-1.28,0.00,224
21440,2,92.80,0.50,92.00,-0.80,-1.65,-0.0351,-4.93,1.73,-1.18,-1.23,3.86,3.59,-0.13,-1.20,0.00,224
21460,2,92.82,-0.09,92.00,-0.82,-1.63,-0.0335,-4.96,1.69,-0.99,-1.12,3.85,3.60,-0.16,-1.05,0.00,224
21478,2,92.76,-1.64,92.00,-0.76,-1.39,-0.0371,-5.00,1.65,-0.96,-1.16,3.85,3.60,-0.20,-1.06,0.00,224
21502,2,92.65,-3.55,92.00,-0.65,-1.02,-0.0423,-5.03,1.62,-1.12,-1.16,3.85,3.60,-0.23,-1.14,0.00,224
21518,2,92.57,-4.70,92.00,-0.57,-0.77,-0.0449,-5.06,1.59,-1.16,-1.03,3.85,3.60,-0.26,-1.10,0.00,224
21540,2,92.38,-6.36,92.00,-0.38,-0.25,-0.0478,-5.09,1.56,-1.07,-0.99,3.85,3.60,-0.29,-1.03,0.00,224
21560,2,92.24,-6.84,92.00,-0.24,0.06,-0.0438,-5.12,1.53,-0.62,-0.66,3.85,3.60,-0.32,-0.64,0.00,224
21580,2,92.17,-6.51,92.00,-0.17,0.18,-0.0422,-5.14,1.51,-0.36,-0.54,3.84,3.61,-0.34,-0.45,0.00,224
21600,2,92.16,-5.17,92.00,-0.16,0.08,-0.0392,-5.14,1.50,-0.17,-0.29,3.83,3.61,-0.35,-0.23,0.00,224
21620,2,92.13,-4.22,92.00,-0.13,0.08,-0.0335,-5.15,1.50,0.03,0.13,3.83,3.61,-0.35,0.08,0.00,224
21640,2,92.08,-3.60,92.00,-0.08,0.12,-0.0361,-5.15,1.50,-0.08,0.01,3.83,3.61,-0.35,-0.03,0.00,240
21658,2,92.04,-3.09,92.00,-0.04,0.17,-0.0354,-5.15,1.50,0.00,0.04,3.84,3.61,-0.35,0.02,0.00,240
21680,2,92.02,-2.13,92.00,-0.02,0.12,-0.0349,-5.15,1.50,0.03,0.08,3.84,3.60,-0.35,0.06,0.00,240
21700,2,92.06,-0.69,92.00,-0.06,-0.07,-0.0354,-5.15,1.50,0.03,0.01,3.85,3.60,-0.35,0.02,0.00,240
21720,2,92.14,0.85,92.00,-0.14,-0.35,-0.0330,-5.14,1.51,0.12,0.13,3.85,3.60,-0.34,0.12,0.00,240
21740,2,92.21,1.82,92.00,-0.21,-0.56,-0.0337,-5.14,1.51,0.08,0.05,3.85,3.60,-0.34,0.07,0.00,240
21760,2,92.26,2.33,92.00,-0.26,-0.70,-0.0356,-5.14,1.51,-0.03,-0.03,3.85,3.60,-0.34,-0.03,0.00,240
21780,2,92.28,2.29,92.00,-0.28,-0.74,-0.0381,-5.14,1.51,-0.14,-0.14,3.85,3.60,-0.35,-0.14,0.00,240
21799,2,92.30,2.27,92.00,-0.30,-0.79,-0.0418,-5.15,1.50,-0.30,-0.29,3.85,3.60,-0.35,-0.30,0.00,240
21820,2,92.29,1.74,92.00,-0.29,-0.71,-0.0446,-5.16,1.49,-0.44,-0.32,3.85,3.60,-0.36,-0.38,0.00,240
21840,2,92.32,1.89,92.00,-0.29,-0.71,-0.0518,-5.18,1.47,-0.66,-0.69,3.85,3.60,-0.38,-0.67,0.00,240
21860,2,92.47,3.63,92.00,-0.47,-1.23,-0.0483,-5.20,1.45,-0.41,-0.48,3.84,3.60,-0.40,-0.44,0.00,224
21880,2,92.61,4.49,92.00,-0.61,-1.58,-0.0469,-5.21,1.44,-0.32,-0.37,3.84,3.61,-0.41,-0.35,0.00,224
21900,2,92.66,3.67,92.00,-0.66,-1.62,-0.0539,-5.22,1.43,-0.62,-0.71,3.83,3.62,-0.42,-0.67,0.00,224
21919,2,92.66,2.60,92.00,-0.66,-1.53,-0.0565,-5.24,1.41,-0.77,-0.62,3.83,3.62,-0.44,-0.69,0.00,224
21940,2,92.63,2.21,92.00,-0.63,-1.44,-0.0660,-5.27,1.38,-1.02,-1.08,3.83,3.62,-0.47,-1.05,0.00,224
21960,2,92.67,2.39,92.00,-0.65,-1.48,-0.0695,-5.30,1.35,-1.13,-1.05,3.82,3.62,-0.50,-1.09,0.00,224
21980,2,92.70,2.79,92.00,-0.70,-1.62,-0.0713,-5.33,1.32,-1.10,-0.95,3.82,3.63,-0.53,-1.03,0.00,224
22000,2,92.79,3.37,92.00,-0.79,-1.85,-0.0692,-5.36,1.29,-0.69,-0.92,3.81,3.64,-0.56,-0.80,0.00,224
22020,2,92.88,3.94,92.00,-0.88,-2.08,-0.0749,-5.39,1.26,-0.98,-1.06,3.80,3.65,-0.59,-1.02,0.00,224
22039,2,92.97,4.00,92.00,-0.97,-2.27,-0.0777,-5.42,1.23,-1.13,-1.00,3.79,3.65,-0.62,-1.06,0.00,224
22058,2,92.96,2.85,92.00,-0.96,-2.15,-0.0840,-5.46,1.20,-1.27,-1.18,3.79,3.66,-0.66,-1.23,0.00,224
22081,2,92.89,1.09,92.00,-0.90,-1.91,-0.0912,-5.49,1.16,-1.35,-1.38,3.79,3.66,-0.69,-1.37,0.00,224
22100,2,92.87,0.50,92.00,-0.87,-1.78,-0.0977,-5.54,1.11,-1.48,-1.47,3.78,3.67,-0.74,-1.48,0.00,224
22120,2,92.92,0.96,92.00,-0.92,-1.91,-0.0999,-5.58,1.07,-1.39,-1.39,3.77,3.68,-0.78,-1.39,0.00,224
22140,2,93.01,1.66,92.00,-1.01,-2.16,-0.1000,-5.62,1.03,-1.28,-1.22,3.76,3.68,-0.82,-1.25,0.00,224
22160,2,93.08,1.70,92.00,-1.08,-2.30,-0.1009,-5.66,0.99,-1.17,-1.15,3.75,3.69,-0.86,-1.16,0.00,224
22179,2,93.04,-0.13,92.00,-1.04,-2.07,-0.1060,-5.69,0.96,-1.28,-1.14,3.74,3.70,-0.90,-1.21,0.00,224
22200,2,92.78,-3.97,92.00,-0.83,-1.38,-0.1171,-5.74,0.92,-1.41,-1.32,3.74,3.71,-0.94,-1.37,0.00,224
22220,2,92.60,-5.94,92.00,-0.60,-0.73,-0.1261,-5.78,0.87,-1.42,-1.51,3.74,3.71,-0.98,-1.46,0.00,224
22240,2,92.47,-6.33,92.00,-0.47,-0.43,-0.1300,-5.82,0.83,-1.23,-1.42,3.73,3.72,-1.02,-1.33,0.00,224
22260,2,92.51,-4.38,92.00,-0.51,-0.67,-0.1239,-5.86,0.79,-0.84,-0.91,3.72,3.73,-1.06,-0.87,0.00,224
22280,2,92.65,-2.21,92.00,-0.65,-1.13,-0.1190,-5.88,0.77,-0.61,-0.65,3.70,3.74,-1.08,-0.63,0.00,224
22298,2,92.65,-2.75,92.00,-0.65,-1.07,-0.1124,-5.89,0.76,-0.29,-0.15,3.69,3.75,-1.09,-0.22,0.00,224
22320,2,92.37,-6.68,92.00,-0.37,-0.20,-0.1230,-5.90,0.75,-0.50,-0.50,3.69,3.75,-1.10,-0.50,0.00,224
22340,2,91.99,-10.57,92.00,0.01,0.87,-0.1378,-5.92,0.73,-0.77,-0.91,3.70,3.75,-1.12,-0.84,0.00,224
22360,2,91.67,-11.82,92.00,0.33,1.60,-0.1318,-5.94,0.71,-0.65,-0.74,3.70,3.74,-1.14,-0.69,0.00,224
22380,2,91.71,-8.02,92.00,0.29,1.23,-0.1232,-5.96,0.69,-0.13,-0.18,3.70,3.75,-1.16,-0.15,0.00,224
22400,2,91.89,-3.60,92.00,0.11,0.51,-0.1133,-5.95,0.70,0.43,0.48,3.68,3.76,-1.15,0.46,0.00,240
22420,2,92.13,0.50,92.00,-0.13,-0.30,-0.1008,-5.93,0.72,0.89,1.04,3.68,3.77,-1.13,0.97,0.00,240
22439,2,92.15,0.33,92.00,-0.15,-0.33,-0.0989,-5.90,0.75,0.93,0.88,3.69,3.76,-1.10,0.91,0.00,240
22460,2,91.82,-4.12,92.00,0.18,0.68,-0.1130,-5.88,0.77,0.09,0.10,3.70,3.75,-1.08,0.10,0.00,224
22481,2,91.47,-6.55,92.00,0.48,1.47,-0.1128,-5.89,0.76,-0.20,-0.10,3.71,3.73,-1.09,-0.15,0.00,224
22500,2,91.38,-5.72,92.00,0.62,1.70,-0.1082,-5.89,0.76,0.06,0.01,3.72,3.72,-1.09,0.04,0.00,224
22520,2,91.38,-3.89,92.00,0.62,1.54,-0.1003,-5.88,0.77,0.48,0.39,3.72,3.73,-1.08,0.43,0.00,224
22540,2,91.59,0.27,92.00,0.41,0.80,-0.0973,-5.87,0.78,0.61,0.72,3.72,3.73,-1.07,0.66,0.00,240
22559,2,91.89,4.77,92.00,0.11,-0.15,-0.0861,-5.83,0.81,1.32,1.22,3.72,3.73,-1.04,1.27,0.00,224
22580,2,92.09,6.44,92.00,-0.09,-0.69,-0.0829,-5.80,0.85,1.26,1.28,3.72,3.72,-1.00,1.27,0.00,224
22601,2,91.86,1.44,92.00,0.06,-0.10,-0.0983,-5.78,0.87,0.25,0.41,3.73,3.72,-0.98,0.33,0.00,240
22620,2,91.62,-1.84,92.00,0.38,0.91,-0.1054,-5.78,0.87,-0.19,-0.18,3.74,3.70,-0.98,-0.18,0.00,240
22640,2,91.41,-3.43,92.00,0.59,1.46,-0.1043,-5.79,0.86,-0.22,-0.27,3.75,3.69,-0.99,-0.25,0.00,224
22660,2,91.43,-1.93,92.00,0.57,1.29,-0.0986,-5.79,0.86,0.10,0.08,3.75,3.70,-0.99,0.09,0.00,224
22679,2,91.64,1.53,92.00,0.36,0.59,-0.0919,-5.78,0.87,0.53,0.55,3.74,3.71,-0.98,0.54,0.00,240
22700,2,91.92,4.90,92.00,0.08,-0.23,-0.0840,-5.75,0.89,0.99,0.99,3.73,3.71,-0.96,0.99,0.00,224
22720,2,92.07,5.47,92.00,-0.07,-0.58,-0.0825,-5.73,0.92,0.86,1.00,3.73,3.71,-0.93,0.93,0.00,224
22740,2,91.84,0.92,92.00,0.16,0.25,-0.0954,-5.71,0.94,0.12,0.15,3.74,3.71,-0.91,0.13,0.00,240
22760,2,91.67,-1.28,92.00,0.33,0.75,-0.0993,-5.71,0.94,-0.08,-0.21,3.75,3.70,-0.92,-0.15,0.00,240
22780,2,91.59,-1.29,92.00,0.41,0.92,-0.0947,-5.72,0.93,0.05,0.04,3.76,3.69,-0.92,0.04,0.00,240
22800,2,91.65,-0.38,92.00,0.38,0.82,-0.0945,-5.71,0.94,0.05,0.12,3.75,3.70,-0.92,0.09,0.00,240
22818,2,91.80,1.96,92.00,0.20,0.25,-0.0906,-5.71,0.94,0.30,0.40,3.74,3.70,-0.91,0.35,0.00,240
22840,2,92.14,6.10,92.00,-0.07,-0.57,-0.0807,-5.69,0.96,0.82,0.77,3.74,3.70,-0.89,0.80,0.00,224
22860,2,92.07,4.02,92.00,-0.07,-0.45,-0.0882,-5.67,0.98,0.40,0.30,3.74,3.70,-0.87,0.35,0.00,224
22880,2,91.96,2.06,92.00,0.04,-0.09,-0.0962,-5.67,0.98,-0.06,-0.03,3.75,3.70,-0.87,-0.04,0.00,240
22900,2,91.88,1.34,92.00,0.12,0.14,-0.0967,-5.67,0.98,-0.11,-0.10,3.76,3.69,-0.87,-0.10,0.00,240
22920,2,91.88,1.28,92.00,0.12,0.14,-0.0980,-5.67,0.98,-0.08,-0.23,3.76,3.69,-0.87,-0.15,0.00,240
22938,2,91.97,1.97,92.00,0.03,-0.09,-0.0965,-5.68,0.97,-0.02,0.01,3.75,3.70,-0.88,-0.01,0.00,240
22960,2,92.03,2.35,92.00,-0.03,-0.25,-0.0953,-5.68,0.97,0.04,0.05,3.75,3.70,-0.88,0.05,0.00,240
22980,2,92.10,2.55,92.00,-0.10,-0.40,-0.0958,-5.68,0.97,-0.07,0.04,3.74,3.70,-0.88,-0.02,0.00,240
23000,2,92.15,2.62,92.00,-0.15,-0.50,-0.0953,-5.68,0.97,-0.02,-0.02,3.74,3.70,-0.88,-0.02,0.00,240
23020,2,92.15,1.99,92.00,-0.15,-0.47,-0.0976,-5.68,0.97,-0.17,-0.09,3.74,3.70,-0.88,-0.13,0.00,240
23040,2,92.11,0.72,92.00,-0.11,-0.28,-0.1008,-5.68,0.97,-0.27,-0.19,3.74,3.70,-0.88,-0.23,0.00,240
23060,2,92.01,-1.01,92.00,-0.01,0.07,-0.1052,-5.69,0.96,-0.34,-0.34,3.74,3.70,-0.89,-0.34,0.00,240
23079,2,91.97,-1.21,92.00,0.03,0.15,-0.1081,-5.71,0.94,-0.38,-0.48,3.74,3.71,-0.91,-0.43,0.00,240
23101,2,92.09,0.43,92.00,-0.07,-0.14,-0.1000,-5.71,0.93,0.03,-0.09,3.74,3.71,-0.91,-0.03,0.00,240
23121,2,92.17,0.63,92.00,-0.15,-0.36,-0.0977,-5.71,0.94,0.04,0.02,3.73,3.71,-0.91,0.03,0.00,240
23140,2,92.18,0.19,92.00,-0.18,-0.37,-0.0981,-5.71,0.94,-0.06,0.05,3.73,3.72,-0.91,-0.00,0.00,240
23160,2,92.13,-0.63,92.00,-0.13,-0.21,-0.0989,-5.71,0.94,0.01,-0.03,3.73,3.72,-0.91,-0.01,0.00,240
23180,2,92.03,-1.85,92.00,-0.03,0.09,-0.1034,-5.71,0.93,-0.13,-0.19,3.73,3.71,-0.92,-0.16,0.00,240
23199,2,91.94,-2.45,92.00,0.06,0.31,-0.1028,-5.72,0.93,-0.09,-0.15,3.73,3.71,-0.92,-0.12,0.00,240
