# === BALANCE CONFIG ===
# inner_kp=2.0000
# inner_kd=0.0800
# arm_bal_kp=0.0500
# arm_bal_ki=0.0250
# arm_bal_kd=0.0150
# arm_bal_max_frac=0.2500
# arm_bal_frac_rate=0.3000
# arm_bal_motor_speed=2.00
# arm_bal_deadband=0.15
# arm_bal_integral_max=0.25
# arm_bal_decay=0.9950
# vel_trim_gain=0.1000
# vel_trim_max=2.00
# vel_trim_filter=0.0200
# arm_center_left=1.7683
# arm_center_right=-1.7671
# base_sp_fwd=92.00
# base_sp_tip=86.50
# base_sp_center=83.00
# base_sp_rate_max=3.00
# comp_alpha=0.9960
# max_drive_speed=25.00
# capture_err=1.00
# capture_rate=4.00
# capture_cmd=1.00
# capture_settle_ms=400
# arm_hold_max_ms=2500
# arm_return_speed=10.00
# balance_loop_hz=200
# control_loop_hz=50
# pos_gate_err=8.00
t_ms,state,roll,roll_rate,setpoint,angle_err,motor_vel,arm_bal_frac,vel_trim,arm_bal_integ,bl_pos,br_pos,bl_vel,br_vel,arm_l,arm_r,arm_l_tgt,arm_r_tgt,meas_drift,meas_vel,flags
16200,2,92.24,0.25,92.32,0.07,0.13,-0.2500,0.3164,-0.2500,-156.68,-149.95,0.09,0.01,3.49,4.00,3.50,4.00,-5.90,0.05,240
16219,2,92.27,0.54,92.32,0.06,0.08,-0.2500,0.3164,-0.2500,-156.68,-149.94,0.11,0.08,3.49,4.00,3.50,4.00,-5.90,0.10,240
16241,2,92.29,0.75,92.32,0.02,-0.02,-0.2500,0.3165,-0.2500,-156.68,-149.94,0.10,0.05,3.49,4.00,3.50,4.00,-5.89,0.08,240
16260,2,92.32,0.89,92.32,-0.00,-0.08,-0.2500,0.3166,-0.2500,-156.68,-149.94,0.06,0.09,3.49,4.00,3.50,4.00,-5.89,0.08,240
16280,2,92.34,0.91,92.32,-0.02,-0.11,-0.2500,0.3166,-0.2500,-156.67,-149.94,0.02,0.09,3.49,4.00,3.50,4.00,-5.89,0.05,240
16300,2,92.35,0.84,92.32,-0.03,-0.13,-0.2500,0.3167,-0.2500,-156.67,-149.94,0.05,-0.01,3.49,4.00,3.50,4.00,-5.89,0.02,240
16320,2,92.37,0.91,92.32,-0.05,-0.18,-0.2500,0.3167,-0.2500,-156.67,-149.94,-0.00,-0.03,3.49,4.00,3.50,4.00,-5.89,-0.02,240
16340,2,92.38,0.87,92.32,-0.06,-0.20,-0.2500,0.3168,-0.2500,-156.67,-149.94,-0.02,-0.02,3.49,4.00,3.50,4.00,-5.89,-0.02,240
16360,2,92.38,0.68,92.32,-0.07,-0.19,-0.2500,0.3168,-0.2500,-156.68,-149.94,-0.05,-0.07,3.49,4.00,3.50,4.00,-5.89,-0.06,240
16380,2,92.38,0.44,92.32,-0.06,-0.16,-0.2500,0.3169,-0.2500,-156.68,-149.94,-0.06,-0.11,3.49,4.00,3.50,4.00,-5.89,-0.08,240
16400,2,92.38,0.32,92.32,-0.06,-0.15,-0.2500,0.3170,-0.2500,-156.68,-149.94,-0.15,-0.07,3.49,4.00,3.50,4.00,-5.90,-0.11,240
16420,2,92.39,0.30,92.32,-0.07,-0.16,-0.2500,0.3170,-0.2500,-156.69,-149.95,-0.12,-0.10,3.49,4.00,3.50,4.00,-5.90,-0.11,240
16440,2,92.40,0.43,92.32,-0.09,-0.21,-0.2500,0.3171,-0.2500,-156.69,-149.95,-0.11,-0.08,3.49,4.00,3.50,4.00,-5.90,-0.09,240
16460,2,92.42,0.55,92.32,-0.10,-0.25,-0.2500,0.3172,-0.2500,-156.69,-149.95,-0.11,-0.18,3.49,4.00,3.50,4.00,-5.91,-0.14,240
16478,2,92.43,0.46,92.32,-0.11,-0.26,-0.2500,0.3172,-0.2500,-156.70,-149.96,-0.05,-0.15,3.49,4.00,3.50,4.00,-5.91,-0.10,240
16500,2,92.43,0.35,92.32,-0.11,-0.25,-0.2500,0.3173,-0.2500,-156.70,-149.96,-0.17,-0.14,3.49,4.00,3.50,4.00,-5.91,-0.16,240
16520,2,92.46,0.63,92.32,-0.14,-0.33,-0.2500,0.3174,-0.2500,-156.71,-149.97,-0.16,-0.11,3.49,4.00,3.50,4.00,-5.92,-0.14,240
16540,2,92.50,1.02,92.32,-0.18,-0.44,-0.2500,0.3175,-0.2500,-156.71,-149.97,-0.13,-0.14,3.49,4.00,3.50,4.00,-5.92,-0.13,240
16560,2,92.48,0.53,92.32,-0.17,-0.37,-0.2500,0.3176,-0.2500,-156.71,-149.98,-0.07,-0.23,3.49,4.00,3.50,4.00,-5.93,-0.15,240
16580,2,92.49,0.46,92.32,-0.17,-0.38,-0.2500,0.3177,-0.2500,-156.72,-149.98,-0.23,-0.26,3.49,4.00,3.50,4.00,-5.93,-0.24,240
16598,2,92.46,-0.08,92.32,-0.15,-0.31,-0.2500,0.3178,-0.2500,-156.72,-149.99,-0.29,-0.12,3.49,4.00,3.50,4.00,-5.94,-0.20,240
16620,2,92.41,-0.89,92.32,-0.09,-0.11,-0.2500,0.3179,-0.2500,-156.74,-149.99,-0.42,-0.26,3.49,4.00,3.50,4.00,-5.95,-0.34,240
16640,2,92.44,-0.28,92.32,-0.13,-0.23,-0.2500,0.3180,-0.2500,-156.75,-150.00,-0.13,-0.34,3.49,4.00,3.50,4.00,-5.96,-0.24,240
16660,2,92.52,0.73,92.32,-0.20,-0.46,-0.2500,0.3181,-0.2500,-156.75,-150.01,-0.08,-0.20,3.49,4.00,3.50,4.00,-5.97,-0.14,240
16680,2,92.56,1.13,92.32,-0.24,-0.58,-0.2500,0.3182,-0.2500,-156.75,-150.02,-0.04,-0.13,3.49,4.00,3.50,4.00,-5.97,-0.08,240
16700,2,92.60,1.23,92.32,-0.28,-0.66,-0.2500,0.3184,-0.2500,-156.75,-150.02,-0.19,-0.15,3.49,4.00,3.50,4.00,-5.97,-0.17,240
16720,2,92.58,0.54,92.32,-0.26,-0.56,-0.2500,0.3185,-0.2500,-156.76,-150.03,-0.22,-0.14,3.49,4.00,3.50,4.00,-5.98,-0.18,240
16740,2,92.51,-0.77,92.32,-0.19,-0.32,-0.2500,0.3186,-0.2500,-156.77,-150.03,-0.50,-0.25,3.49,4.00,3.50,4.00,-5.99,-0.38,240
16760,2,92.42,-1.85,92.32,-0.10,-0.05,-0.2500,0.3188,-0.2500,-156.79,-150.04,-0.56,-0.44,3.49,4.00,3.50,4.00,-6.00,-0.50,240
16780,2,92.41,-1.40,92.32,-0.09,-0.08,-0.2500,0.3190,-0.2500,-156.80,-150.06,-0.16,-0.43,3.49,4.00,3.50,4.00,-6.01,-0.30,240
16800,2,92.46,-0.48,92.32,-0.14,-0.24,-0.2500,0.3191,-0.2500,-156.80,-150.07,-0.12,-0.18,3.49,4.00,3.50,4.00,-6.02,-0.15,240
16820,2,92.50,0.22,92.32,-0.18,-0.39,-0.2500,0.3193,-0.2500,-156.81,-150.07,-0.17,-0.07,3.49,4.00,3.50,4.00,-6.02,-0.12,240
16840,2,92.51,0.23,92.32,-0.19,-0.40,-0.2500,0.3195,-0.2500,-156.81,-150.07,-0.20,-0.08,3.49,4.00,3.50,4.00,-6.03,-0.14,240
16860,2,92.50,-0.07,92.32,-0.18,-0.36,-0.2500,0.3197,-0.2500,-156.82,-150.08,-0.22,-0.17,3.49,4.00,3.50,4.00,-6.03,-0.19,240
16880,2,92.43,-1.09,92.32,-0.11,-0.14,-0.2500,0.3199,-0.2500,-156.82,-150.08,-0.16,-0.39,3.49,4.00,3.50,4.00,-6.04,-0.28,240
16900,2,92.42,-1.10,92.32,-0.10,-0.11,-0.2500,0.3201,-0.2500,-156.83,-150.10,-0.27,-0.46,3.49,4.00,3.50,4.00,-6.05,-0.36,240
16920,2,92.50,0.24,92.32,-0.18,-0.37,-0.2500,0.3203,-0.2500,-156.84,-150.10,-0.12,-0.12,3.49,4.00,3.50,4.00,-6.05,-0.12,240
16940,2,92.54,0.74,92.32,-0.22,-0.51,-0.2500,0.3205,-0.2500,-156.84,-150.10,-0.09,-0.04,3.49,4.00,3.50,4.00,-6.05,-0.06,240
16960,2,92.52,-0.02,92.32,-0.20,-0.39,-0.2500,0.3207,-0.2500,-156.84,-150.10,-0.23,-0.11,3.49,4.00,3.50,4.00,-6.06,-0.17,240
16979,2,92.47,-0.79,92.32,-0.16,-0.28,-0.2500,0.3209,-0.2500,-156.85,-150.11,-0.20,-0.22,3.49,4.00,3.50,4.00,-6.06,-0.21,240
17000,2,92.39,-1.83,92.32,-0.07,0.01,-0.2500,0.3211,-0.2500,-156.86,-150.12,-0.31,-0.28,3.49,4.00,3.50,4.00,-6.07,-0.29,240
17020,2,92.35,-1.92,92.32,-0.03,0.09,-0.2500,0.3213,-0.2500,-156.87,-150.13,-0.31,-0.30,3.49,4.00,3.50,4.00,-6.08,-0.31,240
17040,2,92.39,-1.03,92.32,-0.07,-0.05,-0.2500,0.3215,-0.2500,-156.87,-150.13,-0.05,-0.15,3.49,4.00,3.50,4.00,-6.09,-0.10,240
17060,2,92.42,-0.44,92.32,-0.09,-0.15,-0.2500,0.3217,-0.2500,-156.87,-150.13,0.00,-0.02,3.49,4.00,3.50,4.00,-6.09,-0.01,240
17078,2,92.43,-0.23,92.32,-0.11,-0.19,-0.2500,0.3219,-0.2500,-156.87,-150.14,-0.01,0.02,3.49,4.00,3.50,4.00,-6.09,0.01,240
17100,2,92.41,-0.58,92.32,-0.09,-0.14,-0.2500,0.3221,-0.2500,-156.87,-150.14,-0.05,-0.00,3.49,4.00,3.50,4.00,-6.09,-0.03,240
17118,2,92.37,-1.15,92.32,-0.06,-0.04,-0.2500,0.3224,-0.2500,-156.88,-150.14,-0.08,-0.16,3.49,4.00,3.50,4.00,-6.09,-0.12,240
17141,2,92.34,-1.35,92.32,-0.02,0.07,-0.2500,0.3226,-0.2500,-156.88,-150.14,-0.06,-0.19,3.49,4.00,3.50,4.00,-6.09,-0.12,240
17160,2,92.31,-1.43,92.32,0.01,0.13,-0.2500,0.3228,-0.2500,-156.88,-150.15,-0.04,-0.11,3.49,4.00,3.50,4.00,-6.10,-0.07,240
17180,2,92.29,-1.49,92.32,0.03,0.18,-0.2500,0.3230,-0.2500,-156.88,-150.15,-0.08,0.02,3.49,4.00,3.50,4.00,-6.10,-0.03,240
17200,2,92.27,-1.49,92.32,0.05,0.22,-0.2500,0.3232,-0.2500,-156.88,-150.15,0.02,0.01,3.49,4.00,3.50,4.00,-6.10,0.01,240
17220,2,92.26,-1.42,92.32,0.07,0.25,-0.2500,0.3234,-0.2500,-156.88,-150.15,0.07,0.01,3.49,4.00,3.50,4.00,-6.10,0.04,240
17239,2,92.26,-1.04,92.32,0.06,0.22,-0.2500,0.3236,-0.2500,-156.88,-150.14,0.07,0.09,3.49,4.00,3.50,4.00,-6.10,0.08,240
17260,2,92.27,-0.76,92.32,0.06,0.18,-0.2500,0.3238,-0.2500,-156.88,-150.14,0.14,0.11,3.49,4.00,3.50,4.00,-6.09,0.13,240
17280,2,92.27,-0.54,92.32,0.05,0.15,-0.2500,0.3239,-0.2500,-156.88,-150.14,0.07,0.13,3.49,4.00,3.50,4.00,-6.09,0.10,240
17301,2,92.27,-0.53,92.32,0.06,0.16,-0.2500,0.3241,-0.2500,-156.87,-150.13,0.14,0.19,3.49,4.00,3.50,4.00,-6.08,0.16,240
17320,2,92.24,-0.91,92.32,0.09,0.25,-0.2500,0.3242,-0.2500,-156.87,-150.12,0.12,0.10,3.49,4.00,3.50,4.00,-6.08,0.11,240
17340,2,92.21,-1.15,92.32,0.12,0.32,-0.2500,0.3244,-0.2500,-156.86,-150.12,0.14,0.04,3.49,4.00,3.50,4.00,-6.08,0.09,240
17360,2,92.19,-1.19,92.32,0.14,0.37,-0.2500,0.3245,-0.2500,-156.86,-150.12,0.16,0.11,3.49,4.00,3.50,4.00,-6.07,0.14,240
17379,2,92.16,-1.37,92.32,0.16,0.41,-0.2500,0.3247,-0.2500,-156.85,-150.12,0.15,0.16,3.49,4.00,3.50,4.00,-6.07,0.16,240
17400,2,92.11,-1.71,92.32,0.21,0.56,-0.2500,0.3248,-0.2500,-156.85,-150.11,0.13,0.15,3.49,4.00,3.50,4.00,-6.06,0.14,240
17420,2,92.09,-1.58,92.32,0.23,0.59,-0.2500,0.3249,-0.2500,-156.84,-150.11,0.26,0.13,3.49,4.00,3.50,4.00,-6.06,0.20,240
17440,2,92.09,-1.17,92.32,0.23,0.56,-0.2500,0.3250,-0.2500,-156.83,-150.10,0.22,0.27,3.49,4.00,3.50,4.00,-6.05,0.24,240
17460,2,92.14,-0.15,92.33,0.19,0.38,-0.2500,0.3251,-0.2500,-156.83,-150.09,0.23,0.43,3.49,4.00,3.50,4.00,-6.04,0.33,240
17480,2,92.28,1.83,92.33,0.04,-0.06,-0.2500,0.3251,-0.2500,-156.82,-150.08,0.45,0.61,3.49,4.00,3.50,4.00,-6.03,0.53,240
17499,2,92.33,1.77,92.33,-0.02,-0.21,-0.2500,0.3252,-0.2500,-156.80,-150.06,0.59,0.25,3.49,4.00,3.50,4.00,-6.01,0.42,240
17520,2,92.23,0.01,92.33,0.09,0.18,-0.2500,0.3252,-0.2500,-156.79,-150.06,-0.01,0.16,3.49,4.00,3.50,4.00,-6.01,0.08,240
17541,2,92.14,-1.27,92.33,0.18,0.47,-0.2500,0.3253,-0.2500,-156.79,-150.05,0.04,0.12,3.49,4.00,3.50,4.00,-6.01,0.08,240
17558,2,92.06,-2.21,92.33,0.25,0.67,-0.2500,0.3253,-0.2500,-156.79,-150.05,-0.01,0.03,3.49,4.00,3.50,4.00,-6.00,0.01,240
17580,2,92.04,-1.93,92.33,0.29,0.73,-0.2500,0.3253,-0.2500,-156.79,-150.05,0.12,0.13,3.49,4.00,3.50,4.00,-6.00,0.13,240
17598,2,92.12,-0.28,92.33,0.23,0.53,-0.2500,0.3253,-0.2500,-156.78,-150.04,0.27,0.19,3.49,4.00,3.50,4.00,-6.00,0.23,240
17620,2,92.19,0.80,92.33,0.13,0.20,-0.2500,0.3253,-0.2500,-156.77,-150.03,0.51,0.43,3.49,4.00,3.50,4.00,-5.99,0.47,240
17640,2,92.11,-0.47,92.33,0.21,0.46,-0.2500,0.3253,-0.2500,-156.75,-150.02,0.43,0.16,3.49,4.00,3.50,4.00,-5.97,0.29,240
17660,2,92.07,-0.86,92.33,0.25,0.58,-0.2500,0.3253,-0.2500,-156.75,-150.02,0.16,0.24,3.49,4.00,3.50,4.00,-5.97,0.20,240
17680,2,92.08,-0.49,92.33,0.25,0.53,-0.2500,0.3253,-0.2500,-156.74,-150.01,0.31,0.35,3.49,4.00,3.50,4.00,-5.96,0.33,240
17700,2,92.12,0.21,92.33,0.21,0.40,-0.2500,0.3252,-0.2500,-156.73,-150.00,0.31,0.40,3.49,4.00,3.50,4.00,-5.95,0.36,240
17720,2,92.14,0.47,92.33,0.19,0.33,-0.2500,0.3252,-0.2500,-156.72,-149.98,0.43,0.30,3.49,4.00,3.50,4.00,-5.94,0.37,240
17740,2,92.17,0.78,92.33,0.16,0.26,-0.2500,0.3251,-0.2500,-156.71,-149.98,0.10,0.31,3.49,4.00,3.50,4.00,-5.93,0.21,240
17759,2,92.22,1.28,92.33,0.12,0.14,-0.2500,0.3250,-0.2500,-156.71,-149.96,0.28,0.44,3.49,4.00,3.50,4.00,-5.92,0.36,240
17780,2,92.18,0.35,92.32,0.15,0.27,-0.2500,0.3249,-0.2500,-156.70,-149.95,0.30,0.42,3.49,4.00,3.50,4.00,-5.91,0.36,240
17800,2,92.12,-0.65,92.32,0.21,0.47,-0.2500,0.3248,-0.2500,-156.69,-149.95,0.18,0.02,3.49,4.00,3.50,4.00,-5.90,0.10,240
17820,2,92.11,-0.54,92.32,0.22,0.48,-0.2500,0.3248,-0.2500,-156.69,-149.95,0.21,-0.02,3.49,4.00,3.50,4.00,-5.90,0.09,240
17840,2,92.12,-0.17,92.32,0.20,0.42,-0.2500,0.3247,-0.2500,-156.68,-149.94,0.26,0.23,3.49,4.00,3.50,4.00,-5.90,0.24,240
17860,2,92.15,0.30,92.32,0.17,0.33,-0.2500,0.3245,-0.2500,-156.67,-149.94,0.15,0.16,3.49,4.00,3.50,4.00,-5.89,0.16,240
17878,2,92.26,1.75,92.32,0.10,0.08,-0.2500,0.3244,-0.2500,-156.67,-149.93,0.29,0.43,3.49,4.00,3.50,4.00,-5.88,0.36,240
17900,2,92.34,2.31,92.32,-0.02,-0.22,-0.2500,0.3243,-0.2500,-156.66,-149.92,0.32,0.45,3.49,4.00,3.50,4.00,-5.87,0.39,240
17920,2,92.30,1.09,92.32,0.03,-0.03,-0.2500,0.3242,-0.2500,-156.65,-149.91,0.29,0.22,3.49,4.00,3.50,4.00,-5.86,0.26,240
17940,2,92.26,0.22,92.32,0.06,0.11,-0.2500,0.3240,-0.2500,-156.64,-149.91,-0.03,-0.05,3.49,4.00,3.50,4.00,-5.86,-0.04,240
17960,2,92.22,-0.37,92.32,0.10,0.24,-0.2500,0.3239,-0.2500,-156.64,-149.91,-0.04,-0.01,3.49,4.00,3.50,4.00,-5.86,-0.02,240
17980,2,92.18,-0.75,92.32,0.14,0.34,-0.2500,0.3238,-0.2500,-156.64,-149.91,-0.03,0.02,3.49,4.00,3.50,4.00,-5.86,-0.01,240
17998,2,92.23,0.02,92.32,0.11,0.23,-0.2500,0.3236,-0.2500,-156.64,-149.91,0.03,0.05,3.49,4.00,3.50,4.00,-5.86,0.04,240
18020,2,92.29,0.95,92.32,0.03,-0.01,-0.2500,0.3235,-0.2500,-156.64,-149.90,0.16,0.08,3.49,4.00,3.50,4.00,-5.86,0.12,240
18040,2,92.36,1.74,92.32,-0.04,-0.22,-0.2500,0.3234,-0.2500,-156.64,-149.90,0.20,0.12,3.49,4.00,3.50,4.00,-5.85,0.16,240
18060,2,92.42,2.03,92.32,-0.09,-0.35,-0.2500,0.3232,-0.2500,-156.63,-149.90,0.04,0.20,3.49,4.00,3.50,4.00,-5.85,0.12,240
18080,2,92.42,1.51,92.32,-0.10,-0.31,-0.2500,0.3231,-0.2500,-156.63,-149.89,0.01,0.06,3.49,4.00,3.50,4.00,-5.85,0.03,240
18100,2,92.41,0.95,92.32,-0.09,-0.25,-0.2500,0.3230,-0.2500,-156.63,-149.89,-0.09,-0.07,3.49,4.00,3.50,4.00,-5.85,-0.08,240
18120,2,92.37,0.11,92.32,-0.04,-0.10,-0.2500,0.3229,-0.2500,-156.64,-149.90,-0.06,-0.25,3.49,4.00,3.50,4.00,-5.85,-0.16,240
18139,2,92.35,-0.17,92.32,-0.02,-0.03,-0.2500,0.3227,-0.2500,-156.64,-149.90,-0.18,-0.19,3.49,4.00,3.50,4.00,-5.86,-0.19,240
18161,2,92.36,0.00,92.32,-0.04,-0.07,-0.2500,0.3226,-0.2500,-156.65,-149.91,-0.20,-0.12,3.49,4.00,3.50,4.00,-5.86,-0.16,240
18180,2,92.39,0.36,92.32,-0.06,-0.16,-0.2500,0.3225,-0.2500,-156.65,-149.91,-0.15,-0.10,3.49,4.00,3.50,4.00,-5.87,-0.12,240
18200,2,92.43,0.89,92.32,-0.11,-0.29,-0.2500,0.3225,-0.2500,-156.65,-149.91,-0.02,-0.14,3.49,4.00,3.50,4.00,-5.87,-0.08,240
18220,2,92.48,1.33,92.32,-0.16,-0.43,-0.2500,0.3224,-0.2500,-156.65,-149.92,-0.03,-0.12,3.49,4.00,3.50,4.00,-5.87,-0.07,240
18240,2,92.51,1.37,92.32,-0.19,-0.48,-0.2500,0.3223,-0.2500,-156.66,-149.92,-0.08,-0.11,3.49,4.00,3.50,4.00,-5.87,-0.09,240
18260,2,92.51,0.95,92.32,-0.19,-0.45,-0.2500,0.3222,-0.2500,-156.66,-149.93,-0.16,-0.15,3.49,4.00,3.50,4.00,-5.88,-0.15,240
18280,2,92.51,0.67,92.32,-0.19,-0.43,-0.2500,0.3222,-0.2500,-156.67,-149.93,-0.35,-0.28,3.49,4.00,3.50,4.00,-5.89,-0.31,240
18300,2,92.55,1.05,92.32,-0.23,-0.55,-0.2500,0.3221,-0.2500,-156.68,-149.94,-0.11,-0.28,3.49,4.00,3.50,4.00,-5.89,-0.20,240
18320,2,92.56,0.88,92.32,-0.24,-0.55,-0.2500,0.3221,-0.2500,-156.68,-149.95,-0.29,-0.16,3.49,4.00,3.50,4.00,-5.90,-0.23,240
18340,2,92.56,0.48,92.32,-0.23,-0.50,-0.2500,0.3221,-0.2500,-156.69,-149.95,-0.39,-0.22,3.49,4.00,3.50,4.00,-5.91,-0.31,240
18360,2,92.56,0.36,92.32,-0.23,-0.50,-0.2500,0.3220,-0.2500,-156.70,-149.96,-0.46,-0.39,3.49,4.00,3.50,4.00,-5.92,-0.42,240
18380,2,92.58,0.54,92.32,-0.26,-0.56,-0.2500,0.3220,-0.2500,-156.71,-149.97,-0.12,-0.36,3.49,4.00,3.50,4.00,-5.93,-0.24,240
18399,2,92.59,0.49,92.32,-0.27,-0.57,-0.2500,0.3221,-0.2500,-156.72,-149.98,-0.21,-0.38,3.49,4.00,3.50,4.00,-5.94,-0.30,240
18420,2,92.56,-0.08,92.32,-0.24,-0.48,-0.2500,0.3221,-0.2500,-156.73,-149.99,-0.44,-0.37,3.49,4.00,3.50,4.00,-5.95,-0.40,240
18440,2,92.51,-0.83,92.32,-0.19,-0.31,-0.2500,0.3221,-0.2500,-156.74,-150.01,-0.58,-0.49,3.49,4.00,3.50,4.00,-5.96,-0.54,240
18460,2,92.55,-0.03,92.32,-0.23,-0.45,-0.2500,0.3222,-0.2500,-156.76,-150.02,-0.19,-0.41,3.49,4.00,3.50,4.00,-5.97,-0.30,240
18480,2,92.62,1.02,92.32,-0.30,-0.68,-0.2500,0.3223,-0.2500,-156.76,-150.03,-0.22,-0.10,3.49,4.00,3.50,4.00,-5.98,-0.16,240
18500,2,92.65,1.13,92.32,-0.33,-0.75,-0.2500,0.3223,-0.2500,-156.77,-150.03,-0.29,-0.18,3.49,4.00,3.50,4.00,-5.99,-0.24,240
18518,2,92.63,0.53,92.32,-0.31,-0.68,-0.2500,0.3224,-0.2500,-156.78,-150.04,-0.47,-0.32,3.49,4.00,3.50,4.00,-6.00,-0.39,240
18540,2,92.65,0.41,92.32,-0.33,-0.68,-0.2500,0.3225,-0.2500,-156.80,-150.05,-0.23,-0.48,3.49,4.00,3.50,4.00,-6.01,-0.35,240
18560,2,92.66,0.43,92.32,-0.34,-0.72,-0.2500,0.3226,-0.2500,-156.80,-150.07,-0.29,-0.44,3.49,4.00,3.50,4.00,-6.02,-0.37,240
18580,2,92.58,-1.00,92.32,-0.26,-0.44,-0.2500,0.3227,-0.2500,-156.82,-150.08,-0.46,-0.37,3.49,4.00,3.50,4.00,-6.03,-0.41,240
18600,2,92.55,-1.30,92.32,-0.22,-0.34,-0.2500,0.3229,-0.2500,-156.83,-150.10,-0.76,-0.75,3.49,4.00,3.50,4.00,-6.05,-0.76,240
18620,2,92.62,0.05,92.32,-0.30,-0.60,-0.2500,0.3231,-0.2500,-156.85,-150.11,-0.48,-0.35,3.49,4.00,3.50,4.00,-6.07,-0.41,240
18640,2,92.62,0.06,92.32,-0.30,-0.60,-0.2500,0.3232,-0.2500,-156.86,-150.12,-0.22,-0.27,3.49,4.00,3.50,4.00,-6.07,-0.24,240
18660,2,92.61,-0.15,92.32,-0.29,-0.57,-0.2500,0.3234,-0.2500,-156.87,-150.13,-0.37,-0.28,3.49,4.00,3.50,4.00,-6.08,-0.33,240
18680,2,92.67,0.52,92.32,-0.35,-0.73,-0.2500,0.3236,-0.2500,-156.88,-150.14,-0.24,-0.43,3.49,4.00,3.50,4.00,-6.09,-0.34,240
18700,2,92.68,0.40,92.32,-0.36,-0.75,-0.2500,0.3238,-0.2500,-156.88,-150.15,-0.23,-0.22,3.49,4.00,3.50,4.00,-6.10,-0.22,240
18720,2,92.52,-2.20,92.32,-0.19,-0.21,-0.2500,0.3240,-0.2500,-156.89,-150.16,-0.49,-0.37,3.49,4.00,3.50,4.00,-6.11,-0.43,240
18740,2,92.36,-3.92,92.32,-0.03,0.25,-0.2500,0.3242,-0.2500,-156.91,-150.17,-0.81,-0.70,3.49,4.00,3.50,4.00,-6.13,-0.75,240
18760,2,92.50,-1.06,92.32,-0.18,-0.27,-0.2500,0.3245,-0.2500,-156.93,-150.19,-0.36,-0.30,3.49,4.00,3.50,4.00,-6.15,-0.33,240
18780,2,92.61,0.58,92.32,-0.29,-0.62,-0.2500,0.3247,-0.2500,-156.94,-150.20,-0.04,0.04,3.49,4.00,3.50,4.00,-6.15,0.00,240
18800,2,92.64,0.59,92.32,-0.31,-0.67,-0.2500,0.3249,-0.2500,-156.94,-150.20,-0.04,-0.00,3.49,4.00,3.50,4.00,-6.15,-0.02,240
18820,2,92.59,-0.32,92.33,-0.27,-0.51,-0.2500,0.3252,-0.2500,-156.94,-150.20,-0.21,-0.21,3.49,4.00,3.50,4.00,-6.15,-0.21,240
18840,2,92.52,-1.40,92.33,-0.19,-0.27,-0.2500,0.3254,-0.2500,-156.95,-150.21,-0.47,-0.46,3.49,4.00,3.50,4.00,-6.16,-0.46,240
18860,2,92.48,-1.54,92.33,-0.16,-0.19,-0.2500,0.3257,-0.2500,-156.96,-150.23,-0.22,-0.45,3.49,4.00,3.50,4.00,-6.18,-0.34,240
18880,2,92.45,-1.68,92.33,-0.13,-0.12,-0.2500,0.3259,-0.2500,-156.97,-150.23,-0.27,-0.22,3.49,4.00,3.50,4.00,-6.18,-0.24,240
18899,2,92.39,-2.25,92.33,-0.08,0.00,-0.2500,0.3262,-0.2500,-156.98,-150.24,-0.43,-0.32,3.49,4.00,3.50,4.00,-6.19,-0.37,240
18920,2,92.36,-2.00,92.33,-0.04,0.09,-0.2500,0.3265,-0.2500,-156.99,-150.25,-0.36,-0.33,3.49,4.00,3.50,4.00,-6.20,-0.34,240
18940,2,92.42,-0.74,92.33,-0.09,-0.12,-0.2500,0.3268,-0.2500,-156.99,-150.26,-0.03,-0.13,3.49,4.00,3.50,4.00,-6.21,-0.08,240
18960,2,92.46,0.15,92.33,-0.14,-0.29,-0.2500,0.3270,-0.2500,-156.99,-150.26,0.02,0.00,3.49,4.00,3.50,4.00,-6.21,0.01,240
18980,2,92.50,0.60,92.33,-0.18,-0.40,-0.2500,0.3273,-0.2500,-156.99,-150.26,0.01,0.01,3.49,4.00,3.50,4.00,-6.21,0.01,240
19000,2,92.50,0.33,92.33,-0.18,-0.38,-0.2500,0.3276,-0.2500,-156.99,-150.26,-0.05,0.00,3.49,4.00,3.50,4.00,-6.21,-0.03,240
19020,2,92.46,-0.46,92.33,-0.14,-0.24,-0.2500,0.3278,-0.2500,-156.99,-150.26,-0.15,-0.03,3.49,4.00,3.50,4.00,-6.21,-0.09,240
19038,2,92.42,-1.05,92.33,-0.09,-0.11,-0.2500,0.3281,-0.2500,-157.00,-150.26,-0.18,-0.27,3.49,4.00,3.50,4.00,-6.21,-0.23,240
19061,2,92.38,-1.43,92.33,-0.05,0.02,-0.2500,0.3284,-0.2500,-157.00,-150.27,-0.18,-0.12,3.49,4.00,3.50,4.00,-6.22,-0.15,240
19080,2,92.33,-1.75,92.33,-0.01,0.13,-0.2500,0.3286,-0.2500,-157.01,-150.27,-0.19,-0.03,3.49,4.00,3.50,4.00,-6.22,-0.11,240
19100,2,92.31,-1.75,92.33,0.02,0.18,-0.2500,0.3289,-0.2500,-157.02,-150.27,-0.15,-0.04,3.49,4.00,3.50,4.00,-6.23,-0.09,240
19120,2,92.32,-1.10,92.33,0.00,0.10,-0.2500,0.3291,-0.2500,-157.02,-150.28,0.05,-0.06,3.49,4.00,3.50,4.00,-6.23,-0.01,240
19140,2,92.34,-0.66,92.33,-0.01,0.04,-0.2500,0.3294,-0.2500,-157.02,-150.28,0.03,-0.01,3.49,4.00,3.50,4.00,-6.23,0.01,240
