# === BALANCE CONFIG ===
# inner_kp=2.0000
# inner_kd=0.0800
# pos_kp=0.4000
# pos_ki=0.1500
# pos_kd=0.0500
# pos_shift_max=5.00
# pos_deadband=0.15
# pos_gate_err=8.00
# origin_leak_fast=0.1500
# origin_leak_slow=0.0200
# base_sp_fwd=89.50
# base_sp_tip=84.00
# base_sp_rate_max=3.00
# comp_alpha=0.9960
# max_drive_speed=25.00
# capture_err=1.00
# capture_rate=4.00
# capture_cmd=1.00
# capture_settle_ms=400
# arm_hold_max_ms=2500
# arm_return_speed=10.00
# balance_loop_hz=200
# control_loop_hz=50
# pos_origin_reset=true
t_ms,state,roll,roll_rate,setpoint,angle_err,motor_vel,origin_drift,bl_pos,br_pos,bl_vel,br_vel,arm_l,arm_r,meas_drift,meas_vel,pos_shift,pos_gate,flags
3578,1,62.93,9.39,0.00,0.00,0.00,0.00,-29.72,-27.00,0.02,0.04,5.93,5.05,0.00,0.00,0.00,0.00,0
3598,1,63.17,10.02,0.00,0.00,0.00,0.00,-29.72,-27.00,0.02,0.04,5.94,5.06,0.00,0.00,0.00,0.00,0
3619,1,63.41,10.38,0.00,0.00,0.00,0.00,-29.72,-27.00,0.02,0.04,5.94,5.06,0.00,0.00,0.00,0.00,0
3639,1,63.64,10.45,0.00,0.00,0.00,0.00,-29.72,-27.00,0.02,0.04,5.95,5.06,0.00,0.00,0.00,0.00,0
3658,1,63.85,10.06,0.00,0.00,0.00,0.00,-29.72,-27.00,0.02,0.04,5.95,5.07,0.00,0.00,0.00,0.00,0
3678,1,64.04,9.57,0.00,0.00,0.00,0.00,-29.72,-27.00,0.02,-0.02,5.96,5.07,0.00,0.00,0.00,0.00,0
3699,1,64.21,8.99,0.00,0.00,0.00,0.00,-29.72,-27.00,-0.02,-0.02,5.96,5.07,0.00,0.00,0.00,0.00,0
3718,1,64.36,8.32,0.00,0.00,0.00,0.00,-29.72,-27.00,-0.02,-0.02,5.97,5.08,0.00,0.00,0.00,0.00,0
3738,1,64.50,7.82,0.00,0.00,0.00,0.00,-29.72,-27.00,-0.02,-0.02,5.97,5.08,0.00,0.00,0.00,0.00,0
3759,1,64.63,7.56,0.00,0.00,0.00,0.00,-29.72,-27.00,-0.02,-0.02,5.98,5.08,0.00,0.00,0.00,0.00,0
3778,1,64.79,7.72,0.00,0.00,0.00,0.00,-29.72,-27.00,-0.02,-0.02,5.99,5.08,0.00,0.00,0.00,0.00,0
3799,1,64.96,8.06,0.00,0.00,0.00,0.00,-29.72,-27.00,-0.02,-0.02,5.99,5.09,0.00,0.00,0.00,0.00,0
3818,1,65.15,8.44,0.00,0.00,0.00,0.00,-29.72,-27.00,-0.02,-0.02,5.99,5.09,0.00,0.00,0.00,0.00,0
3839,1,65.35,8.85,0.00,0.00,0.00,0.00,-29.72,-27.00,-0.02,-0.03,6.00,5.09,0.00,0.00,0.00,0.00,0
3857,1,65.55,9.14,0.00,0.00,0.00,0.00,-29.72,-27.00,-0.00,-0.03,6.00,5.10,0.00,0.00,0.00,0.00,0
3879,1,65.75,9.11,0.00,0.00,0.00,0.00,-29.72,-27.00,-0.00,-0.03,6.01,5.10,0.00,0.00,0.00,0.00,0
3898,1,65.92,8.64,0.00,0.00,0.00,0.00,-29.72,-27.00,-0.00,-0.03,6.01,5.10,0.00,0.00,0.00,0.00,0
3919,1,66.07,8.03,0.00,0.00,0.00,0.00,-29.72,-27.00,-0.00,-0.03,6.02,5.11,0.00,0.00,0.00,0.00,0
3938,1,66.20,7.42,0.00,0.00,0.00,0.00,-29.72,-27.00,-0.00,-0.03,6.03,5.11,0.00,0.00,0.00,0.00,0
3959,1,66.32,6.92,0.00,0.00,0.00,0.00,-29.72,-27.00,-0.00,-0.03,6.03,5.11,0.00,0.00,0.00,0.00,0
3977,1,66.44,6.85,0.00,0.00,0.00,0.00,-29.72,-27.00,-0.00,-0.03,6.03,5.12,0.00,0.00,0.00,0.00,0
3999,1,66.58,7.00,0.00,0.00,0.00,0.00,-29.72,-27.00,-0.00,0.01,6.04,5.12,0.00,0.00,0.00,0.00,0
4018,1,66.75,7.40,0.00,0.00,0.00,0.00,-29.72,-27.00,-0.04,0.01,6.04,5.12,0.00,0.00,0.00,0.00,0
4039,1,66.93,7.81,0.00,0.00,0.00,0.00,-29.72,-27.00,-0.04,0.01,6.05,5.12,0.00,0.00,0.00,0.00,0
4058,1,67.11,8.13,0.00,0.00,0.00,0.00,-29.72,-27.00,-0.04,0.01,6.05,5.13,0.00,0.00,0.00,0.00,0
4079,1,67.30,8.28,0.00,0.00,0.00,0.00,-29.72,-27.00,-0.04,0.01,6.06,5.13,0.00,0.00,0.00,0.00,0
4098,1,67.47,8.23,0.00,0.00,0.00,0.00,-29.72,-27.00,-0.04,0.01,6.06,5.13,0.00,0.00,0.00,0.00,0
4119,1,67.63,8.02,0.00,0.00,0.00,0.00,-29.72,-27.00,-0.04,0.01,6.07,5.13,0.00,0.00,0.00,0.00,0
4138,1,67.79,7.68,0.00,0.00,0.00,0.00,-29.72,-27.00,-0.04,0.01,6.07,5.14,0.00,0.00,0.00,0.00,0
4159,1,67.92,7.25,0.00,0.00,0.00,0.00,-29.72,-27.00,-0.04,0.04,6.08,5.14,0.00,0.00,0.00,0.00,0
4178,1,68.05,6.96,0.00,0.00,0.00,0.00,-29.72,-27.00,0.06,0.04,6.08,5.14,0.00,0.00,0.00,0.00,0
4199,1,68.18,6.83,0.00,0.00,0.00,0.00,-29.72,-27.00,0.06,0.04,6.08,5.15,0.00,0.00,0.00,0.00,0
4218,1,68.32,6.99,0.00,0.00,0.00,0.00,-29.72,-27.00,0.06,0.04,6.09,5.15,0.00,0.00,0.00,0.00,0
4238,1,68.48,7.31,0.00,0.00,0.00,0.00,-29.72,-27.00,0.06,0.04,6.09,5.15,0.00,0.00,0.00,0.00,0
4259,1,68.66,7.71,0.00,0.00,0.00,0.00,-29.72,-27.00,0.06,0.04,6.09,5.15,0.00,0.00,0.00,0.00,0
4279,1,68.84,7.90,0.00,0.00,0.00,0.00,-29.72,-27.00,0.06,0.04,6.10,5.16,0.00,0.00,0.00,0.00,0
4298,1,69.02,7.91,0.00,0.00,0.00,0.00,-29.72,-27.00,0.06,0.04,6.10,5.16,0.00,0.00,0.00,0.00,0
4319,1,69.18,7.70,0.00,0.00,0.00,0.00,-29.72,-27.00,0.06,-0.04,6.11,5.16,0.00,0.00,0.00,0.00,0
4337,1,69.32,7.29,0.00,0.00,0.00,0.00,-29.72,-27.00,-0.00,-0.04,6.11,5.16,0.00,0.00,0.00,0.00,0
4358,1,69.45,6.87,0.00,0.00,0.00,0.00,-29.72,-27.00,-0.00,-0.04,6.12,5.17,0.00,0.00,0.00,0.00,0
4379,1,69.57,6.50,0.00,0.00,0.00,0.00,-29.72,-27.00,-0.00,-0.04,6.12,5.17,0.00,0.00,0.00,0.00,0
4399,1,69.68,6.21,0.00,0.00,0.00,0.00,-29.72,-27.00,-0.00,-0.04,6.12,5.17,0.00,0.00,0.00,0.00,0
4418,1,69.80,6.10,0.00,0.00,0.00,0.00,-29.72,-27.00,-0.00,-0.04,6.13,5.17,0.00,0.00,0.00,0.00,0
4439,1,69.92,6.07,0.00,0.00,0.00,0.00,-29.72,-27.00,-0.00,-0.04,6.13,5.18,0.00,0.00,0.00,0.00,0
4458,1,70.05,6.26,0.00,0.00,0.00,0.00,-29.72,-27.00,-0.00,-0.04,6.13,5.18,0.00,0.00,0.00,0.00,0
4479,1,70.20,6.53,0.00,0.00,0.00,0.00,-29.72,-27.00,-0.00,0.00,6.14,5.18,0.00,0.00,0.00,0.00,0
4498,1,70.35,6.87,0.00,0.00,0.00,0.00,-29.72,-27.00,-0.01,0.00,6.14,5.18,0.00,0.00,0.00,0.00,0
4519,1,70.52,7.10,0.00,0.00,0.00,0.00,-29.72,-27.00,-0.01,0.00,6.14,5.19,0.00,0.00,0.00,0.00,0
4538,1,70.68,7.17,0.00,0.00,0.00,0.00,-29.72,-27.00,-0.01,0.00,6.15,5.19,0.00,0.00,0.00,0.00,0
4559,1,70.83,7.09,0.00,0.00,0.00,0.00,-29.72,-27.00,-0.01,0.00,6.15,5.19,0.00,0.00,0.00,0.00,0
4578,1,70.97,6.96,0.00,0.00,0.00,0.00,-29.72,-27.00,-0.01,0.00,6.16,5.19,0.00,0.00,0.00,0.00,0
4599,1,71.11,6.74,0.00,0.00,0.00,0.00,-29.72,-27.00,-0.01,0.00,6.16,5.19,0.00,0.00,0.00,0.00,0
4617,1,71.23,6.50,0.00,0.00,0.00,0.00,-29.72,-27.00,-0.01,0.00,6.16,5.20,0.00,0.00,0.00,0.00,0
4639,1,71.36,6.25,0.00,0.00,0.00,0.00,-29.72,-27.00,-0.01,-0.00,6.17,5.20,0.00,0.00,0.00,0.00,0
4658,1,71.47,5.99,0.00,0.00,0.00,0.00,-29.72,-27.00,0.01,-0.00,6.17,5.20,0.00,0.00,0.00,0.00,0
4679,1,71.58,5.79,0.00,0.00,0.00,0.00,-29.72,-27.00,0.01,-0.00,6.17,5.20,0.00,0.00,0.00,0.00,0
4698,1,71.69,5.61,0.00,0.00,0.00,0.00,-29.72,-27.00,0.01,-0.00,6.18,5.20,0.00,0.00,0.00,0.00,0
4719,1,71.80,5.43,0.00,0.00,0.00,0.00,-29.72,-27.00,0.01,-0.00,6.18,5.21,0.00,0.00,0.00,0.00,0
4737,1,71.90,5.26,0.00,0.00,0.00,0.00,-29.72,-27.00,0.01,-0.00,6.18,5.21,0.00,0.00,0.00,0.00,0
4759,1,72.01,5.14,0.00,0.00,0.00,0.00,-29.72,-27.00,0.01,-0.00,6.18,5.21,0.00,0.00,0.00,0.00,0
4778,1,72.11,5.07,0.00,0.00,0.00,0.00,-29.72,-27.00,0.01,-0.00,6.19,5.21,0.00,0.00,0.00,0.00,0
4799,1,72.22,5.07,0.00,0.00,0.00,0.00,-29.72,-27.00,0.01,0.02,6.19,5.21,0.00,0.00,0.00,0.00,0
4818,1,72.32,5.14,0.00,0.00,0.00,0.00,-29.72,-27.00,-0.02,0.02,6.20,5.22,0.00,0.00,0.00,0.00,0
4839,1,72.44,5.31,0.00,0.00,0.00,0.00,-29.72,-27.00,-0.02,0.02,6.20,5.22,0.00,0.00,0.00,0.00,0
4858,1,72.56,5.58,0.00,0.00,0.00,0.00,-29.72,-27.00,-0.02,0.02,6.20,5.22,0.00,0.00,0.00,0.00,0
4878,1,72.69,5.80,0.00,0.00,0.00,0.00,-29.72,-27.00,-0.02,0.02,6.21,5.22,0.00,0.00,0.00,0.00,0
4899,1,72.82,6.00,0.00,0.00,0.00,0.00,-29.72,-27.00,-0.02,0.02,6.21,5.22,0.00,0.00,0.00,0.00,0
4919,1,72.96,6.17,0.00,0.00,0.00,0.00,-29.72,-27.00,-0.02,0.02,6.21,5.23,0.00,0.00,0.00,0.00,0
4938,1,73.10,6.32,0.00,0.00,0.00,0.00,-29.72,-27.00,-0.02,0.02,6.21,5.23,0.00,0.00,0.00,0.00,0
4959,1,73.24,6.46,0.00,0.00,0.00,0.00,-29.72,-27.00,-0.02,-0.01,6.22,5.23,0.00,0.00,0.00,0.00,0
4978,1,73.38,6.45,0.00,0.00,0.00,0.00,-29.72,-27.00,-0.03,-0.01,6.22,5.23,0.00,0.00,0.00,0.00,0
4998,1,73.52,6.37,0.00,0.00,0.00,0.00,-29.72,-27.00,-0.03,-0.01,6.22,5.23,0.00,0.00,0.00,0.00,0
5019,1,73.64,6.14,0.00,0.00,0.00,0.00,-29.72,-27.00,-0.03,-0.01,6.22,5.24,0.00,0.00,0.00,0.00,0
5039,1,73.76,5.79,0.00,0.00,0.00,0.00,-29.72,-27.00,-0.03,-0.01,6.23,5.24,0.00,0.00,0.00,0.00,0
5058,1,73.86,5.34,0.00,0.00,0.00,0.00,-29.72,-27.00,-0.03,-0.01,6.23,5.24,0.00,0.00,0.00,0.00,0
5079,1,73.95,4.88,0.00,0.00,0.00,0.00,-29.72,-27.00,-0.03,-0.01,6.23,5.24,0.00,0.00,0.00,0.00,0
5098,1,74.02,4.53,0.00,0.00,0.00,0.00,-29.72,-27.00,-0.03,-0.01,6.24,5.24,0.00,0.00,0.00,0.00,0
5119,1,74.10,4.39,0.00,0.00,0.00,0.00,-29.72,-27.00,-0.03,0.02,6.24,5.24,0.00,0.00,0.00,0.00,0
5137,1,74.19,4.54,0.00,0.00,0.00,0.00,-29.72,-27.00,0.02,0.02,6.24,5.25,0.00,0.00,0.00,0.00,0
5159,1,74.30,4.79,0.00,0.00,0.00,0.00,-29.72,-27.00,0.02,0.02,6.25,5.25,0.00,0.00,0.00,0.00,0
5178,1,74.42,5.12,0.00,0.00,0.00,0.00,-29.72,-27.00,0.02,0.02,6.25,5.25,0.00,0.00,0.00,0.00,0
5199,1,74.54,5.39,0.00,0.00,0.00,0.00,-29.72,-27.00,0.02,0.02,6.25,5.25,0.00,0.00,0.00,0.00,0
5218,1,74.67,5.54,0.00,0.00,0.00,0.00,-29.72,-27.00,0.02,0.02,6.25,5.25,0.00,0.00,0.00,0.00,0
5239,1,74.80,5.48,0.00,0.00,0.00,0.00,-29.72,-27.00,0.02,0.02,6.26,5.25,0.00,0.00,0.00,0.00,0
5257,1,74.90,5.20,0.00,0.00,0.00,0.00,-29.72,-27.00,0.02,0.02,6.26,5.26,0.00,0.00,0.00,0.00,0
5279,1,74.99,4.85,0.00,0.00,0.00,0.00,-29.72,-27.01,0.02,-0.01,6.26,5.26,0.00,0.00,0.00,0.00,0
5298,1,75.07,4.45,0.00,0.00,0.00,0.00,-29.72,-27.01,-0.02,-0.01,6.26,5.26,0.00,0.00,0.00,0.00,0
5319,1,75.15,4.21,0.00,0.00,0.00,0.00,-29.72,-27.01,-0.02,-0.01,6.26,5.26,0.00,0.00,0.00,0.00,0
5338,1,75.23,4.13,0.00,0.00,0.00,0.00,-29.72,-27.01,-0.02,-0.01,6.26,5.26,0.00,0.00,0.00,0.00,0
5359,1,75.31,4.11,0.00,0.00,0.00,0.00,-29.72,-27.01,-0.02,-0.01,6.27,5.26,0.00,0.00,0.00,0.00,0
5377,1,75.40,4.13,0.00,0.00,0.00,0.00,-29.72,-27.01,-0.02,-0.01,6.27,5.26,0.00,0.00,0.00,0.00,0
5399,1,75.49,4.16,0.00,0.00,0.00,0.00,-29.72,-27.01,-0.02,-0.01,6.27,5.27,0.00,0.00,0.00,0.00,0
5418,1,75.58,4.24,0.00,0.00,0.00,0.00,-29.72,-27.01,-0.02,-0.01,6.28,5.27,0.00,0.00,0.00,0.00,0
5439,1,75.67,4.35,0.00,0.00,0.00,0.00,-29.72,-27.01,-0.02,0.00,6.28,5.27,0.00,0.00,0.00,0.00,0
5458,1,75.77,4.58,0.00,0.00,0.00,0.00,-29.72,-27.01,0.02,0.00,6.28,5.27,0.00,0.00,0.00,0.00,0
5479,1,75.88,4.81,0.00,0.00,0.00,0.00,-29.72,-27.01,0.02,0.00,6.28,5.27,0.00,0.00,0.00,0.00,0
5498,1,76.00,5.06,0.00,0.00,0.00,0.00,-29.72,-27.01,0.02,0.00,6.29,5.27,0.00,0.00,0.00,0.00,0
5518,1,76.11,5.16,0.00,0.00,0.00,0.00,-29.72,-27.01,0.02,0.00,6.29,5.28,0.00,0.00,0.00,0.00,0
5539,1,76.22,5.17,0.00,0.00,0.00,0.00,-29.72,-27.01,0.02,0.00,6.29,5.28,0.00,0.00,0.00,0.00,0
5559,1,76.33,5.12,0.00,0.00,0.00,0.00,-29.72,-27.01,0.02,0.00,6.29,5.28,0.00,0.00,0.00,0.00,0
5578,1,76.44,5.07,0.00,0.00,0.00,0.00,-29.72,-27.01,0.02,0.00,6.30,5.28,0.00,0.00,0.00,0.00,0
5599,1,76.54,4.94,0.00,0.00,0.00,0.00,-29.72,-27.01,0.02,0.01,6.30,5.28,0.00,0.00,0.00,0.00,0
5618,1,76.63,4.66,0.00,0.00,0.00,0.00,-29.72,-27.01,-0.07,0.01,6.30,5.28,0.00,0.00,0.00,0.00,0
5638,1,76.71,4.32,0.00,0.00,0.00,0.00,-29.72,-27.01,-0.07,0.01,6.30,5.28,0.00,0.00,0.00,0.00,0
5659,1,76.78,4.00,0.00,0.00,0.00,0.00,-29.72,-27.01,-0.07,0.01,6.30,5.29,0.00,0.00,0.00,0.00,0
5679,1,76.85,3.72,0.00,0.00,0.00,0.00,-29.72,-27.01,-0.07,0.01,6.31,5.29,0.00,0.00,0.00,0.00,0
5698,1,76.91,3.52,0.00,0.00,0.00,0.00,-29.72,-27.01,-0.07,0.01,6.31,5.29,0.00,0.00,0.00,0.00,0
5719,1,76.98,3.39,0.00,0.00,0.00,0.00,-29.72,-27.01,-0.07,0.01,6.31,5.29,0.00,0.00,0.00,0.00,0
5738,1,77.04,3.31,0.00,0.00,0.00,0.00,-29.72,-27.01,-0.07,0.01,6.31,5.29,0.00,0.00,0.00,0.00,0
5759,1,77.11,3.22,0.00,0.00,0.00,0.00,-29.72,-27.01,-0.07,0.01,6.31,5.29,0.00,0.00,0.00,0.00,0
5777,1,77.18,3.23,0.00,0.00,0.00,0.00,-29.72,-27.01,0.05,0.01,6.31,5.29,0.00,0.00,0.00,0.00,0
5799,1,77.24,3.21,0.00,0.00,0.00,0.00,-29.72,-27.01,0.05,0.01,6.32,5.29,0.00,0.00,0.00,0.00,0
5818,1,77.31,3.28,0.00,0.00,0.00,0.00,-29.72,-27.01,0.05,0.01,6.32,5.29,0.00,0.00,0.00,0.00,0
5839,1,77.38,3.33,0.00,0.00,0.00,0.00,-29.72,-27.01,0.05,0.01,6.32,5.30,0.00,0.00,0.00,0.00,0
5858,1,77.46,3.45,0.00,0.00,0.00,0.00,-29.72,-27.01,0.05,0.01,6.32,5.30,0.00,0.00,0.00,0.00,0
5879,1,77.54,3.54,0.00,0.00,0.00,0.00,-29.72,-27.01,0.05,0.01,6.32,5.30,0.00,0.00,0.00,0.00,0
5897,1,77.62,3.63,0.00,0.00,0.00,0.00,-29.72,-27.01,0.05,0.01,6.33,5.30,0.00,0.00,0.00,0.00,0
5919,1,77.70,3.68,0.00,0.00,0.00,0.00,-29.72,-27.01,0.05,0.01,6.33,5.30,0.00,0.00,0.00,0.00,0
5938,1,77.78,3.66,0.00,0.00,0.00,0.00,-29.72,-27.01,-0.00,0.01,6.33,5.30,0.00,0.00,0.00,0.00,0
5959,1,77.85,3.62,0.00,0.00,0.00,0.00,-29.72,-27.01,-0.00,0.01,6.33,5.30,0.00,0.00,0.00,0.00,0
5978,1,77.92,3.59,0.00,0.00,0.00,0.00,-29.72,-27.01,-0.00,0.01,6.34,5.30,0.00,0.00,0.00,0.00,0
5999,1,78.00,3.58,0.00,0.00,0.00,0.00,-29.72,-27.01,-0.00,0.01,6.34,5.30,0.00,0.00,0.00,0.00,0
6018,1,78.07,3.60,0.00,0.00,0.00,0.00,-29.72,-27.01,-0.00,0.01,6.34,5.31,0.00,0.00,0.00,0.00,0
6039,1,78.15,3.61,0.00,0.00,0.00,0.00,-29.72,-27.01,-0.00,0.01,6.34,5.31,0.00,0.00,0.00,0.00,0
6058,1,78.23,3.61,0.00,0.00,0.00,0.00,-29.72,-27.01,-0.00,0.01,6.34,5.31,0.00,0.00,0.00,0.00,0
6078,1,78.30,3.65,0.00,0.00,0.00,0.00,-29.72,-27.01,-0.00,0.01,6.35,5.31,0.00,0.00,0.00,0.00,0
6099,1,78.38,3.69,0.00,0.00,0.00,0.00,-29.72,-27.01,0.03,0.01,6.35,5.31,0.00,0.00,0.00,0.00,0
6119,1,78.46,3.71,0.00,0.00,0.00,0.00,-29.72,-27.01,0.03,0.01,6.35,5.31,0.00,0.00,0.00,0.00,0
6138,1,78.54,3.68,0.00,0.00,0.00,0.00,-29.72,-27.01,0.03,0.01,6.35,5.31,0.00,0.00,0.00,0.00,0
6158,1,78.61,3.54,0.00,0.00,0.00,0.00,-29.72,-27.01,0.03,0.01,6.35,5.31,0.00,0.00,0.00,0.00,0
6179,1,78.68,3.44,0.00,0.00,0.00,0.00,-29.72,-27.01,0.03,0.01,6.35,5.32,0.00,0.00,0.00,0.00,0
6199,1,78.75,3.37,0.00,0.00,0.00,0.00,-29.72,-27.01,0.03,0.01,6.35,5.32,0.00,0.00,0.00,0.00,0
6218,1,78.81,3.30,0.00,0.00,0.00,0.00,-29.72,-27.01,0.03,0.01,6.35,5.32,0.00,0.00,0.00,0.00,0
6239,1,78.88,3.20,0.00,0.00,0.00,0.00,-29.72,-27.01,0.03,-0.02,6.36,5.32,0.00,0.00,0.00,0.00,0
6258,1,78.94,3.07,0.00,0.00,0.00,0.00,-29.72,-27.01,-0.02,-0.02,6.36,5.32,0.00,0.00,0.00,0.00,0
6278,1,78.99,2.96,0.00,0.00,0.00,0.00,-29.72,-27.01,-0.02,-0.02,6.36,5.32,0.00,0.00,0.00,0.00,0
6299,1,79.06,3.07,0.00,0.00,0.00,0.00,-29.72,-27.01,-0.02,-0.02,6.36,5.32,0.00,0.00,0.00,0.00,0
6319,1,79.13,3.16,0.00,0.00,0.00,0.00,-29.72,-27.01,-0.02,-0.02,6.36,5.32,0.00,0.00,0.00,0.00,0
6338,1,79.20,3.29,0.00,0.00,0.00,0.00,-29.72,-27.01,-0.02,-0.02,6.36,5.32,0.00,0.00,0.00,0.00,0
6359,1,79.28,3.36,0.00,0.00,0.00,0.00,-29.72,-27.01,-0.02,-0.02,6.36,5.32,0.00,0.00,0.00,0.00,0
6378,1,79.35,3.44,0.00,0.00,0.00,0.00,-29.72,-27.01,-0.02,-0.02,6.37,5.33,0.00,0.00,0.00,0.00,0
6399,1,79.43,3.40,0.00,0.00,0.00,0.00,-29.72,-27.01,-0.02,-0.00,6.37,5.33,0.00,0.00,0.00,0.00,0
6418,1,79.49,3.28,0.00,0.00,0.00,0.00,-29.72,-27.01,-0.01,-0.00,6.37,5.33,0.00,0.00,0.00,0.00,0
6439,1,79.56,3.14,0.00,0.00,0.00,0.00,-29.72,-27.01,-0.01,-0.00,6.37,5.33,0.00,0.00,0.00,0.00,0
6458,1,79.61,2.99,0.00,0.00,0.00,0.00,-29.72,-27.01,-0.01,-0.00,6.38,5.33,0.00,0.00,0.00,0.00,0
6479,1,79.67,2.87,0.00,0.00,0.00,0.00,-29.72,-27.01,-0.01,-0.00,6.38,5.33,0.00,0.00,0.00,0.00,0
6497,1,79.72,2.76,0.00,0.00,0.00,0.00,-29.72,-27.01,-0.01,-0.00,6.38,5.33,0.00,0.00,0.00,0.00,0
6519,1,79.78,2.70,0.00,0.00,0.00,0.00,-29.72,-27.01,-0.01,-0.00,6.38,5.33,0.00,0.00,0.00,0.00,0
6537,1,79.83,2.63,0.00,0.00,0.00,0.00,-29.72,-27.01,-0.01,-0.00,6.38,5.33,0.00,0.00,0.00,0.00,0
6559,1,79.89,2.62,0.00,0.00,0.00,0.00,-29.72,-27.01,-0.01,0.00,6.38,5.33,0.00,0.00,0.00,0.00,0
6578,1,79.94,2.63,0.00,0.00,0.00,0.00,-29.72,-27.01,0.02,0.00,6.39,5.33,0.00,0.00,0.00,0.00,0
6599,1,80.00,2.62,0.00,0.00,0.00,0.00,-29.72,-27.01,0.02,0.00,6.39,5.34,0.00,0.00,0.00,0.00,0
6618,1,80.06,2.63,0.00,0.00,0.00,0.00,-29.72,-27.01,0.02,0.00,6.39,5.34,0.00,0.00,0.00,0.00,0
6639,1,80.12,2.64,0.00,0.00,0.00,0.00,-29.72,-27.01,0.02,0.00,6.39,5.34,0.00,0.00,0.00,0.00,0
6657,1,80.17,2.59,0.00,0.00,0.00,0.00,-29.72,-27.01,0.02,0.00,6.39,5.34,0.00,0.00,0.00,0.00,0
6679,1,80.23,2.58,0.00,0.00,0.00,0.00,-29.72,-27.01,0.02,0.00,6.39,5.34,0.00,0.00,0.00,0.00,0
6698,1,80.28,2.54,0.00,0.00,0.00,0.00,-29.72,-27.01,0.02,0.00,6.39,5.34,0.00,0.00,0.00,0.00,0
6719,1,80.33,2.49,0.00,0.00,0.00,0.00,-29.72,-27.01,0.02,0.01,6.39,5.34,0.00,0.00,0.00,0.00,0
6738,1,80.38,2.46,0.00,0.00,0.00,0.00,-29.72,-27.01,0.04,0.01,6.39,5.34,0.00,0.00,0.00,0.00,0
6759,1,80.43,2.40,0.00,0.00,0.00,0.00,-29.72,-27.01,0.04,0.01,6.39,5.34,0.00,0.00,0.00,0.00,0
6778,1,80.48,2.34,0.00,0.00,0.00,0.00,-29.72,-27.01,0.04,0.01,6.40,5.34,0.00,0.00,0.00,0.00,0
6798,1,80.53,2.30,0.00,0.00,0.00,0.00,-29.72,-27.01,0.04,0.01,6.40,5.34,0.00,0.00,0.00,0.00,0
6819,1,80.57,2.26,0.00,0.00,0.00,0.00,-29.72,-27.01,0.04,0.01,6.40,5.34,0.00,0.00,0.00,0.00,0
6839,1,80.61,2.24,0.00,0.00,0.00,0.00,-29.72,-27.01,0.04,0.01,6.40,5.34,0.00,0.00,0.00,0.00,0
6858,1,80.66,2.25,0.00,0.00,0.00,0.00,-29.72,-27.01,0.04,0.01,6.40,5.34,0.00,0.00,0.00,0.00,0
6879,1,80.71,2.27,0.00,0.00,0.00,0.00,-29.72,-27.01,0.04,0.02,6.40,5.35,0.00,0.00,0.00,0.00,0
6898,1,80.76,2.37,0.00,0.00,0.00,0.00,-29.72,-27.01,-0.00,0.02,6.40,5.35,0.00,0.00,0.00,0.00,0
6918,1,80.81,2.49,0.00,0.00,0.00,0.00,-29.72,-27.01,-0.00,0.02,6.40,5.35,0.00,0.00,0.00,0.00,0
6939,1,80.88,2.59,0.00,0.00,0.00,0.00,-29.72,-27.01,-0.00,0.02,6.40,5.35,0.00,0.00,0.00,0.00,0
6959,1,80.94,2.63,0.00,0.00,0.00,0.00,-29.72,-27.01,-0.00,0.02,6.40,5.35,0.00,0.00,0.00,0.00,0
6978,1,80.99,2.65,0.00,0.00,0.00,0.00,-29.72,-27.01,-0.00,0.02,6.41,5.35,0.00,0.00,0.00,0.00,0
6999,1,81.05,2.67,0.00,0.00,0.00,0.00,-29.72,-27.01,-0.00,0.02,6.41,5.35,0.00,0.00,0.00,0.00,0
7018,1,81.11,2.65,0.00,0.00,0.00,0.00,-29.72,-27.01,-0.00,0.02,6.41,5.35,0.00,0.00,0.00,0.00,0
7039,1,81.16,2.56,0.00,0.00,0.00,0.00,-29.72,-27.01,-0.00,-0.03,6.41,5.35,0.00,0.00,0.00,0.00,0
7057,1,81.21,2.44,0.00,0.00,0.00,0.00,-29.72,-27.01,0.00,-0.03,6.41,5.35,0.00,0.00,0.00,0.00,0
7079,1,81.26,2.35,0.00,0.00,0.00,0.00,-29.72,-27.01,0.00,-0.03,6.41,5.35,0.00,0.00,0.00,0.00,0
7098,1,81.31,2.31,0.00,0.00,0.00,0.00,-29.72,-27.01,0.00,-0.03,6.41,5.35,0.00,0.00,0.00,0.00,0
7119,1,81.36,2.36,0.00,0.00,0.00,0.00,-29.72,-27.01,0.00,-0.03,6.41,5.35,0.00,0.00,0.00,0.00,0
7138,1,81.41,2.45,0.00,0.00,0.00,0.00,-29.72,-27.01,0.00,-0.03,6.42,5.36,0.00,0.00,0.00,0.00,0
7159,1,81.47,2.53,0.00,0.00,0.00,0.00,-29.72,-27.01,0.00,-0.03,6.42,5.36,0.00,0.00,0.00,0.00,0
7177,1,81.53,2.60,0.00,0.00,0.00,0.00,-29.72,-27.01,0.00,-0.03,6.42,5.36,0.00,0.00,0.00,0.00,0
7199,1,81.58,2.62,0.00,0.00,0.00,0.00,-29.72,-27.01,0.00,0.04,6.42,5.36,0.00,0.00,0.00,0.00,0
7218,1,81.64,2.59,0.00,0.00,0.00,0.00,-29.72,-27.01,0.04,0.04,6.42,5.36,0.00,0.00,0.00,0.00,0
