# profile_scope=live
# profile_run_start_uptime_ms=0
# prof_imu_max_us=1164
# prof_ctl_max_us=625
# prof_disp_max_us=8853
# prof_ws_max_us=39
# prof_tel_max_us=318
# prof_crsf_max_us=382
# prof_can_max_us=359
# prof_bal_max_us=126
# prof_adrv_max_us=84
# prof_loopgap_max_us=44962
# prof_ctlgap_max_us=41268
# stall_events=0
# === BALANCE CONFIG ===
# transport_checksum=fnv1a32
# telemetry_features=7
# wheel_feedback_velocity_range_rad_s=50
# wheel_feedback_torque_range_nm=5.5
# can_receive_hz=200
# front_hold_hz=50
# telemetry_schema=2
# sample_size_bytes=220
# sample_count=1428
# checksum=0x1D0F7192
# checksum_valid=1
# build_date=Sep 14 2026
# build_time=22:11:28
# run_start_uptime_ms=9845
# run_end_uptime_ms=38676
# run_duration_ms=28831
# end_reason=arms disarmed
# test_note=none
# motor_mode=speed
# inner_kp=2.0000
# inner_kd=0.0800
# drift_vel_kp=0.0758
# drift_max_vel=1.52
# ramp_drift_kp=0.0455
# ramp_drift_max_vel=0.91
# vel_sp_kp=1.4520
# vel_sp_kp_low=0.4620
# vel_sp_knee=1.2121
# vel_sp_ki=0.2310
# sp_offset_max=8.00
# ramp_sp_offset_max=1.50
# sp_offset_rate=12.00
# vel_filter_alpha=0.3500
# stored_trim=2.3112
# glide_vel_err=1.21
# glide_ki_boost=4.00
# speed_acc_rad=100.00
# speed_current_limit=14.00
# sp_curve_0=0.00:84.00
# sp_curve_1=0.50:83.05
# sp_curve_2=1.00:82.10
# base_sp_fwd=84.00
# base_sp_tip=82.10
# base_sp_center=77.70
# base_sp_rate_max=4.00
# ramp_vel_slow=3.03
# comp_alpha=0.9960
# max_drive_speed=30.00
# capture_settle_ms=400
# arm_hold_max_ms=1000
# arm_return_speed=1.50
# arm_assist_thresh=2.12
# arm_assist_gain=0.26
# arm_range_pos=0.45
# arm_range_neg=0.30
# arm_tau_in=0.080
# arm_tau_out=0.650
# arm_emergency_cmd_frac=0.45
# yaw_sync_kp=2.00
# yaw_sync_max=1.50
# log_duration_ms=120000
# balance_loop_hz=200
# control_loop_hz=50
# pos_gate_err=8.00
# shed_vel_start=12.12
# shed_vel_full=21.21
# transport_fnv1a=0x6A821A10
t_ms,sample_dt_ms,inner_dt_max_us,inner_ticks,inner_sat_ticks,state,flags,diag_flags,marker,roll,roll_rate,accel_angle,gyro_raw,accel_norm,setpoint,angle_err,base_sp,raw_base_sp,capture_shift,run_curve_shift,motor_vel_raw,motor_vel,cmd_left,cmd_right,sp_offset,sp_offset_target,target_vel,filtered_vel,vel_err,vel_integral,vel_p_term,pos_gate,shed,bl_pos,br_pos,bl_vel,br_vel,bl_torque,br_torque,feedback_age_l_ms,feedback_age_r_ms,arm_l,arm_r,arm_l_tgt,arm_r_tgt,arm_l_vel,arm_r_vel,arm_l_torque,arm_r_torque,arm_tip_frac,arm_assist_frac,arm_assist_vel,arm_demand,arm_calm_ms,arm_stage,meas_drift,meas_vel,yaw_diff,yaw_corr,update_age_ms,bus_voltage,total_current,imu_age_ms
17626,20,5003,4,0,2,96,16,0,82.108,-2.770,82.824,-3.052,0.9600,80.659,-1.483,80.312,80.312,0.000,-6.000,-2.745,-2.745,-2.743,-2.746,0.3473,0.3473,-1.0951,-2.8312,-1.7361,1.4232,-1.3208,0.8146,1.0000,13.729,24.144,-2.723,-2.749,-0.054,0.000,1,1,3.932,3.533,3.932,3.533,0.058,-0.032,-0.121,-0.179,0.0000,0.0000,-1.7361,0.0000,5500.0,0,14.455,-2.736,-0.002,-0.002,20,24.56,0.53,5
17646,20,5000,4,0,2,96,16,0,82.055,-2.868,82.003,-4.089,0.9968,80.629,-1.396,80.312,80.312,0.000,-6.000,-2.562,-2.562,-2.560,-2.563,0.3167,0.3167,-1.0909,-2.8184,-1.7275,1.3968,-1.3083,0.8256,1.0000,13.673,24.090,-2.770,-2.819,-0.031,-0.111,1,1,3.932,3.533,3.932,3.533,-0.093,-0.063,-0.158,-0.209,0.0000,0.0000,-1.7275,0.0000,5520.0,0,14.400,-2.795,-0.002,-0.002,19,24.56,0.53,5
17666,20,5007,4,0,2,96,16,0,82.038,-2.487,82.911,-0.183,0.9635,80.629,-1.410,80.312,80.312,0.000,-6.000,-2.620,-2.620,-2.618,-2.622,0.3175,0.3175,-1.0868,-2.7938,-1.7070,1.3709,-1.2786,0.8238,1.0000,13.619,24.035,-2.712,-2.784,-0.029,-0.024,1,1,3.932,3.533,3.932,3.533,0.037,-0.050,-0.101,-0.148,0.0000,0.0000,-1.7070,0.0000,5540.0,0,14.346,-2.748,-0.002,-0.002,19,24.56,0.53,5
17686,20,5002,4,0,2,96,16,0,82.022,-2.079,83.013,-0.122,0.9776,80.776,-1.392,80.312,80.312,0.000,-6.000,-2.619,-2.619,-2.616,-2.621,0.4640,0.4640,-1.0829,-2.6457,-1.5627,1.3470,-1.0691,0.8259,1.0000,13.569,23.983,-2.340,-2.401,-0.076,0.039,1,1,3.932,3.533,3.932,3.533,0.004,-0.074,-0.110,-0.081,0.0000,0.0000,-1.5627,0.0000,5560.0,0,14.295,-2.370,-0.000,-0.000,20,24.56,0.53,5
17706,20,5002,4,0,2,96,16,0,82.002,-1.917,82.195,-3.357,0.9978,80.812,-1.226,80.312,80.312,0.000,-6.000,-2.299,-2.299,-2.299,-2.299,0.5007,0.5007,-1.0792,-2.5750,-1.4958,1.3236,-0.9719,0.8467,1.0000,13.519,23.934,-2.447,-2.441,-0.056,-0.136,1,1,3.932,3.533,3.932,3.533,0.137,-0.035,-0.103,-0.186,0.0000,0.0000,-1.4958,0.0000,5580.0,0,14.245,-2.444,0.000,0.000,19,24.56,0.53,5
17726,20,5000,4,0,2,96,16,0,82.043,-1.006,82.684,0.732,0.9629,80.914,-1.231,80.312,80.312,0.000,-6.000,-2.381,-2.381,-2.381,-2.381,0.6022,0.6022,-1.0756,-2.4714,-1.3958,1.3018,-0.8267,0.8462,1.0000,13.472,23.886,-2.287,-2.271,-0.039,0.064,1,1,3.932,3.533,3.932,3.533,0.106,0.052,-0.063,-0.196,0.0000,0.0000,-1.3958,0.0000,5600.0,0,14.198,-2.279,0.001,0.001,20,24.56,0.53,5
17746,20,5003,4,0,2,96,16,0,82.105,0.058,81.798,3.113,0.9892,80.991,-1.191,80.311,80.311,0.000,-6.000,-2.386,-2.386,-2.386,-2.385,0.6796,0.6796,-1.0722,-2.3853,-1.3132,1.2811,-0.7067,0.8512,1.0000,13.427,23.841,-2.248,-2.203,-0.028,-0.089,1,1,3.932,3.533,3.932,3.533,0.106,-0.049,-0.062,-0.104,0.0000,0.0000,-1.3132,0.0000,5620.0,0,14.153,-2.226,0.001,0.001,19,24.56,0.47,5
17766,20,5000,4,0,2,96,16,0,82.173,0.802,83.253,4.333,0.9767,80.997,-1.183,80.312,80.312,0.000,-6.000,-2.429,-2.429,-2.430,-2.428,0.6853,0.6853,-1.0688,-2.3604,-1.2916,1.2608,-0.6753,0.8522,1.0000,13.382,23.797,-2.331,-2.297,-0.029,-0.013,1,1,3.932,3.533,3.932,3.533,-0.071,-0.051,-0.075,-0.087,0.0000,0.0000,-1.2916,0.0000,5640.0,0,14.108,-2.314,-0.000,-0.000,19,24.56,0.47,5
17786,20,5002,4,0,2,96,16,0,82.187,0.706,83.381,2.563,0.9809,80.986,-1.190,80.312,80.312,0.000,-6.000,-2.437,-2.437,-2.436,-2.437,0.6745,0.6745,-1.0654,-2.3498,-1.2844,1.2406,-0.6649,0.8512,1.0000,13.336,23.752,-2.377,-2.284,-0.028,-0.043,1,1,3.932,3.533,3.932,3.533,0.070,-0.046,-0.006,-0.252,0.0000,0.0000,-1.2844,0.0000,5660.0,0,14.063,-2.330,-0.001,-0.001,19,24.56,0.47,5
17806,20,5003,4,0,2,96,16,0,82.163,0.030,83.743,-0.671,0.9815,80.968,-1.177,80.312,80.312,0.000,-6.000,-2.356,-2.356,-2.355,-2.358,0.6560,0.6560,-1.0617,-2.3439,-1.2822,1.2204,-0.6617,0.8529,1.0000,13.288,23.705,-2.335,-2.331,-0.043,-0.114,1,1,3.932,3.533,3.932,3.533,0.051,-0.100,-0.195,-0.077,0.0000,0.0000,-1.2822,0.0000,5680.0,0,14.015,-2.333,-0.002,-0.002,20,24.56,0.47,5
17831,25,5001,5,0,2,96,16,0,82.156,-0.145,82.652,0.305,0.9716,80.904,-1.188,80.312,80.312,0.000,-6.000,-2.364,-2.364,-2.362,-2.366,0.5920,0.5920,-1.0573,-2.3751,-1.3179,1.1996,-0.7135,0.8515,1.0000,13.229,23.646,-2.450,-2.416,-0.047,0.054,1,1,3.932,3.533,3.932,3.533,0.088,-0.007,-0.095,-0.049,0.0000,0.0000,-1.3179,0.0000,5700.0,0,13.956,-2.433,-0.003,-0.003,25,24.56,0.47,5
17851,20,5002,4,0,2,96,16,0,82.120,-0.687,83.035,0.183,0.9765,80.838,-1.216,80.312,80.312,0.000,-6.000,-2.378,-2.378,-2.375,-2.380,0.5258,0.5258,-1.0536,-2.4101,-1.3565,1.1784,-0.7696,0.8480,1.0000,13.182,23.596,-2.517,-2.433,-0.018,-0.080,1,1,3.932,3.533,3.932,3.533,-0.020,-0.021,-0.162,-0.051,0.0000,0.0000,-1.3565,0.0000,5720.0,0,13.908,-2.475,-0.000,-0.000,20,24.56,0.47,5
17871,20,5000,4,0,2,96,16,0,82.069,-1.394,83.555,-2.075,0.9900,80.808,-1.231,80.312,80.312,0.000,-6.000,-2.351,-2.351,-2.350,-2.351,0.4958,0.4958,-1.0500,-2.4147,-1.3646,1.1570,-0.7815,0.8461,1.0000,13.134,23.549,-2.415,-2.432,-0.048,-0.028,1,1,3.932,3.533,3.932,3.533,-0.093,-0.008,-0.127,-0.145,0.0000,0.0000,-1.3646,0.0000,5740.0,0,13.860,-2.423,0.000,0.000,19,24.56,0.47,5
17891,20,5000,4,0,2,96,16,0,81.989,-2.323,83.911,-4.639,0.9833,80.845,-1.182,80.312,80.312,0.000,-6.000,-2.178,-2.178,-2.178,-2.178,0.5329,0.5329,-1.0464,-2.3605,-1.3140,1.1363,-0.7080,0.8523,1.0000,13.087,23.502,-2.334,-2.186,-0.049,-0.015,1,1,3.932,3.533,3.932,3.533,-0.008,-0.006,-0.142,-0.132,0.0000,0.0000,-1.3140,0.0000,5760.0,0,13.813,-2.260,-0.001,-0.001,19,24.56,0.47,5
17911,20,5002,4,0,2,96,16,0,81.917,-2.844,82.483,-5.615,0.9780,80.926,-1.073,80.313,80.313,0.000,-6.000,-1.918,-1.918,-1.917,-1.919,0.6137,0.6137,-1.0429,-2.2694,-1.2265,1.1167,-0.5809,0.8659,1.0000,13.041,23.456,-2.065,-2.136,-0.037,-0.121,1,1,3.932,3.533,3.932,3.533,0.075,0.051,-0.010,-0.153,0.0000,0.0000,-1.2265,0.0000,5780.0,0,13.767,-2.100,-0.001,-0.001,19,24.56,0.49,5
17931,20,5000,4,0,2,96,0,0,81.913,-2.323,82.689,-1.709,0.9804,80.999,-0.987,80.313,80.313,0.000,-6.000,-1.788,-1.788,-1.787,-1.789,0.6868,0.6868,-1.0398,-2.0909,-1.0511,1.1125,-0.4856,0.8766,1.0000,13.000,23.415,-1.730,-1.789,-0.040,0.042,1,1,3.932,3.533,3.932,3.533,0.077,0.095,-0.034,-0.208,0.0000,0.0000,-1.0511,0.0000,5800.0,0,13.726,-1.759,-0.001,-0.001,20,24.56,0.49,5
17951,20,5093,4,0,2,96,0,0,81.962,-1.134,81.555,0.000,0.9861,81.073,-0.963,80.312,80.312,0.000,-6.000,-1.835,-1.835,-1.834,-1.835,0.7608,0.7608,-1.0372,-1.8940,-0.8568,1.1090,-0.3958,0.8797,1.0000,12.965,23.379,-1.571,-1.485,-0.048,-0.126,1,1,3.932,3.533,3.932,3.533,0.064,0.039,0.003,-0.249,0.0000,0.0000,-0.8568,0.0000,5820.0,0,13.691,-1.528,0.000,0.000,20,24.56,0.49,5
17971,20,5000,4,0,2,96,0,0,82.063,0.293,82.821,1.526,0.9654,81.112,-0.990,80.312,80.312,0.000,-6.000,-2.004,-2.004,-2.004,-2.004,0.7998,0.7998,-1.0347,-1.7908,-0.7561,1.1059,-0.3493,0.8762,1.0000,12.933,23.346,-1.704,-1.495,-0.056,-0.050,1,1,3.932,3.533,3.932,3.533,-0.125,0.013,0.028,-0.102,0.0000,0.0000,-0.7561,0.0000,5840.0,0,13.658,-1.599,0.001,0.001,19,24.56,0.49,5
17991,20,5002,4,0,2,96,0,0,82.119,0.758,83.876,0.000,0.9658,81.081,-1.008,80.311,80.311,0.000,-6.000,-2.076,-2.076,-2.077,-2.075,0.7701,0.7701,-1.0321,-1.8554,-0.8233,1.1026,-0.3804,0.8740,1.0000,12.898,23.312,-1.948,-2.003,-0.057,-0.005,1,1,3.932,3.533,3.932,3.533,0.017,-0.046,-0.085,-0.078,0.0000,0.0000,-0.8233,0.0000,5860.0,0,13.623,-1.975,-0.000,-0.000,19,24.56,0.49,5
18011,20,5002,4,0,2,96,0,0,82.043,-0.647,84.526,-2.747,0.9778,81.022,-0.961,80.311,80.311,0.000,-6.000,-1.871,-1.871,-1.871,-1.871,0.7108,0.7108,-1.0290,-1.9833,-0.9544,1.0987,-0.4409,0.8798,1.0000,12.856,23.271,-2.265,-2.177,-0.019,-0.079,1,1,3.932,3.533,3.932,3.533,-0.042,0.007,-0.134,-0.225,0.0000,0.0000,-0.9544,0.0000,5880.0,0,13.582,-2.221,-0.001,-0.001,19,24.56,0.49,5
18031,20,5002,4,0,2,96,0,0,81.944,-1.950,83.884,-2.808,0.9855,80.982,-0.922,80.312,80.312,0.000,-6.000,-1.689,-1.689,-1.688,-1.690,0.6706,0.6706,-1.0258,-2.0627,-1.0369,1.0945,-0.4791,0.8847,1.0000,12.814,23.231,-2.174,-2.247,-0.008,0.015,1,1,3.932,3.533,3.932,3.533,0.017,0.079,-0.014,-0.201,0.0001,0.0000,-1.0369,0.0000,5900.0,0,13.541,-2.210,-0.002,-0.002,19,24.56,0.49,5
18051,20,5003,4,0,2,96,0,0,81.882,-2.348,83.103,-0.671,0.9902,81.003,-0.900,80.311,80.311,0.000,-6.000,-1.612,-1.612,-1.610,-1.614,0.6916,0.6916,-1.0231,-1.9958,-0.9728,1.0905,-0.4494,0.8875,1.0000,12.778,23.193,-1.827,-1.916,0.001,-0.070,1,1,3.932,3.533,3.932,3.533,0.082,-0.021,-0.044,-0.184,0.0000,0.0000,-0.9728,0.0000,5920.0,0,13.504,-1.872,-0.001,-0.001,20,24.53,0.49,5
18071,20,5000,4,0,2,96,0,0,81.920,-1.277,82.576,3.113,0.9807,81.084,-0.917,80.312,80.312,0.000,-6.000,-1.732,-1.732,-1.731,-1.733,0.7720,0.7720,-1.0207,-1.7916,-0.7708,1.0873,-0.3561,0.8854,1.0000,12.748,23.162,-1.330,-1.495,-0.040,0.055,1,1,3.932,3.533,3.932,3.533,0.059,0.041,-0.188,-0.226,0.0000,0.0000,-0.7708,0.0000,5940.0,0,13.474,-1.412,-0.000,-0.000,19,24.53,0.50,5
18091,20,5000,4,0,2,96,0,0,81.915,-1.093,80.444,-3.113,0.9870,81.129,-0.831,80.311,80.311,0.000,-6.000,-1.575,-1.575,-1.574,-1.575,0.8177,0.8177,-1.0184,-1.6633,-0.6449,1.0847,-0.2979,0.8961,1.0000,12.719,23.131,-1.383,-1.467,-0.059,-0.150,1,1,3.932,3.533,3.932,3.533,0.158,-0.064,-0.167,-0.207,0.0000,0.0000,-0.6449,0.0000,5960.0,0,13.443,-1.425,0.002,0.002,19,24.53,0.50,5
18111,20,5002,4,0,2,96,0,0,81.917,-1.122,82.220,-3.601,0.9651,81.156,-0.788,80.312,80.312,0.000,-6.000,-1.486,-1.486,-1.488,-1.484,0.8438,0.8438,-1.0160,-1.5885,-0.5725,1.0823,-0.2645,0.9015,1.0000,12.687,23.099,-1.604,-1.295,-0.053,-0.019,1,1,3.932,3.533,3.932,3.533,0.022,0.051,-0.193,-0.176,0.0000,0.0000,-0.5725,0.0000,5980.0,0,13.412,-1.450,0.002,0.002,19,24.53,0.50,5
18131,20,5000,4,0,2,96,0,0,81.917,-1.007,83.918,-0.549,0.9633,81.136,-0.761,80.312,80.312,0.000,-6.000,-1.441,-1.441,-1.443,-1.440,0.8246,0.8246,-1.0137,-1.6240,-0.6104,1.0797,-0.2820,0.9049,1.0000,12.656,23.067,-1.637,-1.743,-0.032,0.016,1,1,3.932,3.533,3.932,3.533,0.058,-0.061,-0.036,-0.216,0.0000,0.0000,-0.6104,0.0000,6000.0,0,13.380,-1.690,0.003,0.003,19,24.53,0.50,5
18151,20,5002,4,0,2,96,0,0,81.877,-1.241,82.728,0.854,0.9916,81.161,-0.741,80.311,80.311,0.000,-6.000,-1.383,-1.383,-1.386,-1.380,0.8496,0.8496,-1.0115,-1.5550,-0.5435,1.0774,-0.2511,0.9074,1.0000,12.627,23.039,-1.365,-1.489,-0.035,-0.102,1,1,3.932,3.533,3.932,3.533,0.046,-0.069,-0.124,-0.146,0.0000,0.0000,-0.5435,0.0000,6020.0,0,13.352,-1.427,0.003,0.003,19,24.53,0.50,5
18171,20,5002,4,0,2,96,0,0,81.904,-0.612,81.208,1.343,0.9954,81.217,-0.743,80.311,80.311,0.000,-6.000,-1.437,-1.437,-1.439,-1.434,0.9053,0.9053,-1.0095,-1.4161,-0.4066,1.0757,-0.1878,0.9072,1.0000,12.600,23.014,-1.199,-1.118,-0.065,0.014,1,1,3.932,3.533,3.932,3.533,0.085,0.002,0.070,-0.126,0.0000,0.0000,-0.4066,0.0000,6040.0,0,13.326,-1.158,-0.000,-0.000,19,24.53,0.50,5
18191,20,5000,4,0,2,96,0,0,81.929,-0.346,82.855,-1.648,0.9618,81.198,-0.712,80.311,80.311,0.000,-6.000,-1.396,-1.396,-1.396,-1.397,0.8870,0.8870,-1.0075,-1.4516,-0.4441,1.0739,-0.2052,0.9110,1.0000,12.574,22.987,-1.537,-1.498,-0.026,-0.002,1,1,3.932,3.533,3.932,3.533,-0.030,0.038,-0.080,-0.052,0.0000,0.0000,-0.4441,0.0000,6060.0,0,13.299,-1.518,0.001,0.001,19,24.53,0.50,5
18211,20,5002,4,0,2,96,0,0,81.879,-0.937,83.150,-0.244,0.9727,81.204,-0.681,80.312,80.312,0.000,-6.000,-1.287,-1.287,-1.288,-1.286,0.8917,0.8917,-1.0051,-1.4319,-0.4268,1.0721,-0.1972,0.9149,1.0000,12.538,22.960,-1.365,-1.426,-0.024,-0.132,1,1,3.932,3.533,3.932,3.533,-0.096,0.149,-0.075,-0.163,0.0001,0.0000,-0.4268,0.0000,6080.0,0,13.268,-1.395,-0.008,-0.008,19,24.56,0.50,5
18231,20,5002,4,0,2,96,0,0,81.824,-1.612,80.661,-4.456,1.0037,81.256,-0.621,80.311,80.311,0.000,-6.000,-1.112,-1.112,-1.105,-1.120,0.9448,0.9448,-1.0032,-1.2990,-0.2958,1.0708,-0.1367,0.9224,1.0000,12.512,22.935,-1.070,-1.034,-0.061,-0.002,1,1,3.932,3.533,3.932,3.533,-0.009,-0.067,-0.045,-0.115,0.0000,0.0000,-0.2958,0.0000,6100.0,0,13.242,-1.052,-0.009,-0.009,19,24.56,0.43,5
18251,20,5002,4,0,2,96,0,0,81.872,-0.958,83.518,-1.831,0.9603,81.254,-0.616,80.311,80.311,0.000,-6.000,-1.156,-1.156,-1.147,-1.165,0.9426,0.9426,-1.0014,-1.2991,-0.2977,1.0695,-0.1375,0.9230,1.0000,12.489,22.911,-1.170,-1.429,-0.024,0.044,1,1,3.932,3.533,3.932,3.533,0.160,-0.040,-0.059,-0.077,0.0000,0.0000,-0.2977,0.0000,6120.0,0,13.219,-1.299,-0.008,-0.008,19,24.56,0.43,5
18271,20,5002,4,0,2,112,0,0,81.806,-1.599,81.822,-3.052,0.9836,81.286,-0.552,80.311,80.311,0.000,-6.000,-0.976,-0.976,-0.967,-0.984,0.9747,0.9747,-0.9997,-1.2180,-0.2183,1.0686,-0.1008,0.9310,1.0000,12.467,22.889,-0.988,-1.147,-0.058,-0.132,1,1,3.932,3.533,3.932,3.533,0.067,0.032,-0.076,-0.109,0.0000,0.0000,-0.2183,0.0000,6140.0,0,13.196,-1.067,-0.007,-0.007,19,24.56,0.43,5
18291,20,5002,4,0,2,96,0,0,81.836,-1.160,81.904,-1.160,0.9848,81.307,-0.550,80.312,80.312,0.000,-6.000,-1.008,-1.008,-1.001,-1.015,0.9950,0.9950,-0.9981,-1.1674,-0.1693,1.0679,-0.0782,0.9312,1.0000,12.446,22.867,-1.098,-1.049,-0.023,-0.049,1,1,3.932,3.533,3.932,3.533,-0.108,-0.018,-0.016,-0.028,0.0000,0.0000,-0.1693,0.0000,6160.0,0,13.175,-1.073,-0.006,-0.006,19,24.56,0.43,5
18311,20,5002,4,0,2,112,0,0,81.815,-1.181,83.298,1.160,0.9770,81.375,-0.508,80.312,80.312,0.000,-6.000,-0.922,-0.922,-0.916,-0.929,1.0634,1.0634,-0.9969,-1.0072,-0.0103,1.0678,-0.0047,0.9364,1.0000,12.429,22.851,-0.715,-0.704,-0.069,0.010,1,1,3.932,3.533,3.932,3.533,0.061,0.088,-0.159,-0.158,0.0001,0.0000,-0.0103,0.0000,6180.0,0,13.159,-0.710,-0.007,-0.007,19,24.56,0.43,5
18331,20,5002,4,0,2,112,0,0,81.852,-0.644,81.199,-1.648,0.9813,81.371,-0.477,80.313,80.313,0.000,-6.000,-0.903,-0.903,-0.895,-0.910,1.0581,1.0581,-0.9956,-1.0178,-0.0222,1.0677,-0.0103,0.9404,1.0000,12.413,22.834,-0.961,-1.115,-0.047,0.043,1,1,3.932,3.533,3.932,3.533,-0.101,0.028,-0.111,-0.113,0.0000,0.0000,-0.0222,0.0000,6200.0,0,13.142,-1.038,-0.007,-0.007,19,24.56,0.43,5
18351,20,5002,4,0,2,112,0,0,81.725,-2.446,82.546,-8.850,0.9695,81.407,-0.355,80.312,80.312,0.000,-6.000,-0.514,-0.514,-0.507,-0.521,1.0956,1.0956,-0.9940,-0.9316,0.0625,1.0680,0.0289,0.9557,1.0000,12.393,22.812,-0.715,-0.828,-0.054,-0.092,1,1,3.932,3.533,3.932,3.533,-0.146,-0.026,-0.093,-0.086,0.0000,0.0000,0.0625,0.0000,6220.0,0,13.121,-0.771,-0.005,-0.005,19,24.56,0.43,4
18371,20,5002,4,0,2,112,0,0,81.752,-1.663,82.817,2.136,0.9802,81.503,-0.344,80.312,80.312,0.000,-6.000,-0.556,-0.556,-0.551,-0.560,1.1912,1.1912,-0.9933,-0.7174,0.2759,1.0692,0.1274,0.9570,1.0000,12.383,22.801,-0.457,-0.182,-0.037,-0.088,1,1,3.932,3.533,3.932,3.533,0.122,-0.081,-0.075,-0.166,0.0000,0.0000,0.2759,0.0000,6240.0,0,13.111,-0.320,-0.003,-0.003,19,24.56,0.43,5
18391,20,5002,4,0,2,112,0,0,81.842,-0.095,81.971,2.502,0.9773,81.543,-0.339,80.312,80.312,0.000,-6.000,-0.671,-0.671,-0.667,-0.674,1.2312,1.2312,-0.9927,-0.6303,0.3624,1.0708,0.1675,0.9576,1.0000,12.375,22.795,-0.532,-0.405,-0.074,-0.131,1,1,3.932,3.533,3.932,3.533,0.045,-0.009,-0.148,-0.093,0.0000,0.0000,0.3624,0.0000,6260.0,0,13.104,-0.468,-0.005,-0.005,19,24.56,0.43,5
18411,20,5002,4,0,2,112,0,0,81.808,-0.719,82.694,-4.028,0.9696,81.537,-0.266,80.312,80.312,0.000,-6.000,-0.474,-0.474,-0.468,-0.479,1.2254,1.2254,-0.9917,-0.6489,0.3427,1.0724,0.1583,0.9668,1.0000,12.360,22.783,-0.771,-0.596,0.000,-0.030,1,1,3.932,3.533,3.932,3.533,0.048,0.037,-0.126,-0.229,0.0000,0.0000,0.3427,0.0000,6280.0,0,13.090,-0.684,-0.008,-0.008,19,24.56,0.43,5
18431,20,5002,4,0,2,112,0,0,81.768,-1.223,83.269,0.183,0.9855,81.608,-0.231,80.312,80.312,0.000,-6.000,-0.365,-0.365,-0.356,-0.373,1.2957,1.2957,-0.9912,-0.4982,0.4930,1.0746,0.2278,0.9711,1.0000,12.353,22.776,-0.184,-0.253,-0.066,-0.052,1,1,3.932,3.533,3.932,3.533,0.117,-0.027,-0.137,-0.028,0.0000,0.0000,0.4930,0.0000,6300.0,0,13.083,-0.218,-0.008,-0.008,19,24.56,0.43,5
18451,20,5002,4,0,2,112,0,0,81.844,-0.028,82.417,2.380,0.9769,81.627,-0.236,80.312,80.312,0.000,-6.000,-0.470,-0.470,-0.462,-0.478,1.3150,1.3150,-0.9907,-0.4597,0.5310,1.0770,0.2453,0.9705,1.0000,12.349,22.769,-0.269,-0.507,-0.100,-0.006,1,1,3.932,3.533,3.932,3.533,0.071,0.021,-0.131,-0.234,0.0000,0.0000,0.5310,0.0000,6320.0,0,13.078,-0.388,-0.006,-0.006,19,24.56,0.43,4
18471,20,5002,4,0,2,112,0,0,81.772,-1.128,82.864,-4.578,0.9730,81.615,-0.145,80.312,80.312,0.000,-6.000,-0.200,-0.200,-0.194,-0.206,1.3035,1.3035,-0.9899,-0.4954,0.4945,1.0792,0.2285,0.9818,1.0000,12.340,22.756,-0.478,-0.645,-0.038,0.088,1,1,3.932,3.533,3.932,3.533,-0.038,0.050,-0.127,-0.096,0.0000,0.0000,0.4945,0.0000,6340.0,0,13.067,-0.562,-0.002,-0.002,19,24.56,0.43,5
18491,20,5002,4,0,2,112,0,0,81.677,-2.305,82.229,-4.395,0.9859,81.673,-0.062,80.312,80.312,0.000,-6.000,0.061,0.061,0.063,0.059,1.3611,1.3611,-0.9893,-0.3805,0.6088,1.0820,0.2813,0.9923,1.0000,12.334,22.747,-0.150,-0.184,0.011,0.110,1,1,3.932,3.533,3.932,3.533,-0.056,-0.034,-0.007,-0.169,0.0000,0.0000,0.6088,0.0000,6360.0,0,13.059,-0.167,0.001,0.001,19,24.56,0.43,5
18511,20,5002,4,0,2,112,0,0,81.720,-1.271,83.292,3.052,0.9786,81.750,-0.047,80.312,80.312,0.000,-6.000,0.008,0.008,0.007,0.009,1.4378,1.4378,-0.9894,-0.2225,0.7669,1.0855,0.3543,0.9941,1.0000,12.335,22.748,0.097,0.045,0.009,0.104,1,1,3.932,3.533,3.932,3.533,0.021,0.003,-0.061,-0.111,0.0000,0.0000,0.7669,0.0000,6380.0,0,13.060,0.071,0.001,0.001,19,24.56,0.43,5
18531,20,5002,4,0,2,112,0,0,81.747,-0.613,82.170,-0.549,0.9750,81.796,0.003,80.311,80.311,0.000,-6.000,0.054,0.054,0.053,0.056,1.4849,1.4849,-0.9895,-0.1334,0.8561,1.0895,0.3955,0.9997,1.0000,12.337,22.749,0.043,0.021,0.009,0.125,1,1,3.932,3.533,3.932,3.533,-0.056,0.010,-0.140,-0.189,0.0000,0.0000,0.8561,0.0000,6400.0,0,13.062,0.032,0.002,0.002,19,24.56,0.43,4
18551,20,5002,4,0,2,112,0,0,81.749,-0.555,82.389,-0.244,0.9791,81.839,0.047,80.312,80.312,0.000,-6.000,0.138,0.138,0.136,0.140,1.5276,1.5276,-0.9896,-0.0450,0.9445,1.0938,0.4364,0.9942,1.0000,12.338,22.750,0.198,0.040,0.021,0.155,1,1,3.932,3.533,3.932,3.533,-0.001,0.072,-0.159,-0.195,0.0000,0.0000,0.9445,0.0000,6420.0,0,13.062,0.119,0.002,0.002,20,24.56,0.43,5
