# === BALANCE CONFIG ===
# transport_checksum=fnv1a32
# telemetry_features=8191
# lowering=experimental_ch11_forward_catch_v2 state:4 active_pilot_flag:64 phase_shift:8 phase_mask:15
# lowering_phases=0:idle 1:stopping 2:preparing 3:descending 4:ground_hold 5:retracting 6:reserved 7:complete 8:fault 9:committing 10:catching
# lowering_prepare=travel_rad:1.3 speed_rad_s:0.25 confirm_ms:200
# lowering_launch=rear_accel_rad_s2:4 rear_speed_rad_s:-2 forward_drop_deg:1 forward_rate_dps:2 accel_pause_rate_dps:6 coast_min_arm_rad:1.8 timeout_ms:1800
# lowering_catch=travel_rad:2.4 speed_rad_s:1.5 first_load_nm:0.4 sustained_load_nm:0.2 confirm_ms:80 timeout_ms:2500 yield_rad:0.06 yield_rad_s:0.12 early_catch_drop_deg:0.5 first_load_delay_ms:100 arm_start_rate_dps:-1
# lowering_support=both_arms measured_forward_fall_and_deceleration required tracking_stall_not_required
# lowering_rate=roll_rate_uses_fast_tau_s:0.006 while_pilot_phase_nonzero:1 ordinary_balance_filter_unchanged:1
# lowering_limits=target_lead_rad:0.12 lower_rad_s:0.16 retract_rad_s:0.30 wheel_stop_accel_rad_s2:0.75 owner_timeout_ms:100 motor_feedback_ms:100 rate_filter_tau_s:0.006
# lowering_flat=angle_deg:5 rate_dps:5 wheel_rad_s:0.65 confirm_ms:600
# standing_drive=ch1_ch2_progressive_braking_v5
# standing_drive_limits=velocity_rad_s:20 turn_rad_s:4.5 accel:6 decel:8 turn_accel:18
# standing_drive_brake=fast_decel:20 start_reference_rad_s:4 full_reference_rad_s:8 low_speed_decel:8 arm_brake_limit_fraction:0.0666667 active_flag:32
# standing_drive_acceleration=angle_k:8.8 rate_k:1.5 speed_k:3 speed_error_limit:8 accel_limit:100 handoff_rate:30
# standing_drive_rate_filter=tau_s:0.006 fresh_sample_dt:1 stationary_filter_unchanged:1
# standing_drive_learning=max_abs_velocity_error:1 velocity_p:0
# standing_drive_arms=gain:0.008333333 limit_fraction:0.1 tau_s:0.08 recovery_priority:1
# standing_drive_arm_ordinary=scale:0.3 limit_fraction:0.12
# standing_drive_arm_emergency=headroom_rad_s:3 min_error_deg:2 outward_rate_dps:8 confirm_ms:60 severe_error_deg:8 severe_outward_rate_dps:20 requires_velocity_disturbance:1
# standing_drive_arm_error=measured_minus_projection_onto_zero_to_target_interval
# standing_drive_active_flag=16 includes_pd_handoff:1
# pilot_arm_units=planned_center_fraction_after_recovery_priority_before_output_filter
# standing_drive_gates=deadband:0.06 neutral_calm_ms:400 stop_calm_ms:400 rc_fresh_ms:100
# standing_drive_flags=ready:1 moving_or_braking:2 turning:4 fresh_input:8
# startup_recoil=confirmed_unwind_v1
# startup_recoil_multiplier=2 enter_rad_s=0.35 exit_rad_s=0.15 confirm_ms=60 blend_ms=120
# startup_recoil_active_flag=0x01
# startup_recovery=wheel_velocity_learning_v1
# startup_recovery_speed=1.0
# startup_recovery_force_speed=4.0
# startup_recovery_confirm_ms=60
# startup_recovery_ki=1.0 boost_ms=800 integral_rate_dps=6 limit_deg=6
# startup_recovery_hold=settled_position calm_ms=400
# capture_trim_bounds=absolute
# wheel_feedback_velocity_range_rad_s=50
# wheel_feedback_torque_range_nm=5.5
# can_receive_hz=200
# front_hold_hz=50
# telemetry_schema=4
# sample_size_bytes=240
# sample_count=1984
# checksum=0xC35F297F
# checksum_valid=1
# build_date=Sep 20 2026
# build_time=00:54:46
# run_start_uptime_ms=123616
# run_end_uptime_ms=163376
# run_duration_ms=39760
# end_reason=lower_wrong_direction
# test_note=none
# motor_mode=speed
# inner_kp=2.0000
# inner_kd=0.0800
# drift_vel_kp=0.0758
# drift_max_vel=1.52
# ramp_drift_kp=0.0455
# ramp_drift_max_vel=0.91
# vel_sp_kp=1.4520
# vel_sp_kp_low=0.4620
# vel_sp_knee=1.2121
# vel_sp_ki=0.2310
# sp_offset_max=8.00
# ramp_sp_offset_max=1.50
# sp_offset_rate=12.00
# vel_filter_alpha=0.3500
# stored_trim=2.5193
# glide_vel_err=1.21
# glide_ki_boost=4.00
# speed_acc_rad=100.00
# speed_current_limit=14.00
# sp_curve_0=0.00:84.00
# sp_curve_1=0.50:83.05
# sp_curve_2=1.00:82.10
# base_sp_fwd=84.00
# base_sp_tip=82.10
# base_sp_center=77.70
# base_sp_rate_max=4.00
# ramp_vel_slow=3.03
# comp_alpha=0.9960
# max_drive_speed=30.00
# capture_settle_ms=400
# arm_hold_max_ms=1000
# arm_return_speed=1.50
# arm_assist_thresh=2.12
# arm_assist_gain=0.26
# arm_range_pos=0.45
# arm_range_neg=0.30
# arm_tau_in=0.080
# arm_tau_out=0.650
# arm_emergency_cmd_frac=0.45
# yaw_sync_kp=2.00
# yaw_sync_max=1.50
# log_duration_ms=120000
# balance_loop_hz=200
# control_loop_hz=50
# pos_gate_err=8.00
# shed_vel_start=12.12
# shed_vel_full=21.21
# transport_fnv1a=0x8B7ADA4A
t_ms,sample_dt_ms,inner_dt_max_us,inner_ticks,inner_sat_ticks,state,flags,diag_flags,marker,roll,roll_rate,accel_angle,gyro_raw,accel_norm,setpoint,angle_err,base_sp,raw_base_sp,capture_shift,run_curve_shift,motor_vel_raw,motor_vel,cmd_left,cmd_right,sp_offset,sp_offset_target,target_vel,filtered_vel,vel_err,vel_integral,vel_p_term,pos_gate,shed,bl_pos,br_pos,bl_vel,br_vel,bl_torque,br_torque,feedback_age_l_ms,feedback_age_r_ms,arm_l,arm_r,arm_l_tgt,arm_r_tgt,arm_l_vel,arm_r_vel,arm_l_torque,arm_r_torque,arm_tip_frac,arm_assist_frac,arm_assist_vel,arm_demand,arm_calm_ms,arm_stage,meas_drift,meas_vel,yaw_diff,yaw_corr,update_age_ms,bus_voltage,total_current,imu_age_ms,pilot_forward,pilot_steering,pilot_turn,pilot_flags,pilot_arm
5385,20,5002,4,0,1,0,0,0,72.813,3.365,73.328,0.916,0.9736,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,27.161,25.339,0.018,0.072,-0.015,-0.003,36,56,6.362,5.320,6.371,5.326,0.149,0.063,0.176,0.607,0.9045,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,23.26,1.06,5,0.0000,0.0000,0.0000,0,0.00000
5404,19,5001,4,0,1,0,0,0,72.832,2.751,72.325,0.854,0.9835,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,27.161,25.339,0.018,0.072,-0.015,-0.003,55,75,6.363,5.322,6.374,5.327,0.162,0.099,-0.016,0.643,0.9053,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,23.26,1.06,5,0.0000,0.0000,0.0000,0,0.00000
5425,21,5003,4,0,1,0,0,0,72.857,2.495,71.971,2.075,0.9813,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,27.161,25.339,0.018,0.072,-0.015,-0.003,76,96,6.366,5.324,6.376,5.329,0.034,0.101,-0.011,0.606,0.9063,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,23.26,1.06,5,0.0000,0.0000,0.0000,0,0.00000
5445,20,5001,4,0,1,0,0,0,72.902,2.696,71.556,3.601,0.9809,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,27.161,25.339,0.018,0.072,-0.015,-0.003,96,116,6.369,5.325,6.379,5.330,0.131,0.029,-0.001,0.604,0.9071,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,23.26,1.06,5,0.0000,0.0000,0.0000,0,0.00000
5465,20,5002,4,0,1,0,0,0,72.980,3.400,71.364,5.615,0.9879,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,27.161,25.339,0.018,0.072,-0.015,-0.003,116,136,6.372,5.326,6.381,5.332,0.143,0.086,-0.212,0.600,0.9081,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,23.26,1.06,5,0.0000,0.0000,0.0000,0,0.00000
5485,20,5007,4,0,1,0,0,0,73.101,4.360,72.257,6.775,0.9846,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,27.161,25.339,-0.027,-0.027,-0.019,0.002,16,16,6.375,5.328,6.384,5.333,0.155,0.076,-0.257,0.636,0.9091,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,23.26,1.06,4,0.0000,0.0000,0.0000,0,0.00000
5505,20,5001,4,0,1,0,0,0,73.240,5.413,72.037,8.362,0.9840,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,27.161,25.339,-0.027,0.037,-0.019,0.006,36,16,6.378,5.330,6.386,5.335,0.277,0.150,-0.052,0.566,0.9102,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,23.26,1.06,5,0.0000,0.0000,0.0000,0,0.00000
5525,20,5000,4,0,1,0,0,0,73.408,6.594,72.088,10.071,0.9812,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,27.161,25.339,0.054,0.037,-0.038,0.006,16,36,6.382,5.331,6.388,5.336,0.004,0.026,-0.207,0.509,0.9113,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,23.26,1.06,5,0.0000,0.0000,0.0000,0,0.00000
5544,19,5001,4,0,1,0,0,0,73.635,7.852,74.950,11.475,0.9770,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,27.161,25.339,0.054,0.037,-0.038,0.006,35,55,6.385,5.334,6.391,5.338,0.235,0.052,0.005,0.416,0.9123,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,23.26,1.06,5,0.0000,0.0000,0.0000,0,0.00000
5565,21,5003,4,0,1,0,0,0,73.848,8.327,74.766,9.094,0.9693,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,27.161,25.339,0.054,0.037,-0.038,0.006,56,76,6.387,5.335,6.393,5.339,0.164,-0.006,-0.041,0.464,0.9132,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,23.26,1.06,5,0.0000,0.0000,0.0000,0,0.00000
5584,19,5000,4,0,1,0,0,0,74.032,8.344,75.210,8.057,0.9765,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,27.161,25.339,0.054,0.037,-0.038,0.006,75,95,6.390,5.337,6.395,5.340,0.105,0.072,0.148,0.348,0.9141,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,23.26,1.06,5,0.0000,0.0000,0.0000,0,0.00000
5604,20,5001,4,0,1,0,0,0,74.189,7.872,75.470,6.592,0.9692,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,27.161,25.339,0.054,0.037,-0.038,0.006,95,115,6.391,5.338,6.398,5.342,0.113,0.059,0.269,0.378,0.9147,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,23.26,1.06,5,0.0000,0.0000,0.0000,0,0.00000
5624,20,5002,4,0,1,0,0,0,74.320,7.156,75.474,4.761,0.9764,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,27.161,25.339,0.054,0.037,-0.038,0.006,115,135,6.393,5.339,6.400,5.343,0.053,-0.017,0.197,0.356,0.9153,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,23.26,1.05,5,0.0000,0.0000,0.0000,0,0.00000
5644,20,5001,4,0,1,0,0,0,74.422,6.060,76.288,2.869,0.9724,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,27.161,25.339,0.054,0.037,-0.038,0.006,135,155,6.395,5.340,6.402,5.344,0.166,-0.025,0.324,0.436,0.9159,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,23.26,1.05,5,0.0000,0.0000,0.0000,0,0.00000
5664,20,5003,4,0,1,0,0,0,74.453,4.903,75.714,0.305,0.9775,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,27.161,25.338,0.054,0.057,-0.038,0.007,155,15,6.396,5.342,6.404,5.346,0.070,0.027,0.293,0.464,0.9165,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,23.26,1.05,5,0.0000,0.0000,0.0000,0,0.00000
5684,20,5000,4,0,1,0,0,0,74.469,3.529,75.010,-0.183,0.9751,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,27.161,25.338,-0.043,0.057,-0.030,0.007,15,35,6.398,5.343,6.406,5.347,0.195,0.051,0.120,0.509,0.9172,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,23.26,1.05,5,0.0000,0.0000,0.0000,0,0.00000
5704,20,5001,4,0,1,0,0,0,74.456,2.357,74.261,-0.732,0.9766,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,27.161,25.338,-0.043,0.057,-0.030,0.007,35,55,6.400,5.344,6.409,5.348,-0.013,-0.064,0.067,0.613,0.9177,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,23.26,1.05,5,0.0000,0.0000,0.0000,0,0.00000
5724,20,5003,4,0,1,0,0,0,74.447,1.683,73.888,0.061,0.9792,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,27.161,25.338,-0.043,0.057,-0.030,0.007,55,75,6.402,5.345,6.411,5.350,0.113,0.007,0.137,0.651,0.9185,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,23.26,1.05,5,0.0000,0.0000,0.0000,0,0.00000
5744,20,5001,4,0,1,0,0,0,74.456,1.566,73.457,1.526,0.9844,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,27.161,25.339,-0.011,0.022,-0.034,0.013,15,15,6.404,5.346,6.413,5.351,-0.008,0.020,0.190,0.636,0.9192,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,23.26,1.05,5,0.0000,0.0000,0.0000,0,0.00000
5764,20,5000,4,0,1,0,0,0,74.483,1.697,73.592,2.563,0.9759,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,27.161,25.339,-0.011,0.022,-0.034,0.013,35,35,6.406,5.347,6.415,5.352,0.179,0.037,0.077,0.652,0.9199,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,23.26,1.05,5,0.0000,0.0000,0.0000,0,0.00000
5784,20,5001,4,0,1,0,0,0,74.529,2.146,73.187,3.479,0.9876,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,27.161,25.339,-0.011,0.022,-0.034,0.013,55,55,6.409,5.348,6.417,5.354,0.105,0.086,-0.084,0.662,0.9206,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,23.26,0.97,5,0.0000,0.0000,0.0000,0,0.00000
5804,20,5001,4,0,1,0,0,0,74.603,2.882,73.046,5.127,0.9829,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,27.161,25.339,-0.011,0.022,-0.034,0.013,75,75,6.411,5.350,6.419,5.355,0.264,0.035,0.027,0.645,0.9214,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,23.26,0.97,5,0.0000,0.0000,0.0000,0,0.00000
5824,20,5001,4,0,1,0,0,0,74.706,3.914,72.949,6.775,0.9817,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,27.161,25.339,-0.011,-0.021,-0.034,0.005,95,15,6.413,5.351,6.421,5.356,0.265,0.004,-0.077,0.676,0.9222,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,23.26,0.97,5,0.0000,0.0000,0.0000,0,0.00000
5844,20,5001,4,0,1,0,0,0,74.861,5.204,74.273,8.728,0.9872,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,27.161,25.339,-0.056,-0.021,-0.025,0.005,15,35,6.416,5.353,6.423,5.357,0.183,0.058,-0.060,0.600,0.9232,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,23.26,0.97,5,0.0000,0.0000,0.0000,0,0.00000
5864,20,5001,4,0,1,0,0,0,75.054,6.415,76.335,9.705,0.9694,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,27.161,25.339,-0.056,-0.021,-0.025,0.005,35,55,6.419,5.354,6.425,5.359,0.228,0.070,-0.101,0.454,0.9242,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,23.26,0.97,5,0.0000,0.0000,0.0000,0,0.00000
5884,20,5004,4,0,1,0,0,0,75.228,6.943,75.650,8.423,0.9724,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,27.161,25.339,-0.056,-0.021,-0.025,0.005,55,75,6.422,5.355,6.427,5.360,0.285,0.068,-0.163,0.494,0.9250,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,23.26,0.97,5,0.0000,0.0000,0.0000,0,0.00000
5904,20,5000,4,0,1,0,0,0,75.391,7.112,76.289,7.202,0.9796,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,27.161,25.339,-0.056,-0.021,-0.025,0.005,75,95,6.425,5.357,6.429,5.361,0.223,0.048,-0.210,0.371,0.9260,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,23.26,0.97,5,0.0000,0.0000,0.0000,0,0.00000
5924,20,5001,4,0,1,0,0,0,75.547,6.990,76.688,6.287,0.9745,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,27.161,25.339,-0.056,-0.021,-0.025,0.005,95,115,6.427,5.359,6.431,5.362,0.023,0.004,-0.124,0.314,0.9269,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,23.26,0.97,5,0.0000,0.0000,0.0000,0,0.00000
5944,20,5001,4,0,1,0,0,0,75.667,6.487,76.417,5.188,0.9731,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,27.161,25.339,-0.056,-0.021,-0.025,0.005,115,135,6.430,5.360,6.433,5.363,0.043,0.113,-0.090,0.299,0.9277,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,23.26,0.99,5,0.0000,0.0000,0.0000,0,0.00000
5964,20,5004,4,0,1,0,0,0,75.773,5.962,76.560,4.211,0.9790,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,27.161,25.339,-0.056,-0.021,-0.025,0.005,135,155,6.431,5.361,6.435,5.364,0.009,0.003,0.060,0.348,0.9283,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,23.26,0.99,5,0.0000,0.0000,0.0000,0,0.00000
5985,21,5001,4,0,1,0,0,0,75.860,5.244,77.104,3.357,0.9758,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,27.161,25.338,-0.056,0.047,-0.025,0.034,156,16,6.433,5.362,6.437,5.366,0.200,0.066,0.027,0.314,0.9288,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,23.26,0.99,5,0.0000,0.0000,0.0000,0,0.00000
6004,19,5000,4,0,1,0,0,0,75.927,4.548,76.357,2.319,0.9761,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,27.161,25.338,0.068,-0.028,-0.021,0.023,15,15,6.435,5.364,6.439,5.367,0.147,0.051,-0.009,0.169,0.9297,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,23.26,0.99,4,0.0000,0.0000,0.0000,0,0.00000
6025,21,5002,4,0,1,0,0,0,75.977,3.571,76.190,2.014,0.9768,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,27.161,25.338,0.068,-0.028,-0.021,0.023,36,36,6.437,5.365,6.441,5.368,0.040,0.075,0.149,0.282,0.9301,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,23.26,0.99,10,0.0000,0.0000,0.0000,0,0.00000
6044,19,5001,4,0,1,0,0,0,76.005,3.020,75.833,1.709,0.9836,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,27.161,25.338,0.068,-0.028,-0.021,0.023,55,55,6.438,5.366,6.443,5.369,-0.004,0.092,0.220,0.357,0.9307,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,23.26,0.99,5,0.0000,0.0000,0.0000,0,0.00000
6064,20,5001,4,0,1,0,0,0,76.037,2.704,75.467,2.075,0.9827,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,27.161,25.338,0.068,-0.028,-0.021,0.023,75,75,6.439,5.367,6.444,5.370,-0.050,-0.081,0.305,0.410,0.9311,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,23.26,0.99,5,0.0000,0.0000,0.0000,0,0.00000
6085,21,5006,4,0,1,0,0,0,76.081,2.708,75.385,3.052,0.9783,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,27.161,25.338,0.068,-0.028,-0.021,0.023,96,96,6.441,5.368,6.446,5.371,0.122,0.050,0.033,0.399,0.9318,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,23.26,0.99,5,0.0000,0.0000,0.0000,0,0.00000
6104,19,5000,4,0,1,0,0,0,76.136,2.935,75.514,4.211,0.9809,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,27.161,25.338,0.068,-0.028,-0.021,0.023,115,115,6.443,5.368,6.448,5.372,0.064,0.072,0.014,0.424,0.9323,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,23.26,1.01,5,0.0000,0.0000,0.0000,0,0.00000
6125,21,5003,4,0,1,0,0,0,76.226,3.355,76.319,4.211,0.9848,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,27.161,25.338,0.068,-0.028,-0.021,0.023,136,136,6.444,5.370,6.450,5.373,0.073,0.075,0.263,0.386,0.9328,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,23.26,1.01,5,0.0000,0.0000,0.0000,0,0.00000
6145,20,5000,4,0,1,0,0,0,76.316,3.653,76.712,4.578,0.9752,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,27.161,25.338,0.068,0.011,-0.021,0.019,156,16,6.445,5.371,6.452,5.374,-0.185,0.076,0.375,0.472,0.9333,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,23.26,1.01,5,0.0000,0.0000,0.0000,0,0.00000
6164,19,5001,4,0,1,0,0,0,76.398,3.624,77.089,3.357,0.9802,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,27.161,25.338,-0.028,0.011,-0.025,0.019,15,35,6.447,5.372,6.453,5.376,0.055,0.019,0.187,0.330,0.9338,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,23.26,1.01,5,0.0000,0.0000,0.0000,0,0.00000
6185,21,5008,4,0,1,0,0,0,76.473,3.455,77.164,2.686,0.9814,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,27.161,25.338,-0.028,0.011,-0.025,0.019,36,56,6.448,5.373,6.455,5.377,0.030,-0.023,0.208,0.377,0.9343,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,23.26,1.01,5,0.0000,0.0000,0.0000,0,0.00000
