# === BALANCE CONFIG ===
# inner_kp=2.0000
# inner_kd=0.0800
# arm_bal_kp=0.0500
# arm_bal_ki=0.0250
# arm_bal_kd=0.0150
# arm_bal_max_frac=0.2500
# arm_bal_frac_rate=0.3000
# arm_bal_early_frac_rate=0.1500
# arm_bal_motor_speed=2.00
# arm_bal_deadband=0.15
# arm_bal_integral_max=0.25
# arm_bal_decay=0.9950
# arm_sp_track_rate=0.1500
# arm_center_left=1.7683
# arm_center_right=-1.7671
# base_sp_fwd=92.00
# base_sp_tip=86.50
# base_sp_center=83.00
# base_sp_rate_max=3.00
# comp_alpha=0.9960
# max_drive_speed=25.00
# capture_err=1.00
# capture_rate=4.00
# capture_cmd=1.00
# capture_settle_ms=400
# arm_hold_max_ms=2500
# arm_return_speed=10.00
# balance_loop_hz=200
# control_loop_hz=50
# pos_gate_err=8.00
t_ms,state,roll,roll_rate,setpoint,angle_err,motor_vel,arm_bal_frac,arm_sp_frac,arm_bal_integ,bl_pos,br_pos,bl_vel,br_vel,arm_l,arm_r,arm_l_tgt,arm_r_tgt,meas_drift,meas_vel,flags
33141,2,92.10,0.48,92.00,-0.10,-0.24,-0.0584,0.0000,-0.2500,-134.42,-127.29,-0.15,-0.07,3.80,3.66,3.80,3.66,-1.18,-0.11,240
33161,2,92.09,0.10,92.00,-0.09,-0.19,-0.0593,0.0000,-0.2500,-134.43,-127.29,-0.18,-0.12,3.80,3.66,3.80,3.66,-1.18,-0.15,240
33180,2,92.06,-0.44,92.00,-0.06,-0.09,-0.0601,0.0000,-0.2500,-134.43,-127.30,-0.11,-0.23,3.80,3.66,3.80,3.66,-1.19,-0.17,240
33202,2,92.04,-0.78,92.00,-0.04,-0.02,-0.0613,0.0000,-0.2500,-134.44,-127.30,-0.15,-0.29,3.80,3.66,3.79,3.67,-1.19,-0.22,240
33220,2,92.04,-0.75,92.00,-0.04,-0.01,-0.0602,0.0000,-0.2500,-134.44,-127.31,-0.12,-0.14,3.80,3.66,3.80,3.66,-1.20,-0.13,240
33241,2,92.06,-0.44,92.00,-0.06,-0.08,-0.0591,0.0000,-0.2500,-134.45,-127.31,-0.08,-0.03,3.80,3.66,3.80,3.66,-1.20,-0.05,240
33260,2,92.08,-0.26,92.00,-0.08,-0.14,-0.0582,0.0000,-0.2500,-134.45,-127.31,-0.02,0.01,3.80,3.66,3.80,3.66,-1.20,-0.00,240
33280,2,92.07,-0.51,92.00,-0.07,-0.10,-0.0586,0.0000,-0.2500,-134.45,-127.31,-0.03,-0.01,3.80,3.66,3.80,3.66,-1.20,-0.02,240
33301,2,92.01,-1.23,92.00,-0.01,0.08,-0.0594,0.0000,-0.2500,-134.45,-127.31,-0.06,-0.02,3.80,3.66,3.80,3.66,-1.20,-0.04,240
33320,2,91.95,-1.65,92.00,0.05,0.22,-0.0600,0.0000,-0.2500,-134.45,-127.32,-0.10,-0.09,3.80,3.66,3.80,3.66,-1.20,-0.09,240
33341,2,91.94,-1.32,92.00,0.06,0.22,-0.0590,0.0000,-0.2500,-134.45,-127.32,-0.03,-0.02,3.80,3.66,3.80,3.66,-1.21,-0.03,240
33362,2,91.95,-0.94,92.00,0.05,0.18,-0.0575,0.0000,-0.2500,-134.45,-127.32,0.10,0.05,3.80,3.66,3.80,3.66,-1.21,0.08,240
33380,2,91.98,-0.26,92.00,0.02,0.07,-0.0578,0.0000,-0.2500,-134.45,-127.32,0.05,0.08,3.80,3.66,3.80,3.66,-1.20,0.06,240
33401,2,92.02,0.49,92.00,-0.02,-0.08,-0.0564,0.0000,-0.2500,-134.45,-127.31,0.11,0.19,3.80,3.66,3.80,3.66,-1.20,0.15,240
33420,2,92.05,0.72,92.00,-0.05,-0.16,-0.0562,0.0000,-0.2500,-134.44,-127.31,0.17,0.10,3.80,3.66,3.80,3.66,-1.20,0.14,240
33441,2,92.04,0.46,92.00,-0.04,-0.11,-0.0572,0.0000,-0.2500,-134.44,-127.31,0.09,0.04,3.80,3.66,3.80,3.66,-1.19,0.06,240
33460,2,92.02,0.04,92.00,-0.02,-0.04,-0.0584,0.0000,-0.2500,-134.44,-127.31,-0.01,-0.02,3.80,3.66,3.80,3.66,-1.19,-0.01,240
33481,2,91.99,-0.32,92.00,0.01,0.04,-0.0589,0.0000,-0.2500,-134.44,-127.31,-0.06,-0.01,3.80,3.66,3.80,3.66,-1.19,-0.03,240
33500,2,91.98,-0.45,92.00,0.02,0.07,-0.0595,0.0000,-0.2500,-134.44,-127.31,-0.09,-0.07,3.80,3.66,3.80,3.66,-1.20,-0.08,240
33521,2,91.99,-0.27,92.00,0.01,0.05,-0.0593,0.0000,-0.2500,-134.44,-127.31,-0.05,-0.06,3.80,3.66,3.80,3.66,-1.20,-0.05,240
33539,2,92.00,0.05,92.00,0.00,0.01,-0.0586,0.0000,-0.2500,-134.44,-127.31,0.02,-0.01,3.80,3.66,3.80,3.66,-1.20,0.00,240
33561,2,92.01,0.18,92.00,-0.01,-0.04,-0.0585,0.0000,-0.2500,-134.44,-127.31,-0.01,0.01,3.80,3.66,3.80,3.66,-1.20,0.00,240
33580,2,92.02,0.30,92.00,-0.02,-0.07,-0.0585,0.0000,-0.2500,-134.44,-127.31,0.03,-0.04,3.80,3.66,3.80,3.66,-1.20,-0.00,240
33602,2,92.03,0.32,92.00,-0.03,-0.08,-0.0585,0.0000,-0.2500,-134.44,-127.31,0.01,-0.03,3.80,3.66,3.80,3.66,-1.20,-0.01,240
33620,2,92.04,0.38,92.00,-0.04,-0.11,-0.0580,0.0000,-0.2500,-134.44,-127.31,0.00,0.04,3.80,3.66,3.80,3.66,-1.20,0.02,240
33641,2,92.04,0.30,92.00,-0.04,-0.11,-0.0579,0.0000,-0.2500,-134.44,-127.31,0.04,0.01,3.80,3.66,3.80,3.66,-1.20,0.03,240
33658,2,92.03,0.12,92.00,-0.03,-0.07,-0.0596,0.0000,-0.2500,-134.44,-127.31,-0.04,-0.12,3.80,3.66,3.80,3.66,-1.20,-0.08,240
33682,2,92.01,-0.05,92.00,-0.01,-0.02,-0.0600,0.0000,-0.2500,-134.45,-127.31,-0.05,-0.12,3.80,3.66,3.80,3.66,-1.20,-0.09,240
33701,2,92.02,0.10,92.00,-0.02,-0.05,-0.0596,0.0000,-0.2500,-134.45,-127.32,-0.05,-0.07,3.80,3.66,3.80,3.66,-1.20,-0.06,240
33721,2,92.04,0.38,92.00,-0.04,-0.11,-0.0591,0.0000,-0.2500,-134.45,-127.32,-0.02,-0.04,3.80,3.66,3.80,3.66,-1.21,-0.03,240
33740,2,92.07,0.73,92.00,-0.07,-0.20,-0.0592,0.0000,-0.2500,-134.45,-127.32,-0.05,-0.04,3.80,3.66,3.80,3.66,-1.21,-0.04,240
33761,2,92.10,0.93,92.00,-0.10,-0.28,-0.0586,0.0000,-0.2500,-134.45,-127.32,-0.05,0.01,3.80,3.66,3.80,3.66,-1.21,-0.02,240
33780,2,92.10,0.66,92.00,-0.10,-0.25,-0.0591,0.0000,-0.2500,-134.45,-127.32,-0.05,-0.05,3.80,3.66,3.80,3.66,-1.21,-0.05,240
33801,2,92.09,0.45,92.00,-0.09,-0.22,-0.0604,0.0000,-0.2500,-134.46,-127.32,-0.10,-0.15,3.80,3.66,3.80,3.66,-1.21,-0.12,240
33820,2,92.09,0.25,92.00,-0.09,-0.20,-0.0606,0.0000,-0.2500,-134.46,-127.33,-0.10,-0.15,3.80,3.66,3.80,3.66,-1.21,-0.12,240
33841,2,92.06,-0.25,92.00,-0.06,-0.11,-0.0616,0.0000,-0.2500,-134.46,-127.33,-0.22,-0.11,3.80,3.66,3.79,3.67,-1.22,-0.16,240
33860,2,92.06,-0.39,92.00,-0.06,-0.08,-0.0624,0.0000,-0.2500,-134.47,-127.33,-0.30,-0.09,3.80,3.66,3.79,3.67,-1.22,-0.20,240
33881,2,92.06,-0.36,92.00,-0.06,-0.09,-0.0617,0.0000,-0.2500,-134.48,-127.34,-0.10,-0.16,3.80,3.66,3.79,3.67,-1.23,-0.13,240
33900,2,92.06,-0.44,92.00,-0.06,-0.08,-0.0611,0.0000,-0.2500,-134.48,-127.34,-0.01,-0.15,3.79,3.66,3.79,3.67,-1.23,-0.08,240
33920,2,92.04,-0.67,92.00,-0.04,-0.02,-0.0617,0.0000,-0.2500,-134.48,-127.35,-0.06,-0.15,3.79,3.66,3.79,3.67,-1.23,-0.10,240
33941,2,92.01,-0.98,92.00,-0.01,0.05,-0.0617,0.0000,-0.2500,-134.48,-127.35,-0.14,-0.03,3.79,3.67,3.79,3.67,-1.24,-0.08,240
33961,2,91.99,-1.04,92.00,0.01,0.10,-0.0612,0.0000,-0.2500,-134.48,-127.35,-0.06,-0.02,3.79,3.67,3.79,3.67,-1.24,-0.04,240
33980,2,91.98,-0.99,92.00,0.02,0.12,-0.0609,0.0000,-0.2500,-134.49,-127.35,-0.00,-0.04,3.79,3.67,3.80,3.66,-1.24,-0.02,240
34002,2,91.97,-0.92,92.00,0.03,0.13,-0.0607,0.0000,-0.2500,-134.48,-127.35,0.02,-0.04,3.79,3.67,3.80,3.66,-1.24,-0.01,240
34020,2,91.97,-0.73,92.00,0.03,0.13,-0.0596,0.0000,-0.2500,-134.48,-127.35,0.06,0.04,3.79,3.67,3.80,3.66,-1.24,0.05,240
34040,2,91.98,-0.30,92.00,0.02,0.06,-0.0596,0.0000,-0.2500,-134.48,-127.35,0.08,0.03,3.79,3.67,3.80,3.66,-1.24,0.05,240
34061,2,92.01,0.13,92.00,-0.01,-0.03,-0.0587,0.0000,-0.2500,-134.48,-127.35,0.13,0.10,3.79,3.66,3.80,3.66,-1.23,0.11,240
34082,2,92.01,0.15,92.00,-0.01,-0.04,-0.0588,0.0000,-0.2500,-134.48,-127.34,0.05,0.13,3.79,3.66,3.80,3.66,-1.23,0.09,240
34101,2,92.00,-0.03,92.00,-0.00,-0.00,-0.0598,0.0000,-0.2500,-134.48,-127.34,-0.02,0.07,3.80,3.66,3.80,3.66,-1.23,0.03,240
34121,2,92.00,-0.07,92.00,0.00,0.02,-0.0605,0.0000,-0.2500,-134.48,-127.34,-0.02,-0.01,3.80,3.66,3.80,3.66,-1.23,-0.02,240
34140,2,92.00,0.03,92.00,0.00,0.01,-0.0603,0.0000,-0.2500,-134.48,-127.34,0.02,-0.03,3.80,3.66,3.80,3.66,-1.23,-0.01,240
34161,2,92.00,0.09,92.00,-0.00,-0.01,-0.0602,0.0000,-0.2500,-134.48,-127.34,0.00,0.00,3.80,3.66,3.80,3.66,-1.23,0.00,240
34180,2,92.01,0.18,92.00,-0.01,-0.03,-0.0600,0.0000,-0.2500,-134.48,-127.34,-0.00,0.02,3.80,3.66,3.80,3.66,-1.23,0.01,240
34201,2,92.01,0.20,92.00,-0.01,-0.04,-0.0598,0.0000,-0.2500,-134.47,-127.34,0.01,0.04,3.80,3.66,3.80,3.66,-1.23,0.02,240
34220,2,92.02,0.22,92.00,-0.02,-0.05,-0.0603,0.0000,-0.2500,-134.47,-127.34,-0.05,0.02,3.80,3.66,3.80,3.66,-1.23,-0.02,240
34241,2,92.02,0.16,92.00,-0.02,-0.05,-0.0601,0.0000,-0.2500,-134.47,-127.34,0.01,-0.02,3.80,3.66,3.80,3.66,-1.23,-0.00,240
34260,2,92.01,0.01,92.00,-0.01,-0.03,-0.0605,0.0000,-0.2500,-134.48,-127.34,-0.03,-0.01,3.80,3.66,3.80,3.66,-1.23,-0.02,240
34281,2,92.00,-0.13,92.00,-0.00,0.00,-0.0604,0.0000,-0.2500,-134.48,-127.34,-0.01,-0.01,3.80,3.66,3.80,3.66,-1.23,-0.01,240
34300,2,92.00,-0.22,92.00,-0.00,0.01,-0.0609,0.0000,-0.2500,-134.48,-127.34,0.00,-0.08,3.80,3.66,3.80,3.66,-1.23,-0.04,240
34321,2,92.00,-0.22,92.00,0.00,0.02,-0.0606,0.0000,-0.2500,-134.48,-127.34,-0.02,-0.01,3.80,3.66,3.80,3.66,-1.23,-0.02,240
34340,2,92.00,-0.22,92.00,0.00,0.03,-0.0600,0.0000,-0.2500,-134.48,-127.35,0.01,0.04,3.80,3.66,3.80,3.66,-1.23,0.03,240
34361,2,91.99,-0.23,92.00,0.01,0.04,-0.0601,0.0000,-0.2500,-134.48,-127.35,-0.00,0.03,3.80,3.66,3.80,3.66,-1.23,0.01,240
34380,2,91.99,-0.25,92.00,0.01,0.05,-0.0606,0.0000,-0.2500,-134.48,-127.35,-0.01,-0.03,3.80,3.66,3.80,3.66,-1.23,-0.02,240
34402,2,91.99,-0.17,92.00,0.01,0.04,-0.0604,0.0000,-0.2500,-134.48,-127.35,-0.02,0.01,3.80,3.66,3.80,3.66,-1.23,-0.00,240
34420,2,92.00,0.02,92.00,0.00,0.01,-0.0604,0.0000,-0.2500,-134.48,-127.34,-0.00,-0.01,3.80,3.66,3.80,3.66,-1.23,-0.00,240
34440,2,92.01,0.27,92.00,-0.01,-0.05,-0.0600,0.0000,-0.2500,-134.48,-127.34,-0.00,0.04,3.80,3.66,3.80,3.66,-1.23,0.02,240
34461,2,92.04,0.50,92.00,-0.04,-0.12,-0.0597,0.0000,-0.2500,-134.48,-127.34,0.05,-0.01,3.80,3.66,3.80,3.66,-1.23,0.02,240
34482,2,92.05,0.53,92.00,-0.05,-0.15,-0.0597,0.0000,-0.2500,-134.48,-127.34,0.01,0.01,3.80,3.66,3.80,3.66,-1.23,0.01,240
34501,2,92.05,0.39,92.00,-0.05,-0.14,-0.0598,0.0000,-0.2500,-134.48,-127.34,0.01,-0.00,3.80,3.66,3.80,3.66,-1.23,0.00,240
34521,2,92.04,0.06,92.00,-0.04,-0.09,-0.0599,0.0000,-0.2500,-134.48,-127.34,0.00,0.01,3.80,3.66,3.80,3.66,-1.23,0.01,240
34540,2,92.01,-0.48,92.00,-0.01,0.02,-0.0617,0.0000,-0.2500,-134.48,-127.35,-0.09,-0.09,3.80,3.66,3.79,3.67,-1.23,-0.09,240
34560,2,91.99,-0.62,92.00,0.01,0.08,-0.0619,0.0000,-0.2500,-134.48,-127.35,-0.11,-0.08,3.80,3.66,3.79,3.67,-1.24,-0.10,240
34581,2,91.99,-0.34,92.00,0.01,0.04,-0.0611,0.0000,-0.2500,-134.48,-127.35,-0.03,-0.04,3.80,3.66,3.79,3.67,-1.24,-0.03,240
34602,2,92.00,-0.16,92.00,-0.00,0.01,-0.0607,0.0000,-0.2500,-134.48,-127.35,-0.01,0.00,3.80,3.66,3.80,3.66,-1.24,-0.00,240
34620,2,92.00,-0.21,92.00,-0.00,0.02,-0.0609,0.0000,-0.2500,-134.48,-127.35,0.00,-0.03,3.79,3.66,3.80,3.66,-1.24,-0.01,240
34641,2,91.99,-0.26,92.00,0.01,0.03,-0.0597,0.0000,-0.2500,-134.48,-127.35,0.08,0.04,3.79,3.66,3.80,3.66,-1.24,0.06,240
34660,2,91.99,-0.26,92.00,0.01,0.04,-0.0606,0.0000,-0.2500,-134.48,-127.35,-0.01,0.01,3.79,3.66,3.80,3.66,-1.24,0.00,240
34680,2,91.99,-0.25,92.00,0.01,0.04,-0.0609,0.0000,-0.2500,-134.48,-127.35,-0.02,-0.03,3.79,3.66,3.80,3.66,-1.24,-0.02,240
34702,2,91.99,-0.15,92.00,0.01,0.03,-0.0598,0.0000,-0.2500,-134.48,-127.35,0.04,0.05,3.80,3.66,3.80,3.66,-1.24,0.05,240
34720,2,92.00,-0.04,92.00,0.00,0.00,-0.0594,0.0000,-0.2500,-134.48,-127.35,0.08,0.07,3.80,3.66,3.80,3.66,-1.24,0.08,240
34741,2,92.01,0.16,92.00,-0.01,-0.04,-0.0598,0.0000,-0.2500,-134.48,-127.35,0.04,0.05,3.80,3.66,3.80,3.66,-1.24,0.05,240
34761,2,92.02,0.30,92.00,-0.02,-0.06,-0.0594,0.0000,-0.2500,-134.48,-127.35,0.06,0.06,3.80,3.66,3.80,3.66,-1.24,0.06,240
34780,2,92.02,0.13,92.00,-0.02,-0.04,-0.0596,0.0000,-0.2500,-134.48,-127.35,0.05,0.05,3.80,3.66,3.80,3.66,-1.23,0.05,240
34802,2,92.01,0.06,92.00,-0.01,-0.03,-0.0605,0.0000,-0.2500,-134.48,-127.35,-0.00,-0.01,3.80,3.66,3.80,3.66,-1.23,-0.01,240
34819,2,92.00,-0.10,92.00,-0.01,-0.01,-0.0610,0.0000,-0.2500,-134.48,-127.35,-0.07,-0.00,3.80,3.66,3.79,3.67,-1.23,-0.04,240
34841,2,92.01,-0.10,92.00,-0.01,-0.00,-0.0608,0.0000,-0.2500,-134.48,-127.35,-0.05,0.01,3.80,3.66,3.80,3.66,-1.24,-0.02,240
34860,2,92.01,-0.05,92.00,-0.01,-0.02,-0.0603,0.0000,-0.2500,-134.48,-127.35,-0.04,0.07,3.80,3.66,3.80,3.66,-1.24,0.01,240
34881,2,92.01,-0.02,92.00,-0.01,-0.02,-0.0601,0.0000,-0.2500,-134.48,-127.35,0.02,0.03,3.80,3.66,3.80,3.66,-1.24,0.02,240
34901,2,92.01,-0.11,92.00,-0.01,-0.01,-0.0605,0.0000,-0.2500,-134.48,-127.35,0.00,-0.01,3.80,3.66,3.80,3.66,-1.24,-0.00,240
34921,2,92.00,-0.20,92.00,0.00,0.02,-0.0604,0.0000,-0.2500,-134.48,-127.35,-0.01,0.04,3.80,3.66,3.80,3.66,-1.24,0.01,240
34939,2,92.00,-0.22,92.00,0.00,0.02,-0.0609,0.0000,-0.2500,-134.48,-127.35,-0.01,-0.03,3.80,3.66,3.80,3.66,-1.24,-0.02,240
34961,2,92.00,-0.21,92.00,0.00,0.02,-0.0608,0.0000,-0.2500,-134.48,-127.35,-0.02,-0.00,3.80,3.66,3.80,3.66,-1.24,-0.01,240
34980,2,91.99,-0.21,92.00,0.01,0.03,-0.0609,0.0000,-0.2500,-134.48,-127.35,0.02,-0.05,3.80,3.66,3.80,3.66,-1.24,-0.02,240
35002,2,91.99,-0.21,92.00,0.01,0.03,-0.0606,0.0000,-0.2500,-134.48,-127.35,0.02,-0.02,3.80,3.66,3.80,3.66,-1.24,0.00,240
35020,2,91.99,-0.20,92.00,0.01,0.04,-0.0600,0.0000,-0.2500,-134.48,-127.35,0.03,0.05,3.80,3.66,3.80,3.66,-1.24,0.04,240
35041,2,91.99,-0.13,92.00,0.01,0.03,-0.0603,0.0000,-0.2500,-134.48,-127.35,-0.00,0.04,3.80,3.66,3.80,3.66,-1.24,0.02,240
35060,2,92.00,0.04,92.00,-0.00,-0.01,-0.0607,0.0000,-0.2500,-134.48,-127.35,0.00,-0.01,3.80,3.66,3.80,3.66,-1.24,-0.00,240
35080,2,92.01,0.18,92.00,-0.01,-0.04,-0.0602,0.0000,-0.2500,-134.48,-127.35,0.00,0.04,3.80,3.66,3.80,3.66,-1.24,0.02,240
35102,2,92.02,0.32,92.00,-0.02,-0.07,-0.0593,0.0000,-0.2500,-134.48,-127.35,0.08,0.06,3.80,3.66,3.80,3.66,-1.24,0.07,240
35120,2,92.03,0.38,92.00,-0.03,-0.09,-0.0602,0.0000,-0.2500,-134.48,-127.35,0.00,0.01,3.80,3.66,3.80,3.66,-1.24,0.01,240
35141,2,92.04,0.40,92.00,-0.04,-0.11,-0.0604,0.0000,-0.2500,-134.48,-127.35,0.03,-0.05,3.80,3.66,3.80,3.66,-1.24,-0.01,240
35161,2,92.04,0.33,92.00,-0.04,-0.11,-0.0603,0.0000,-0.2500,-134.48,-127.35,-0.01,0.00,3.80,3.66,3.80,3.66,-1.24,-0.00,240
35180,2,92.04,0.24,92.00,-0.04,-0.10,-0.0615,0.0000,-0.2500,-134.48,-127.35,-0.10,-0.06,3.80,3.66,3.79,3.67,-1.24,-0.08,240
35200,2,92.04,0.15,92.00,-0.04,-0.08,-0.0619,0.0000,-0.2500,-134.49,-127.35,-0.11,-0.08,3.80,3.66,3.79,3.67,-1.24,-0.10,240
35221,2,92.04,0.20,92.00,-0.04,-0.09,-0.0623,0.0000,-0.2500,-134.49,-127.35,-0.10,-0.14,3.80,3.66,3.79,3.67,-1.24,-0.12,240
35240,2,92.04,0.20,92.00,-0.04,-0.11,-0.0614,0.0000,-0.2500,-134.49,-127.36,-0.05,-0.06,3.79,3.66,3.79,3.67,-1.24,-0.05,240
35261,2,92.06,0.33,92.00,-0.06,-0.15,-0.0619,0.0000,-0.2500,-134.49,-127.36,-0.07,-0.10,3.79,3.66,3.79,3.67,-1.25,-0.09,240
35280,2,92.07,0.36,92.00,-0.07,-0.17,-0.0613,0.0000,-0.2500,-134.49,-127.36,-0.04,-0.06,3.79,3.67,3.79,3.67,-1.25,-0.05,240
35301,2,92.06,0.12,92.00,-0.06,-0.14,-0.0618,0.0000,-0.2500,-134.49,-127.36,-0.06,-0.08,3.79,3.67,3.79,3.67,-1.25,-0.07,240
35321,2,92.06,0.04,92.00,-0.06,-0.12,-0.0626,0.0000,-0.2500,-134.50,-127.36,-0.13,-0.10,3.79,3.67,3.79,3.67,-1.25,-0.11,240
35340,2,92.06,0.12,92.00,-0.06,-0.13,-0.0624,0.0000,-0.2500,-134.50,-127.37,-0.09,-0.10,3.79,3.67,3.79,3.67,-1.25,-0.10,240
35361,2,92.07,0.09,92.00,-0.07,-0.14,-0.0628,0.0000,-0.2500,-134.50,-127.37,-0.19,-0.04,3.79,3.67,3.79,3.67,-1.26,-0.12,240
35380,2,92.07,0.15,92.00,-0.07,-0.15,-0.0628,0.0000,-0.2500,-134.51,-127.37,-0.14,-0.08,3.79,3.67,3.79,3.67,-1.26,-0.11,240
35401,2,92.07,0.12,92.00,-0.07,-0.16,-0.0630,0.0000,-0.2500,-134.51,-127.37,-0.14,-0.09,3.79,3.67,3.79,3.67,-1.26,-0.11,240
35421,2,92.07,0.07,92.00,-0.07,-0.15,-0.0633,0.0000,-0.2500,-134.51,-127.38,-0.12,-0.12,3.79,3.67,3.79,3.67,-1.27,-0.12,240
35441,2,92.07,0.00,92.00,-0.07,-0.14,-0.0632,0.0000,-0.2500,-134.52,-127.38,-0.09,-0.11,3.79,3.67,3.79,3.67,-1.27,-0.10,240
35459,2,92.07,-0.05,92.00,-0.07,-0.14,-0.0635,0.0000,-0.2500,-134.52,-127.39,-0.10,-0.13,3.79,3.67,3.79,3.67,-1.27,-0.11,240
35481,2,92.08,-0.04,92.00,-0.08,-0.15,-0.0633,0.0000,-0.2500,-134.52,-127.39,-0.10,-0.08,3.79,3.67,3.79,3.67,-1.28,-0.09,240
35500,2,92.07,-0.10,92.00,-0.07,-0.14,-0.0635,0.0000,-0.2500,-134.52,-127.39,-0.12,-0.06,3.79,3.67,3.79,3.67,-1.28,-0.09,240
35522,2,92.08,-0.03,92.00,-0.08,-0.16,-0.0635,0.0000,-0.2500,-134.53,-127.40,-0.08,-0.09,3.79,3.67,3.79,3.67,-1.28,-0.08,240
35539,2,92.09,0.08,92.00,-0.09,-0.18,-0.0635,0.0000,-0.2500,-134.53,-127.40,-0.07,-0.09,3.79,3.67,3.79,3.67,-1.29,-0.08,240
35561,2,92.09,0.05,92.00,-0.09,-0.19,-0.0637,0.0000,-0.2500,-134.53,-127.40,-0.04,-0.13,3.79,3.67,3.79,3.67,-1.29,-0.09,240
35579,2,92.09,0.04,92.00,-0.09,-0.19,-0.0637,0.0000,-0.2500,-134.53,-127.40,-0.06,-0.10,3.79,3.67,3.79,3.67,-1.29,-0.08,240
35601,2,92.08,-0.11,92.00,-0.08,-0.15,-0.0638,0.0000,-0.2500,-134.54,-127.41,-0.08,-0.07,3.79,3.67,3.79,3.67,-1.29,-0.08,240
35621,2,92.07,-0.30,92.00,-0.07,-0.12,-0.0645,0.0000,-0.2500,-134.54,-127.41,-0.10,-0.11,3.79,3.67,3.79,3.67,-1.29,-0.10,240
35641,2,92.06,-0.42,92.00,-0.06,-0.09,-0.0650,0.0000,-0.2500,-134.55,-127.41,-0.16,-0.08,3.79,3.67,3.79,3.67,-1.30,-0.12,240
35660,2,92.06,-0.27,92.00,-0.06,-0.10,-0.0652,0.0000,-0.2500,-134.55,-127.41,-0.17,-0.08,3.79,3.67,3.79,3.67,-1.30,-0.13,240
35681,2,92.07,-0.08,92.00,-0.07,-0.14,-0.0647,0.0000,-0.2500,-134.55,-127.42,-0.07,-0.11,3.79,3.67,3.79,3.67,-1.30,-0.09,240
35700,2,92.08,-0.03,92.00,-0.08,-0.15,-0.0650,0.0000,-0.2500,-134.55,-127.42,-0.10,-0.11,3.79,3.67,3.79,3.67,-1.31,-0.10,240
35721,2,92.08,-0.04,92.00,-0.08,-0.15,-0.0653,0.0000,-0.2500,-134.56,-127.42,-0.13,-0.10,3.79,3.67,3.79,3.67,-1.31,-0.12,240
35740,2,92.08,-0.00,92.00,-0.08,-0.15,-0.0651,0.0000,-0.2500,-134.56,-127.42,-0.08,-0.11,3.79,3.67,3.79,3.67,-1.31,-0.09,240
35761,2,92.08,0.06,92.00,-0.08,-0.17,-0.0650,0.0000,-0.2500,-134.56,-127.43,-0.09,-0.07,3.79,3.67,3.79,3.67,-1.32,-0.08,240
35780,2,92.09,0.19,92.00,-0.09,-0.19,-0.0656,0.0000,-0.2500,-134.56,-127.43,-0.14,-0.08,3.79,3.67,3.79,3.67,-1.32,-0.11,240
35801,2,92.10,0.35,92.00,-0.10,-0.23,-0.0657,0.0000,-0.2500,-134.57,-127.43,-0.13,-0.10,3.79,3.67,3.79,3.67,-1.32,-0.12,240
35821,2,92.12,0.52,92.00,-0.12,-0.27,-0.0656,0.0000,-0.2500,-134.57,-127.44,-0.09,-0.13,3.79,3.67,3.79,3.67,-1.32,-0.11,240
35840,2,92.13,0.59,92.00,-0.13,-0.31,-0.0657,0.0000,-0.2500,-134.57,-127.44,-0.10,-0.12,3.79,3.67,3.79,3.67,-1.33,-0.11,240
35861,2,92.15,0.61,92.00,-0.15,-0.35,-0.0657,0.0000,-0.2500,-134.58,-127.44,-0.06,-0.15,3.79,3.67,3.79,3.67,-1.33,-0.11,240
35880,2,92.15,0.38,92.00,-0.15,-0.33,-0.0663,0.0000,-0.2500,-134.58,-127.45,-0.14,-0.13,3.79,3.67,3.79,3.67,-1.34,-0.14,240
35901,2,92.09,-0.61,92.00,-0.09,-0.12,-0.0682,0.0000,-0.2500,-134.59,-127.45,-0.27,-0.14,3.79,3.67,3.78,3.68,-1.34,-0.21,240
35922,2,92.02,-1.39,92.00,-0.02,0.07,-0.0705,0.0000,-0.2500,-134.60,-127.46,-0.30,-0.29,3.79,3.67,3.78,3.68,-1.35,-0.30,240
35940,2,92.04,-0.78,92.00,-0.04,-0.02,-0.0706,0.0000,-0.2500,-134.61,-127.47,-0.24,-0.33,3.78,3.67,3.78,3.68,-1.36,-0.28,240
35960,2,92.10,0.09,92.00,-0.10,-0.21,-0.0668,0.0000,-0.2500,-134.61,-127.48,0.00,-0.10,3.78,3.67,3.78,3.68,-1.36,-0.05,240
35981,2,92.15,0.42,92.00,-0.15,-0.33,-0.0656,0.0000,-0.2500,-134.61,-127.48,-0.04,0.06,3.78,3.68,3.79,3.67,-1.36,0.01,240
36001,2,92.16,0.34,92.00,-0.16,-0.35,-0.0660,0.0000,-0.2500,-134.61,-127.48,-0.03,-0.02,3.78,3.68,3.79,3.67,-1.36,-0.02,240
36021,2,92.10,-0.65,92.00,-0.10,-0.15,-0.0667,0.0000,-0.2500,-134.61,-127.48,-0.09,0.02,3.78,3.68,3.78,3.68,-1.37,-0.03,240
36041,2,92.03,-1.36,92.00,-0.03,0.04,-0.0697,0.0000,-0.2500,-134.62,-127.48,-0.17,-0.20,3.78,3.68,3.78,3.68,-1.37,-0.18,240
36060,2,92.03,-0.98,92.00,-0.03,0.01,-0.0691,0.0000,-0.2500,-134.62,-127.49,-0.14,-0.12,3.78,3.68,3.78,3.68,-1.37,-0.13,240
