# profile_scope=live
# profile_run_start_uptime_ms=0
# prof_imu_max_us=1127
# prof_ctl_max_us=749
# prof_disp_max_us=50598
# prof_ws_max_us=22
# prof_tel_max_us=317
# prof_crsf_max_us=503
# prof_can_max_us=361
# prof_bal_max_us=118
# prof_adrv_max_us=22
# prof_loopgap_max_us=53136
# prof_ctlgap_max_us=44494
# stall_events=0
# === BALANCE CONFIG ===
# transport_checksum=fnv1a32
# telemetry_features=127
# standing_drive=ch1_ch2_velocity_feedforward_v1
# standing_drive_limits=velocity_rad_s:1 turn_rad_s:0.5 accel:0.5 decel:0.75 turn_accel:0.75
# standing_drive_gates=deadband:0.06 neutral_calm_ms:400 stop_calm_ms:400 rc_fresh_ms:100
# standing_drive_flags=ready:1 moving_or_braking:2 turning:4 fresh_input:8
# startup_recoil=confirmed_unwind_v1
# startup_recoil_multiplier=2 enter_rad_s=0.35 exit_rad_s=0.15 confirm_ms=60 blend_ms=120
# startup_recoil_active_flag=0x01
# startup_recovery=wheel_velocity_learning_v1
# startup_recovery_speed=1.0
# startup_recovery_force_speed=4.0
# startup_recovery_confirm_ms=60
# startup_recovery_ki=1.0 boost_ms=800 integral_rate_dps=6 limit_deg=6
# startup_recovery_hold=settled_position calm_ms=400
# capture_trim_bounds=absolute
# wheel_feedback_velocity_range_rad_s=50
# wheel_feedback_torque_range_nm=5.5
# can_receive_hz=200
# front_hold_hz=50
# telemetry_schema=3
# sample_size_bytes=236
# sample_count=2881
# checksum=0x90FA4B79
# checksum_valid=1
# build_date=Sep 19 2026
# build_time=15:41:55
# run_start_uptime_ms=61344
# run_end_uptime_ms=118949
# run_duration_ms=57605
# end_reason=arms disarmed
# test_note=standing-drive-v1
# motor_mode=speed
# inner_kp=2.0000
# inner_kd=0.0800
# drift_vel_kp=0.0758
# drift_max_vel=1.52
# ramp_drift_kp=0.0455
# ramp_drift_max_vel=0.91
# vel_sp_kp=1.4520
# vel_sp_kp_low=0.4620
# vel_sp_knee=1.2121
# vel_sp_ki=0.2310
# sp_offset_max=8.00
# ramp_sp_offset_max=1.50
# sp_offset_rate=12.00
# vel_filter_alpha=0.3500
# stored_trim=3.5725
# glide_vel_err=1.21
# glide_ki_boost=4.00
# speed_acc_rad=100.00
# speed_current_limit=14.00
# sp_curve_0=0.00:84.00
# sp_curve_1=0.50:83.05
# sp_curve_2=1.00:82.10
# base_sp_fwd=84.00
# base_sp_tip=82.10
# base_sp_center=77.70
# base_sp_rate_max=4.00
# ramp_vel_slow=3.03
# comp_alpha=0.9960
# max_drive_speed=30.00
# capture_settle_ms=400
# arm_hold_max_ms=1000
# arm_return_speed=1.50
# arm_assist_thresh=2.12
# arm_assist_gain=0.26
# arm_range_pos=0.45
# arm_range_neg=0.30
# arm_tau_in=0.080
# arm_tau_out=0.650
# arm_emergency_cmd_frac=0.45
# yaw_sync_kp=2.00
# yaw_sync_max=1.50
# log_duration_ms=120000
# balance_loop_hz=200
# control_loop_hz=50
# pos_gate_err=8.00
# shed_vel_start=12.12
# shed_vel_full=21.21
# transport_fnv1a=0xED14696F
t_ms,sample_dt_ms,inner_dt_max_us,inner_ticks,inner_sat_ticks,state,flags,diag_flags,marker,roll,roll_rate,accel_angle,gyro_raw,accel_norm,setpoint,angle_err,base_sp,raw_base_sp,capture_shift,run_curve_shift,motor_vel_raw,motor_vel,cmd_left,cmd_right,sp_offset,sp_offset_target,target_vel,filtered_vel,vel_err,vel_integral,vel_p_term,pos_gate,shed,bl_pos,br_pos,bl_vel,br_vel,bl_torque,br_torque,feedback_age_l_ms,feedback_age_r_ms,arm_l,arm_r,arm_l_tgt,arm_r_tgt,arm_l_vel,arm_r_vel,arm_l_torque,arm_r_torque,arm_tip_frac,arm_assist_frac,arm_assist_vel,arm_demand,arm_calm_ms,arm_stage,meas_drift,meas_vel,yaw_diff,yaw_corr,update_age_ms,bus_voltage,total_current,imu_age_ms,pilot_forward,pilot_steering,pilot_turn,pilot_flags
604,20,5004,4,0,1,0,0,0,7.576,25.576,6.642,26.794,0.9942,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.624,4.216,0.004,-0.019,-0.007,-0.004,76,16,4.313,3.860,4.364,3.971,0.644,0.639,0.244,1.729,0.1513,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.21,2.23,5,0.0000,0.0000,0.0000,0
624,20,5004,4,0,1,0,0,0,8.083,25.621,6.761,25.818,0.9872,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.624,4.216,-0.065,-0.019,-0.014,-0.004,16,36,4.327,3.873,4.378,3.985,0.775,0.642,0.277,1.761,0.1570,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.21,2.23,4,0.0000,0.0000,0.0000,0
644,20,5004,4,0,1,0,0,0,8.600,25.878,7.942,26.733,0.9877,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.624,4.216,-0.065,-0.019,-0.014,-0.004,36,56,4.341,3.886,4.392,3.999,0.670,0.656,0.110,1.669,0.1628,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.21,2.23,5,0.0000,0.0000,0.0000,0
664,20,5004,4,0,1,0,0,0,9.141,26.202,9.481,27.649,0.9990,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.624,4.216,-0.065,-0.019,-0.014,-0.004,56,76,4.356,3.900,4.406,4.013,0.732,0.729,0.114,1.658,0.1689,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.21,2.23,5,0.0000,0.0000,0.0000,0
684,20,5004,4,0,1,0,0,0,9.695,26.651,9.935,27.527,0.9680,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.624,4.216,-0.065,-0.019,-0.014,-0.004,76,96,4.369,3.913,4.420,4.027,0.580,0.692,0.340,1.778,0.1747,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.21,2.23,5,0.0000,0.0000,0.0000,0
704,20,5004,4,0,1,0,0,0,10.242,26.788,9.948,27.222,0.9935,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.624,4.216,-0.065,-0.019,-0.014,-0.004,96,116,4.383,3.927,4.434,4.041,0.801,0.679,0.186,1.651,0.1805,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.21,2.23,5,0.0000,0.0000,0.0000,0
724,20,5004,4,0,1,0,0,0,10.768,26.784,10.515,26.917,0.9833,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.624,4.216,-0.065,-0.019,-0.014,-0.004,116,136,4.398,3.940,4.448,4.054,0.832,0.630,0.093,1.668,0.1866,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.21,2.19,5,0.0000,0.0000,0.0000,0
744,20,5004,4,0,1,0,0,0,11.312,26.980,11.182,27.588,0.9895,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.624,4.216,-0.065,-0.019,-0.014,-0.004,136,156,4.413,3.954,4.462,4.068,0.839,0.716,0.267,1.723,0.1927,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.21,2.19,5,0.0000,0.0000,0.0000,0
764,20,5003,4,0,1,0,0,0,11.872,27.029,12.824,27.039,0.9770,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.624,4.216,-0.065,-0.002,-0.014,-0.026,156,16,4.426,3.967,4.476,4.081,0.706,0.602,0.209,1.752,0.1982,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.21,2.19,5,0.0000,0.0000,0.0000,0
784,20,5004,4,0,1,0,0,0,12.415,26.997,12.321,27.344,0.9909,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.624,4.216,0.039,-0.002,-0.009,-0.026,16,36,4.441,3.981,4.490,4.094,0.826,0.721,0.069,1.616,0.2045,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.21,2.19,5,0.0000,0.0000,0.0000,0
804,20,5004,4,0,1,0,0,0,12.937,27.071,11.212,26.917,0.9820,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.625,4.215,0.045,-0.027,-0.014,-0.024,16,16,4.455,3.994,4.504,4.107,0.726,0.732,0.272,1.651,0.2104,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.21,2.19,5,0.0000,0.0000,0.0000,0
824,20,5004,4,0,1,0,0,0,13.481,27.210,13.181,27.588,0.9839,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.625,4.215,0.045,-0.027,-0.014,-0.024,36,36,4.468,4.008,4.518,4.120,0.632,0.632,0.310,1.778,0.2161,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.21,2.19,5,0.0000,0.0000,0.0000,0
844,20,5004,4,0,1,0,0,0,14.020,27.311,13.299,27.283,0.9796,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.625,4.215,0.045,-0.027,-0.014,-0.024,56,56,4.482,4.021,4.532,4.133,0.753,0.679,0.023,1.652,0.2220,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.21,2.19,5,0.0000,0.0000,0.0000,0
864,20,5004,4,0,1,0,0,0,14.580,27.621,13.671,28.625,0.9927,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.625,4.215,0.045,-0.027,-0.014,-0.024,76,76,4.496,4.036,4.546,4.146,0.658,0.659,0.260,1.718,0.2280,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.21,2.19,4,0.0000,0.0000,0.0000,0
884,20,5004,4,0,1,0,0,0,15.138,27.712,15.649,27.771,0.9658,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.625,4.215,0.045,-0.027,-0.014,-0.024,96,96,4.510,4.049,4.560,4.158,0.743,0.691,0.295,1.724,0.2339,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.21,2.21,5,0.0000,0.0000,0.0000,0
904,20,5004,4,0,1,0,0,0,15.684,27.735,15.315,27.710,0.9816,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.625,4.215,0.045,-0.027,-0.014,-0.024,116,116,4.524,4.063,4.574,4.171,0.717,0.670,0.078,1.653,0.2397,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.21,2.21,5,0.0000,0.0000,0.0000,0
924,20,5004,4,0,1,0,0,0,16.263,27.878,15.851,28.748,1.0155,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.625,4.215,0.045,-0.013,-0.014,-0.036,136,16,4.539,4.077,4.588,4.183,0.684,0.839,0.162,1.594,0.2459,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.21,2.21,4,0.0000,0.0000,0.0000,0
944,20,5004,4,0,1,0,0,0,16.951,28.070,15.734,28.137,0.9734,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.624,4.215,-0.016,-0.013,-0.019,-0.036,16,36,4.552,4.090,4.602,4.196,0.731,0.670,0.438,1.795,0.2517,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.21,2.21,4,0.0000,0.0000,0.0000,0
964,20,5004,4,0,1,0,0,0,17.519,28.064,18.757,28.076,0.9741,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.624,4.215,-0.016,-0.013,-0.019,-0.036,36,56,4.565,4.104,4.616,4.208,0.662,0.647,0.125,1.665,0.2574,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.21,2.21,5,0.0000,0.0000,0.0000,0
984,20,5004,4,0,1,0,0,0,18.088,28.156,17.413,28.870,1.0084,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.624,4.215,-0.016,-0.013,-0.019,-0.036,56,76,4.580,4.118,4.630,4.220,0.707,0.739,0.136,1.599,0.2636,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.21,2.21,5,0.0000,0.0000,0.0000,0
1004,20,5004,4,0,1,0,0,0,18.659,28.438,17.625,29.541,0.9829,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.624,4.215,-0.016,-0.013,-0.019,-0.036,76,96,4.595,4.132,4.644,4.232,0.744,0.635,0.259,1.659,0.2697,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.21,2.21,5,0.0000,0.0000,0.0000,0
1024,20,5004,4,0,1,0,0,0,19.218,28.466,19.269,28.564,0.9656,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.624,4.215,-0.016,-0.013,-0.019,-0.036,96,116,4.607,4.146,4.658,4.243,0.677,0.760,0.224,1.611,0.2754,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.21,2.21,5,0.0000,0.0000,0.0000,0
1044,20,5004,4,0,1,0,0,0,19.797,28.502,20.023,28.931,0.9919,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.624,4.215,-0.016,-0.013,-0.019,-0.036,116,136,4.622,4.159,4.672,4.255,0.725,0.771,-0.028,1.584,0.2814,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.21,2.03,5,0.0000,0.0000,0.0000,0
1064,20,5004,4,0,1,0,0,0,20.367,28.544,19.738,28.564,0.9912,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.625,4.216,0.056,0.068,-0.000,-0.033,16,16,4.636,4.174,4.686,4.267,0.728,0.687,0.303,1.665,0.2875,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.21,2.03,5,0.0000,0.0000,0.0000,0
1084,20,5004,4,0,1,0,0,0,20.956,28.758,21.091,29.663,0.9878,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.625,4.216,0.056,-0.011,-0.000,-0.027,36,16,4.649,4.187,4.700,4.278,0.569,0.739,0.115,1.757,0.2933,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.21,2.03,5,0.0000,0.0000,0.0000,0
1104,20,5004,4,0,1,0,0,0,21.543,28.916,21.025,29.480,0.9840,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.625,4.216,0.018,-0.011,-0.005,-0.027,16,36,4.663,4.202,4.714,4.290,0.775,0.738,0.024,1.668,0.2992,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.21,2.03,5,0.0000,0.0000,0.0000,0
1124,20,5001,4,0,1,0,0,0,22.126,29.068,22.042,29.175,0.9622,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.625,4.216,0.018,-0.011,-0.005,-0.027,36,56,4.677,4.216,4.728,4.301,0.628,0.712,0.238,1.624,0.3054,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.21,2.03,5,0.0000,0.0000,0.0000,0
1144,20,5003,4,0,1,0,0,0,22.690,29.046,22.042,28.992,0.9844,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.625,4.216,0.018,-0.011,-0.005,-0.027,56,76,4.692,4.230,4.742,4.312,0.767,0.717,0.179,1.699,0.3114,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.21,2.03,5,0.0000,0.0000,0.0000,0
1164,20,5004,4,0,1,0,0,0,23.253,28.970,22.310,28.748,0.9814,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.625,4.216,0.018,-0.011,-0.005,-0.027,76,96,4.705,4.244,4.756,4.323,0.714,0.687,0.087,1.642,0.3174,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.21,2.03,5,0.0000,0.0000,0.0000,0
1184,20,5004,4,0,1,0,0,0,23.821,29.111,21.488,30.029,1.0118,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.625,4.216,0.018,-0.011,-0.005,-0.027,96,116,4.720,4.258,4.770,4.334,0.652,0.741,0.186,1.575,0.3236,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.21,2.03,5,0.0000,0.0000,0.0000,0
1204,20,5004,4,0,1,0,0,0,24.434,29.341,25.851,29.724,0.9547,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.625,4.216,0.018,-0.011,-0.005,-0.027,116,136,4.735,4.271,4.784,4.345,0.658,0.672,0.306,1.805,0.3296,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.21,1.94,5,0.0000,0.0000,0.0000,0
1224,20,5004,4,0,1,0,0,0,25.008,29.273,23.618,28.992,0.9939,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.625,4.216,0.018,-0.011,-0.005,-0.027,136,156,4.748,4.286,4.798,4.356,0.771,0.819,0.046,1.575,0.3355,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.21,1.94,5,0.0000,0.0000,0.0000,0
1244,20,5001,4,0,1,0,0,0,25.611,29.440,26.398,29.724,0.9709,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.625,4.216,0.018,0.011,-0.005,-0.013,156,16,4.763,4.300,4.812,4.366,0.627,0.717,0.207,1.599,0.3418,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.21,1.94,5,0.0000,0.0000,0.0000,0
1264,20,5004,4,0,1,0,0,0,26.206,29.590,25.701,29.663,0.9779,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.624,4.216,-0.018,0.011,-0.011,-0.013,16,36,4.777,4.314,4.826,4.377,0.670,0.687,0.175,1.711,0.3478,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.21,1.94,5,0.0000,0.0000,0.0000,0
1284,20,5004,4,0,1,0,0,0,26.206,29.590,25.701,29.663,0.9779,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.624,4.216,-0.018,0.011,-0.011,-0.013,36,56,4.791,4.328,4.840,4.387,0.635,0.637,0.128,1.657,0.3538,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.21,1.94,19,0.0000,0.0000,0.0000,0
1304,20,5004,4,0,1,0,0,0,27.292,29.661,27.932,30.273,1.0024,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.624,4.216,-0.018,0.011,-0.011,-0.013,56,76,4.806,4.342,4.854,4.398,0.836,0.698,0.062,1.619,0.3600,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.21,1.94,5,0.0000,0.0000,0.0000,0
1324,20,5004,4,0,1,0,0,0,27.874,29.764,27.124,29.907,0.9505,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.624,4.216,0.031,-0.034,-0.010,-0.022,16,16,4.820,4.356,4.868,4.408,0.752,0.708,0.263,1.676,0.3662,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.21,1.94,5,0.0000,0.0000,0.0000,0
1344,20,5004,4,0,1,0,0,0,28.474,29.842,29.186,30.212,0.9813,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.624,4.216,0.031,-0.034,-0.010,-0.022,36,36,4.834,4.370,4.882,4.418,0.631,0.691,0.124,1.558,0.3720,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.21,1.94,5,0.0000,0.0000,0.0000,0
1364,20,5004,4,0,1,0,0,0,29.062,29.913,28.314,30.090,0.9692,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.624,4.216,0.031,-0.034,-0.010,-0.022,56,56,4.848,4.384,4.896,4.428,0.763,0.764,-0.014,1.515,0.3781,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.21,1.91,5,0.0000,0.0000,0.0000,0
1384,20,5004,4,0,1,0,0,0,29.666,30.037,28.473,30.151,1.0001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.624,4.216,0.031,-0.034,-0.010,-0.022,76,76,4.862,4.399,4.910,4.438,0.629,0.626,0.301,1.627,0.3842,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.21,1.91,5,0.0000,0.0000,0.0000,0
1404,20,5004,4,0,1,0,0,0,30.263,29.780,30.921,28.503,0.9560,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.624,4.216,0.031,-0.022,-0.010,-0.003,96,16,4.876,4.412,4.924,4.448,0.821,0.537,0.096,1.615,0.3899,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.21,1.91,5,0.0000,0.0000,0.0000,0
1424,20,5004,4,0,1,0,0,0,30.827,29.064,32.601,26.367,0.9439,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.624,4.216,0.106,-0.022,0.002,-0.003,16,36,4.890,4.424,4.938,4.458,0.723,0.515,0.017,1.404,0.3955,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.21,1.91,5,0.0000,0.0000,0.0000,0
1444,20,5004,4,0,1,0,0,0,31.316,27.644,30.770,23.315,0.9650,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.624,4.216,0.106,-0.022,0.002,-0.003,36,56,4.905,4.435,4.952,4.468,0.751,0.463,0.192,1.374,0.4011,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.21,1.91,5,0.0000,0.0000,0.0000,0
1464,20,5003,4,0,1,0,0,0,31.761,25.956,33.122,20.691,0.9495,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.624,4.216,0.106,-0.022,0.002,-0.003,56,76,4.919,4.446,4.966,4.477,0.588,0.405,0.216,1.539,0.4063,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.21,1.91,5,0.0000,0.0000,0.0000,0
1484,20,5004,4,0,1,0,0,0,32.183,23.990,32.874,17.395,0.9658,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.624,4.216,0.106,-0.022,0.002,-0.003,76,96,4.933,4.455,4.980,4.487,0.863,0.344,-0.004,1.695,0.4114,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.21,1.91,5,0.0000,0.0000,0.0000,0
1504,20,5004,4,0,1,0,0,0,32.556,22.524,33.185,18.250,0.9765,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.624,4.216,0.106,-0.022,0.002,-0.003,96,116,4.947,4.465,4.994,4.496,0.651,0.423,0.190,1.459,0.4166,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.21,1.91,5,0.0000,0.0000,0.0000,0
