# profile_scope=live
# profile_run_start_uptime_ms=0
# prof_imu_max_us=1165
# prof_ctl_max_us=3085
# prof_disp_max_us=8395
# prof_ws_max_us=26
# prof_tel_max_us=360
# prof_crsf_max_us=113
# prof_can_max_us=2878
# prof_bal_max_us=53
# prof_adrv_max_us=0
# prof_loopgap_max_us=23167
# prof_ctlgap_max_us=10465
# stall_events=0
# === BALANCE CONFIG ===
# transport_checksum=fnv1a32
# telemetry_features=255
# standing_drive=ch1_ch2_velocity_response_v2
# standing_drive_limits=velocity_rad_s:2 turn_rad_s:1.5 accel:1.5 decel:2 turn_accel:3
# standing_drive_velocity_kp_low=1.0
# standing_drive_gates=deadband:0.06 neutral_calm_ms:400 stop_calm_ms:400 rc_fresh_ms:100
# standing_drive_flags=ready:1 moving_or_braking:2 turning:4 fresh_input:8
# startup_recoil=confirmed_unwind_v1
# startup_recoil_multiplier=2 enter_rad_s=0.35 exit_rad_s=0.15 confirm_ms=60 blend_ms=120
# startup_recoil_active_flag=0x01
# startup_recovery=wheel_velocity_learning_v1
# startup_recovery_speed=1.0
# startup_recovery_force_speed=4.0
# startup_recovery_confirm_ms=60
# startup_recovery_ki=1.0 boost_ms=800 integral_rate_dps=6 limit_deg=6
# startup_recovery_hold=settled_position calm_ms=400
# capture_trim_bounds=absolute
# wheel_feedback_velocity_range_rad_s=50
# wheel_feedback_torque_range_nm=5.5
# can_receive_hz=200
# front_hold_hz=50
# telemetry_schema=3
# sample_size_bytes=236
# sample_count=1666
# checksum=0x298924B0
# checksum_valid=1
# build_date=Sep 19 2026
# build_time=15:58:43
# run_start_uptime_ms=349973
# run_end_uptime_ms=383279
# run_duration_ms=33306
# end_reason=drive disarmed
# test_note=standing-drive-response-v2
# motor_mode=speed
# inner_kp=2.0000
# inner_kd=0.0800
# drift_vel_kp=0.0758
# drift_max_vel=1.52
# ramp_drift_kp=0.0455
# ramp_drift_max_vel=0.91
# vel_sp_kp=1.4520
# vel_sp_kp_low=0.4620
# vel_sp_knee=1.2121
# vel_sp_ki=0.2310
# sp_offset_max=8.00
# ramp_sp_offset_max=1.50
# sp_offset_rate=12.00
# vel_filter_alpha=0.3500
# stored_trim=3.8923
# glide_vel_err=1.21
# glide_ki_boost=4.00
# speed_acc_rad=100.00
# speed_current_limit=14.00
# sp_curve_0=0.00:84.00
# sp_curve_1=0.50:83.05
# sp_curve_2=1.00:82.10
# base_sp_fwd=84.00
# base_sp_tip=82.10
# base_sp_center=77.70
# base_sp_rate_max=4.00
# ramp_vel_slow=3.03
# comp_alpha=0.9960
# max_drive_speed=30.00
# capture_settle_ms=400
# arm_hold_max_ms=1000
# arm_return_speed=1.50
# arm_assist_thresh=2.12
# arm_assist_gain=0.26
# arm_range_pos=0.45
# arm_range_neg=0.30
# arm_tau_in=0.080
# arm_tau_out=0.650
# arm_emergency_cmd_frac=0.45
# yaw_sync_kp=2.00
# yaw_sync_max=1.50
# log_duration_ms=120000
# balance_loop_hz=200
# control_loop_hz=50
# pos_gate_err=8.00
# shed_vel_start=12.12
# shed_vel_full=21.21
# transport_fnv1a=0x72A5CE52
t_ms,sample_dt_ms,inner_dt_max_us,inner_ticks,inner_sat_ticks,state,flags,diag_flags,marker,roll,roll_rate,accel_angle,gyro_raw,accel_norm,setpoint,angle_err,base_sp,raw_base_sp,capture_shift,run_curve_shift,motor_vel_raw,motor_vel,cmd_left,cmd_right,sp_offset,sp_offset_target,target_vel,filtered_vel,vel_err,vel_integral,vel_p_term,pos_gate,shed,bl_pos,br_pos,bl_vel,br_vel,bl_torque,br_torque,feedback_age_l_ms,feedback_age_r_ms,arm_l,arm_r,arm_l_tgt,arm_r_tgt,arm_l_vel,arm_r_vel,arm_l_torque,arm_r_torque,arm_tip_frac,arm_assist_frac,arm_assist_vel,arm_demand,arm_calm_ms,arm_stage,meas_drift,meas_vel,yaw_diff,yaw_corr,update_age_ms,bus_voltage,total_current,imu_age_ms,pilot_forward,pilot_steering,pilot_turn,pilot_flags
14145,20,5006,4,0,2,240,0,0,87.559,0.134,87.749,0.427,0.9823,88.162,0.549,85.804,85.804,0.000,-2.088,-0.112,-0.112,-0.102,-0.122,2.3583,2.3583,-1.2300,-0.1064,1.1236,1.3118,1.1236,0.9313,1.0000,4.229,8.415,-0.076,-0.033,-0.023,-0.161,1,1,3.930,3.540,3.930,3.540,0.061,-0.049,-0.112,-0.032,0.0000,0.0000,1.1236,0.0000,3160.0,0,2.285,-0.054,-0.010,-0.010,19,23.86,0.27,5,-0.9039,0.0000,0.0000,11
14165,20,5000,4,0,2,240,0,0,87.574,0.294,87.587,0.671,0.9803,88.207,0.588,85.803,85.803,0.000,-2.088,-0.077,-0.077,-0.067,-0.087,2.4031,2.4031,-1.2600,-0.0876,1.1724,1.3169,1.1724,0.9265,1.0000,4.227,8.414,-0.045,-0.060,-0.020,-0.150,1,1,3.930,3.540,3.930,3.540,0.079,-0.014,-0.031,-0.080,0.0001,0.0000,1.1724,0.0000,3180.0,0,2.283,-0.053,-0.011,-0.011,19,23.86,0.32,5,-0.9039,0.0000,0.0000,11
14185,20,5003,4,0,2,240,0,0,87.597,0.505,87.630,0.977,0.9799,88.269,0.609,85.803,85.803,0.000,-2.088,-0.082,-0.082,-0.071,-0.092,2.4653,2.4653,-1.2900,-0.0604,1.2296,1.3221,1.2375,0.9238,1.0000,4.226,8.414,-0.004,-0.016,-0.025,-0.147,1,1,3.930,3.540,3.930,3.540,-0.045,0.070,-0.066,-0.166,0.0001,0.0000,1.2296,0.0000,3200.0,0,2.283,-0.010,-0.011,-0.011,19,23.86,0.32,4,-0.9182,0.0000,0.0000,11
14205,20,5003,4,0,2,240,0,0,87.617,0.608,87.707,0.671,0.9824,88.310,0.652,85.803,85.803,0.000,-2.088,-0.035,-0.035,-0.024,-0.046,2.5064,2.5064,-1.3200,-0.0588,1.2612,1.3275,1.2834,0.9185,1.0000,4.226,8.413,0.028,-0.140,-0.014,-0.158,1,1,3.930,3.540,3.930,3.540,-0.043,-0.091,-0.072,0.006,0.0001,0.0000,1.2612,0.0000,3220.0,0,2.282,-0.056,-0.011,-0.011,19,23.86,0.32,5,-0.9389,0.0000,0.0000,11
14225,20,5002,4,0,2,240,0,0,87.644,0.779,87.649,1.099,0.9762,88.368,0.666,85.803,85.803,0.000,-2.088,-0.050,-0.050,-0.039,-0.061,2.5644,2.5644,-1.3500,-0.0475,1.3025,1.3330,1.3433,0.9167,1.0000,4.226,8.413,0.016,-0.069,-0.011,-0.169,1,1,3.930,3.540,3.930,3.540,0.094,0.017,0.148,0.004,0.0001,0.0000,1.3025,0.0000,3240.0,0,2.282,-0.027,-0.011,-0.011,19,23.86,0.32,5,-0.9519,0.0000,0.0000,11
14245,20,5006,4,0,2,240,0,0,87.661,0.777,87.810,0.488,0.9776,88.407,0.706,85.804,85.804,0.000,-2.088,0.001,0.001,0.011,-0.010,2.6024,2.6024,-1.3800,-0.0480,1.3320,1.3386,1.3862,0.9117,1.0000,4.225,8.412,-0.033,-0.065,-0.003,-0.140,1,1,3.930,3.540,3.930,3.540,-0.130,-0.012,0.007,-0.059,0.0000,0.0000,1.3320,0.0000,3260.0,0,2.281,-0.049,-0.011,-0.011,19,23.86,0.32,5,-0.9597,0.0000,0.0000,11
14265,20,5000,4,0,2,240,0,0,87.684,0.862,87.762,1.221,0.9816,88.469,0.723,85.804,85.804,0.000,-2.088,-0.004,-0.004,0.008,-0.015,2.6647,2.6647,-1.4100,-0.0331,1.3769,1.3444,1.4514,0.9097,1.0000,4.225,8.412,0.001,-0.011,0.004,-0.147,1,1,3.930,3.540,3.930,3.540,-0.099,-0.005,-0.080,-0.065,0.0000,0.0000,1.3769,0.0000,3280.0,0,2.281,-0.005,-0.011,-0.011,19,23.86,0.32,5,-0.9675,0.0000,0.0000,11
14285,20,5003,4,0,2,240,0,0,87.709,0.952,87.608,1.038,0.9829,88.517,0.760,85.803,85.803,0.000,-2.088,0.034,0.034,0.045,0.022,2.7132,2.7132,-1.4400,-0.0255,1.4145,1.3503,1.5060,0.9050,1.0000,4.225,8.412,-0.004,-0.019,0.016,-0.148,1,1,3.930,3.540,3.930,3.540,-0.131,-0.022,-0.210,-0.072,0.0001,0.0000,1.4145,0.0000,3300.0,0,2.281,-0.011,-0.011,-0.011,19,23.86,0.32,5,-0.9909,0.0000,0.0000,11
14305,20,5009,4,0,2,240,0,0,87.739,1.092,87.944,1.160,0.9800,88.574,0.777,85.803,85.803,0.000,-2.088,0.027,0.027,0.039,0.016,2.7709,2.7709,-1.4700,-0.0136,1.4564,1.3564,1.5668,0.9028,1.0000,4.226,8.413,0.037,-0.021,0.031,-0.131,1,1,3.930,3.540,3.930,3.540,-0.026,-0.041,0.013,-0.110,0.0001,0.0000,1.4564,0.0000,3320.0,0,2.282,0.008,-0.011,-0.011,19,23.86,0.32,5,-0.9987,0.0000,0.0000,11
14325,20,5001,4,0,2,240,0,0,87.764,1.156,87.597,1.404,0.9783,88.670,0.810,85.803,85.803,0.000,-2.088,0.057,0.057,0.068,0.047,2.8668,2.8668,-1.5000,0.0299,1.5299,1.3627,1.6735,0.8988,1.0000,4.226,8.413,0.176,0.045,0.026,-0.125,1,1,3.930,3.540,3.930,3.540,0.045,-0.031,0.124,-0.046,0.0001,0.0000,1.5299,0.0000,3340.0,0,2.282,0.111,-0.010,-0.010,19,23.86,0.34,5,-0.9987,0.0000,0.0000,11
14345,20,5005,4,0,2,240,0,0,87.801,1.345,87.815,1.709,0.9799,88.726,0.869,85.804,85.804,0.000,-2.088,0.131,0.131,0.141,0.121,2.9217,2.9217,-1.5300,0.0469,1.5769,1.3692,1.7418,0.8913,1.0000,4.228,8.414,0.060,0.097,0.044,-0.091,1,1,3.930,3.540,3.930,3.540,0.017,0.098,-0.036,0.015,0.0002,0.0000,1.5769,0.0000,3360.0,0,2.283,0.079,-0.010,-0.010,19,23.86,0.34,5,-0.9987,0.0000,0.0000,11
14365,20,5000,4,0,2,240,0,0,87.859,1.829,87.868,3.479,0.9778,88.818,0.866,85.803,85.803,0.000,-2.088,0.057,0.057,0.067,0.047,3.0148,3.0148,-1.5600,0.0831,1.6431,1.3760,1.8379,0.8917,1.0000,4.231,8.417,0.179,0.121,0.043,-0.107,1,1,3.930,3.540,3.930,3.540,0.033,0.004,0.049,-0.036,0.0001,0.0000,1.6431,0.0000,3380.0,0,2.286,0.150,-0.009,-0.009,19,23.86,0.34,5,-0.9987,0.0000,0.0000,11
14385,20,5003,4,0,2,240,0,0,87.927,2.294,87.764,3.235,0.9765,88.841,0.892,85.803,85.803,0.000,-2.088,0.040,0.040,0.049,0.030,3.0374,3.0374,-1.5900,0.0698,1.6598,1.3828,1.8621,0.8886,1.0000,4.233,8.419,0.021,0.069,0.038,-0.100,1,1,3.930,3.540,3.930,3.540,-0.027,0.014,0.010,-0.013,0.0001,0.0000,1.6598,0.0000,3400.0,0,2.289,0.045,-0.009,-0.009,19,23.86,0.34,4,-0.9987,0.0000,0.0000,11
14405,20,5003,4,0,2,240,0,0,87.971,2.332,87.696,2.258,0.9777,88.864,0.870,85.804,85.804,0.000,-2.088,-0.036,-0.036,-0.027,-0.046,3.0596,3.0596,-1.6200,0.0478,1.6678,1.3897,1.8737,0.8912,1.0000,4.234,8.419,-0.019,0.033,0.045,-0.109,1,1,3.930,3.540,3.930,3.540,-0.051,0.095,-0.095,-0.044,0.0002,0.0000,1.6678,0.0000,3420.0,0,2.289,0.007,-0.009,-0.009,19,23.86,0.34,5,-0.9987,0.0000,0.0000,11
14425,20,5001,4,0,2,240,0,0,88.010,2.251,87.746,2.075,0.9809,88.897,0.854,85.805,85.805,0.000,-2.088,-0.092,-0.092,-0.083,-0.101,3.0924,3.0924,-1.6500,0.0348,1.6848,1.3966,1.8984,0.8932,1.0000,4.234,8.418,0.034,-0.013,0.023,-0.136,1,1,3.930,3.540,3.930,3.540,-0.066,0.133,-0.028,-0.060,0.0001,0.0000,1.6848,0.0000,3440.0,0,2.289,0.011,-0.008,-0.008,19,23.86,0.34,5,-0.9987,0.0000,0.0000,11
14445,20,5005,4,0,2,240,0,0,88.045,2.189,87.835,1.892,0.9823,88.895,0.852,85.803,85.803,0.000,-2.088,-0.122,-0.122,-0.113,-0.130,3.0918,3.0918,-1.6800,-0.0014,1.6786,1.4035,1.8894,0.8935,1.0000,4.233,8.417,-0.010,-0.127,-0.004,-0.157,1,1,3.930,3.540,3.930,3.540,0.045,0.088,-0.005,-0.072,0.0001,0.0000,1.6786,0.0000,3460.0,0,2.288,-0.069,-0.008,-0.008,19,23.86,0.34,5,-0.9987,0.0000,0.0000,11
14465,20,5000,4,0,2,240,0,0,88.079,1.943,87.891,0.977,0.9818,88.900,0.817,85.804,85.804,0.000,-2.088,-0.202,-0.202,-0.194,-0.210,3.0956,3.0956,-1.7100,-0.0402,1.6698,1.4105,1.8767,0.8979,1.0000,4.232,8.415,-0.089,-0.135,-0.010,-0.171,1,1,3.930,3.540,3.930,3.540,-0.184,-0.005,-0.086,-0.063,0.0000,0.0000,1.6698,0.0000,3480.0,0,2.286,-0.112,-0.007,-0.007,19,23.86,0.34,4,-0.9987,0.0000,0.0000,11
14485,20,5003,4,0,2,240,0,0,88.080,1.463,87.689,0.061,0.9812,88.855,0.820,85.803,85.803,0.000,-2.088,-0.187,-0.187,-0.180,-0.194,3.0514,3.0514,-1.7400,-0.1086,1.6314,1.4172,1.8209,0.8975,1.0000,4.228,8.410,-0.225,-0.246,-0.015,-0.161,1,1,3.930,3.540,3.930,3.540,0.114,-0.055,-0.142,-0.084,0.0001,0.0000,1.6314,0.0000,3500.0,0,2.282,-0.236,-0.007,-0.007,19,23.86,0.49,5,-0.9987,0.0000,0.0000,11
14505,20,5002,4,0,2,240,0,0,88.077,1.005,88.095,-0.183,0.9770,88.832,0.778,85.803,85.803,0.000,-2.088,-0.264,-0.264,-0.258,-0.271,3.0284,3.0284,-1.7700,-0.1686,1.6014,1.4239,1.7773,0.9028,1.0000,4.222,8.406,-0.239,-0.321,-0.014,-0.141,1,1,3.930,3.540,3.930,3.540,-0.008,0.069,-0.168,-0.084,0.0001,0.0000,1.6014,0.0000,3520.0,0,2.277,-0.280,-0.007,-0.007,19,23.86,0.49,5,-0.9987,0.0000,0.0000,11
14525,20,5003,4,0,2,240,0,0,88.062,0.528,88.355,-0.366,0.9783,88.832,0.770,85.804,85.804,0.000,-2.088,-0.273,-0.273,-0.265,-0.280,3.0282,3.0282,-1.8000,-0.2052,1.5948,1.4306,1.7678,0.9038,1.0000,4.217,8.399,-0.176,-0.370,-0.057,-0.116,1,1,3.930,3.540,3.930,3.540,0.064,0.006,-0.176,-0.122,0.0000,0.0000,1.5948,0.0000,3540.0,0,2.270,-0.273,-0.006,-0.006,19,23.86,0.49,5,-0.9987,0.0000,0.0000,11
14545,20,5005,4,0,2,240,0,0,88.068,0.463,88.019,0.549,0.9818,88.857,0.764,85.804,85.804,0.000,-2.088,-0.308,-0.308,-0.302,-0.314,3.0524,3.0524,-1.8300,-0.2228,1.6072,1.4373,1.7857,0.9044,1.0000,4.214,8.391,-0.118,-0.393,-0.105,-0.062,1,1,3.930,3.540,3.930,3.540,-0.033,-0.120,-0.084,-0.051,0.0000,0.0000,1.6072,0.0000,3560.0,0,2.265,-0.256,-0.001,-0.001,19,23.86,0.49,5,-0.9987,0.0000,0.0000,11
14565,20,5000,4,0,2,240,0,0,88.079,0.556,87.831,1.099,0.9808,88.923,0.778,85.804,85.804,0.000,-2.088,-0.319,-0.319,-0.318,-0.320,3.1191,3.1191,-1.8600,-0.2049,1.6551,1.4442,1.8553,0.9028,1.0000,4.212,8.385,-0.105,-0.239,-0.139,-0.074,1,1,3.930,3.540,3.930,3.540,-0.066,0.040,0.066,-0.069,0.0000,0.0000,1.6551,0.0000,3580.0,0,2.261,-0.172,0.003,0.003,19,23.86,0.49,5,-0.9987,0.0000,0.0000,11
14585,20,5003,4,0,2,240,0,0,88.082,0.486,87.806,0.000,0.9822,88.944,0.841,85.804,85.804,0.000,-2.088,-0.216,-0.216,-0.219,-0.213,3.1397,3.1397,-1.8900,-0.2130,1.6770,1.4511,1.8871,0.8948,1.0000,4.207,8.380,-0.278,-0.178,-0.129,-0.077,1,1,3.930,3.540,3.930,3.540,-0.134,-0.027,-0.039,-0.080,0.0000,0.0000,1.6770,0.0000,3600.0,0,2.256,-0.228,0.003,0.003,19,23.86,0.49,5,-0.9987,0.0000,0.0000,11
14605,20,5003,4,0,2,240,0,0,88.089,0.447,88.072,0.183,0.9801,88.927,0.855,85.803,85.803,0.000,-2.088,-0.216,-0.216,-0.219,-0.213,3.1238,3.1238,-1.9200,-0.2581,1.6619,1.4580,1.8652,0.8931,1.0000,4.201,8.374,-0.358,-0.326,-0.099,-0.022,1,1,3.930,3.540,3.930,3.540,-0.009,0.050,-0.113,-0.024,0.0001,0.0000,1.6619,0.0000,3620.0,0,2.250,-0.342,0.003,0.003,19,23.86,0.49,5,-0.9987,0.0000,0.0000,11
14625,20,5003,4,0,2,240,0,0,88.087,0.293,88.071,-0.183,0.9792,88.939,0.840,85.805,85.805,0.000,-2.088,-0.264,-0.264,-0.267,-0.260,3.1345,3.1345,-1.9500,-0.2879,1.6621,1.4649,1.8654,0.8950,1.0000,4.196,8.366,-0.246,-0.440,-0.096,0.042,1,1,3.930,3.540,3.930,3.540,-0.066,0.030,0.027,-0.104,0.0001,0.0000,1.6621,0.0000,3640.0,0,2.244,-0.343,0.007,0.007,19,23.86,0.49,5,-0.9987,0.0000,0.0000,11
14645,20,5008,4,0,2,240,0,0,88.068,-0.062,87.814,-1.099,0.9793,88.932,0.872,85.804,85.804,0.000,-2.088,-0.202,-0.202,-0.209,-0.195,3.1275,3.1275,-1.9800,-0.3228,1.6572,1.4717,1.8584,0.8910,1.0000,4.191,8.356,-0.248,-0.527,-0.068,0.085,1,1,3.930,3.540,3.930,3.540,0.027,0.081,0.006,-0.115,0.0002,0.0000,1.6572,0.0000,3660.0,0,2.236,-0.388,0.011,0.011,19,23.86,0.59,5,-0.9987,0.0000,0.0000,11
14665,20,5000,4,0,2,240,0,0,88.068,-0.034,88.347,1.099,0.9819,89.016,0.864,85.804,85.804,0.000,-2.088,-0.250,-0.250,-0.261,-0.239,3.2119,3.2119,-1.9974,-0.2819,1.7155,1.4787,1.9430,0.8920,1.0000,4.184,8.349,-0.254,-0.158,-0.030,0.026,1,1,3.930,3.540,3.930,3.540,-0.102,-0.005,0.053,-0.028,0.0000,0.0000,1.7155,0.0000,3680.0,0,2.229,-0.206,0.011,0.011,19,23.86,0.59,5,-0.9987,0.0000,0.0000,11
14685,20,5003,4,0,2,240,0,0,88.114,0.684,87.723,2.380,0.9832,89.070,0.902,85.804,85.804,0.000,-2.088,-0.248,-0.248,-0.259,-0.237,3.2654,3.2654,-1.9974,-0.2388,1.7586,1.4860,2.0056,0.8872,1.0000,4.179,8.349,-0.239,-0.079,0.012,-0.036,1,1,3.930,3.540,3.930,3.540,-0.117,0.010,0.122,-0.009,0.0000,0.0000,1.7586,0.0000,3700.0,0,2.226,-0.159,0.007,0.007,19,23.86,0.59,5,-0.9987,0.0000,0.0000,11
14705,20,5002,4,0,2,240,0,0,88.173,1.344,88.045,2.625,0.9805,89.110,0.897,85.804,85.804,0.000,-2.088,-0.311,-0.311,-0.318,-0.305,3.3054,3.3054,-1.9974,-0.2145,1.7829,1.4933,2.0409,0.8879,1.0000,4.174,8.347,-0.219,-0.120,-0.015,-0.069,1,1,3.930,3.540,3.930,3.540,0.033,0.003,-0.136,-0.038,0.0000,0.0000,1.7829,0.0000,3720.0,0,2.223,-0.169,0.003,0.003,19,23.86,0.59,5,-0.9987,0.0000,0.0000,11
14725,20,5003,4,0,2,240,0,0,88.235,1.877,87.859,2.747,0.9807,89.124,0.874,85.803,85.803,0.000,-2.088,-0.399,-0.399,-0.402,-0.396,3.3206,3.3206,-1.9974,-0.2129,1.7845,1.5006,2.0433,0.8907,1.0000,4.171,8.344,-0.222,-0.198,-0.065,-0.100,1,1,3.930,3.540,3.930,3.540,0.008,-0.033,0.038,0.007,0.0001,0.0000,1.7845,0.0000,3740.0,0,2.220,-0.210,0.003,0.003,19,23.86,0.59,5,-0.9987,0.0000,0.0000,11
14745,20,5003,4,0,2,240,0,0,88.265,1.798,88.323,1.038,0.9763,89.066,0.859,85.804,85.804,0.000,-2.088,-0.423,-0.423,-0.426,-0.420,3.2617,3.2617,-1.9974,-0.2668,1.7306,1.5077,1.9650,0.8926,1.0000,4.165,8.339,-0.408,-0.326,-0.040,-0.146,1,1,3.930,3.540,3.930,3.540,-0.008,-0.020,-0.042,0.017,0.0000,0.0000,1.7306,0.0000,3760.0,0,2.214,-0.367,0.002,0.002,19,23.86,0.59,5,-0.9987,0.0000,0.0000,11
14765,20,5000,4,0,2,240,0,0,88.249,1.118,87.743,-1.160,0.9794,88.930,0.817,85.804,85.804,0.000,-2.088,-0.453,-0.453,-0.456,-0.451,3.1258,3.1258,-1.9974,-0.3841,1.6133,1.5144,1.7946,0.8979,1.0000,4.154,8.330,-0.712,-0.492,-0.022,-0.153,1,1,3.930,3.540,3.930,3.540,0.109,0.121,-0.051,-0.096,0.0002,0.0000,1.6133,0.0000,3780.0,0,2.205,-0.602,-0.000,-0.000,19,23.86,0.59,5,-0.9987,0.0000,0.0000,11
14785,20,5003,4,0,2,240,0,0,88.212,0.300,88.607,-1.404,0.9747,88.819,0.718,85.803,85.803,0.000,-2.088,-0.586,-0.586,-0.586,-0.586,3.0159,3.0159,-1.9974,-0.4889,1.5085,1.5208,1.6424,0.9103,1.0000,4.139,8.321,-0.848,-0.520,-0.020,-0.173,1,1,3.930,3.540,3.930,3.540,0.121,-0.046,-0.024,-0.109,0.0001,0.0000,1.5085,0.0000,3800.0,0,2.192,-0.684,-0.006,-0.006,19,23.86,0.59,5,-0.9987,0.0000,0.0000,11
14805,20,5001,4,0,2,240,0,0,88.158,-0.489,88.126,-1.587,0.9854,88.832,0.661,85.804,85.804,0.000,-2.088,-0.636,-0.636,-0.629,-0.642,3.0281,3.0281,-1.9974,-0.4932,1.5042,1.5272,1.6362,0.9173,1.0000,4.128,8.308,-0.445,-0.558,-0.113,-0.087,1,1,3.930,3.540,3.930,3.540,-0.058,-0.065,0.136,0.007,0.0000,0.0000,1.5042,0.0000,3820.0,0,2.181,-0.501,-0.004,-0.004,19,23.86,0.58,5,-0.9987,0.0000,0.0000,11
14825,20,5003,4,0,2,240,0,0,88.170,-0.250,88.614,1.221,0.9797,88.806,0.662,85.805,85.805,0.000,-2.088,-0.652,-0.652,-0.648,-0.657,3.0012,3.0012,-1.9974,-0.5179,1.4795,1.5334,1.6003,0.9172,1.0000,4.118,8.298,-0.477,-0.651,-0.126,-0.075,1,1,3.930,3.540,3.930,3.540,0.042,0.064,-0.061,-0.124,0.0001,0.0000,1.4795,0.0000,3840.0,0,2.170,-0.564,-0.003,-0.003,19,23.86,0.58,5,-0.9987,0.0000,0.0000,11
14845,20,5012,4,0,2,240,0,0,88.096,-1.137,88.070,-4.822,0.9786,88.632,0.710,85.804,85.804,0.000,-2.088,-0.487,-0.487,-0.483,-0.490,2.8278,2.8278,-1.9974,-0.6462,1.3512,1.5391,1.4141,0.9113,1.0000,4.104,8.281,-0.806,-0.962,-0.042,0.053,1,1,3.930,3.540,3.930,3.540,0.092,-0.025,-0.067,-0.034,0.0000,0.0000,1.3512,0.0000,3860.0,0,2.155,-0.884,-0.000,-0.000,19,23.86,0.58,5,-0.9987,0.0000,0.0000,11
14865,20,5001,4,0,2,240,0,0,87.974,-2.538,87.474,-6.531,0.9862,88.676,0.658,85.804,85.804,0.000,-2.088,-0.478,-0.478,-0.477,-0.478,2.8715,2.8715,-1.9974,-0.6245,1.3729,1.5449,1.4455,0.9177,1.0000,4.089,8.263,-0.509,-0.660,-0.020,-0.053,1,1,3.930,3.540,3.930,3.540,0.064,0.011,-0.017,-0.086,0.0000,0.0000,1.3729,0.0000,3880.0,0,2.139,-0.584,0.003,0.003,19,23.86,0.58,5,-0.9987,0.0000,0.0000,11
14885,20,5002,4,0,2,240,0,0,88.036,-1.028,89.263,5.249,0.9685,88.849,0.639,85.805,85.805,0.000,-2.088,-0.636,-0.636,-0.639,-0.633,3.0441,3.0441,-1.9974,-0.5026,1.4948,1.5513,1.6225,0.9201,1.0000,4.082,8.255,-0.274,-0.278,-0.045,-0.133,1,1,3.930,3.540,3.930,3.540,0.021,0.060,-0.050,-0.050,0.0001,0.0000,1.4948,0.0000,3900.0,0,2.131,-0.276,0.003,0.003,19,23.86,0.58,5,-0.9987,0.0000,0.0000,11
14905,20,5003,4,0,2,240,0,0,88.043,-0.445,87.270,0.122,0.9792,88.804,0.806,85.803,85.803,0.000,-2.088,-0.349,-0.349,-0.353,-0.346,3.0003,3.0003,-1.9974,-0.5150,1.4824,1.5574,1.6046,0.8992,1.0000,4.071,8.247,-0.692,-0.384,-0.026,-0.132,1,1,3.930,3.540,3.930,3.540,-0.001,-0.029,0.010,-0.068,0.0001,0.0000,1.4824,0.0000,3920.0,0,2.122,-0.538,0.001,0.001,19,23.86,0.58,5,-0.9987,0.0000,0.0000,11
14925,20,5003,4,0,2,240,0,0,88.052,-0.214,88.444,1.099,0.9801,88.874,0.752,85.804,85.804,0.000,-2.088,-0.477,-0.477,-0.478,-0.475,3.0703,3.0703,-1.9974,-0.4749,1.5225,1.5638,1.6628,0.9060,1.0000,4.058,8.240,-0.474,-0.327,-0.003,-0.126,1,1,3.930,3.540,3.930,3.540,-0.036,0.033,-0.105,-0.104,0.0000,0.0000,1.5225,0.0000,3940.0,0,2.112,-0.401,-0.005,-0.005,19,23.86,0.58,4,-0.9987,0.0000,0.0000,11
14945,20,5005,4,0,2,240,0,0,88.111,0.779,87.797,3.357,0.9846,88.963,0.764,85.804,85.804,0.000,-2.088,-0.532,-0.532,-0.527,-0.538,3.1585,3.1585,-1.9974,-0.4110,1.5864,1.5705,1.7556,0.9045,1.0000,4.051,8.234,-0.216,-0.369,-0.074,-0.111,1,1,3.930,3.540,3.930,3.540,-0.081,-0.029,-0.004,-0.090,0.0000,0.0000,1.5864,0.0000,3960.0,0,2.105,-0.292,-0.006,-0.006,19,23.83,0.58,5,-0.9987,0.0000,0.0000,11
14965,20,5000,4,0,2,240,0,0,88.187,1.668,87.928,4.028,0.9795,88.995,0.775,85.803,85.803,0.000,-2.088,-0.580,-0.580,-0.574,-0.587,3.1916,3.1916,-1.9974,-0.3889,1.6085,1.5772,1.7877,0.9031,1.0000,4.047,8.224,-0.257,-0.439,-0.157,-0.091,1,1,3.930,3.540,3.930,3.540,0.217,0.020,-0.074,-0.086,0.0001,0.0000,1.6085,0.0000,3980.0,0,2.098,-0.348,-0.002,-0.002,19,23.83,0.65,5,-0.9987,0.0000,0.0000,11
14985,20,5003,4,0,2,240,0,0,88.247,2.134,88.081,3.784,0.9774,88.929,0.748,85.804,85.804,0.000,-2.088,-0.671,-0.671,-0.670,-0.673,3.1252,3.1252,-1.9974,-0.4488,1.5486,1.5836,1.7007,0.9064,1.0000,4.039,8.214,-0.538,-0.582,-0.151,-0.037,1,1,3.930,3.540,3.930,3.540,-0.044,-0.024,-0.045,-0.054,0.0000,0.0000,1.5486,0.0000,4000.0,0,2.089,-0.560,0.001,0.001,19,23.83,0.65,4,-0.9987,0.0000,0.0000,11
