t_ms,state,roll,roll_rate,setpoint,angle_err,motor_vel,integral,bl_pos,br_pos,bl_vel,br_vel,arm_l,arm_r
13218,2,87.18,-0.30,87.00,-0.18,-0.09,0.032,25.90,40.05,-0.08,-0.11,4.79,3.70
13239,2,87.18,-0.41,87.00,-0.18,-0.07,0.028,25.90,40.05,-0.05,-0.06,4.78,3.69
13258,2,87.16,-0.73,87.00,-0.15,-0.01,0.025,25.90,40.05,-0.04,-0.05,4.76,3.68
13279,2,87.13,-0.92,87.00,-0.13,0.03,0.022,25.90,40.05,-0.09,-0.00,4.75,3.67
13299,2,87.10,-1.13,87.00,-0.10,0.07,0.020,25.90,40.04,-0.03,-0.03,4.75,3.66
13319,2,87.08,-1.16,87.00,-0.08,0.09,0.019,25.90,40.04,-0.07,-0.08,4.74,3.65
13339,2,87.06,-1.16,87.00,-0.06,0.10,0.017,25.90,40.04,0.06,0.01,4.72,3.64
13358,2,87.04,-1.19,87.00,-0.04,0.12,0.016,25.90,40.04,0.01,-0.03,4.71,3.63
13379,2,87.03,-1.17,87.00,-0.03,0.13,0.016,25.90,40.04,0.02,0.01,4.71,3.62
13399,2,87.02,-1.09,87.00,-0.01,0.13,0.016,25.90,40.04,0.12,0.01,4.70,3.61
13419,2,87.00,-1.03,87.00,0.00,0.13,0.016,25.90,40.05,0.06,0.07,4.69,3.60
13439,2,86.98,-0.99,87.00,0.02,0.14,0.016,25.90,40.05,0.12,0.05,4.67,3.59
13459,2,86.97,-0.89,87.00,0.03,0.14,0.017,25.90,40.05,0.04,0.10,4.66,3.58
13480,2,86.95,-0.87,87.00,0.05,0.15,0.018,25.91,40.05,-0.01,0.09,4.66,3.57
13498,2,86.97,-0.33,87.00,0.04,0.07,0.018,25.91,40.06,0.10,0.12,4.65,3.56
13518,2,86.98,0.01,87.00,0.02,0.02,0.019,25.91,40.06,0.15,0.14,4.63,3.55
13539,2,86.98,0.06,87.00,0.02,0.02,0.019,25.92,40.06,0.19,0.07,4.62,3.55
13559,2,86.97,0.00,87.00,0.03,0.04,0.020,25.92,40.07,0.08,-0.02,4.62,3.55
13579,2,86.96,-0.27,87.00,0.04,0.09,0.020,25.92,40.07,0.03,0.01,4.61,3.55
13600,2,86.95,-0.35,87.00,0.05,0.10,0.021,25.92,40.07,-0.00,0.02,4.59,3.55
13618,2,86.96,-0.23,87.00,0.05,0.07,0.022,25.92,40.07,0.06,0.05,4.58,3.55
13639,2,86.97,-0.01,87.00,0.04,0.03,0.023,25.92,40.07,0.10,0.07,4.57,3.55
13658,2,86.98,0.18,87.00,0.02,0.00,0.023,25.92,40.07,0.04,0.07,4.57,3.55
13679,2,86.98,0.18,87.00,0.02,0.01,0.024,25.93,40.07,-0.01,0.07,4.56,3.55
13699,2,86.98,0.07,87.00,0.02,0.02,0.024,25.93,40.07,-0.01,0.02,4.54,3.55
13719,2,86.98,0.00,87.00,0.02,0.03,0.024,25.93,40.07,0.01,0.00,4.53,3.55
13739,2,86.98,-0.12,87.00,0.02,0.04,0.025,25.93,40.07,-0.02,-0.01,4.52,3.55
13759,2,86.98,-0.14,87.00,0.02,0.04,0.025,25.93,40.07,-0.00,0.04,4.51,3.55
13778,2,86.98,-0.10,87.00,0.02,0.03,0.026,25.93,40.07,0.01,0.01,4.51,3.55
13799,2,86.98,-0.06,87.00,0.02,0.03,0.026,25.93,40.08,-0.01,0.02,4.49,3.55
13819,2,86.98,-0.20,87.00,0.03,0.05,0.027,25.93,40.08,0.04,0.01,4.48,3.55
13839,2,86.98,-0.20,87.00,0.02,0.05,0.027,25.93,40.08,-0.01,0.03,4.48,3.55
13859,2,86.98,-0.10,87.00,0.02,0.03,0.028,25.93,40.08,0.02,0.02,4.47,3.55
13880,2,86.97,-0.13,87.00,0.03,0.04,0.028,25.93,40.08,0.06,0.05,4.45,3.55
13897,2,86.97,-0.29,87.00,0.03,0.06,0.029,25.93,40.08,0.08,0.02,4.44,3.55
13920,2,86.96,-0.44,87.00,0.05,0.09,0.030,25.93,40.08,-0.02,0.05,4.43,3.55
13937,2,86.95,-0.49,87.00,0.05,0.10,0.031,25.93,40.08,0.00,0.01,4.43,3.55
13960,2,86.94,-0.46,87.00,0.06,0.09,0.032,25.94,40.08,0.05,0.05,4.41,3.55
13978,2,86.94,-0.49,87.00,0.06,0.10,0.033,25.94,40.08,0.12,0.03,4.40,3.55
13999,2,86.93,-0.57,87.00,0.07,0.12,0.034,25.94,40.09,0.07,0.08,4.39,3.55
14018,2,86.91,-0.77,87.00,0.10,0.16,0.036,25.94,40.09,0.05,0.02,4.38,3.55
14038,2,86.88,-0.89,87.00,0.12,0.19,0.039,25.94,40.09,0.11,0.04,4.37,3.55
14059,2,86.87,-1.07,87.00,0.13,0.21,0.041,25.94,40.09,0.03,0.09,4.36,3.55
14079,2,86.86,-1.08,87.00,0.14,0.22,0.044,25.95,40.09,0.14,-0.00,4.35,3.55
14099,2,86.86,-0.83,87.00,0.14,0.18,0.047,25.95,40.09,0.08,0.13,4.34,3.55
14120,2,86.87,-0.45,87.00,0.13,0.12,0.049,25.95,40.10,0.17,0.16,4.33,3.55
14138,2,86.86,-0.55,87.00,0.14,0.15,0.052,25.96,40.10,0.25,0.18,4.32,3.55
14158,2,86.82,-1.14,87.00,0.19,0.27,0.056,25.96,40.11,0.14,0.11,4.31,3.55
14179,2,86.78,-1.40,87.00,0.23,0.32,0.060,25.97,40.11,0.00,0.08,4.30,3.55
14200,2,86.76,-1.28,87.00,0.24,0.30,0.065,25.97,40.11,0.14,0.13,4.29,3.55
14218,2,86.77,-0.79,87.00,0.23,0.22,0.070,25.97,40.12,0.23,0.25,4.28,3.55
14239,2,86.73,-1.26,87.00,0.27,0.33,0.075,25.98,40.13,0.15,0.21,4.27,3.55
14259,2,86.68,-1.78,87.00,0.33,0.43,0.082,25.98,40.13,0.05,0.06,4.26,3.55
14279,2,86.64,-1.96,87.00,0.37,0.46,0.089,25.99,40.14,0.14,0.12,4.25,3.55
14298,2,86.65,-1.26,87.00,0.36,0.35,0.096,25.99,40.14,0.24,0.23,4.24,3.55
14319,2,86.65,-0.93,87.01,0.35,0.30,0.103,26.00,40.15,0.33,0.35,4.23,3.55
14339,2,86.59,-1.58,87.01,0.41,0.45,0.111,26.01,40.16,0.32,0.22,4.22,3.55
14359,2,86.51,-2.32,87.01,0.49,0.59,0.121,26.02,40.17,0.19,0.19,4.21,3.55
14379,2,86.42,-3.00,87.01,0.58,0.73,0.132,26.02,40.17,0.12,0.20,4.20,3.55
14400,2,86.38,-2.78,87.01,0.63,0.70,0.145,26.03,40.17,0.22,0.20,4.19,3.55
14417,2,86.47,-0.87,87.01,0.56,0.43,0.155,26.04,40.18,0.58,0.33,4.18,3.55
14440,2,86.52,-0.15,87.01,0.49,0.26,0.165,26.06,40.20,0.79,0.63,4.17,3.55
14458,2,86.36,-2.06,87.01,0.65,0.69,0.178,26.07,40.21,0.26,0.55,4.16,3.55
14479,2,86.29,-2.46,87.01,0.72,0.74,0.192,26.08,40.23,0.22,0.25,4.15,3.55
14498,2,86.31,-1.38,87.01,0.70,0.54,0.206,26.08,40.23,0.32,0.36,4.14,3.55
14519,2,86.26,-1.63,87.01,0.75,0.63,0.221,26.10,40.25,0.55,0.40,4.13,3.55
14538,2,86.17,-2.32,87.01,0.85,0.81,0.238,26.11,40.25,0.24,0.14,4.12,3.55
14559,2,86.18,-1.28,87.01,0.83,0.61,0.254,26.12,40.26,0.27,0.22,4.11,3.55
14579,2,86.36,1.95,87.01,0.65,0.03,0.267,26.13,40.27,0.58,0.61,4.10,3.55
14600,2,86.42,2.58,87.01,0.59,-0.02,0.278,26.15,40.29,0.49,0.68,4.09,3.55
14618,2,86.41,1.67,87.01,0.61,0.17,0.290,26.16,40.31,0.21,0.33,4.08,3.55
14639,2,86.37,0.80,87.02,0.65,0.28,0.303,26.16,40.32,0.07,0.13,4.07,3.55
14659,2,86.35,0.56,87.02,0.66,0.30,0.316,26.17,40.32,0.10,0.03,4.06,3.55
14678,2,86.39,1.05,87.02,0.63,0.18,0.328,26.17,40.32,0.18,0.12,4.05,3.55
14698,2,86.47,2.08,87.02,0.55,-0.02,0.339,26.18,40.32,0.21,0.20,4.04,3.55
14719,2,86.51,2.30,87.02,0.50,-0.05,0.348,26.18,40.33,0.20,0.22,4.03,3.55
14739,2,86.55,2.35,87.02,0.46,-0.08,0.357,26.18,40.33,0.06,-0.03,4.02,3.55
14759,2,86.61,2.55,87.02,0.41,-0.16,0.365,26.19,40.33,0.05,-0.00,4.01,3.55
14779,2,86.67,2.73,87.02,0.35,-0.23,0.372,26.19,40.33,0.03,0.03,4.00,3.55
14799,2,86.73,2.81,87.02,0.29,-0.28,0.377,26.19,40.33,0.01,-0.04,3.99,3.55
14819,2,86.78,2.79,87.02,0.24,-0.31,0.381,26.18,40.33,-0.09,-0.05,3.98,3.55
14839,2,86.80,2.30,87.02,0.21,-0.26,0.385,26.18,40.33,-0.10,-0.05,3.97,3.55
14859,2,86.80,1.26,87.02,0.22,-0.13,0.389,26.18,40.33,-0.18,-0.18,3.96,3.55
14879,2,86.78,0.35,87.02,0.24,-0.02,0.394,26.17,40.32,-0.19,-0.23,3.95,3.55
14899,2,86.78,0.04,87.02,0.24,-0.01,0.398,26.16,40.31,-0.19,-0.21,3.95,3.55
14919,2,86.78,-0.26,87.02,0.24,0.02,0.403,26.16,40.31,-0.09,-0.07,3.95,3.55
14938,2,86.75,-0.70,87.02,0.27,0.09,0.408,26.16,40.31,-0.03,0.02,3.95,3.55
14959,2,86.72,-1.26,87.02,0.30,0.18,0.413,26.16,40.31,0.02,-0.08,3.95,3.55
14979,2,86.66,-1.84,87.02,0.36,0.29,0.420,26.16,40.31,-0.03,-0.00,3.95,3.55
15000,2,86.62,-2.17,87.02,0.40,0.34,0.428,26.16,40.31,0.06,0.02,3.95,3.55
15018,2,86.59,-2.09,87.02,0.43,0.34,0.436,26.16,40.31,0.11,0.08,3.95,3.55
15039,2,86.56,-2.06,87.02,0.46,0.35,0.445,26.17,40.31,0.24,0.17,3.95,3.55
15058,2,86.52,-2.14,87.02,0.50,0.39,0.454,26.17,40.32,0.21,0.20,3.95,3.55
15079,2,86.47,-2.41,87.02,0.55,0.46,0.465,26.18,40.32,0.19,0.21,3.95,3.55
15099,2,86.35,-3.51,87.02,0.67,0.70,0.478,26.18,40.33,0.21,0.16,3.95,3.55
15120,2,86.26,-3.84,87.02,0.77,0.78,0.492,26.19,40.33,0.13,0.09,3.95,3.55
15138,2,86.30,-2.05,87.03,0.72,0.47,0.506,26.20,40.34,0.32,0.25,3.95,3.55
15159,2,86.40,0.15,87.03,0.62,0.13,0.518,26.21,40.35,0.56,0.54,3.95,3.55
15178,2,86.42,0.50,87.03,0.60,0.12,0.530,26.23,40.37,0.74,0.70,3.95,3.55
15199,2,86.34,-0.58,87.03,0.69,0.37,0.543,26.24,40.38,0.10,0.27,3.95,3.55
15219,2,86.31,-0.58,87.03,0.72,0.36,0.557,26.24,40.39,0.03,0.09,3.95,3.55
15239,2,86.29,-0.44,87.03,0.74,0.33,0.571,26.25,40.40,0.19,0.17,3.95,3.55
15259,2,86.31,0.27,87.03,0.71,0.22,0.585,26.25,40.40,0.24,0.13,3.95,3.55
15279,2,86.35,0.93,87.03,0.68,0.11,0.598,26.26,40.41,0.29,0.19,3.95,3.55
15299,2,86.33,0.66,87.03,0.70,0.19,0.611,26.27,40.41,0.05,0.15,3.95,3.55
15318,2,86.36,1.10,87.03,0.67,0.10,0.624,26.27,40.41,0.07,0.09,3.95,3.55
15339,2,86.43,2.00,87.03,0.61,-0.08,0.635,26.27,40.42,0.15,0.12,3.95,3.55
15359,2,86.51,2.81,87.03,0.52,-0.23,0.645,26.28,40.42,0.15,0.09,3.95,3.55
15379,2,86.59,3.38,87.03,0.44,-0.35,0.653,26.28,40.42,0.12,0.12,3.95,3.55
15400,2,86.67,3.66,87.03,0.36,-0.43,0.660,26.28,40.43,0.03,-0.01,3.95,3.55
15418,2,86.73,3.55,87.03,0.30,-0.45,0.665,26.28,40.42,-0.03,-0.09,3.95,3.55
15438,2,86.78,3.33,87.03,0.25,-0.46,0.670,26.27,40.42,-0.21,-0.18,3.95,3.55
15459,2,86.87,3.57,87.03,0.17,-0.57,0.672,26.27,40.42,-0.25,-0.23,3.95,3.55
15479,2,86.90,2.96,87.03,0.13,-0.51,0.674,26.26,40.41,-0.17,-0.15,3.95,3.55
15499,2,86.86,1.31,87.03,0.18,-0.24,0.677,26.25,40.40,-0.54,-0.33,3.95,3.55
15520,2,86.84,0.63,87.03,0.19,-0.19,0.680,26.24,40.39,-0.38,-0.35,3.95,3.55
15538,2,86.92,1.30,87.03,0.11,-0.37,0.682,26.23,40.38,-0.12,-0.26,3.95,3.55
15559,2,86.97,1.37,87.03,0.07,-0.40,0.683,26.23,40.37,-0.07,-0.14,3.95,3.55
15578,2,86.90,-0.28,87.03,0.14,-0.11,0.685,26.22,40.37,-0.25,-0.16,3.95,3.55
15599,2,86.77,-2.27,87.03,0.26,0.23,0.689,26.21,40.36,-0.36,-0.34,3.95,3.55
15619,2,86.74,-2.41,87.03,0.29,0.21,0.694,26.20,40.35,-0.28,-0.43,3.95,3.55
15639,2,86.74,-2.00,87.03,0.30,0.13,0.700,26.20,40.34,0.06,-0.00,3.95,3.55
15659,2,86.73,-1.74,87.04,0.30,0.11,0.705,26.20,40.34,0.04,0.10,3.95,3.55
15679,2,86.72,-1.59,87.04,0.31,0.11,0.711,26.20,40.35,0.02,0.15,3.95,3.55
15698,2,86.67,-2.15,87.04,0.37,0.23,0.717,26.20,40.35,0.13,0.21,3.95,3.55
15719,2,86.59,-2.92,87.04,0.45,0.38,0.725,26.21,40.35,0.07,0.06,3.95,3.55
15739,2,86.50,-3.51,87.04,0.53,0.50,0.735,26.21,40.36,0.10,0.05,3.95,3.55
15759,2,86.45,-3.52,87.04,0.59,0.52,0.746,26.21,40.36,0.20,0.16,3.95,3.55
15779,2,86.35,-4.17,87.04,0.69,0.68,0.759,26.22,40.37,0.32,0.39,3.95,3.55
15800,2,86.21,-5.07,87.04,0.82,0.89,0.775,26.23,40.38,0.18,0.21,3.95,3.55
15817,2,86.13,-4.96,87.04,0.89,0.89,0.793,26.23,40.38,0.16,0.25,3.95,3.55
15840,2,86.12,-3.90,87.04,0.92,0.75,0.810,26.25,40.40,0.47,0.57,3.95,3.55
15858,2,85.95,-5.40,87.04,1.09,1.10,0.831,26.26,40.41,0.73,0.69,3.95,3.55
15879,2,85.77,-6.60,87.04,1.27,1.38,0.856,26.28,40.43,0.41,0.27,3.95,3.55
15899,2,85.72,-5.68,87.04,1.32,1.22,0.881,26.29,40.44,0.50,0.39,3.95,3.55
15918,2,85.67,-4.89,87.05,1.37,1.15,0.908,26.32,40.46,0.67,0.85,3.95,3.55
15939,2,85.64,-4.41,87.05,1.40,1.12,0.935,26.34,40.49,0.77,0.97,3.95,3.55
15958,2,85.55,-5.01,87.05,1.50,1.27,0.964,26.36,40.51,0.69,0.75,3.95,3.55
15979,2,85.32,-7.08,87.05,1.73,1.71,0.998,26.39,40.53,0.89,0.69,3.95,3.55
16000,2,85.12,-8.41,87.05,1.93,1.98,1.035,26.40,40.55,0.73,0.66,3.95,3.55
16018,2,84.86,-9.61,87.05,2.19,2.26,1.078,26.44,40.58,0.73,0.88,3.95,3.55
16039,2,84.69,-9.59,87.06,2.36,2.33,1.124,26.46,40.61,1.04,1.10,3.95,3.55
16059,2,84.63,-8.44,87.06,2.43,2.18,1.172,26.49,40.64,1.21,1.20,3.95,3.55
16078,2,84.53,-8.24,87.06,2.53,2.23,1.221,26.54,40.68,1.55,1.37,3.95,3.55
16099,2,84.36,-9.00,87.06,2.71,2.45,1.274,26.59,40.72,1.50,1.44,3.95,3.55
16120,2,84.10,-10.69,87.07,2.96,2.83,1.332,26.62,40.77,1.41,1.42,3.95,3.55
16138,2,83.81,-12.45,87.07,3.25,3.21,1.395,26.67,40.81,1.49,1.44,3.95,3.55
16159,2,83.53,-13.59,87.07,3.54,3.49,1.465,26.72,40.86,1.64,1.56,3.95,3.55
16179,2,83.30,-13.58,87.08,3.77,3.58,1.539,26.76,40.90,1.80,1.81,3.95,3.55
16199,2,83.08,-13.37,87.08,3.99,3.67,1.617,26.83,40.96,2.12,1.96,3.95,3.55
16218,2,82.84,-13.68,87.09,4.24,3.86,1.700,26.90,41.02,2.22,2.25,3.95,3.55
16239,2,82.55,-14.73,87.09,4.53,4.17,1.789,26.96,41.11,2.27,2.35,3.95,3.55
16259,2,82.19,-16.57,87.09,4.90,4.62,1.886,27.02,41.16,2.26,2.25,3.95,3.55
16279,2,81.80,-18.29,87.10,5.30,5.05,1.990,27.11,41.24,2.47,2.46,3.95,3.55
16299,2,81.37,-19.97,87.11,5.73,5.49,2.102,27.19,41.32,2.69,2.64,3.95,3.55
16320,2,80.95,-21.24,87.11,6.15,5.86,2.223,27.27,41.40,2.96,2.83,3.95,3.55
16337,2,80.51,-22.48,87.12,6.49,6.12,2.353,27.37,41.49,3.34,3.08,3.95,3.55
16360,2,80.05,-23.67,87.12,7.07,6.66,2.492,27.47,41.62,3.43,3.52,3.95,3.55
16378,2,79.57,-24.91,87.13,7.56,7.08,2.641,27.55,41.70,3.66,3.79,3.95,3.55
16399,2,79.06,-26.23,87.14,8.07,7.52,2.799,27.70,41.85,4.09,4.02,3.95,3.55
16419,2,78.48,-28.29,87.15,8.66,8.11,2.970,27.80,41.94,4.30,4.18,3.95,3.55
16438,2,77.87,-30.32,87.15,9.28,8.70,2.970,27.96,42.08,4.53,4.56,3.95,3.55
16458,2,77.20,-32.13,87.15,9.95,9.29,2.970,28.11,42.25,4.86,4.91,3.95,3.55
16479,2,76.57,-31.92,87.15,10.58,9.58,2.970,28.22,42.37,5.17,5.19,3.95,3.55
16499,2,76.12,-28.02,87.15,11.02,9.26,2.970,28.38,42.53,5.55,5.64,3.95,3.55
16520,2,75.81,-23.56,87.15,11.34,8.86,2.970,28.60,42.71,6.02,5.88,3.95,3.55
16538,2,75.62,-18.12,87.15,11.53,8.26,2.970,28.79,42.89,6.02,6.11,3.95,3.55
16559,2,75.46,-13.48,87.15,11.69,7.78,2.970,28.97,43.11,6.12,5.99,3.95,3.55
16579,2,75.33,-9.98,87.15,11.82,7.41,2.970,29.11,43.25,5.87,5.84,3.94,3.55
16598,2,75.20,-7.77,87.15,11.95,7.20,2.970,29.31,43.42,5.30,5.54,3.95,3.55
16619,2,75.08,-6.07,87.15,12.06,6.99,2.970,29.47,43.58,5.06,5.17,3.95,3.55
16638,2,75.00,-4.64,87.15,12.15,6.78,2.970,29.58,43.73,4.91,4.98,3.95,3.55
16659,2,74.94,-3.48,87.15,12.21,6.58,2.970,29.77,43.91,4.80,4.79,3.95,3.55
16679,2,74.87,-2.80,87.15,12.28,6.45,2.970,29.88,44.02,4.68,4.60,3.95,3.55
16699,2,74.81,-1.76,87.15,12.34,6.27,2.970,30.05,44.16,4.49,4.48,3.95,3.55
16718,2,74.78,-0.39,87.15,12.37,6.01,2.970,30.18,44.29,4.37,4.39,3.95,3.55
16739,2,74.83,1.18,87.15,12.32,5.67,2.970,30.31,44.43,4.27,4.22,3.95,3.55
16759,2,74.89,2.34,87.15,12.26,5.38,2.970,30.43,44.55,3.99,4.22,3.94,3.55
16779,2,74.92,2.17,87.15,12.23,5.29,2.970,30.56,44.68,4.00,4.10,3.95,3.55
16799,2,74.90,1.42,87.15,12.25,5.30,2.970,30.67,44.80,3.79,3.79,3.95,3.55
16820,2,74.83,0.40,87.15,12.32,5.37,2.970,30.79,44.91,3.63,3.63,3.95,3.55
16838,2,74.77,-0.07,87.15,12.38,5.33,2.970,30.89,45.02,3.62,3.49,3.95,3.55
16858,2,74.75,0.02,87.15,12.39,5.20,2.970,31.00,45.15,3.52,3.39,3.95,3.55
16879,2,74.76,0.18,87.15,12.39,5.07,2.970,31.08,45.23,3.50,3.46,3.94,3.55
16899,2,74.76,0.08,87.15,12.39,4.97,2.970,31.19,45.33,3.48,3.55,3.95,3.55
16920,2,74.76,0.60,87.15,12.39,4.80,2.970,31.32,45.44,3.40,3.54,3.95,3.55
16938,2,74.78,2.11,87.15,12.36,4.48,2.970,31.42,45.54,3.51,3.29,3.94,3.55
16959,2,74.89,4.28,87.15,12.26,4.04,2.970,31.53,45.67,3.26,3.21,3.94,3.55
16978,2,75.03,6.23,87.15,12.12,3.62,2.970,31.60,45.74,3.10,3.20,3.94,3.55
16999,2,75.19,7.65,87.15,11.96,3.28,2.970,31.71,45.83,2.81,3.02,3.95,3.55
17020,2,75.37,9.38,87.15,11.77,2.84,2.970,31.77,45.92,2.64,2.78,3.95,3.55
17038,2,75.59,10.96,87.15,11.56,2.43,2.970,31.87,46.00,2.58,2.50,3.95,3.55
17059,2,75.83,12.47,87.15,11.31,1.99,2.970,31.94,46.09,2.36,2.22,3.95,3.55
17079,2,76.07,13.32,87.15,11.08,1.67,2.970,31.99,46.13,2.07,2.03,3.95,3.55
17098,2,76.27,13.11,87.15,10.87,1.48,2.970,32.05,46.19,1.45,1.75,3.95,3.55
17119,2,76.48,12.60,87.15,10.67,1.32,2.970,32.09,46.24,1.33,1.52,3.95,3.55
17139,2,76.70,11.59,87.15,10.45,1.19,2.970,32.12,46.28,1.22,1.18,3.95,3.55
17159,2,76.83,9.74,87.15,10.32,1.26,2.970,32.17,46.32,1.21,1.04,3.95,3.55
17179,2,76.90,8.14,87.15,10.25,1.31,2.970,32.20,46.34,0.97,0.74,3.95,3.55
17199,2,76.97,6.96,87.15,10.18,1.30,2.970,32.23,46.37,0.84,0.87,3.95,3.55
17219,2,77.14,7.08,87.16,10.01,1.07,3.167,32.25,46.39,0.79,0.86,3.95,3.55
17238,2,77.28,6.68,87.17,9.88,0.94,3.361,32.28,46.42,0.73,0.89,3.94,3.55
17259,2,77.34,5.03,87.18,9.83,1.07,3.555,32.30,46.45,0.96,0.93,3.95,3.55
17279,2,77.34,3.32,87.19,9.83,1.22,3.748,32.32,46.47,0.81,0.77,3.95,3.55
17299,2,77.20,0.93,87.20,9.99,1.56,3.944,32.35,46.49,0.68,0.75,3.95,3.55
17320,2,77.16,0.90,87.21,10.04,1.50,4.140,32.37,46.51,0.58,0.60,3.95,3.55
17338,2,77.33,3.63,87.22,9.88,0.91,4.334,32.39,46.53,0.79,0.89,3.95,3.55
17358,2,77.54,5.85,87.23,9.68,0.47,4.523,32.42,46.57,0.97,1.10,3.95,3.55
17379,2,77.73,6.54,87.24,9.50,0.25,4.709,32.44,46.59,0.76,0.99,3.94,3.55
17399,2,77.79,5.13,87.24,9.44,0.38,4.893,32.47,46.62,0.78,0.76,3.95,3.55
17419,2,77.71,2.18,87.25,9.53,0.80,5.079,32.49,46.63,0.40,0.38,3.95,3.55
17440,2,77.60,0.11,87.26,9.65,1.03,5.267,32.50,46.64,0.28,0.28,3.95,3.55
17458,2,77.55,-0.31,87.27,9.71,1.03,5.456,32.50,46.65,0.29,0.30,3.95,3.55
17479,2,77.56,0.31,87.28,9.71,0.88,5.644,32.51,46.66,0.33,0.27,3.95,3.55
17498,2,77.84,4.04,87.29,9.44,0.11,5.828,32.52,46.67,0.56,0.52,3.95,3.55
17519,2,78.05,5.58,87.30,9.24,-0.21,6.007,32.55,46.69,0.80,0.89,3.95,3.55
17538,2,78.11,4.27,87.31,9.19,-0.03,6.184,32.57,46.71,0.70,0.68,3.95,3.55
17559,2,77.99,1.02,87.32,9.32,0.44,6.365,32.58,46.73,0.07,0.19,3.95,3.55
17579,2,77.81,-2.08,87.33,9.51,0.90,6.548,32.58,46.73,-0.14,-0.15,3.95,3.55
17599,2,77.70,-3.08,87.34,9.63,0.98,6.734,32.58,46.73,0.15,-0.12,3.95,3.55
17618,2,77.70,-1.92,87.35,9.64,0.75,6.920,32.58,46.73,0.33,0.23,3.95,3.55
17639,2,77.75,-0.39,87.36,9.60,0.50,7.105,32.59,46.74,0.33,0.32,3.95,3.55
17659,2,77.99,3.06,87.36,9.36,-0.17,7.286,32.60,46.75,0.42,0.48,3.95,3.55
17679,2,78.15,4.20,87.37,9.21,-0.39,7.463,32.63,46.77,0.83,0.72,3.95,3.55
17699,2,78.05,1.80,87.38,9.33,0.07,7.642,32.64,46.78,0.08,0.37,3.95,3.55
17720,2,77.98,0.64,87.39,9.40,0.19,7.822,32.64,46.79,-0.10,-0.00,3.95,3.55
17737,2,78.00,1.12,87.40,9.40,0.05,8.002,32.64,46.79,-0.01,-0.05,3.95,3.55
17760,2,78.08,2.04,87.41,9.32,-0.18,8.180,32.64,46.79,0.01,-0.00,3.95,3.55
17778,2,78.18,2.78,87.42,9.23,-0.36,8.357,32.64,46.79,0.04,0.02,3.95,3.55
17799,2,78.27,3.17,87.43,9.15,-0.48,8.532,32.64,46.79,-0.03,-0.01,3.95,3.55
17819,2,78.29,2.48,87.44,9.13,-0.42,8.706,32.64,46.79,-0.07,-0.10,3.95,3.55
17840,2,78.32,1.83,87.44,9.12,-0.39,8.879,32.63,46.78,-0.17,-0.20,3.95,3.55
17858,2,78.32,1.00,87.45,9.12,-0.32,9.053,32.63,46.77,-0.14,-0.17,3.95,3.55
17878,2,78.24,-0.83,87.46,9.21,-0.05,9.228,32.62,46.77,-0.28,-0.30,3.95,3.55
17899,2,78.12,-2.75,87.47,9.34,0.24,9.406,32.61,46.76,-0.40,-0.51,3.95,3.55
17920,2,78.08,-3.01,87.48,9.39,0.21,9.584,32.60,46.74,-0.28,-0.32,3.95,3.55
17938,2,78.05,-2.79,87.49,9.43,0.16,9.763,32.60,46.74,0.03,0.11,3.95,3.55
17959,2,78.02,-2.50,87.50,9.47,0.13,9.943,32.60,46.74,0.05,0.10,3.95,3.55
17979,2,78.01,-2.08,87.51,9.49,0.06,10.123,32.60,46.75,0.12,0.15,3.95,3.55
17998,2,77.97,-1.96,87.52,9.53,0.06,10.303,32.61,46.75,0.17,0.04,3.95,3.55
18019,2,77.93,-1.90,87.52,9.59,0.08,10.485,32.61,46.75,0.08,0.02,3.95,3.55
18039,2,77.89,-1.62,87.53,9.63,0.04,10.667,32.61,46.76,0.06,0.00,3.95,3.55
18058,2,77.91,-0.83,87.54,9.63,-0.10,10.849,32.61,46.76,0.04,0.05,3.95,3.55
18079,2,77.93,-0.17,87.55,9.61,-0.21,11.030,32.61,46.76,0.07,0.02,3.95,3.55
18099,2,77.95,0.20,87.56,9.60,-0.28,11.211,32.61,46.76,-0.02,-0.00,3.95,3.55
18119,2,77.97,0.35,87.57,9.59,-0.32,11.391,32.61,46.76,-0.09,-0.04,3.95,3.55
18138,2,77.93,-0.39,87.58,9.64,-0.21,11.573,32.61,46.76,-0.08,-0.09,3.95,3.55
18159,2,77.87,-1.18,87.59,9.71,-0.09,11.755,32.61,46.75,-0.25,-0.23,3.95,3.55
18179,2,77.85,-1.02,87.60,9.74,-0.14,11.938,32.60,46.75,-0.26,-0.19,3.95,3.55
18199,2,77.88,-0.22,87.61,9.71,-0.30,12.121,32.59,46.74,-0.03,-0.09,3.95,3.55
18219,2,77.93,0.46,87.62,9.68,-0.43,12.302,32.59,46.74,-0.02,-0.02,3.95,3.55
18240,2,77.96,0.75,87.62,9.65,-0.49,12.483,32.59,46.74,-0.12,-0.07,3.95,3.55
18256,2,77.96,0.42,87.63,9.66,-0.45,12.664,32.58,46.73,-0.16,-0.11,3.95,3.55
18280,2,77.89,-1.05,87.64,9.75,-0.25,12.846,32.58,46.73,-0.33,-0.27,3.95,3.55
18298,2,77.81,-2.17,87.65,9.83,-0.04,13.030,32.57,46.72,-0.38,-0.37,3.95,3.55
18319,2,77.77,-2.36,87.66,9.88,-0.08,13.214,32.55,46.71,-0.29,-0.28,3.95,3.55
