time_s,tilt_deg,rate_dps,arm_l,arm_r,target_l,target_r,torque_l,torque_r,phase,supported,wheel_rad_s
12.5,88.27494029657947,-5.465062992345464,-2.170388336312113,2.170388336312113,-2.1632583141326904,2.1632583141326904,0.6696498400536061,-0.6696498400536061,3,1.0,0
12.52,88.19827882115193,-2.7727826101733917,-2.1687890714798277,2.1687890714798277,-2.1600582599639893,2.1600582599639893,0.6776537867356863,-0.6776537867356863,3,1.0,0
12.540000000000001,88.16060044447445,-1.3494620320474726,-2.1668307494068766,2.1668307494068766,-2.156858205795288,2.156858205795288,0.6838624472144367,-0.6838624472144367,3,1.0,0
12.56,88.14038085869987,-0.8590108035342753,-2.1645939066755213,2.1645939066755213,-2.153658151626587,2.153658151626587,0.6886785044011662,-0.6886785044011662,3,1.0,0
12.58,88.12226723288384,-1.0155693164814694,-2.1621410155029355,2.1621410155029355,-2.1504580974578857,2.1504580974578857,0.6924143193817428,-0.6924143193817428,3,1.0,0
12.6,88.09489759927654,-1.807506066050232,-2.159520535580469,2.159520535580469,-2.1472580432891846,2.1472580432891846,0.14969696457155482,-0.14969696457155482,3,1.0,0
12.620000000000001,88.0446934743022,-3.05774675781029,-2.1567700570848736,2.1567700570848736,-2.1440579891204834,2.1440579891204834,0.14997131954370302,-0.14997131954370302,3,1.0,0
12.64,87.96939087466956,-4.316944035521413,-2.1539187387117362,2.1539187387117362,-2.1408579349517822,2.1408579349517822,0.1502545353660081,-0.1502545353660081,3,1.0,0
12.66,87.86876178272547,-5.589450747911395,-2.150989198857715,2.150989198857715,-2.137657880783081,2.137657880783081,0.150544248453113,-0.150544248453113,3,1.0,0
12.68,87.74249050567919,-6.87967635553432,-2.1479989826103796,2.1479989826103796,-2.13445782661438,2.13445782661438,0.15083862961935265,-0.15083862961935265,3,1.0,0
12.700000000000001,87.59017241161274,-8.192098761627706,-2.1449616996920478,2.1449616996920478,-2.1312577724456787,2.1312577724456787,0.15113626367977145,-0.15113626367977145,3,1.0,0
12.72,87.41131242025703,-9.53127688802889,-2.1418879071626833,2.1418879071626833,-2.1280577182769775,2.1280577182769775,0.15143605595036774,-0.15143605595036774,3,1.0,0
12.74,87.2053232351089,-10.901863869657232,-2.1387857941324313,2.1387857941324313,-2.1248576641082764,2.1248576641082764,0.1517371597274456,-0.1517371597274456,3,1.0,0
12.76,86.97152330566159,-12.308620769417155,-2.135661712893047,2.135661712893047,-2.1248576641082764,2.1248576641082764,0.15203892009291964,-0.15203892009291964,3,1.0,0
12.780000000000001,86.70913230229496,-13.75669096429485,-2.1332383634513516,2.1332383634513516,-2.1248576641082764,2.1248576641082764,0.15227197376689497,-0.15227197376689497,3,1.0,0
12.8,86.42411612539216,-13.434471747358092,-2.131358571580855,2.131358571580855,-2.1248576641082764,2.1248576641082764,0.6825045373628941,-0.6825045373628941,3,1.0,0
12.82,86.2100283790856,-8.82884201429322,-2.129900417252971,2.129900417252971,-2.121657609939575,2.121657609939575,0.675213765723473,-0.675213765723473,3,1.0,0
12.84,86.07004457079347,-5.776284453935951,-2.1280515545813143,2.1280515545813143,-2.118457555770874,2.118457555770874,0.6819697232086958,-0.6819697232086958,3,1.0,0
12.86,85.97676844533247,-3.9524101045935005,-2.1258996194943784,2.1258996194943784,-2.115257501602173,2.115257501602173,0.6872103186175221,-0.6872103186175221,3,1.0,0
12.88,85.90907663978057,-3.0554002603782,-2.1235125911713593,2.1235125911713593,-2.1120574474334717,2.1120574474334717,0.6912754478459321,-0.6912754478459321,3,1.0,0
12.9,85.8514550676655,-2.822985717863548,-2.1209432010533806,2.1209432010533806,-2.1088573932647705,2.1088573932647705,0.6944287680995448,-0.6944287680995448,3,1.0,0
12.92,85.78674672932806,-3.875477472299184,-2.1182323529129827,2.1182323529129827,-2.1056573390960693,2.1056573390960693,0.15369513745754496,-0.15369513745754496,3,1.0,0
12.94,85.69091342052126,-5.506386598008577,-2.1154117758016056,2.1154117758016056,-2.102457284927368,2.102457284927368,0.15395878543308802,-0.15395878543308802,3,1.0,0
12.96,85.56227549463716,-7.154691504095671,-2.112506081940636,2.112506081940636,-2.099257230758667,2.099257230758667,0.15422910866661446,-0.15422910866661446,3,1.0,0
12.98,85.4004211916722,-8.826078362770843,-2.1095343630272425,2.1095343630272425,-2.096057176589966,2.096057176589966,0.1545042274581132,-0.1545042274581132,3,1.0,0
13.0,85.20482411011585,-10.526317189258485,-2.106511428488625,2.106511428488625,-2.0928571224212646,2.0928571224212646,0.15478268780826723,-0.15478268780826723,3,1.0,0
13.02,84.97484135485624,-12.261277509912569,-2.103448765995679,2.103448765995679,-2.0928571224212646,2.0928571224212646,0.15506336529474254,-0.15506336529474254,3,1.0,0
13.040000000000001,84.72956423062091,-10.913050902267221,-2.1010730590682103,2.1010730590682103,-2.0896570682525635,2.0896570682525635,0.6910796832347282,-0.6910796832347282,3,1.0,0
13.06,84.55018716289479,-7.670075289061503,-2.0985124509553987,2.0985124509553987,-2.0864570140838623,2.0864570140838623,0.6942769135141763,-0.6942769135141763,3,1.0,0
13.08,84.42056972835464,-5.714445286126037,-2.095808415015353,2.095808415015353,-2.083256959915161,2.083256959915161,0.6967570046574539,-0.6967570046574539,3,1.0,0
13.1,84.31895235357366,-4.700802545346029,-2.0929931221269693,2.0929931221269693,-2.08005690574646,2.08005690574646,0.6986808110590409,-0.6986808110590409,3,1.0,0
13.120000000000001,84.22314253280308,-5.395588142181042,-2.0900915272371408,2.0900915272371408,-2.076856851577759,2.076856851577759,0.1562704497015799,-0.1562704497015799,3,1.0,0
13.14,84.0940293163893,-7.283102431329465,-2.0871229878951687,2.0871229878951687,-2.0736567974090576,2.0736567974090576,0.15653493536302793,-0.15653493536302793,3,1.0,0
13.16,83.9269133544805,-9.194010848111473,-2.08410251974972,2.08410251974972,-2.0704567432403564,2.0704567432403564,0.15680263184451598,-0.15680263184451598,3,1.0,0
13.18,83.72125288555684,-11.134893392223468,-2.0810417704376585,2.0810417704376585,-2.0672566890716553,2.0672566890716553,0.15707243904425547,-0.15707243904425547,3,1.0,0
13.200000000000001,83.4945922601814,-10.246592612507953,-2.0779497750295004,2.0779497750295004,-2.064056634902954,2.064056634902954,0.7034654297892257,-0.7034654297892257,3,1.0,0
13.22,83.32136435620978,-7.620859971319695,-2.0748335420283577,2.0748335420283577,-2.060856580734253,2.060856580734253,0.7038845356270179,-0.7038845356270179,3,1.0,0
13.24,83.18722521122773,-6.132451573843705,-2.071698507929251,2.071698507929251,-2.0576565265655518,2.0576565265655518,0.7042096359749911,-0.7042096359749911,3,1.0,0
13.26,83.0490917821472,-7.807927090246406,-2.0685488898207156,2.0685488898207156,-2.0544564723968506,2.0544564723968506,0.15815840820177363,-0.15815840820177363,3,1.0,0
13.280000000000001,82.86956884255595,-9.888937487678184,-2.065387958897819,2.065387958897819,-2.0512564182281494,2.0512564182281494,0.15842927234404586,-0.15842927234404586,3,1.0,0
13.3,82.65829032924061,-9.98084134862908,-2.0622182526261845,2.0622182526261845,-2.0480563640594482,2.0480563640594482,0.7048091719901756,-0.7048091719901756,3,1.0,0
13.32,82.48698243150139,-7.638787801340792,-2.059041739317588,2.059041739317588,-2.044856309890747,2.044856309890747,0.7049268762906996,-0.7049268762906996,3,1.0,0
13.34,82.34424654119887,-7.538229493180883,-2.0558599457912394,2.0558599457912394,-2.041656255722046,2.041656255722046,0.15923615176985886,-0.15923615176985886,3,1.0,0
13.36,82.16884065217992,-9.732622746302182,-2.0526740564006145,2.0526740564006145,-2.0384562015533447,2.0384562015533447,0.1595027273663436,-0.1595027273663436,3,1.0,0
13.38,81.97282767543643,-8.8720356573356,-2.0494849898485645,2.0494849898485645,-2.0352561473846436,2.0352561473846436,0.705143941476099,-0.705143941476099,3,1.0,0
13.4,81.81703064586628,-7.091738798503675,-2.0462934587727784,2.0462934587727784,-2.0320560932159424,2.0320560932159424,0.705186556940674,-0.705186556940674,3,1.0,0
13.42,81.65843140506769,-8.928599064988214,-2.043100015966226,2.043100015966226,-2.028856039047241,2.028856039047241,0.16029407054132597,-0.16029407054132597,3,1.0,0
13.44,81.46345364226373,-9.35539855891192,-2.039905090230349,2.039905090230349,-2.02565598487854,2.02565598487854,0.7052452559155392,-0.7052452559155392,3,1.0,0
13.46,81.29950195859917,-7.44429671271058,-2.036709014186372,2.036709014186372,-2.022455930709839,2.022455930709839,0.7052651465391607,-0.7052651465391607,3,1.0,0
13.48,81.14133539015744,-8.886711115133151,-2.0335120458485414,2.0335120458485414,-2.0192558765411377,2.0192558765411377,0.16107184015646,-0.16107184015646,3,1.0,0
13.5,80.95201640594075,-8.870713657202066,-2.0303143853584755,2.0303143853584755,-2.0160558223724365,2.0160558223724365,0.7052925440866892,-0.7052925440866892,3,1.0,0
13.52,80.7945218267511,-7.231365043238028,-2.0271161879660036,2.0271161879660036,-2.0128557682037354,2.0128557682037354,0.7053018279678352,-0.7053018279678352,3,1.0,0
13.540000000000001,80.63145374814042,-9.223825762285012,-2.0239175740984003,2.0239175740984003,-2.009655714035034,2.009655714035034,0.1618353150118485,-0.1618353150118485,3,1.0,0
13.56,80.44202433721432,-8.70938333051926,-2.020718637171087,2.020718637171087,-2.006455659866333,2.006455659866333,0.7053146156802642,-0.7053146156802642,3,1.0,0
13.58,80.28618108825995,-7.201105160108761,-2.0175194496463966,2.0175194496463966,-2.003255605697632,2.003255605697632,0.7053189489003181,-0.7053189489003181,3,1.0,0
13.6,80.12276204890807,-9.276848207565124,-2.0143200677333506,2.0143200677333506,-2.0000555515289307,2.0000555515289307,0.16258412681347856,-0.16258412681347856,3,1.0,0
13.620000000000001,79.931602067059,-8.809849092668722,-2.01112053503328,2.01112053503328,-1.9968554973602295,1.9968554973602295,0.7053249175217463,-0.7053249175217463,3,1.0,0
13.64,79.77361181106725,-7.311154053655323,-2.007920885367733,2.007920885367733,-1.9936554431915283,1.9936554431915283,0.7053269400375167,-0.7053269400375167,3,1.0,0
13.66,79.61508856203454,-9.01177451654783,-2.0047211449720796,2.0047211449720796,-1.9904553890228271,1.9904553890228271,0.1633180699507442,-0.1633180699507442,3,1.0,0
13.68,79.42783451358677,-8.686483857228724,-2.001521334197094,2.001521334197094,-1.987255334854126,1.987255334854126,0.7053297258713337,-0.7053297258713337,3,1.0,0
13.700000000000001,79.2708298772182,-7.310665236472022,-1.9983214688288686,1.9983214688288686,-1.9840552806854248,1.9840552806854248,0.7053306698737133,-0.7053306698737133,3,1.0,0
13.72,79.11137949708777,-9.09314239966141,-1.9951215611126738,1.9951215611126738,-1.9808552265167236,1.9808552265167236,0.16403701418002337,-0.16403701418002337,3,1.0,0
13.74,78.9218827075413,-8.808728738108162,-1.991921620547164,1.991921620547164,-1.9776551723480225,1.9776551723480225,0.7053319701522015,-0.7053319701522015,3,1.0,0
13.76,78.76238702385375,-7.434691126009308,-1.9887216545004447,1.9887216545004447,-1.9744551181793213,1.9744551181793213,0.7053324107621112,-0.7053324107621112,3,1.0,0
13.780000000000001,78.6066721617568,-8.828247778148942,-1.9855216686879547,1.9855216686879547,-1.9712550640106201,1.9712550640106201,0.1647408645646934,-0.1647408645646934,3,1.0,0
13.8,78.42863542543779,-8.264306912928054,-1.9823216675431583,1.9823216675431583,-1.968055009841919,1.968055009841919,0.705333017662691,-0.705333017662691,3,1.0,0
13.82,78.27611778320853,-7.218102778834434,-1.9791216545050934,1.9791216545050934,-1.9648549556732178,1.9648549556732178,0.7053332233158721,-0.7053332233158721,3,1.0,0
13.84,78.10133074704477,-9.457456941610591,-1.975921632241422,1.975921632241422,-1.9616549015045166,1.9616549015045166,0.7053333828410208,-0.7053333828410208,3,1.0,0
13.86,77.93022428790589,-7.962292033950201,-1.9727216028214483,1.9727216028214483,-1.9584548473358154,1.9584548473358154,0.7053335065846583,-0.7053335065846583,3,1.0,0
13.88,77.77378444218017,-7.915763402024681,-1.9695215678503322,1.9695215678503322,-1.9552547931671143,1.9552547931671143,0.7053336025725837,-0.7053336025725837,3,1.0,0
13.9,77.59689708614337,-8.578229636636284,-1.9663215285731954,1.9663215285731954,-1.952054738998413,1.952054738998413,0.7053336770304058,-0.7053336770304058,3,1.0,0
13.92,77.4384143227293,-7.501529345690984,-1.963121485955879,1.963121485955879,-1.948854684829712,1.948854684829712,0.7053337347873295,-0.7053337347873295,3,1.0,0
13.94,77.26857807552098,-8.86860726311078,-1.9599214407475856,1.9599214407475856,-1.9456546306610107,1.9456546306610107,0.7053337795893683,-0.7053337795893683,3,1.0,0
13.96,77.10512158403516,-7.719381241430047,-1.9567213935294716,1.9567213935294716,-1.9424545764923096,1.9424545764923096,0.7053338143423044,-0.7053338143423044,3,1.0,0
13.98,76.93879809929207,-8.678976670241461,-1.9535213447523405,1.9535213447523405,-1.9392545223236084,1.9392545223236084,0.7053338413001548,-0.7053338413001548,3,1.0,0
14.0,76.77763496027475,-7.655087674723152,-1.9503212947658792,1.9503212947658792,-1.9360544681549072,1.9360544681549072,0.7053338622113542,-0.7053338622113542,3,1.0,0
14.02,76.60782851431763,-8.591373214191128,-1.9471212438413414,1.9471212438413414,-1.932854413986206,1.932854413986206,0.7053338784321711,-0.7053338784321711,3,1.0,0
14.040000000000001,76.44752752763435,-7.641449991040628,-1.943921192189137,1.943921192189137,-1.9296543598175049,1.9296543598175049,0.705333891014655,-0.705333891014655,3,1.0,0
14.06,76.27743364237175,-8.623506842979289,-1.9407211399724824,1.9407211399724824,-1.9264543056488037,1.9264543056488037,0.7053339007748877,-0.7053339007748877,3,1.0,0
14.08,76.1162198394283,-7.695091736455618,-1.9375210873179833,1.9375210873179833,-1.9232542514801025,1.9232542514801025,0.7053339083458982,-0.7053339083458982,3,1.0,0
14.1,75.95248042116572,-8.32150239557736,-1.9343210343238486,1.9343210343238486,-1.9200541973114014,1.9200541973114014,0.7053339142187304,-0.7053339142187304,3,1.0,0
14.120000000000001,75.79513333628502,-7.575260480746174,-1.931120981066258,1.931120981066258,-1.9168541431427002,1.9168541431427002,0.705333918774283,-0.705333918774283,3,1.0,0
14.14,75.61617593624078,-9.044085981665287,-1.9279209276043057,1.9279209276043057,-1.913654088973999,1.913654088973999,0.7053339223080274,-0.7053339223080274,3,1.0,0
14.16,75.44795182578676,-7.9945951550745145,-1.9247208739838293,1.9247208739838293,-1.9104540348052979,1.9104540348052979,0.7053339250491514,-0.7053339250491514,3,1.0,0
14.18,75.29535932254369,-7.398703383923257,-1.921520820240386,1.921520820240386,-1.9072539806365967,1.9072539806365967,0.7053339271754405,-0.7053339271754405,3,1.0,0
14.200000000000001,75.13819662262154,-8.285042201073713,-1.9183207664015574,1.9183207664015574,-1.9040539264678955,1.9040539264678955,0.7053339288248034,-0.7053339288248034,3,1.0,0
14.22,74.96595287255172,-8.375154067098475,-1.9151207124887386,1.9151207124887386,-1.9008538722991943,1.9008538722991943,0.7053339301042155,-0.7053339301042155,3,1.0,0
14.24,74.80662858170793,-7.70171251772578,-1.9119206585185253,1.9119206585185253,-1.8976538181304932,1.8976538181304932,0.705333931096655,-0.705333931096655,3,1.0,0
14.26,74.64930646427283,-8.158348216848525,-1.9087206045037908,1.9087206045037908,-1.894453763961792,1.894453763961792,0.7053339318664881,-0.7053339318664881,3,1.0,0
14.280000000000001,74.47843354675517,-8.350692951588274,-1.9055205504545216,1.9055205504545216,-1.8912537097930908,1.8912537097930908,0.7053339324636482,-0.7053339324636482,3,1.0,0
14.3,74.31875006532019,-7.74687889627446,-1.902320496378464,1.902320496378464,-1.8880536556243896,1.8880536556243896,0.7053339329268654,-0.7053339329268654,3,1.0,0
14.32,74.16772693872912,-7.431353273395093,-1.8991204422816261,1.8991204422816261,-1.8848536014556885,1.8848536014556885,0.7053339332861824,-0.7053339332861824,3,1.0,0
14.34,73.98884700489671,-9.14348295612489,-1.8959203881686697,1.8959203881686697,-1.8816535472869873,1.8816535472869873,0.7053339335649061,-0.7053339335649061,3,1.0,0
14.36,73.8167809967518,-8.243721090619497,-1.8927203340432095,1.8927203340432095,-1.8784534931182861,1.8784534931182861,0.705333933781111,-0.705333933781111,3,1.0,0
14.38,73.65837379720625,-7.711696776878169,-1.8895202799080504,1.8895202799080504,-1.875253438949585,1.875253438949585,0.7053339339488213,-0.7053339339488213,3,1.0,0
14.4,73.50753333507593,-7.438926722117463,-1.8863202257653677,1.8863202257653677,-1.8720533847808838,1.8720533847808838,0.7053339340789139,-0.7053339340789139,3,1.0,0
14.42,73.3600597753163,-7.341121784082866,-1.883120171616849,1.883120171616849,-1.8688533306121826,1.8688533306121826,0.7053339341798265,-0.7053339341798265,3,1.0,0
14.44,73.18159352929015,-9.175399277846385,-1.8799201174638038,1.8799201174638038,-1.8656532764434814,1.8656532764434814,0.7053339342581061,-0.7053339342581061,3,1.0,0
14.46,73.00791413664737,-8.354702946684805,-1.8767200633072467,1.8767200633072467,-1.8624532222747803,1.8624532222747803,0.7053339343188264,-0.7053339343188264,3,1.0,0
14.48,72.84682916341183,-7.858263159954603,-1.8735200091479658,1.8735200091479658,-1.859253168106079,1.859253168106079,0.7053339343659276,-0.7053339343659276,3,1.0,0
14.5,72.69294289585112,-7.592391546398253,-1.8703199549865719,1.8703199549865719,-1.856053113937378,1.856053113937378,0.705333934402464,-0.705333934402464,3,1.0,0
14.52,72.5424998587886,-7.483796264098374,-1.8671199008235388,1.8671199008235388,-1.8528530597686768,1.8528530597686768,0.7053339344308046,-0.7053339344308046,3,1.0,0
14.540000000000001,72.39300683480126,-7.476857630874412,-1.8639198466592346,1.8639198466592346,-1.8496530055999756,1.8496530055999756,0.7053339344527892,-0.7053339344527892,3,1.0,0
14.56,72.22427183564851,-8.57901784346421,-1.8607197924939438,1.8607197924939438,-1.8464529514312744,1.8464529514312744,0.7053339344698412,-0.7053339344698412,3,1.0,0
14.58,72.05789748322627,-8.145040644878046,-1.857519738327888,1.857519738327888,-1.8432528972625732,1.8432528972625732,0.7053339344830684,-0.7053339344830684,3,1.0,0
14.6,71.89806898630718,-7.8918362730841825,-1.8543196841612393,1.8543196841612393,-1.840052843093872,1.840052843093872,0.7053339344933302,-0.7053339344933302,3,1.0,0
14.620000000000001,71.74180304603914,-7.765135536283483,-1.85111962999413,1.85111962999413,-1.836852788925171,1.836852788925171,0.7053339345012893,-0.7053339345012893,3,1.0,0
14.64,71.5870601056523,-7.7230073281726,-1.8479195758266636,1.8479195758266636,-1.8336527347564697,1.8336527347564697,0.7053339345074633,-0.7053339345074633,3,1.0,0
14.66,71.43251787124993,-7.734032703552215,-1.8447195216589203,1.8447195216589203,-1.8304526805877686,1.8304526805877686,0.7053339345122528,-0.7053339345122528,3,1.0,0
14.68,71.27738224338596,-7.775429305569438,-1.841519467490962,1.841519467490962,-1.8272526264190674,1.8272526264190674,0.7053339345159676,-0.7053339345159676,3,1.0,0
14.700000000000001,71.10946100955216,-8.562973700835544,-1.8383194133228373,1.8383194133228373,-1.8240525722503662,1.8240525722503662,0.7053339345188497,-0.7053339345188497,3,1.0,0
14.72,70.94174923085838,-8.264608873884127,-1.8351193591545831,1.8351193591545831,-1.820852518081665,1.820852518081665,0.7053339345210846,-0.7053339345210846,3,1.0,0
14.74,70.77867662666492,-8.07909306503481,-1.8319193049862288,1.8319193049862288,-1.8176524639129639,1.8176524639129639,0.7053339345228188,-0.7053339345228188,3,1.0,0
14.76,70.61835882129921,-7.974357331496,-1.8287192508177967,1.8287192508177967,-1.8144524097442627,1.8144524097442627,0.7053339345241644,-0.7053339345241644,3,1.0,0
14.780000000000001,70.45947457439352,-7.925175522620526,-1.8255191966493043,1.8255191966493043,-1.8112523555755615,1.8112523555755615,0.705333934525208,-0.705333934525208,3,1.0,0
14.8,70.3011383857362,-7.912298472455931,-1.822319142480765,1.822319142480765,-1.8080523014068604,1.8080523014068604,0.7053339345260173,-0.7053339345260173,3,1.0,0
14.82,70.14279173799044,-7.9214908373427395,-1.8191190883121895,1.8191190883121895,-1.8048522472381592,1.8048522472381592,0.7053339345266457,-0.7053339345266457,3,1.0,0
14.84,69.98411359429934,-7.942581100191504,-1.8159190341435856,1.8159190341435856,-1.801652193069458,1.801652193069458,0.705333934527132,-0.705333934527132,3,1.0,0
14.86,69.82494909044367,-7.968590040528347,-1.81271897997496,1.81271897997496,-1.7984521389007568,1.7984521389007568,0.7053339345275095,-0.7053339345275095,3,1.0,0
14.88,69.66525443413609,-7.994970998366653,-1.8095189258063171,1.8095189258063171,-1.7952520847320557,1.7952520847320557,0.7053339345278015,-0.7053339345278015,3,1.0,0
14.9,69.50505561575264,-8.018973611897295,-1.8063188716376612,1.8063188716376612,-1.7920520305633545,1.7920520305633545,0.705333934528028,-0.705333934528028,3,1.0,0
14.92,69.34441846795119,-8.039128860036248,-1.8031188174689954,1.8031188174689954,-1.7888519763946533,1.7888519763946533,0.7053339345282045,-0.7053339345282045,3,1.0,0
14.94,69.18342775448093,-8.0548450977071,-1.7999187633003217,1.7999187633003217,-1.7856519222259521,1.7856519222259521,0.7053339345283421,-0.7053339345283421,3,1.0,0
14.96,69.02217322647219,-8.066100654984117,-1.796718709131642,1.796718709131642,-1.782451868057251,1.782451868057251,0.7053339345284487,-0.7053339345284487,3,1.0,0
14.98,68.86074089235092,-8.073217174639112,-1.7935186549629571,1.7935186549629571,-1.7792518138885498,1.7792518138885498,0.7053339345285309,-0.7053339345285309,3,1.0,0
15.0,68.69920806241002,-8.076698200850602,-1.7903186007942686,1.7903186007942686,-1.7760517597198486,1.7760517597198486,0.7053339345285942,-0.7053339345285942,3,1.0,0
15.02,68.53764102478388,-8.07711888513163,-1.7871185466255775,1.7871185466255775,-1.7728517055511475,1.7728517055511475,0.7053339345286441,-0.7053339345286441,3,1.0,0
15.040000000000001,68.37609447181948,-8.075054536954813,-1.783918492456884,1.783918492456884,-1.7696516513824463,1.7696516513824463,0.705333934528683,-0.705333934528683,3,1.0,0
15.06,68.21461201853792,-8.07103777438102,-1.7807184382881889,1.7807184382881889,-1.7664515972137451,1.7664515972137451,0.705333934528713,-0.705333934528713,3,1.0,0
15.08,68.05322733732348,-8.065536006980825,-1.777518384119492,1.777518384119492,-1.763251543045044,1.763251543045044,0.705333934528734,-0.705333934528734,3,1.0,0
15.1,67.89196557772664,-8.058942782977315,-1.7743183299507945,1.7743183299507945,-1.7600514888763428,1.7600514888763428,0.7053339345287529,-0.7053339345287529,3,1.0,0
15.120000000000001,67.73084485166375,-8.05157809216151,-1.771118275782096,1.771118275782096,-1.7568514347076416,1.7568514347076416,0.7053339345287662,-0.7053339345287662,3,1.0,0
15.14,67.56987764741471,-8.043694015980558,-1.7679182216133973,1.7679182216133973,-1.7536513805389404,1.7536513805389404,0.7053339345287785,-0.7053339345287785,3,1.0,0
15.16,67.40907209580968,-8.035483163720732,-1.7647181674446977,1.7647181674446977,-1.7504513263702393,1.7504513263702393,0.7053339345287862,-0.7053339345287862,3,1.0,0
15.18,67.24843305365772,-8.027088152111498,-1.7615181132759978,1.7615181132759978,-1.747251272201538,1.747251272201538,0.7053339345287929,-0.7053339345287929,3,1.0,0
15.200000000000001,67.08796299704964,-8.018611005894282,-1.7583180591072975,1.7583180591072975,-1.744051218032837,1.744051218032837,0.7053339345287973,-0.7053339345287973,3,1.0,0
15.22,66.927662734249,-8.010121812200172,-1.755118004938597,1.755118004938597,-1.7408511638641357,1.7408511638641357,0.7053339345288007,-0.7053339345288007,3,1.0,0
15.24,66.76753195740855,-8.001666284166198,-1.7519179507698965,1.7519179507698965,-1.7376511096954346,1.7376511096954346,0.705333934528804,-0.705333934528804,3,1.0,0
15.26,66.60756965662706,-7.993272108255106,-1.748717896601196,1.748717896601196,-1.7344510555267334,1.7344510555267334,0.7053339345288073,-0.7053339345288073,3,1.0,0
15.280000000000001,66.44777442068064,-7.984954090412618,-1.7455178424324953,1.7455178424324953,-1.7312510013580322,1.7312510013580322,0.7053339345288095,-0.7053339345288095,3,1.0,0
15.3,66.2881446474436,-7.976718199420517,-1.7423177882637941,1.7423177882637941,-1.728050947189331,1.728050947189331,0.7053339345288095,-0.7053339345288095,3,1.0,0
15.32,66.12867868451347,-7.968564648397751,-1.739117734095093,1.739117734095093,-1.7248508930206299,1.7248508930206299,0.7053339345288095,-0.7053339345288095,3,1.0,0
15.34,65.96937491752956,-7.960490170468322,-1.7359176799263918,1.7359176799263918,-1.7216508388519287,1.7216508388519287,0.7053339345288095,-0.7053339345288095,3,1.0,0
15.36,65.81023182056067,-7.952489642050423,-1.7327176257576906,1.7327176257576906,-1.7184507846832275,1.7184507846832275,0.7053339345288095,-0.7053339345288095,3,1.0,0
15.38,65.65124798000222,-7.94455719428058,-1.7295175715889894,1.7295175715889894,-1.7152507305145264,1.7152507305145264,0.7053339345288095,-0.7053339345288095,3,1.0,0
15.4,65.49242210081177,-7.936686934881064,-1.7263175174202883,1.7263175174202883,-1.7120506763458252,1.7120506763458252,0.7053339345288095,-0.7053339345288095,3,1.0,0
15.42,65.33375300169013,-7.9288733827717035,-1.723117463251587,1.723117463251587,-1.708850622177124,1.708850622177124,0.7053339345288095,-0.7053339345288095,3,1.0,0
15.44,65.17523960399193,-7.921111698123626,-1.719917409082886,1.719917409082886,-1.7056505680084229,1.7056505680084229,0.7053339345288095,-0.7053339345288095,3,1.0,0
15.46,65.01688091770019,-7.913397772653451,-1.7167173549141848,1.7167173549141848,-1.7024505138397217,1.7024505138397217,0.7053339345288095,-0.7053339345288095,3,1.0,0
15.48,64.8586760266827,-7.905728229402699,-1.7135173007454836,1.7135173007454836,-1.6992504596710205,1.6992504596710205,0.7053339345288095,-0.7053339345288095,3,1.0,0
15.5,64.70062407461322,-7.898100368261928,-1.7103172465767824,1.7103172465767824,-1.6960504055023193,1.6960504055023193,0.7053339345288095,-0.7053339345288095,3,1.0,0
15.52,64.54272425233766,-7.890512083015067,-1.7071171924080812,1.7071171924080812,-1.6928503513336182,1.6928503513336182,0.7053339345288095,-0.7053339345288095,3,1.0,0
15.540000000000001,64.38497578704511,-7.882961767478432,-1.70391713823938,1.70391713823938,-1.689650297164917,1.689650297164917,0.7053339345288095,-0.7053339345288095,3,1.0,0
15.56,64.22737793332564,-7.875448222082758,-1.700717084070679,1.700717084070679,-1.6864502429962158,1.6864502429962158,0.7053339345288095,-0.7053339345288095,3,1.0,0
15.58,64.06992996602334,-7.867970567670154,-1.6975170299019777,1.6975170299019777,-1.6832501888275146,1.6832501888275146,0.7053339345288095,-0.7053339345288095,3,1.0,0
15.6,63.912631174696166,-7.860528170029601,-1.6943169757332766,1.6943169757332766,-1.6800501346588135,1.6800501346588135,0.7053339345288095,-0.7053339345288095,3,1.0,0
15.620000000000001,63.75548085945057,-7.8531205764855,-1.6911169215645754,1.6911169215645754,-1.6768500804901123,1.6768500804901123,0.7053339345288095,-0.7053339345288095,3,1.0,0
15.64,63.59847832790865,-7.845747464431105,-1.6879168673958742,1.6879168673958742,-1.6736500263214111,1.6736500263214111,0.7053339345288095,-0.7053339345288095,3,1.0,0
15.66,63.441622893079185,-7.838408600852926,-1.684716813227173,1.684716813227173,-1.67044997215271,1.67044997215271,0.7053339345288095,-0.7053339345288095,3,1.0,0
15.68,63.2849138719275,-7.8311038114566465,-1.6815167590584719,1.6815167590584719,-1.6672499179840088,1.6672499179840088,0.7053339345288095,-0.7053339345288095,3,1.0,0
15.700000000000001,63.12835058446985,-7.823832957847601,-1.6783167048897707,1.6783167048897707,-1.6640498638153076,1.6640498638153076,0.7053339345288095,-0.7053339345288095,3,1.0,0
15.72,62.97193235324815,-7.816595921238504,-1.6751166507210695,1.6751166507210695,-1.6608498096466064,1.6608498096466064,0.7053339345288095,-0.7053339345288095,3,1.0,0
15.74,62.81565850307082,-7.809392591283239,-1.6719165965523684,1.6719165965523684,-1.6576497554779053,1.6576497554779053,0.7053339345288095,-0.7053339345288095,3,1.0,0
